Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/08/2020 	_x86_64_	(8 CPU)

02/08/2020 05:32:38 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.64    0.00    6.75    3.91    0.00   85.70

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdc               0.00     0.06    0.37   22.24     0.01     0.17    16.32     0.85   37.48   13.00   37.88   3.04   6.87
sde               0.00     0.00  246.73   99.40     6.91     7.91    87.65     3.00    8.65    8.22    9.73   0.39  13.56
sdd               0.00     0.00   17.34    2.34     0.06     0.00     6.52     0.04    2.24    1.16   10.21   1.89   3.72
sdf               0.00     0.00   12.12    3.22     0.05     0.22    36.92     0.04    2.81    0.78   10.45   1.87   2.87
sdj               0.00     0.00    8.93    4.99     0.67     1.80   363.15     0.14   10.37    9.46   12.00   2.87   3.99
sdg               0.00     0.00    6.33    3.84     0.03     0.23    51.41     0.04    4.16    1.03    9.34   2.81   2.86
sdh               0.00     0.00    6.45    3.67     0.03     0.23    52.27     0.05    4.51    1.09   10.52   3.08   3.11
sdi               0.00     0.00   14.30    4.71     0.69     1.80   267.96     0.14    7.53    5.95   12.35   2.02   3.84
sdk               0.00     0.00    8.00    5.06     0.66     1.80   384.59     0.14   10.84   10.10   12.01   2.98   3.89
sdm               0.00     0.00    8.78    4.66     0.67     1.79   375.46     0.14   10.66    9.79   12.30   2.87   3.86
sdl               0.00     0.00    8.03    4.71     0.66     1.79   394.93     0.14   10.97   10.13   12.40   2.92   3.71
sdp               0.00     0.00    7.92    4.69     0.66     1.79   399.20     0.14   11.07   10.30   12.36   2.91   3.67
sdo               0.00     0.00    8.86    5.02     0.67     1.80   365.08     0.14   10.14    9.24   11.74   2.78   3.86
sdn               0.00     0.00    7.96    4.68     0.66     1.79   397.74     0.14   11.02   10.24   12.35   2.93   3.70
sdq               0.00     0.00   27.90   37.80     6.73    14.36   657.22     1.12   17.12   29.79    7.77   1.95  12.83
sdr               0.00     0.00   23.80   38.32     4.93    14.36   636.07     1.15   18.53   30.94   10.82   2.54  15.79
sdb               0.00     0.00    0.00    0.00     0.00     0.00    61.28     0.00    0.36    0.36    0.00   0.33   0.00
sda               0.00     0.07    0.35    5.37     0.00     0.04    15.39     0.26   44.76    7.72   47.15   4.15   2.37
dm-0              0.00     0.00    0.37   22.31     0.01     0.17    16.27     0.85   37.50   13.29   37.90   3.03   6.87
sds               0.00     0.00    0.12    0.00     0.00     0.00     8.03     0.00    3.53    3.53    4.45   3.52   0.04
dm-1              0.00     0.00    0.02    0.00     0.00     0.00     8.09     0.00    1.95    1.94    4.73   1.95   0.00
sdt               0.00     0.00    0.34    0.00     0.00     0.00     8.01     0.00    2.23    2.23    0.00   2.23   0.08
dm-2              0.00     0.00    0.24    0.00     0.00     0.00     8.01     0.00    1.30    1.30    0.00   1.30   0.03
sdu               0.00     0.00    2.41    0.99     0.00     0.00     2.35     0.01    2.62    1.69    4.85   2.60   0.88
dm-3              0.00     0.00    2.31    0.99     0.00     0.00     2.18     0.01    2.67    1.69    4.95   2.65   0.87
sdv               0.00     0.00    0.12    0.00     0.00     0.00     8.03     0.00    3.22    3.22    4.62   3.21   0.04
dm-4              0.00     0.00    0.02    0.00     0.00     0.00     8.09     0.00    2.08    2.04    4.69   2.07   0.00
sdw               0.00     0.00    0.59   12.55     0.01     2.95   461.26     0.19   14.54    9.02   14.80   3.25   4.27
dm-5              0.00     0.00    0.49   12.55     0.01     2.95   464.78     0.25   19.26    9.33   19.65   3.23   4.21
