Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/13/2020 	_x86_64_	(32 CPU)

02/13/2020 11:29:58 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.73    0.00    1.41    0.86    0.00   96.00

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdd               0.00     0.00   36.75    4.18     0.16     0.67    41.50     0.10    2.42    0.11   22.78   0.85   3.49
sdc               0.13     0.19   28.45   21.46     1.39     1.13   103.27     0.62   12.52    4.16   23.61   2.16  10.76
sdb               0.00     0.00    0.26    0.00     0.01     0.00    56.15     0.00    0.16    0.16    0.00   0.10   0.00
sde               0.00     0.00   16.06    3.13     0.07     0.17    24.64     0.01    0.73    0.12    3.86   0.57   1.10
sdh               0.00     0.00   32.23    0.81     0.16     0.10    16.10     0.01    0.34    0.20    5.76   0.24   0.81
sdi               0.00     0.00   23.67    0.68     0.13     0.06    15.84     0.01    0.40    0.26    5.37   0.31   0.75
sdf               0.00     0.00   16.24    2.33     0.08     0.16    26.73     0.01    0.66    0.13    4.38   0.47   0.88
sdj               0.00     0.00   21.32    0.37     0.11     0.06    15.66     0.01    0.64    0.53    6.65   0.52   1.14
sdl               0.00     0.00   19.81    1.06     0.09     0.09    17.55     0.01    0.52    0.28    4.95   0.38   0.79
sdo               0.00     0.00   20.42    0.36     0.10     0.06    16.23     0.01    0.46    0.34    7.20   0.34   0.72
sdn               0.00     0.00   24.47    0.72     0.15     0.07    17.72     0.01    0.41    0.25    5.62   0.30   0.75
sdp               0.00     0.00   18.01    1.70     0.08     0.45    55.43     0.05    2.55    2.34    4.85   2.12   4.17
sdm               0.00     0.00   20.04    0.37     0.09     0.07    15.65     0.01    0.40    0.28    7.00   0.29   0.59
sdr               0.00     0.00   17.67    1.65     0.08     0.42    52.89     0.05    2.61    2.34    5.46   2.20   4.25
sdk               0.00     0.00   21.44    0.38     0.11     0.05    15.82     0.01    0.38    0.28    6.16   0.30   0.65
sdg               0.00     0.00   28.05    0.65     0.12     0.17    20.82     0.01    0.24    0.10    6.03   0.15   0.42
sdq               0.00     0.00   18.02    1.97     0.08     0.56    66.12     0.05    2.64    2.37    5.02   2.14   4.27
sda               0.03     1.09   51.06   12.61     0.82     0.17    31.87     0.95   14.95    3.66   60.62   1.72  10.98
dm-0              0.00     0.00   29.00   21.65     1.39     1.13   101.73     0.64   12.67    4.20   24.01   2.12  10.74
sds               0.00     0.00    1.03    0.00     0.00     0.00     8.00     0.00    0.70    0.70    0.00   0.64   0.07
dm-1              0.00     0.00    0.52    0.00     0.00     0.00     8.00     0.00    0.76    0.76    0.00   0.76   0.04
sdt               0.00     0.00    1.03    0.00     0.00     0.00     8.00     0.00    2.95    2.95    5.00   2.02   0.21
dm-2              0.00     0.00    0.51    0.00     0.00     0.00     8.00     0.00    2.84    2.83    5.00   2.83   0.14
sdu               0.00     0.00    1.41    0.00     0.01     0.00     7.99     0.00    0.87    0.87    0.00   0.66   0.09
dm-3              0.00     0.00    0.89    0.00     0.00     0.00     7.99     0.00    0.93    0.93    0.00   0.92   0.08
sdv               0.00     0.00    3.44    0.78     0.01     0.00     5.66     0.01    1.62    0.96    4.51   1.56   0.66
dm-4              0.00     0.00    2.92    0.78     0.01     0.00     5.33     0.01    1.89    1.16    4.62   1.86   0.69
sdw               0.00     0.00    1.07    0.00     0.00     0.00     7.70     0.00    2.89    2.89    3.00   1.96   0.21
dm-5              0.00     0.00    0.55    0.00     0.00     0.00     7.42     0.00    2.94    2.94    3.00   2.93   0.16
sdx               0.00     0.00    1.05    0.00     0.00     0.00     8.00     0.00    0.65    0.65    0.00   0.51   0.05
dm-6              0.00     0.00    0.53    0.00     0.00     0.00     8.00     0.00    0.68    0.68    0.00   0.68   0.04
sdy               0.00     0.00    1.03    0.12     0.00     0.00     8.82     0.00    1.37    0.52    8.70   0.40   0.05
dm-7              0.00     0.00    0.51    0.12     0.00     0.00     9.50     0.00    2.44    0.61   10.26   0.62   0.04
sdz               0.00     0.00    1.02    0.36     0.00     0.01    13.65     0.00    1.76    0.54    5.25   0.99   0.14
dm-8              0.00     0.00    0.51    0.36     0.00     0.01    17.05     0.00    2.82    0.64    5.90   1.53   0.13
sdaa              0.00     0.00    1.02    0.11     0.00     0.00     8.79     0.00    1.47    0.50   10.82   0.42   0.05
dm-9              0.00     0.00    0.51    0.11     0.00     0.00     9.45     0.00    2.73    0.65   12.66   0.67   0.04
sdab              0.00     0.00    1.02    0.16     0.00     0.00     9.12     0.00    1.81    0.67    9.02   0.52   0.06
dm-10             0.00     0.00    0.51    0.16     0.00     0.00    10.00     0.00    3.15    0.80   10.51   0.83   0.06
sdac              0.00     0.00    1.03    0.15     0.00     0.00     9.06     0.00    1.40    0.56    6.97   0.43   0.05
dm-11             0.00     0.00    0.51    0.15     0.00     0.00     9.88     0.00    2.56    0.65    8.88   0.65   0.04
sdad              0.00     0.00    1.02    0.13     0.00     0.00    10.88     0.00    1.32    0.57    7.51   0.46   0.05
dm-12             0.00     0.00    0.51    0.13     0.00     0.00    13.25     0.00    2.30    0.66    8.90   0.70   0.04
sdae              0.00     0.00    1.03    0.32     0.00     0.00    12.45     0.00    1.72    0.61    5.31   1.01   0.14
dm-13             0.00     0.00    0.51    0.32     0.00     0.00    15.24     0.00    2.69    0.71    5.87   1.55   0.13
sdaf              0.00     0.00    0.83    0.00     0.00     0.00     9.81     0.00    3.46    3.46    7.00   2.94   0.25
dm-14             0.00     0.00    0.51    0.00     0.00     0.00     8.00     0.00    2.89    2.88    7.00   2.88   0.15
sdag              0.00     0.00    3.47    0.78     0.02     0.00    11.90     0.01    1.48    0.74    4.75   1.39   0.59
dm-15             0.00     0.00    2.96    0.78     0.02     0.00    12.44     0.01    1.71    0.88    4.88   1.65   0.62
sdah              0.00     0.00    1.02    0.21     0.00     0.00    12.15     0.00    1.12    0.54    3.95   1.00   0.12
dm-16             0.00     0.00    0.51    0.21     0.00     0.00    15.15     0.00    1.68    0.71    4.03   1.67   0.12
sdai              0.00     0.00    1.02    1.91     0.00     0.00     4.68     0.01    2.39    0.51    3.39   2.26   0.66
dm-17             0.00     0.00    0.51    1.91     0.00     0.00     3.97     0.01    2.90    0.64    3.50   2.79   0.68
sdaj              0.00     0.00    1.03    0.30     0.00     0.00     9.95     0.00    2.01    0.59    6.89   0.77   0.10
dm-18             0.00     0.00    0.51    0.30     0.00     0.00    11.20     0.00    3.50    0.80    8.13   1.20   0.10
sdak              0.00     0.00    1.03    0.24     0.00     0.00    12.55     0.00    1.09    0.52    3.52   1.01   0.13
dm-19             0.00     0.00    0.51    0.24     0.00     0.00    15.68     0.00    1.63    0.66    3.66   1.61   0.12

02/13/2020 11:30:01 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           2.73    0.00    3.38    0.06    0.00   93.82

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdd               0.00     0.00    4.00    2.33     0.00     0.00     1.37     0.01    1.32    0.17    3.29   1.32   0.83
sdc               0.00     0.00    0.00   32.00     0.00     0.28    18.00     0.45   14.19    0.00   14.19   1.08   3.47
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
