procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
13 32      0 121203664  37624 3390768    0    0 57658 145186 71112 104845  4 18 48 31  0 2020-02-13 11:33:19
 4 32      0 121208104  37624 3390800    0    0 67713 185698 65339 97769  4 17 46 32  0 2020-02-13 11:33:22
17 27      0 121181184  37624 3391116    0    0 79047 138128 70263 101016  5 19 41 36  0 2020-02-13 11:33:25
 6 27      0 121202344  37624 3391528    0    0 89509 153908 70773 100853  9 20 37 34  0 2020-02-13 11:33:28
14 23      0 121202688  37624 3392356    0    0 48997 126175 70373 103040  4 18 50 29  0 2020-02-13 11:33:31
14 21      0 121201168  37624 3392412    0    0 71287 167733 73427 101914  5 19 43 33  0 2020-02-13 11:33:34
 3 13      0 121193688  37624 3389884    0    0 95577 152293 70408 112077  9 21 36 34  0 2020-02-13 11:33:37
17  4      0 121197696  37624 3392440    0    0 28369 157877 67874 100509  3 15 58 24  0 2020-02-13 11:33:40
 9 33      0 121197984  37624 3392436    0    0 45863 128974 70382 102831  4 17 51 28  0 2020-02-13 11:33:43
16 30      0 121196352  37624 3392340    0    0 70999 154223 73136 103386  8 21 38 33  0 2020-02-13 11:33:46
 1  8      0 121196800  37624 3392320    0    0 69364 168625 75244 109670  5 19 41 36  0 2020-02-13 11:33:49
14  7      0 121195136  37624 3392368    0    0 61673 173369 74064 104895  4 19 44 34  0 2020-02-13 11:33:52
17 29      0 121207624  37624 3392328    0    0 44160 134742 68744 99483  4 17 51 28  0 2020-02-13 11:33:55
17 20      0 121240080  37624 3392780    0    0 59020 173257 70694 101878  7 19 43 30  0 2020-02-13 11:33:58
 4  4      0 121238560  37624 3392816    0    0 83523 154410 73639 100707  5 20 41 34  0 2020-02-13 11:34:01
 8 30      0 121235120  37624 3392824    0    0 52716 128269 67378 88282  4 16 51 29  0 2020-02-13 11:34:04
 9 15      0 121187552  37624 3393020    0    0 51067 119223 71868 101565  8 18 42 33  0 2020-02-13 11:34:07
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
22 45      0 121187600  37624 3393032    0    0 48111 149350 65165 88110  3 15 52 30  0 2020-02-13 11:34:10
14 33      0 121181856  37624 3393048    0    0 74271 153693 73004 105473  5 19 40 36  0 2020-02-13 11:34:13
12 23      0 120980016  37624 3393476    0    0 70708 191037 73330 99170  8 21 41 30  0 2020-02-13 11:34:16
 9 17      0 121168688  37624 3393536    0    0 74363 137465 74888 104898  5 19 42 35  0 2020-02-13 11:34:19
10  8      0 121171472  37624 3393788    0    0 54551 153304 66482 92511  4 16 53 28  0 2020-02-13 11:34:22
23 19      0 121140128  37624 3393900    0    0 65028 170520 71115 102849  5 19 44 32  0 2020-02-13 11:34:25
 8 17      0 121161712  37624 3394172    0    0 72756 143762 71606 103026  9 19 39 34  0 2020-02-13 11:34:28
 9 13      0 121158272  37624 3394184    0    0 57807 128138 70392 106189  4 18 42 37  0 2020-02-13 11:34:31
 8 17      0 121171184  37624 3394172    0    0 45335 172293 68080 99060  4 17 52 28  0 2020-02-13 11:34:34
 6 18      0 121163360  37624 3390992    0    0 79015 132305 70542 104945  9 20 39 33  0 2020-02-13 11:34:37
12 43      0 121169104  37624 3394352    0    0 71674 164526 72913 102221  4 17 46 32  0 2020-02-13 11:34:40
11 30      0 121166664  37624 3394368    0    0 56743 125461 71585 107281  4 17 46 34  0 2020-02-13 11:34:43
15 51      0 121168088  37624 3394848    0    0 61294 161941 73539 105618  9 20 40 31  0 2020-02-13 11:34:46
17 33      0 121165184  37624 3395192    0    0 81455 140378 73247 108929  5 18 38 39  0 2020-02-13 11:34:49
 8 24      0 121162168  37624 3395336    0    0 57380 146043 71054 100724  4 17 45 34  0 2020-02-13 11:34:52
15  9      0 121116592  37624 3395340    0    0 94466 157303 78043 113213  6 22 35 38  0 2020-02-13 11:34:55
21 31      0 121153664  37624 3395688    0    0 48486 145943 70023 107769  7 19 45 29  0 2020-02-13 11:34:58
16 30      0 121156576  37624 3395708    0    0 47916 149150 68807 106998  3 17 51 28  0 2020-02-13 11:35:01
24 46      0 121156240  37624 3395728    0    0 80639 185338 73376 97753  5 20 43 32  0 2020-02-13 11:35:04
13 45      0 121161024  37624 3395960    0    0 127984 148837 76997 107921 10 23 31 35  0 2020-02-13 11:35:07
17 11      0 121158800  37624 3395976    0    0 74311 158418 73160 101761  5 19 42 34  0 2020-02-13 11:35:10
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 7 10      0 121156304  37624 3396000    0    0 73612 138334 74822 105219  4 18 42 35  0 2020-02-13 11:35:13
 5 28      0 120962832  37624 3396016    0    0 50324 143626 70036 101725  8 19 45 28  0 2020-02-13 11:35:16
11  9      0 121149680  37624 3396044    0    0 51546 137642 70288 109922  4 17 48 31  0 2020-02-13 11:35:19
 5  9      0 121152096  37624 3396308    0    0 37578 135569 62107 91911  3 14 57 26  0 2020-02-13 11:35:22
23 19      0 121103680  37624 3396388    0    0 50725 172950 66293 106321  4 18 52 25  0 2020-02-13 11:35:25
17 41      0 121085056  37624 3396976    0    0 53240 124410 72190 107652 10 20 40 30  0 2020-02-13 11:35:28
11 28      0 121084344  37624 3396796    0    0 104564 150437 73616 108726  9 22 31 38  0 2020-02-13 11:35:31
11 33      0 121042704  37624 3396812    0    0 62436 127864 73955 108857  8 20 40 32  0 2020-02-13 11:35:34
11  6      0 120805432  36924 3395300    0    0 54395 136187 74618 117517 11 21 38 31  0 2020-02-13 11:35:37
20 43      0 120983528  37624 3396872    0    0 70225 157382 74165 107105  8 20 39 33  0 2020-02-13 11:35:40
11 12      0 121179776  37624 3396820    0    0 79199 163154 74999 119403  7 21 34 38  0 2020-02-13 11:35:43
 2  4      0 121182272  37624 3396728    0    0 27920 137727 65369 100323  6 17 53 24  0 2020-02-13 11:35:46
10 18      0 121183672  37624 3396740    0    0 35305 156889 70397 106616  3 16 56 25  0 2020-02-13 11:35:49
 8 17      0 121182688  37624 3396760    0    0 39532 151177 68304 101226  3 17 50 30  0 2020-02-13 11:35:52
23 24      0 121139440  37624 3396904    0    0 45772 135691 64361 96061  4 16 49 31  0 2020-02-13 11:35:55
 7 13      0 121193264  37624 3397192    0    0 53714 157296 69945 104525  7 19 45 29  0 2020-02-13 11:35:58
 9 43      0 121193616  37624 3397176    0    0 72081 154900 72730 102768  4 18 38 39  0 2020-02-13 11:36:01
 6  4      0 121193280  37624 3397300    0    0 53655 139591 67809 99927  4 17 47 33  0 2020-02-13 11:36:04
12  8      0 121187592  37624 3397300    0    0 38664 148575 67248 97525  7 17 50 26  0 2020-02-13 11:36:07
 8 12      0 121186384  37624 3397324    0    0 74239 155705 72706 101776  4 19 42 35  0 2020-02-13 11:36:10
11 28      0 121185984  37624 3397528    0    0 45239 183419 71541 109776  4 18 47 31  0 2020-02-13 11:36:13
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 1 13      0 120983328  37652 3397520    0    0 68675 148679 64015 92659  8 19 43 30  0 2020-02-13 11:36:16
13  4      0 121177488  37624 3397648    0    0 50338 138112 67067 102059  4 17 47 32  0 2020-02-13 11:36:19
13 18      0 121181872  37624 3397660    0    0 50007 131219 62734 94032  4 15 49 32  0 2020-02-13 11:36:22
19 17      0 121127792  37624 3397672    0    0 32809 135986 65928 102694  4 16 54 26  0 2020-02-13 11:36:25
11 26      0 121180064  37624 3398252    0    0 36948 117306 62218 91621  6 16 51 27  0 2020-02-13 11:36:28
11 16      0 121178976  37624 3398272    0    0 44265 127841 67386 100612  4 17 49 30  0 2020-02-13 11:36:31
 6 26      0 121180112  37624 3398296    0    0 44985 141209 69355 94911  3 17 50 30  0 2020-02-13 11:36:34
 6 11      0 121169680  37624 3394764    0    0 49355 139590 69222 100694  7 18 45 30  0 2020-02-13 11:36:37
13 41      0 121175680  37624 3398476    0    0 36703 104483 63814 87702  3 14 55 27  0 2020-02-13 11:36:40
 3 13      0 121178880  37624 3398612    0    0 36599 148777 66451 95578  3 15 57 25  0 2020-02-13 11:36:43
13 15      0 121180400  37624 3398688    0    0 51016 148532 62685 87000  7 17 49 27  0 2020-02-13 11:36:46
 6 18      0 121179120  37624 3398868    0    0 53087 122107 68614 93452  3 16 49 32  0 2020-02-13 11:36:49
 1 28      0 121182848  37624 3398904    0    0 28751 105219 62596 91614  3 14 61 22  0 2020-02-13 11:36:52
 9 14      0 121125376  37624 3398944    0    0 76607 145195 69531 95466  5 19 41 34  0 2020-02-13 11:36:55
 9  9      0 121174488  37624 3399244    0    0 62823 166563 68174 102568  7 19 43 31  0 2020-02-13 11:36:58
 8 29      0 121177304  37624 3399292    0    0 61775 118149 58947 87223  4 16 48 32  0 2020-02-13 11:37:01
 9 29      0 121178144  37624 3399332    0    0 60123 168622 63682 85288  4 16 50 30  0 2020-02-13 11:37:04
11 31      0 121181824  37624 3399332    0    0 91767 149624 62789 89512  8 17 43 31  0 2020-02-13 11:37:07
 6 30      0 121180656  37624 3399364    0    0 93267 152945 65616 91013  5 18 42 35  0 2020-02-13 11:37:10
15 30      0 121180400  37624 3399512    0    0 92742 132190 68770 99889  5 18 39 38  0 2020-02-13 11:37:13
 9 21      0 120977032  37652 3399748    0    0 63756 146620 63868 89746  8 19 40 34  0 2020-02-13 11:37:16
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
11  7      0 121169280  37624 3399780    0    0 71249 152861 58931 85194  5 16 50 29  0 2020-02-13 11:37:19
 3  3      0 121173616  37624 3399816    0    0 23954 117599 25727 39019  2  6 82 10  0 2020-02-13 11:37:22
23 21      0 121108848  37624 3400036    0    0 178239 166599 64980 92534  7 24 25 43  0 2020-02-13 11:37:25
 9 27      0 121167552  37624 3400212    0    0 116726 136948 68128 97693  9 21 30 40  0 2020-02-13 11:37:28
 7  8      0 121166880  37624 3400416    0    0 56126 129037 59071 82186  4 15 45 36  0 2020-02-13 11:37:31
10 45      0 121162592  37624 3400468    0    0 65297 159673 61782 78201  4 16 47 33  0 2020-02-13 11:37:34
13 38      0 121156416  37624 3400076    0    0 62707 123471 58821 82406  7 16 43 34  0 2020-02-13 11:37:37
15 31      0 121160272  37624 3400636    0    0 60092 155120 58936 79994  3 14 55 28  0 2020-02-13 11:37:40
 9 21      0 121160352  37624 3400772    0    0 50042 117406 58264 84813  3 14 47 36  0 2020-02-13 11:37:43
12 18      0 121155696  37624 3400780    0    0 45064 136875 58200 79802  7 16 46 32  0 2020-02-13 11:37:46
 0  5      0 121153952  37624 3400800    0    0 53892 114615 55643 79365  4 14 49 34  0 2020-02-13 11:37:49
 9  8      0 121143728  36852 3399564    0    0 74700 159540 61206 86614  5 17 45 34  0 2020-02-13 11:37:52
17 14      0 121080656  37624 3401320    0    0 52807 116673 56473 78352  4 15 50 31  0 2020-02-13 11:37:55
10  8      0 121147008  37624 3401232    0    0 81288 141699 60795 89317  7 17 42 35  0 2020-02-13 11:37:58
 7 25      0 121140296  37624 3401336    0    0 82671 149182 61506 91118  5 17 43 35  0 2020-02-13 11:38:01
13 29      0 121132736  37624 3401260    0    0 90180 163885 61125 87438  5 18 44 33  0 2020-02-13 11:38:04
 6  5      0 121135456  37624 3400916    0    0 96332 122171 59107 85529  8 17 42 33  0 2020-02-13 11:38:07
 8 14      0 121136360  37624 3401272    0    0 55805 113423 54029 73259  4 13 54 29  0 2020-02-13 11:38:10
 5  5      0 121133920  37624 3401296    0    0 76289 127253 58958 86961  4 15 48 33  0 2020-02-13 11:38:13
 8 16      0 120936784  37624 3401452    0    0 111576 154523 58338 81993  9 19 42 30  0 2020-02-13 11:38:16
 3 19      0 121120864  37624 3401476    0    0 151980 159448 61226 88290  6 20 36 38  0 2020-02-13 11:38:19
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 7 25      0 121117952  37624 3401664    0    0 93121 139113 57619 80289  5 16 46 33  0 2020-02-13 11:38:22
13 11      0 121049272  37624 3402000    0    0 103064 126763 55217 75550  7 17 43 33  0 2020-02-13 11:38:25
12 18      0 121115728  37624 3402076    0    0 124439 156461 59345 82817  8 19 40 33  0 2020-02-13 11:38:28
 8 54      0 121107216  37624 3402064    0    0 127468 134023 56695 79938  5 17 42 36  0 2020-02-13 11:38:31
 6  8      0 121110464  37624 3402080    0    0 64444 136212 58928 81846  4 16 45 36  0 2020-02-13 11:38:34
 4 23      0 121095704  37624 3399520    0    0 99042 163495 64123 91714 10 21 33 36  0 2020-02-13 11:38:37
 9 32      0 121084304  37624 3402424    0    0 125570 157962 68794 98025  6 20 31 42  0 2020-02-13 11:38:40
 6 39      0 121076456  37624 3402436    0    0 77281 149203 67648 96947  5 18 36 41  0 2020-02-13 11:38:43
 4 10      0 121072160  37624 3402488    0    0 70804 107110 66639 96953  8 20 36 36  0 2020-02-13 11:38:46
 8 30      0 121056320  37432 3401912    0    0 66066 136498 66106 102085  4 18 39 38  0 2020-02-13 11:38:49
 6  4      0 121049488  37624 3404472    0    0 63534 141968 58446 87578  5 17 45 33  0 2020-02-13 11:38:52
17 30      0 120974224  37624 3407084    0    0 57900 115110 56965 80747  5 16 50 29  0 2020-02-13 11:38:55
13 31      0 121057960  37624 3407460    0    0 51872 130271 55503 86724  6 15 47 31  0 2020-02-13 11:38:58
15 21      0 121039976  37624 3407472    0    0 98679 130451 61806 92632  5 17 38 40  0 2020-02-13 11:39:01
 4 15      0 121032992  36700 3406324    0    0 56527 154295 52993 72254  4 15 55 27  0 2020-02-13 11:39:04
17 44      0 121032656  37624 3407500    0    0 95692 115598 53828 74777  7 16 46 30  0 2020-02-13 11:39:07
 5 17      0 121035888  37624 3407368    0    0 116186 151641 65711 93880  6 19 34 41  0 2020-02-13 11:39:10
 0  6      0 121036848  37624 3407264    0    0 93601 142936 61879 86045  5 17 38 40  0 2020-02-13 11:39:13
 9  9      0 120843888  30436 3407556    0    0 69595 112771 54082 78033  7 16 41 35  0 2020-02-13 11:39:16
13 29      0 121029376  37624 3407136    0    0 69718 136998 57446 86714  4 16 44 35  0 2020-02-13 11:39:19
 7 35      0 121036656  37624 3407312    0    0 61137 114385 52250 77434  4 14 50 33  0 2020-02-13 11:39:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
11 36      0 120965408  37624 3407916    0    0 60833 119386 52763 73518  5 15 49 31  0 2020-02-13 11:39:25
 7 23      0 121042752  37624 3408348    0    0 71668 126497 60830 89382  7 17 39 37  0 2020-02-13 11:39:28
 9 30      0 121042208  37624 3408144    0    0 89081 183771 61417 90456  5 17 36 42  0 2020-02-13 11:39:31
 8 24      0 121043360  37624 3408176    0    0 75135 120762 60951 86784  4 16 40 39  0 2020-02-13 11:39:34
 3  8      0 121030136  37624 3407224    0    0 67186 138818 60522 91124  8 18 42 33  0 2020-02-13 11:39:37
15 33      0 121036808  37624 3408400    0    0 46700 116209 47202 62936  3 11 60 26  0 2020-02-13 11:39:40
17 47      0 121040320  37624 3408672    0    0 119439 161118 57723 84365  6 17 42 35  0 2020-02-13 11:39:43
 3  4      0 121042048  37624 3408940    0    0 92088 172612 56289 78418  9 18 41 31  0 2020-02-13 11:39:46
 7  8      0 121029432  37624 3408892    0    0 108471 138821 50908 71067  4 15 54 27  0 2020-02-13 11:39:49
 7 25      0 121027472  37624 3408896    0    0 124572 147536 59029 81143  5 18 41 37  0 2020-02-13 11:39:52
36 38      0 120950576  37624 3409324    0    0 93824 110277 53706 72645  6 17 48 29  0 2020-02-13 11:39:55
 7 12      0 121015888  37624 3410188    0    0 100599 154299 58529 82729  8 19 39 34  0 2020-02-13 11:39:58
 1  0      0 121018688  37624 3410164    0    0 26151 71936 24967 41027  3  7 75 15  0 2020-02-13 11:40:01
 4  8      0 121030480  37624 3409748    0    0 78049 102624 45946 66280  4 14 59 23  0 2020-02-13 11:40:04
14 28      0 121037760  37624 3409764    0    0 111343 115017 59981 88791  9 19 37 35  0 2020-02-13 11:40:07
15 23      0 121037440  37624 3409712    0    0 63022 214841 59257 80464  4 16 44 36  0 2020-02-13 11:40:10
13 12      0 121038576  37624 3409700    0    0 104922 148962 58109 79938  5 17 46 32  0 2020-02-13 11:40:13
 9 16      0 120839712  37652 3410116    0    0 77499 105739 57749 83708  8 17 40 34  0 2020-02-13 11:40:16
11 37      0 121077112  37624 3409820    0    0 79177 159807 61438 94268  5 18 41 37  0 2020-02-13 11:40:19
19 36      0 122022240  33512 3408588    0    0 129903 131939 75974 118086  7 27 28 38  0 2020-02-13 11:40:22
19 34      0 122872392  37624 3405872    0    0 122667 160425 78825 121983  9 30 24 36  0 2020-02-13 11:40:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
11 41      0 123498064  37624 3403412    0    0 111248 134743 80649 117308 13 29 24 34  0 2020-02-13 11:40:28
21 24      0 124361624  37584 3396676    0    0 107653 159907 82828 121330 12 31 22 35  0 2020-02-13 11:40:31
12 18      0 124855200  34176 3391760    0    0 71963 124218 74103 106854  9 24 42 25  0 2020-02-13 11:40:34
 4  0      0 125224144  37624 3390476    0    0 43644 87761 38277 65807 10 13 64 13  0 2020-02-13 11:40:37
 2  0      0 125439520  37624 3389528    0    0  2868 38794 18478 35044  5  4 91  0  0 2020-02-13 11:40:40
 3  0      0 125441568  37624 3389348    0    0  2868 39418 7639 17611  1  2 96  1  0 2020-02-13 11:40:43
 2  0      0 125439712  37624 3389076    0    0  3013 17872 8211 21007  3  3 94  0  0 2020-02-13 11:40:46
 1  0      0 125444000  37624 3388824    0    0  2852 14945 3382 14178  0  1 98  0  0 2020-02-13 11:40:49
 0  0      0 125446248  37624 3388808    0    0  2825 13681 5195 17272  0  1 98  0  0 2020-02-13 11:40:52
 6  0      0 125352392  37624 3388824    0    0  2934  9810 3187 14955  2  2 97  0  0 2020-02-13 11:40:55
 0  0      0 125441888  37624 3388504    0    0  9970  4562 4402 20913  2  2 95  1  0 2020-02-13 11:40:58
 0  0      0 125445360  37624 3388524    0    0  2831  4970 2036 14049  0  1 99  0  0 2020-02-13 11:41:01
 1  0      0 125446272  37624 3388448    0    0  2908  2621 2564 14731  1  1 98  0  0 2020-02-13 11:41:04
 1  0      0 125442512  37624 3388452    0    0  3191  3132 2298 15175  3  1 96  0  0 2020-02-13 11:41:07
 0  0      0 125442080  37624 3388488    0    0  2831  1509 2016 13794  0  1 99  0  0 2020-02-13 11:41:10
 0  0      0 125442448  37624 3388640    0    0  2911   739 1334 13584  0  1 99  0  0 2020-02-13 11:41:13
 1  3      0 125433920  36940 3388468    0    0  9924   118 3541 20131  3  3 93  1  0 2020-02-13 11:41:16
 0  0      0 125436032  37624 3388608    0    0  3057   333 1368 13423  1  1 97  0  0 2020-02-13 11:41:19
 1  0      0 125440752  37624 3388620    0    0  2893   293 1448 13898  1  1 98  0  0 2020-02-13 11:41:22
 5  0      0 125345072  37624 3388980    0    0  2928   389 1809 14224  2  2 96  0  0 2020-02-13 11:41:25
