Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/11/2020 	_x86_64_	(32 CPU)

02/11/2020 12:29:08 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.51    0.00    7.16   14.58    0.00   74.75

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdaj              0.00     0.00    0.19  147.62     0.00     1.22    16.93     2.48   16.78   12.99   16.78   0.80  11.85
dm-18             0.00     0.00    0.07  147.62     0.00     1.22    16.94     3.92   26.55   23.97   26.55   0.83  12.25
sdak              0.00     0.00    0.19   27.13     0.00     0.39    29.26     0.20    7.21    2.81    7.24   3.75  10.25
dm-19             0.00     0.00    0.07   27.13     0.00     0.39    29.35     0.20    7.40    3.10    7.41   3.81  10.36

02/11/2020 12:29:11 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           6.11    0.00    5.54    4.03    0.00   84.32

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdc               0.00     0.00    1.00    8.00     0.04     0.03    17.78     0.03    3.59    6.33    3.25   2.30   2.07
sde               0.00     0.00   89.00   14.33     0.35     0.03     7.39     0.08    0.75    0.09    4.79   0.53   5.43
sdd               0.00     0.00  277.67    2.33     1.14     0.00     8.36     0.03    0.11    0.09    3.14   0.11   3.10
sdf               0.00     0.00   89.00    0.33     0.35     0.00     8.00     0.01    0.11    0.10    4.00   0.11   1.00
sdh               0.00     0.00   89.00    0.00     0.35     0.00     8.00     0.19    2.19    2.19    0.00   2.13  18.97
sdg               0.00     0.00  273.67   20.67     1.14     0.03     8.12     0.10    0.34    0.09    3.76   0.29   8.67
sdi               0.00     0.00  187.33    0.33     0.80     0.00     8.77     0.40    2.12    2.12    3.00   2.09  39.20
sdj               0.00     0.00  187.33    0.00     0.80     0.00     8.77     0.42    2.27    2.27    0.00   2.21  41.40
sdl               0.00     0.00  187.33    0.33     0.80     0.00     8.77     0.42    2.25    2.25    4.00   2.12  39.87
sdk               0.00     0.00  191.00    8.67     0.86     0.07     9.51     0.50    2.52    2.50    3.15   2.31  46.03
sdm               0.00     0.00   86.67    0.00     0.34     0.00     8.00     0.21    2.40    2.40    0.00   2.36  20.43
sdq               0.00     0.00   89.00    0.00     0.35     0.00     8.00     0.21    2.34    2.34    0.00   2.28  20.27
sdn               0.00     0.00   89.00    0.33     0.35     0.00     8.00     0.20    2.28    2.28    3.00   2.23  19.90
sdp               0.00     0.00   89.00    0.00     0.35     0.00     8.00     0.20    2.30    2.30    0.00   2.24  19.97
sdo               0.00     0.00   89.00    0.00     0.35     0.00     8.00     0.19    2.15    2.15    0.00   2.09  18.57
sdr               0.00     0.00   89.00    0.00     0.35     0.00     8.00     0.20    2.22    2.22    0.00   2.17  19.33
sda               0.00     0.00    0.00    6.00     0.00     0.06    19.56     0.06    9.28    0.00    9.28   3.44   2.07
dm-0              0.00     0.00    1.00    8.00     0.04     0.03    17.78     0.03    3.59    6.33    3.25   2.30   2.07
sds               0.00     0.00    2.33    0.33     0.03     0.01    29.00     0.01    5.00    5.14    4.00   5.00   1.33
dm-1              0.00     0.00    2.33    0.33     0.03     0.01    29.00     0.01    5.00    5.14    4.00   5.00   1.33
sdt               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-2              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
sdu               0.00     0.00    3.67    0.00     0.01     0.00     8.00     0.00    0.82    0.82    0.00   0.82   0.30
dm-3              0.00     0.00    3.67    0.00     0.01     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.37
sdv               0.00     0.00    0.67    0.00     0.00     0.00     4.50     0.01    8.50    8.50    0.00   8.50   0.57
dm-4              0.00     0.00    0.67    0.00     0.00     0.00     4.50     0.01    8.50    8.50    0.00   8.50   0.57
sdw               0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    1.80    0.86    4.00   1.80   0.60
dm-5              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    2.00    1.14    4.00   2.00   0.67
sdx               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-6              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
sdy               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.07
dm-7              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.07
sdz               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-8              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    5.00    5.00    0.00   5.00   0.17
sdaa              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-9              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
sdab              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-10             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdac              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-11             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdad              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-12             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
sdae              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-13             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
sdaf              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-14             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
sdag              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    1.50    0.57    3.67   1.50   0.50
dm-15             0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    1.80    1.00    3.67   1.80   0.60
sdah              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-16             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
sdai              0.00     0.00    0.33   13.67     0.00     0.01     2.36     0.05    3.57    1.00    3.63   2.67   3.73
dm-17             0.00     0.00    0.33   13.67     0.00     0.01     2.36     0.05    3.71    1.00    3.78   2.76   3.87
sdaj              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-18             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
sdak              0.00     0.00    0.33    0.33     0.00     0.01    20.00     0.00    2.50    1.00    4.00   2.50   0.17
dm-19             0.00     0.00    0.33    0.33     0.00     0.01    20.00     0.00    2.50    1.00    4.00   2.50   0.17

02/11/2020 12:29:14 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.20    0.00    1.83    0.10    0.00   96.87

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdc               0.00     0.00    0.00   25.67     0.00     0.18    14.44     0.44   17.21    0.00   17.21   1.39   3.57
sde               0.00     0.00    0.33    5.00     0.01     0.02     7.94     0.02    3.81    0.00    4.07   2.75   1.47
sdd               0.00     0.00    4.00    2.33     0.00     0.00     1.37     0.01    1.32    0.25    3.14   1.32   0.83
sdf               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    4.00    0.00    4.00   4.00   0.13
sdh               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdg               0.00     0.00    0.00    2.67     0.00     0.00     2.75     0.01    4.88    0.00    4.88   3.12   0.83
sdi               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdj               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdl               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdk               0.00     0.00    3.00    3.00     0.05     0.08    42.22     0.02    3.39    3.11    3.67   3.22   1.93
sdm               0.00     0.00    2.33    0.00     0.01     0.00     8.00     0.01    2.43    2.43    0.00   2.14   0.50
sdq               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdn               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    4.00    0.00    4.00   4.00   0.13
sdp               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdo               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdr               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sda               0.00     0.00    0.00   11.00     0.00     0.09    16.24     0.17   15.42    0.00   15.42   3.85   4.23
dm-0              0.00     0.00    0.00   25.67     0.00     0.18    14.44     0.44   17.21    0.00   17.21   1.39   3.57
sds               0.00     0.00    1.33    0.33     0.02     0.01    27.20     0.01    3.60    3.50    4.00   3.60   0.60
dm-1              0.00     0.00    1.00    0.33     0.02     0.01    32.00     0.01    3.75    3.33    5.00   3.75   0.50
sdt               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.07
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdu               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdw               0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    1.90    1.00    4.00   1.90   0.63
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.22    1.33    4.00   2.22   0.67
sdx               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    6.00    6.00    0.00   6.00   0.20
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdac              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdae              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-14             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    1.70    0.86    3.67   1.70   0.57
dm-15             0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.89    0.83    4.00   1.89   0.57
sdah              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-16             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdai              0.00     0.00    0.33    4.33     0.00     0.01     2.79     0.02    3.79    1.00    4.00   2.64   1.23
dm-17             0.00     0.00    0.00    4.33     0.00     0.01     2.38     0.02    4.08    0.00    4.08   2.85   1.23
sdaj              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.33    0.33     0.00     0.01    20.00     0.00    2.50    1.00    4.00   2.50   0.17
dm-19             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    4.00    0.00    4.00   4.00   0.13

02/11/2020 12:29:17 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           2.51    0.00    3.76    3.15    0.00   90.57

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdc               0.00     0.00    0.00   13.00     0.00     0.08    12.31     0.05    3.85    0.00    3.85   1.28   1.67
sde               0.00     0.00    1.33   46.67     0.02     0.40    18.02     0.29    6.00    0.00    6.17   2.67  12.83
sdd               0.00     0.00    4.00    2.33     0.00     0.00     1.37     0.01    1.32    0.17    3.29   1.32   0.83
sdf               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    4.00    0.00    4.00   4.00   0.13
sdh               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdg               0.00     0.00    0.00   41.00     0.00     0.73    36.55     0.25    5.93    0.00    5.93   2.81  11.53
sdi               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdj               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdl               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdk               0.00     0.00  992.00   43.67     7.68     2.50    20.14     3.58    3.43    3.44    3.31   0.15  15.83
sdm               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdq               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdn               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    4.00    0.00    4.00   4.00   0.13
sdp               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdo               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdr               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sda               0.00     0.00    0.00    6.33     0.00     0.06    18.53     0.07   10.32    0.00   10.32   2.32   1.47
dm-0              0.00     0.00    0.00   13.00     0.00     0.08    12.31     0.05    3.82    0.00    3.82   1.28   1.67
sds               0.00     0.00    1.67    7.33     0.03     1.70   392.89     0.10   11.19    4.00   12.82   4.19   3.77
dm-1              0.00     0.00    1.67    7.33     0.03     1.70   392.89     0.10   11.37    4.80   12.86   4.37   3.93
sdt               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdu               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdw               0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    3.00    2.17    4.67   3.00   0.90
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    3.22    2.50    4.67   3.22   0.97
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdae              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.67    0.67    3.67   1.67   0.50
dm-15             0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.11    1.00    4.33   2.11   0.63
sdah              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-16             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdai              0.00     0.00    0.00   46.67     0.00     0.40    17.56     0.22    4.73    0.00    4.73   2.64  12.30
dm-17             0.00     0.00    0.00   46.67     0.00     0.40    17.56     0.23    4.87    0.00    4.87   2.66  12.40
sdaj              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.00    0.67     0.00     0.01    32.00     0.00    4.50    0.00    4.50   4.50   0.30
dm-19             0.00     0.00    0.00    0.67     0.00     0.01    32.00     0.00    4.50    0.00    4.50   4.50   0.30

02/11/2020 12:29:20 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           8.08    0.00   17.63   35.97    0.00   38.33

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdc               0.00     0.00    0.00   22.67     0.00     0.16    14.35     0.62   27.31    0.00   27.31   2.03   4.60
sde               0.00     0.00    0.33   92.00     0.00     0.91    20.21     0.52    5.63    0.00    5.65   2.82  26.07
