procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
15 23      0 123443136  37624 3565508    0    0 99447 55119 68351 89301  6 18 34 42  0 2020-02-11 12:34:23
 7 33      0 123444464  37624 3565836    0    0 103881 54156 66640 86625  5 16 33 45  0 2020-02-11 12:34:26
 1 36      0 123443776  37624 3565968    0    0 102438 51127 67552 87600  5 16 34 45  0 2020-02-11 12:34:29
 6 29      0 123432344  37624 3565932    0    0 107619 53442 68614 90575  9 20 26 45  0 2020-02-11 12:34:32
 3 27      0 123433824  37624 3566372    0    0 92386 55376 63955 82289  5 15 42 38  0 2020-02-11 12:34:35
12 27      0 123431080  37624 3566500    0    0 100104 58965 68370 89055  5 16 38 41  0 2020-02-11 12:34:38
 9 31      0 123433904  37624 3566632    0    0 99968 61962 68984 89143  9 18 27 46  0 2020-02-11 12:34:41
 1 15      0 123432320  37624 3566788    0    0 100227 51765 67908 87684  5 16 37 41  0 2020-02-11 12:34:44
10 21      0 123432160  37624 3567128    0    0 97041 51367 66586 87037  5 15 40 39  0 2020-02-11 12:34:47
12 19      0 123226656  37624 3567336    0    0 101169 58049 69121 90111  8 18 32 42  0 2020-02-11 12:34:50
 8 22      0 123420160  37624 3567496    0    0 107566 51336 69211 92376  6 18 31 45  0 2020-02-11 12:34:53
12 31      0 123429120  37624 3567852    0    0 103431 52878 69905 90956  6 16 38 41  0 2020-02-11 12:34:56
16 26      0 123427712  37624 3568096    0    0 99355 53647 68777 88831  5 16 36 42  0 2020-02-11 12:34:59
 3 34      0 123429248  37624 3568236    0    0 100044 53777 69934 89292  9 18 36 37  0 2020-02-11 12:35:02
13 25      0 123430264  37624 3568376    0    0 98721 49925 68356 87374  5 16 42 37  0 2020-02-11 12:35:05
13 24      0 123427360  37624 3568508    0    0 93211 54795 67527 87251  5 15 45 35  0 2020-02-11 12:35:08
 9 34      0 123410960  36572 3565968    0    0 105884 50280 70846 92751  9 18 35 38  0 2020-02-11 12:35:11
 5 23      0 123415592  37624 3568924    0    0 102473 58066 69961 90386  6 17 36 41  0 2020-02-11 12:35:14
13 27      0 123418776  37624 3569068    0    0 100795 53544 68773 89262  5 16 34 45  0 2020-02-11 12:35:17
18 16      0 123227872  37624 3569196    0    0 103575 58305 69473 89470  8 18 33 41  0 2020-02-11 12:35:20
16 22      0 123410536  37624 3569488    0    0 100422 54880 68618 89450  6 17 37 40  0 2020-02-11 12:35:23
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 3 30      0 123416352  37624 3569784    0    0 99143 53579 70000 90421  5 16 35 44  0 2020-02-11 12:35:26
16 27      0 123418176  37624 3569928    0    0 96176 51930 67116 86748  5 15 43 37  0 2020-02-11 12:35:29
 2 32      0 123415000  37624 3569868    0    0 110400 52493 71424 94991  9 20 28 43  0 2020-02-11 12:35:32
 5 27      0 123419600  37624 3570280    0    0 99619 52053 68582 88068  5 16 36 42  0 2020-02-11 12:35:35
 1 44      0 123422592  37624 3570532    0    0 101759 54219 69095 90103  5 16 34 45  0 2020-02-11 12:35:38
 2 37      0 123423208  37624 3570616    0    0 101817 57639 69498 90323  9 17 31 43  0 2020-02-11 12:35:41
13 27      0 123419008  37624 3570704    0    0 95435 53692 67464 86906  5 16 41 37  0 2020-02-11 12:35:44
15 27      0 123414048  37624 3570844    0    0 99813 54815 70444 91036  5 16 38 41  0 2020-02-11 12:35:47
 8 29      0 123224128  37652 3570924    0    0 100802 51291 69279 88775  8 17 35 39  0 2020-02-11 12:35:50
16 39      0 123402384  37624 3571548    0    0 106020 52731 70194 93187  6 18 35 40  0 2020-02-11 12:35:53
14 20      0 123409792  37624 3571804    0    0 99744 52666 69007 89673  6 16 35 44  0 2020-02-11 12:35:56
 5 27      0 123409072  37624 3571952    0    0 100693 55906 69345 89613  5 16 38 41  0 2020-02-11 12:35:59
 8 18      0 123407264  37624 3572096    0    0 95511 58663 67968 87854  8 17 40 35  0 2020-02-11 12:36:02
 6 29      0 123408304  37624 3572236    0    0 98933 52336 68490 87885  5 16 38 41  0 2020-02-11 12:36:05
13 28      0 123404096  37624 3572364    0    0 95207 53803 67636 87455  5 15 45 35  0 2020-02-11 12:36:08
11 48      0 123395032  36264 3568624    0    0 108475 51583 70709 93303  9 19 31 41  0 2020-02-11 12:36:11
 8 24      0 123395272  37624 3572668    0    0 93857 52643 66650 87421  5 16 40 38  0 2020-02-11 12:36:14
13 34      0 123403768  37624 3572744    0    0 99987 51029 68862 88696  5 16 39 40  0 2020-02-11 12:36:17
 7 31      0 123261280  37624 3572884    0    0 102039 54674 68598 87886  8 18 27 47  0 2020-02-11 12:36:20
 4 26      0 123398304  37624 3573084    0    0 91699 46732 66223 84312  6 16 40 38  0 2020-02-11 12:36:23
 9 39      0 123404744  37624 3573348    0    0 103722 51822 69248 91110  6 17 33 45  0 2020-02-11 12:36:26
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 9 29      0 123404544  37624 3573468    0    0 98641 61681 67922 88068  5 16 36 43  0 2020-02-11 12:36:29
13 21      0 123393576  37624 3573604    0    0 92292 51949 65781 86812  9 18 35 38  0 2020-02-11 12:36:32
11 26      0 123392968  37624 3573744    0    0 102007 52613 70647 94626  6 17 36 41  0 2020-02-11 12:36:35
10 21      0 123390096  37624 3574016    0    0 103542 56070 68387 90208  6 16 33 46  0 2020-02-11 12:36:38
15 26      0 123388064  37624 3574136    0    0 101701 54368 68745 89197  9 18 26 47  0 2020-02-11 12:36:41
18 26      0 123294848  37624 3574280    0    0 103116 51844 69105 89692  7 17 29 47  0 2020-02-11 12:36:44
12 18      0 123267216  37624 3574404    0    0 100284 67207 73849 100593  9 19 29 42  0 2020-02-11 12:36:47
21 35      0 123081224  37624 3574556    0    0 95606 51679 72135 97506 12 19 33 36  0 2020-02-11 12:36:50
 3 37      0 123206688  37624 3574740    0    0 109628 53628 74432 100177 10 21 32 38  0 2020-02-11 12:36:53
19 16      0 123182864  37624 3575280    0    0 99901 54109 72975 97091  9 18 36 37  0 2020-02-11 12:36:56
 6 35      0 123373728  37624 3575436    0    0 97493 55571 70616 92392  8 17 36 39  0 2020-02-11 12:36:59
 2 46      0 123376400  37624 3575628    0    0 103123 52316 70094 90174  9 18 30 43  0 2020-02-11 12:37:02
 3 31      0 123377392  37624 3575764    0    0 101068 57096 71003 91444  6 17 35 43  0 2020-02-11 12:37:05
 2 38      0 123374112  37624 3575980    0    0 102617 52454 69773 90077  5 16 33 46  0 2020-02-11 12:37:08
 0 49      0 123364848  37248 3573492    0    0 108823 52395 71025 94104  9 19 27 45  0 2020-02-11 12:37:11
 4 35      0 123367808  37624 3576400    0    0 98146 57711 69095 89194  6 17 40 38  0 2020-02-11 12:37:14
18 29      0 123370784  37624 3576540    0    0 97060 57923 68758 88446  5 16 39 40  0 2020-02-11 12:37:17
14 25      0 123266048  37624 3576664    0    0 102791 51840 69148 89348  9 17 29 45  0 2020-02-11 12:37:20
19 30      0 123368896  37624 3576816    0    0 103615 52520 69508 89524  6 17 33 44  0 2020-02-11 12:37:23
 4 42      0 123372048  37624 3577176    0    0 99653 53281 67850 88880  5 16 35 44  0 2020-02-11 12:37:26
10 45      0 123371344  37624 3577308    0    0 102884 56238 68678 89571  6 16 34 45  0 2020-02-11 12:37:29
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 9 25      0 123362896  37624 3577536    0    0 110170 50770 70156 93420  9 20 26 45  0 2020-02-11 12:37:32
16 28      0 123366944  37624 3577848    0    0 100565 54771 67687 88159  6 16 33 45  0 2020-02-11 12:37:35
11 34      0 123366280  37624 3578108    0    0 102685 55906 68002 88828  6 16 32 47  0 2020-02-11 12:37:38
14 33      0 123370288  37624 3578268    0    0 103250 53266 68498 89054  9 18 29 45  0 2020-02-11 12:37:41
14 28      0 123376704  37624 3578392    0    0 103209 54263 67395 88414  6 17 31 47  0 2020-02-11 12:37:44
22 25      0 123377520  37624 3578528    0    0 100127 53637 67625 88515  5 17 34 44  0 2020-02-11 12:37:47
13 29      0 123183480  37652 3578604    0    0 100516 56292 68533 90020  8 17 33 42  0 2020-02-11 12:37:50
 7 34      0 123366088  37624 3578824    0    0 107687 53348 69587 93961  6 19 31 45  0 2020-02-11 12:37:53
 9 26      0 123369664  37624 3579328    0    0 99596 58273 68114 90529  6 16 39 40  0 2020-02-11 12:37:56
 6 35      0 123370240  37624 3579472    0    0 98383 55219 66107 86771  5 15 39 40  0 2020-02-11 12:37:59
 9 32      0 123366864  37624 3579596    0    0 98969 54935 68539 90183  9 19 31 41  0 2020-02-11 12:38:02
22 32      0 123367960  37624 3579984    0    0 103884 51788 68977 90601  6 17 34 44  0 2020-02-11 12:38:05
14 24      0 123368512  37624 3580116    0    0 99384 50286 66956 88918  5 16 41 39  0 2020-02-11 12:38:08
19 24      0 123197776  37396 3577204    0    0 103764 55832 69122 93402  9 18 34 39  0 2020-02-11 12:38:11
10 24      0 123356728  37624 3580372    0    0 100560 53577 67587 88154  5 17 35 43  0 2020-02-11 12:38:14
 1 39      0 123361808  37624 3580512    0    0 102651 53186 68644 90129  6 17 34 43  0 2020-02-11 12:38:17
 9 31      0 123283120  37624 3580620    0    0 101995 53059 68794 89220  9 18 27 46  0 2020-02-11 12:38:20
 2 34      0 123358784  37624 3580996    0    0 101129 56708 68276 89147  6 17 36 42  0 2020-02-11 12:38:23
 3 40      0 123364184  37624 3581228    0    0 98991 49843 66605 88253  5 16 42 37  0 2020-02-11 12:38:26
 2 41      0 123364528  37624 3581352    0    0 100981 52428 68696 90135  5 16 38 41  0 2020-02-11 12:38:29
 9 20      0 123346080  37624 3581512    0    0 106934 64900 70806 95663 10 20 31 39  0 2020-02-11 12:38:32
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 6 34      0 123350328  37624 3581628    0    0 102610 51951 67723 88839  6 16 37 41  0 2020-02-11 12:38:35
 9 29      0 123351800  37624 3581896    0    0 97031 56863 67643 88228  5 16 41 39  0 2020-02-11 12:38:38
 5 48      0 123351424  37624 3582132    0    0 102138 53226 68995 90430  9 18 32 42  0 2020-02-11 12:38:41
 7 21      0 123350944  37624 3582360    0    0 103890 54958 68953 89603  6 17 35 42  0 2020-02-11 12:38:44
10 28      0 123351320  37624 3582476    0    0 100657 53111 67660 88608  5 16 35 43  0 2020-02-11 12:38:47
10 29      0 123155336  37652 3582580    0    0 99143 52871 67913 87610  8 17 37 37  0 2020-02-11 12:38:50
 3  9      0 123345840  37624 3582348    0    0 102215 50998 67947 90910  6 18 39 38  0 2020-02-11 12:38:53
11 14      0 123352240  37624 3583140    0    0 99123 54472 68515 89700  5 16 36 43  0 2020-02-11 12:38:56
 6 18      0 123356256  37624 3583264    0    0 96580 49947 66069 85905  5 15 43 37  0 2020-02-11 12:38:59
 9 30      0 123354112  37624 3583464    0    0 102373 54676 68577 89710  9 19 33 40  0 2020-02-11 12:39:02
20 23      0 123354408  37624 3583456    0    0 100812 52515 67674 88127  6 16 34 44  0 2020-02-11 12:39:05
 4 43      0 123357248  37624 3583588    0    0 101454 51371 66617 86561  5 15 40 40  0 2020-02-11 12:39:08
21 18      0 123152784  37624 3581064    0    0 106675 52803 69943 92694  9 18 34 38  0 2020-02-11 12:39:11
17 38      0 123357544  36212 3582520    0    0 101112 55995 67952 88231  6 17 34 44  0 2020-02-11 12:39:14
 3  0      0 124413928  37624 3581396    0    0 72839 40432 53292 73998  5 13 54 28  0 2020-02-11 12:39:17
 2  0      0 124650832  37624 3581816    0    0  4087   720 2129 16018  3  2 95  0  0 2020-02-11 12:39:20
 1  0      0 124651728  37624 3581952    0    0  2830   743 1597 14362  1  1 98  0  0 2020-02-11 12:39:23
 0  0      0 124663536  37624 3582252    0    0  1517  1085 1658 14611  0  1 99  0  0 2020-02-11 12:39:26
 1  0      0 124664160  37624 3582324    0    0  2845   640 1404 13424  0  1 99  0  0 2020-02-11 12:39:29
 1  0      0 124658288  37624 3582556    0    0  9631   881 2984 20521  3  3 91  3  0 2020-02-11 12:39:32
 5  0      0 124663760  37624 3582660    0    0  1439   705 1581 14044  1  1 98  0  0 2020-02-11 12:39:35
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 2  0      0 124663504  37624 3582776    0    0  2836   815 1446 14017  1  1 98  0  0 2020-02-11 12:39:38
 1  0      0 124665408  37624 3583060    0    0  2924   670 1907 15354  3  2 96  0  0 2020-02-11 12:39:41
 1  0      0 124665976  37624 3583196    0    0  1475   760 1386 13422  0  1 98  0  0 2020-02-11 12:39:44
 2  0      0 124665504  37624 3583328    0    0  2850   703 1605 14691  1  1 98  0  0 2020-02-11 12:39:47
 2  1      0 124471472  37652 3583432    0    0  3480   713 1910 14925  3  1 96  0  0 2020-02-11 12:39:50
 2  0      0 124651984  37624 3583696    0    0  7597   773 2695 19108  1  2 94  3  0 2020-02-11 12:39:53
 1  1      0 124668304  37624 3583536    0    0  3261  1076 1746 14977  1  1 98  0  0 2020-02-11 12:39:56
 2  1      0 124655888  37624 3584176    0    0  3298  5326 2957 15357  1  1 98  0  0 2020-02-11 12:39:59
 1  1      0 124647840  37624 3584568    0    0  2628  4862 5394 18701  4  3 93  0  0 2020-02-11 12:40:02
