Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/20/2020 	_x86_64_	(128 CPU)

02/20/2020 02:26:55 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.54    0.00    2.66    6.80    0.00   89.00

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
dm-17             0.00     0.00    0.00  149.67     0.00     1.22    16.68     6.73   44.96    0.00   44.96   1.38  20.67
sdat              0.00     0.00    0.00  148.33     0.00     1.26    17.37    13.92   93.87    0.00   93.87   2.66  39.43
dm-18             0.00     0.00    0.00  148.33     0.00     1.26    17.37    22.79  153.66    0.00  153.66   2.73  40.50
sdau              0.00     0.00    0.00  160.33     0.00     1.31    16.73     7.99   49.82    0.00   49.82   1.95  31.20
dm-19             0.00     0.00    0.00  160.33     0.00     1.31    16.73    13.85   86.37    0.00   86.37   2.01  32.20
sdav              0.00     0.00    0.00  147.00     0.00     1.20    16.65    10.36   71.59    0.00   71.59   2.68  39.43
dm-20             0.00     0.00    0.00  147.00     0.00     1.20    16.65    23.94  163.98    0.00  163.98   2.77  40.77
sdaw              0.00     0.00    0.00  145.00     0.00     1.18    16.70    10.86   74.92    0.00   74.92   2.65  38.43
dm-21             0.00     0.00    0.00  145.00     0.00     1.18    16.70    16.82  116.02    0.00  116.02   2.78  40.37
sdax              0.00     0.00    0.00   76.33     0.00     1.34    35.91     0.60    7.92    0.00    7.92   5.86  44.70
dm-22             0.00     0.00    0.00   76.33     0.00     1.34    35.91     0.62    8.14    0.00    8.14   6.00  45.77
sday              0.00     0.00    0.00   33.33     0.00     0.75    46.09     0.52   15.46    0.00   15.46   8.96  29.87
dm-23             0.00     0.00    0.00   33.33     0.00     0.75    46.09     0.52   15.69    0.00   15.69   9.10  30.33
sdaz              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-24             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdba              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-25             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbb              0.00     0.00    0.00    7.00     0.00     0.10    30.29     0.06    4.57    0.00    4.57   6.52   4.57
dm-26             0.00     0.00    0.00    7.00     0.00     0.10    30.29     0.06    4.67    0.00    4.67   6.52   4.57
sdbc              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-27             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbd              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-28             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbe              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-29             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

02/20/2020 02:28:22 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.47    0.00    5.68   10.13    0.00   80.72

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdd               0.00     0.00    5.33    2.33     0.00     0.00     1.91     0.01    1.13    0.12    3.43   1.13   0.87
sdc               0.00     0.00    0.00   10.67     0.00     0.06    11.00     0.04    3.53    0.00    3.53   1.50   1.60
sde               0.00     0.00 4924.33  174.33    38.47     1.40    16.01     7.70    1.51    1.33    6.59   0.20  99.50
sdf               0.00     0.00 5068.00  188.00    39.59     1.54    16.03     6.84    1.30    1.14    5.55   0.19  99.47
sdg               0.00     0.00 5319.67  196.00    41.56     1.61    16.03     6.36    1.15    1.02    4.80   0.18  99.17
sdh               0.00     0.00 5228.67  190.00    40.85     1.59    16.04     6.72    1.24    1.09    5.30   0.18  99.37
sdi               0.00     0.00 5092.67  181.00    39.78     1.45    16.01     7.82    1.48    1.31    6.51   0.19  99.53
sdj               0.00     0.00 5074.67  180.67    39.66     1.43    16.01     6.28    1.20    1.07    4.68   0.19  99.03
sdl               0.00     0.00 5091.00  189.33    39.77     1.54    16.02     7.37    1.39    1.23    5.91   0.19  99.40
sdk               0.00     0.00 5080.67  187.33    39.69     1.51    16.02     7.23    1.37    1.20    5.96   0.19  99.33
sdm               0.00     0.00 5320.00  192.33    41.56     1.61    16.04     8.33    1.51    1.32    6.67   0.18  99.90
sdn               0.00     0.00 4941.00  178.00    38.60     1.45    16.02     7.33    1.43    1.26    6.07   0.19  99.33
sdo               0.00     0.00 5299.33  196.67    41.41     1.58    16.02     7.31    1.33    1.16    5.74   0.18  99.80
sdp               0.00     0.00 5128.00  190.00    40.06     1.63    16.05     6.99    1.32    1.16    5.59   0.19  99.53
sds               0.00     0.00 5124.67  213.33    40.03     1.72    16.02     7.16    1.34    1.16    5.73   0.19  99.53
sdt               0.00     0.00 5262.00  185.00    41.12     1.48    16.02     6.49    1.19    1.06    5.08   0.18  99.27
sdr               0.00     0.00 5025.33  175.33    39.26     1.44    16.03     7.70    1.48    1.31    6.33   0.19  99.63
sdq               0.00     0.00 5007.33  182.33    39.12     1.54    16.05     8.15    1.57    1.38    6.82   0.19  99.77
sdu               0.00     0.00    1.00   92.00     0.01     1.58    34.90     0.33    3.57    1.33    3.60   2.90  26.97
sdv               0.00     0.00    0.67   70.67     0.00     1.20    34.43     0.18    2.52    2.00    2.52   2.34  16.70
sdw               0.00     0.00    0.67    0.33     0.00     0.00     8.00     0.00    1.67    0.50    4.00   1.67   0.17
sdy               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    2.50    2.50    0.00   2.50   0.17
sdx               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.13
sdab              0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    2.50    2.50    0.00   2.50   0.17
sdaa              0.00     0.00    0.67    0.33     0.00     0.00     8.00     0.00    2.67    2.50    3.00   2.67   0.27
sdz               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.20
sda               0.00     0.00    0.00    5.67     0.00     0.04    14.12     0.02    3.06    0.00    3.06   1.82   1.03
dm-0              0.00     0.00    0.00   10.67     0.00     0.06    11.00     0.04    3.53    0.00    3.53   1.50   1.60
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.00  154.67     0.00     1.39    18.38     8.19   52.94    0.00   52.94   2.44  37.70
dm-2              0.00     0.00    0.00  154.67     0.00     1.39    18.38    12.61   81.55    0.00   81.55   2.58  39.87
sdae              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.00  156.33     0.00     1.30    17.06     7.67   49.04    0.00   49.04   2.23  34.80
dm-4              0.00     0.00    0.00  156.33     0.00     1.30    17.06    12.11   77.44    0.00   77.44   2.35  36.80
sdag              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.44    1.00    5.33   2.44   0.73
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.78    1.33    5.67   2.67   0.80
sdah              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.11    1.33    3.67   2.11   0.63
dm-6              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.22    1.33    4.00   2.22   0.67
sdai              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaj              0.00     0.00    0.00  142.33     0.00     1.15    16.49     5.24   36.85    0.00   36.85   2.51  35.77
dm-8              0.00     0.00    0.00  142.33     0.00     1.15    16.49     7.95   55.88    0.00   55.88   2.62  37.30
sdak              0.00     0.00    0.00  149.33     0.00     1.23    16.86     2.57   17.18    0.00   17.18   1.82  27.13
dm-9              0.00     0.00    0.00  149.33     0.00     1.23    16.86     2.80   18.78    0.00   18.78   1.95  29.17
sdal              0.00     0.00    0.00  145.00     0.00     1.20    16.96     4.82   33.24    0.00   33.24   2.59  37.57
dm-10             0.00     0.00    0.00  145.00     0.00     1.20    16.96     5.30   36.60    0.00   36.60   2.80  40.57
sdam              0.00     0.00    0.00  135.67     0.00     1.11    16.79     3.02   22.25    0.00   22.25   1.89  25.67
dm-11             0.00     0.00    0.00  135.67     0.00     1.11    16.79     5.29   39.02    0.00   39.02   1.99  26.93
sdan              0.00     0.00    0.00  161.33     0.00     1.28    16.26     4.04   25.03    0.00   25.03   2.04  32.97
dm-12             0.00     0.00    0.00  161.33     0.00     1.28    16.26     4.48   27.78    0.00   27.78   2.21  35.73
sdao              0.00     0.00    0.00  150.67     0.00     1.20    16.35     4.17   27.71    0.00   27.71   2.55  38.43
dm-13             0.00     0.00    0.00  150.67     0.00     1.20    16.35     4.40   29.19    0.00   29.19   2.67  40.23
sdap              0.00     0.00    0.00  161.67     0.00     1.30    16.46     5.48   33.88    0.00   33.88   1.55  25.13
dm-14             0.00     0.00    0.00  161.67     0.00     1.30    16.46     7.20   44.56    0.00   44.56   1.76  28.40
sdaq              0.00     0.00    0.00  151.00     0.00     1.21    16.46     6.60   43.68    0.00   43.68   2.36  35.60
dm-15             0.00     0.00    0.00  151.00     0.00     1.21    16.46     8.27   54.74    0.00   54.74   2.51  37.97
sdar              0.00     0.00    0.00  157.67     0.00     1.25    16.27     3.97   25.16    0.00   25.16   1.58  24.97
dm-16             0.00     0.00    0.00  157.67     0.00     1.25    16.27     6.03   38.22    0.00   38.22   1.67  26.27
sdas              0.00     0.00    0.00  155.33     0.00     1.28    16.89     4.70   30.27    0.00   30.27   2.38  36.93
dm-17             0.00     0.00    0.00  155.33     0.00     1.28    16.89     5.18   33.40    0.00   33.40   2.47  38.37
sdat              0.00     0.00    0.00  140.33     0.00     1.14    16.57     4.46   31.77    0.00   31.77   1.91  26.80
dm-18             0.00     0.00    0.00  140.33     0.00     1.14    16.57     5.02   35.79    0.00   35.79   2.05  28.70
sdau              0.00     0.00    0.00  158.00     0.00     1.27    16.44     8.86   56.06    0.00   56.06   2.64  41.77
dm-19             0.00     0.00    0.00  158.00     0.00     1.27    16.44    13.71   86.76    0.00   86.76   2.68  42.37
sdav              0.00     0.00    0.00  145.00     0.00     1.19    16.81     5.27   36.35    0.00   36.35   2.46  35.63
dm-20             0.00     0.00    0.00  145.00     0.00     1.19    16.81     8.59   59.26    0.00   59.26   2.59  37.53
sdaw              0.00     0.00    0.00  158.67     0.00     1.27    16.44     6.80   42.83    0.00   42.83   1.89  30.07
dm-21             0.00     0.00    0.00  158.67     0.00     1.27    16.44     9.48   59.75    0.00   59.75   2.04  32.33
sdax              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    1.00    0.00    1.00   1.00   0.03
dm-22             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    1.00    0.00    1.00   1.00   0.03
sday              0.00     0.00    0.00   50.33     0.00     1.02    41.56     0.36    7.06    0.00    7.06   6.70  33.70
dm-23             0.00     0.00    0.00   50.33     0.00     1.02    41.56     0.36    7.19    0.00    7.19   6.79  34.17
sdaz              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-24             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdba              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-25             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbb              0.00     0.00    0.00   64.67     0.00     1.23    38.95     0.47    7.69    0.00    7.69   5.41  34.97
dm-26             0.00     0.00    0.00   64.67     0.00     1.23    38.95     0.48    7.84    0.00    7.84   5.51  35.60
sdbc              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-27             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbd              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-28             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbe              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-29             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

02/20/2020 02:28:25 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.47    0.00    6.67   10.45    0.00   79.41

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdd               0.00     0.00    4.67    2.33     0.00     0.00     2.00     0.01    1.19    0.36    2.86   1.19   0.83
sdc               0.00     0.00    0.00   20.33     0.00     0.23    23.61     0.39   19.10    0.00   19.10   1.36   2.77
sde               0.00     0.00 4927.67  188.67    38.49     1.55    16.03     8.56    1.67    1.46    7.07   0.19  99.73
sdf               0.00     0.00 5100.33  191.00    39.84     1.58    16.03     7.22    1.36    1.20    5.87   0.19  98.90
sdg               0.00     0.00 5244.33  203.33    40.97     1.64    16.02     6.81    1.25    1.10    5.02   0.18  98.70
sdh               0.00     0.00 5165.00  207.33    40.35     1.68    16.02     7.14    1.33    1.16    5.53   0.18  99.17
sdi               0.00     0.00 5028.33  194.00    39.28     1.58    16.02     8.43    1.61    1.42    6.53   0.19  99.63
sdj               0.00     0.00 5108.00  207.67    39.92     1.73    16.05     6.62    1.24    1.11    4.68   0.19  98.50
sdl               0.00     0.00 5080.33  198.33    39.69     1.61    16.02     7.99    1.51    1.34    6.04   0.19  99.50
sdk               0.00     0.00 5151.33  213.00    40.24     1.70    16.01     7.93    1.48    1.30    5.85   0.19  99.73
sdm               0.00     0.00 5262.67  223.33    41.11     1.78    16.01     9.04    1.65    1.42    7.09   0.18  99.70
sdn               0.00     0.00 5089.67  195.00    39.76     1.61    16.03     8.20    1.55    1.37    6.20   0.19  99.60
sdo               0.00     0.00 5331.67  215.00    41.66     1.91    16.09     8.09    1.46    1.28    5.92   0.18  99.67
sdp               0.00     0.00 5207.67  210.33    40.68     1.94    16.11     7.76    1.43    1.26    5.79   0.18  99.23
sds               0.00     0.00 5220.00  209.33    40.78     1.72    16.03     7.52    1.39    1.23    5.34   0.18  99.17
sdt               0.00     0.00 5176.33  203.00    40.45     1.68    16.04     7.07    1.31    1.16    5.13   0.18  99.20
sdr               0.00     0.00 5137.33  200.00    40.13     1.62    16.02     8.53    1.60    1.40    6.69   0.19  99.83
sdq               0.00     0.00 5064.67  197.00    39.57     1.63    16.04     8.94    1.70    1.49    7.23   0.19  99.87
sdu               0.00     0.00    0.67    8.33     0.00     0.28    65.07     0.03    2.81    1.00    2.96   2.33   2.10
sdv               0.00     0.00    0.67  131.33     0.00     2.06    32.07     0.40    3.04    0.50    3.05   2.40  31.73
sdw               0.00     0.00    0.67    0.33     0.00     0.00     8.00     0.00    2.00    1.00    4.00   2.00   0.20
sdy               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.20
sdx               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.20
sdaa              0.00     0.00    0.67    0.33     0.00     0.00     8.00     0.00    3.00    3.00    3.00   3.00   0.30
sdz               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    3.50    3.50    0.00   3.50   0.23
sda               0.00     0.67    0.00   11.00     0.00     0.10    18.52     0.38   34.67    0.00   34.67   4.30   4.73
dm-0              0.00     0.00    0.00   20.33     0.00     0.23    23.61     0.39   19.10    0.00   19.10   1.36   2.77
sdac              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.07
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.33  158.00     0.00     1.33    17.16     9.23   58.27    2.00   58.39   3.12  49.33
dm-2              0.00     0.00    0.00  158.00     0.00     1.33    17.18    17.37  109.95    0.00  109.95   3.20  50.63
sdae              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.07
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.33  173.33     0.00     1.52    17.95    11.55   66.52    2.00   66.64   3.19  55.37
dm-4              0.00     0.00    0.00  173.33     0.00     1.52    17.97    18.63  107.51    0.00  107.51   3.27  56.60
sdag              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.08   24.10    2.43   74.67  24.10   8.03
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.08   26.67    2.50   75.00  26.67   8.00
sdah              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.24   71.00   51.43  116.67  36.30  12.10
dm-6              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.24   78.67   59.67  116.67  40.11  12.03
sdai              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaj              0.00     0.00    0.33  155.00     0.00     1.24    16.36    11.46   73.76    2.00   73.91   2.67  41.47
dm-8              0.00     0.00    0.00  155.00     0.00     1.24    16.38    23.55  151.96    0.00  151.96   2.74  42.40
sdak              0.00     0.00    0.33  146.00     0.00     1.19    16.67    11.71   60.63    1.00   60.77   3.58  52.43
dm-9              0.00     0.00    0.00  146.00     0.00     1.19    16.69    20.69  114.71    0.00  114.71   3.64  53.17
sdal              0.00     0.00    0.33  158.33     0.00     1.33    17.19     7.31   46.06    1.00   46.15   3.16  50.13
dm-10             0.00     0.00    0.00  158.33     0.00     1.33    17.21     8.21   51.83    0.00   51.83   3.35  53.03
sdam              0.00     0.00    0.33  153.67     0.00     1.29    17.19     9.66   62.71    1.00   62.85   2.79  43.03
dm-11             0.00     0.00    0.00  153.67     0.00     1.29    17.21    18.37  119.57    0.00  119.57   2.86  44.00
sdan              0.00     0.00    0.33  133.33     0.00     1.15    17.58    12.54   65.79    1.00   65.95   4.02  53.73
dm-12             0.00     0.00    0.00  133.33     0.00     1.15    17.60    17.61   71.32    0.00   71.32   4.19  55.87
sdao              0.00     0.00    0.33  145.00     0.00     1.18    16.64    11.94   82.17    2.00   82.35   3.37  48.93
dm-13             0.00     0.00    0.00  145.00     0.00     1.18    16.66    19.37  133.59    0.00  133.59   3.43  49.73
sdap              0.00     0.00    0.33  157.00     0.00     1.38    17.92    12.31   78.25    2.00   78.41   3.60  56.63
dm-14             0.00     0.00    0.00  157.00     0.00     1.38    17.94    24.13  153.71    0.00  153.71   3.72  58.40
sdaq              0.00     0.00    0.33  148.00     0.00     1.21    16.77    12.84   73.47    5.00   73.62   3.96  58.77
dm-15             0.00     0.00    0.00  148.00     0.00     1.21    16.79    18.90  111.18    0.00  111.18   4.06  60.10
sdar              0.00     0.00    0.33  154.33     0.00     1.33    17.60    11.33   73.24  166.00   73.04   3.05  47.23
dm-16             0.00     0.00    0.00  154.33     0.00     1.33    17.62    14.44   93.58    0.00   93.58   3.10  47.90
sdas              0.00     0.00    0.33  159.33     0.00     1.34    17.25     9.25   57.91  166.00   57.68   3.02  48.27
dm-17             0.00     0.00    0.00  159.33     0.00     1.34    17.27    15.44   96.90    0.00   96.90   3.09  49.17
sdat              0.00     0.00    0.33  129.00     0.00     1.02    16.23    10.26   44.70    3.00   44.81   4.64  60.03
dm-18             0.00     0.00    0.00  129.00     0.00     1.02    16.25    17.22   77.03    0.00   77.03   4.73  60.97
sdau              0.00     0.00    0.33  160.00     0.00     1.34    17.11     9.54   59.51    2.00   59.62   2.68  42.90
dm-19             0.00     0.00    0.00  160.00     0.00     1.34    17.13    20.07  125.46    0.00  125.46   2.72  43.50
sdav              0.00     0.00    0.33  146.00     0.00     1.16    16.24    11.65   66.53    5.00   66.67   3.68  53.87
dm-20             0.00     0.00    0.00  146.00     0.00     1.16    16.26    20.11  118.70    0.00  118.70   3.77  55.00
sdaw              0.00     0.00    0.33  167.33     0.00     1.37    16.78    17.74  105.79   44.00  105.91   3.82  64.10
dm-21             0.00     0.00    0.00  167.33     0.00     1.37    16.80    33.25  198.74    0.00  198.74   3.88  64.97
sdax              0.00     0.00    0.33    0.33     0.00     0.01    20.00     0.08  117.50    4.00  231.00 117.50   7.83
dm-22             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.08  231.00    0.00  231.00 231.00   7.70
sday              0.00     0.00    0.33   28.00     0.00     0.50    36.36     0.84   20.13    5.00   20.31  16.21  45.93
dm-23             0.00     0.00    0.00   28.00     0.00     0.50    36.70     0.84   20.46    0.00   20.46  16.45  46.07
sdaz              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    7.00    7.00    0.00   7.00   0.23
dm-24             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdba              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    8.00    8.00    0.00   8.00   0.27
dm-25             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbb              0.00     0.00    0.33   72.67     0.00     1.33    37.44     0.46    6.36    7.00    6.36   4.92  35.90
dm-26             0.00     0.00    0.00   72.67     0.00     1.33    37.58     0.47    6.50    0.00    6.50   5.03  36.57
sdbc              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    9.00    9.00    0.00   9.00   0.30
dm-27             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbd              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.07  213.00  213.00    0.00 213.00   7.10
dm-28             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbe              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    6.00    6.00    0.00   6.00   0.20
dm-29             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

02/20/2020 02:28:28 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.52    0.00    6.49   10.77    0.00   79.22

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdd               0.00     0.00    4.00    2.33     0.00     0.00     1.37     0.01    1.16    0.08    3.00   1.16   0.73
sdc               0.00     0.67    0.00   18.00     0.00     0.12    14.07     0.08    4.33    0.00    4.33   1.04   1.87
sde               0.00     0.00 5048.33  172.67    39.44     1.38    16.01     8.57    1.64    1.44    7.47   0.19  99.60
sdf               0.00     0.00 5165.33  155.00    40.35     1.26    16.02     7.46    1.40    1.25    6.62   0.19  99.50
sdg               0.00     0.00 5317.33  182.67    41.54     1.50    16.03     6.96    1.26    1.13    5.11   0.18  99.10
sdh               0.00     0.00 5266.00  187.33    41.14     1.55    16.03     7.23    1.33    1.17    5.64   0.18  99.23
sdi               0.00     0.00 5133.67  185.67    40.11     1.51    16.02     8.75    1.65    1.44    7.33   0.19  99.70
sdj               0.00     0.00 5122.33  177.00    40.03     1.44    16.03     7.00    1.32    1.19    5.15   0.19  98.37
sdl               0.00     0.00 5107.00  164.67    39.90     1.36    16.03     7.93    1.50    1.33    6.95   0.19  99.67
sdk               0.00     0.00 5087.33  176.00    39.74     1.46    16.03     7.93    1.51    1.32    6.83   0.19  99.37
sdm               0.00     0.00 5356.00  188.67    41.84     1.52    16.02     9.05    1.63    1.42    7.60   0.18  99.73
sdn               0.00     0.00 5011.67  163.33    39.15     1.32    16.02     8.31    1.60    1.41    7.48   0.19  99.57
sdo               0.00     0.00 5320.33  193.00    41.57     1.64    16.05     8.14    1.48    1.30    6.30   0.18  99.60
sdp               0.00     0.00 5209.00  192.33    40.69     1.57    16.03     7.85    1.45    1.27    6.37   0.18  99.40
sds               0.00     0.00 5195.67  171.67    40.59     1.35    16.00     7.54    1.41    1.25    6.15   0.19  99.57
sdt               0.00     0.00 5198.67  191.00    40.63     1.52    16.02     6.96    1.29    1.14    5.35   0.18  99.43
sdr               0.00     0.00 5111.67  163.67    39.93     1.30    16.01     8.76    1.66    1.46    7.98   0.19  99.60
sdq               0.00     0.00 5048.67  207.00    39.44     1.72    16.04     9.00    1.71    1.47    7.46   0.19  99.77
sdu               0.00     0.00    0.00   54.33     0.00     1.07    40.36     0.17    3.14    0.00    3.14   2.58  14.03
sdv               0.00     0.00    0.00   57.33     0.00     0.49    17.66     0.12    2.09    0.00    2.09   1.83  10.50
sdw               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    4.00    0.00    4.00   4.00   0.13
sdy               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdx               0.00     0.00    0.33   54.67     0.00     1.15    42.96     0.16    2.99    0.00    3.01   2.41  13.23
sdab              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sda               0.00     0.00    0.00    5.67     0.00     0.04    13.65     0.03    4.47    0.00    4.47   2.59   1.47
dm-0              0.00     0.00    0.00   18.67     0.00     0.12    13.57     0.08    4.38    0.00    4.38   1.00   1.87
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.00  151.33     0.00     1.21    16.35    10.22   60.79    0.00   60.79   3.69  55.80
dm-2              0.00     0.00    0.00  151.33     0.00     1.21    16.35    12.14   69.76    0.00   69.76   3.72  56.30
sdae              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.00  157.00     0.00     1.26    16.44    12.45   79.30    0.00   79.30   3.14  49.37
dm-4              0.00     0.00    0.00  157.00     0.00     1.26    16.44    18.68  118.99    0.00  118.99   3.20  50.20
