Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/17/2020 	_x86_64_	(64 CPU)

08:54:25 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:54:28 AM  all    1.33    0.00    1.47    0.03    0.00    0.10    0.00    0.00    0.00   97.07
08:54:28 AM    0    0.68    0.00    0.34    0.68    0.00    0.34    0.00    0.00    0.00   97.97
08:54:28 AM    1    1.67    0.00    1.34    0.00    0.00    0.33    0.00    0.00    0.00   96.66
08:54:28 AM    2    2.36    0.00    1.01    0.34    0.00    0.34    0.00    0.00    0.00   95.95
08:54:28 AM    3    3.05    0.00    4.41    0.00    0.00    0.00    0.00    0.00    0.00   92.54
08:54:28 AM    4    1.68    0.00    1.35    0.00    0.00    0.34    0.00    0.00    0.00   96.63
08:54:28 AM    5    3.00    0.00    4.00    0.33    0.00    0.67    0.00    0.00    0.00   92.00
08:54:28 AM    6    2.36    0.00    1.69    0.00    0.00    0.00    0.00    0.00    0.00   95.95
08:54:28 AM    7    3.03    0.00    3.70    0.34    0.00    0.34    0.00    0.00    0.00   92.59
08:54:28 AM    8    2.36    0.00    1.35    0.00    0.00    0.34    0.00    0.00    0.00   95.95
08:54:28 AM    9    1.33    0.00    3.00    0.00    0.00    0.33    0.00    0.00    0.00   95.33
08:54:28 AM   10    2.36    0.00    1.35    0.00    0.00    0.00    0.00    0.00    0.00   96.28
08:54:28 AM   11    1.34    0.00    2.68    0.00    0.00    0.00    0.00    0.00    0.00   95.99
08:54:28 AM   12    1.68    0.00    0.67    0.00    0.00    0.34    0.00    0.00    0.00   97.31
08:54:28 AM   13    2.33    0.00    3.67    0.00    0.00    0.00    0.00    0.00    0.00   94.00
08:54:28 AM   14    1.69    0.00    0.68    0.00    0.00    0.00    0.00    0.00    0.00   97.64
08:54:28 AM   15    1.67    0.00    2.68    0.00    0.00    0.00    0.00    0.00    0.00   95.65
08:54:28 AM   16    1.35    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.64
08:54:28 AM   17    1.67    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   96.33
08:54:28 AM   18    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:54:28 AM   19    1.00    0.00    1.67    0.00    0.00    0.00    0.00    0.00    0.00   97.32
08:54:28 AM   20    1.01    0.00    1.01    0.00    0.00    0.34    0.00    0.00    0.00   97.64
08:54:28 AM   21    0.33    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:54:28 AM   22    1.35    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.64
08:54:28 AM   23    0.33    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:54:28 AM   24    1.68    0.00    1.35    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:54:28 AM   25    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.34
08:54:28 AM   26    1.68    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   97.64
08:54:28 AM   27    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   99.33
08:54:28 AM   28    0.68    0.00    0.68    0.34    0.00    0.00    0.00    0.00    0.00   98.31
08:54:28 AM   29    1.00    0.00    1.33    0.33    0.00    0.00    0.00    0.00    0.00   97.34
08:54:28 AM   30    0.68    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.31
08:54:28 AM   31    0.67    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   98.99
08:54:28 AM   32    0.34    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.65
08:54:28 AM   33    0.67    0.00    1.67    0.00    0.00    0.00    0.00    0.00    0.00   97.67
08:54:28 AM   34    2.00    0.00    1.33    0.00    0.00    0.33    0.00    0.00    0.00   96.33
08:54:28 AM   35    3.68    0.00    4.01    0.00    0.00    0.33    0.00    0.00    0.00   91.97
08:54:28 AM   36    2.05    0.00    1.37    0.00    0.00    0.34    0.00    0.00    0.00   96.25
08:54:28 AM   37    3.03    0.00    5.05    0.00    0.00    0.34    0.00    0.00    0.00   91.58
08:54:28 AM   38    3.04    0.00    1.01    0.00    0.00    0.68    0.00    0.00    0.00   95.27
08:54:28 AM   39    3.01    0.00    3.68    0.00    0.00    0.33    0.00    0.00    0.00   92.98
08:54:28 AM   40    1.67    0.00    2.68    0.00    0.00    0.33    0.00    0.00    0.00   95.32
08:54:28 AM   41    3.03    0.00    3.37    0.00    0.00    0.34    0.00    0.00    0.00   93.27
08:54:28 AM   42    2.34    0.00    1.34    0.00    0.00    0.00    0.00    0.00    0.00   96.32
08:54:28 AM   43    1.33    0.00    2.99    0.00    0.00    0.33    0.00    0.00    0.00   95.35
08:54:28 AM   44    1.00    0.00    0.67    0.00    0.00    0.33    0.00    0.00    0.00   97.99
08:54:28 AM   45    0.67    0.00    1.67    0.00    0.00    0.00    0.00    0.00    0.00   97.67
08:54:28 AM   46    0.67    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   98.99
08:54:28 AM   47    0.67    0.00    2.01    0.00    0.00    0.00    0.00    0.00    0.00   97.32
08:54:28 AM   48    0.67    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.66
08:54:28 AM   49    0.33    0.00    1.67    0.00    0.00    0.00    0.00    0.00    0.00   97.99
08:54:28 AM   50    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
08:54:28 AM   51    0.67    0.00    1.33    0.00    0.00    0.00    0.00    0.00    0.00   98.00
08:54:28 AM   52    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
08:54:28 AM   53    0.33    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.66
08:54:28 AM   54    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
08:54:28 AM   55    0.33    0.00    0.66    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:54:28 AM   56    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
08:54:28 AM   57    0.33    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.67
08:54:28 AM   58    0.34    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   99.33
08:54:28 AM   59    0.33    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:54:28 AM   60    0.34    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   99.33
08:54:28 AM   61    0.33    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:54:28 AM   62    0.67    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.65
08:54:28 AM   63    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33

08:54:28 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:54:31 AM  all    1.97    0.00    1.94    0.03    0.00    0.10    0.00    0.00    0.00   95.96
08:54:31 AM    0    1.02    0.00    1.36    0.68    0.00    0.00    0.00    0.00    0.00   96.95
08:54:31 AM    1    6.42    0.00    5.41    0.00    0.00    0.00    0.00    0.00    0.00   88.18
08:54:31 AM    2    2.03    0.00    1.69    0.34    0.00    0.68    0.00    0.00    0.00   95.27
08:54:31 AM    3    4.03    0.00    6.04    0.00    0.00    0.34    0.00    0.00    0.00   89.60
08:54:31 AM    4    2.03    0.00    1.01    0.00    0.00    0.34    0.00    0.00    0.00   96.62
08:54:31 AM    5    6.06    0.00    8.08    0.00    0.00    0.34    0.00    0.00    0.00   85.52
08:54:31 AM    6    2.02    0.00    1.35    0.00    0.00    0.34    0.00    0.00    0.00   96.30
08:54:31 AM    7    4.01    0.00    4.68    0.33    0.00    0.67    0.00    0.00    0.00   90.30
08:54:31 AM    8   11.71    0.00    3.68    0.00    0.00    0.33    0.00    0.00    0.00   84.28
08:54:31 AM    9    2.03    0.00    3.38    0.00    0.00    0.00    0.00    0.00    0.00   94.59
08:54:31 AM   10    2.68    0.00    1.34    0.00    0.00    0.34    0.00    0.00    0.00   95.64
08:54:31 AM   11    1.67    0.00    3.01    0.00    0.00    0.33    0.00    0.00    0.00   94.98
08:54:31 AM   12    1.36    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   97.62
08:54:31 AM   13    1.34    0.00    3.02    0.00    0.00    0.00    0.00    0.00    0.00   95.64
08:54:31 AM   14    1.68    0.00    1.35    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:54:31 AM   15    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   99.33
08:54:31 AM   16    2.02    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   97.31
08:54:31 AM   17    0.00    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   99.66
08:54:31 AM   18    1.34    0.00    1.34    0.00    0.00    0.00    0.00    0.00    0.00   97.32
08:54:31 AM   19    0.67    0.00    1.34    0.00    0.00    0.00    0.00    0.00    0.00   97.99
08:54:31 AM   20    2.03    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.96
08:54:31 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:54:31 AM   22    1.35    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.64
08:54:31 AM   23    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
08:54:31 AM   24    2.01    0.00    2.01    0.00    0.00    0.34    0.00    0.00    0.00   95.64
08:54:31 AM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:54:31 AM   26    1.34    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   97.99
08:54:31 AM   27    0.66    0.00    1.33    0.00    0.00    0.00    0.00    0.00    0.00   98.01
08:54:31 AM   28    2.03    0.00    1.35    0.34    0.00    0.00    0.00    0.00    0.00   96.28
08:54:31 AM   29    1.34    0.00    1.67    0.00    0.00    0.00    0.00    0.00    0.00   96.99
08:54:31 AM   30    1.01    0.00    1.68    0.00    0.00    0.00    0.00    0.00    0.00   97.32
08:54:31 AM   31    1.33    0.00    1.99    0.00    0.00    0.00    0.00    0.00    0.00   96.68
08:54:31 AM   32    0.68    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.30
