Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/12/2020 	_x86_64_	(32 CPU)

02/12/2020 12:12:44 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.99    0.00    1.79    1.19    0.00   95.02

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdd               0.00     0.00   30.82    4.09     0.13     0.81    55.14     0.15    4.42    0.14   36.69   1.17   4.09
sda               0.03     0.49   62.52   14.51     1.02     0.19    32.24     0.95   12.40    3.69   49.91   1.60  12.34
sdc               0.20     0.21   37.25   21.34     1.76     1.34   108.37     0.69   11.85    4.11   25.36   2.23  13.04
sdf               0.00     0.00   16.05    0.96     0.07     0.20    32.12     0.01    0.48    0.16    5.68   0.28   0.48
sdg               0.00     0.00   25.29    2.76     0.11     0.21    23.33     0.02    0.58    0.14    4.62   0.40   1.12
sde               0.00     0.00   16.63    1.74     0.07     0.20    29.90     0.01    0.58    0.16    4.67   0.40   0.74
sdi               0.00     0.00   22.91    0.66     0.12     0.07    16.44     0.02    0.70    0.59    4.79   0.59   1.38
sdj               0.00     0.00   20.90    1.05     0.09     0.11    18.78     0.01    0.47    0.27    4.44   0.35   0.78
sdk               0.00     0.00   23.35    0.67     0.12     0.07    16.19     0.01    0.41    0.29    4.79   0.32   0.78
sdl               0.00     0.00   22.64    0.43     0.12     0.07    16.55     0.01    0.39    0.30    5.13   0.32   0.73
sdm               0.00     0.00   22.60    0.34     0.11     0.07    16.29     0.01    0.42    0.34    5.40   0.34   0.77
sdh               0.00     0.00   30.12    0.70     0.15     0.12    17.93     0.01    0.37    0.26    5.45   0.28   0.88
sdo               0.00     0.00   22.44    0.75     0.12     0.09    17.78     0.01    0.42    0.29    4.33   0.34   0.79
sdp               0.00     0.00   16.68    1.92     0.07     0.55    68.58     0.05    2.74    2.43    5.38   2.14   3.98
sdr               0.00     0.00   16.12    2.26     0.07     0.69    84.35     0.05    2.78    2.42    5.36   2.17   3.98
sdq               0.00     0.00   16.77    1.86     0.07     0.51    64.11     0.05    2.81    2.47    5.85   2.27   4.24
sdn               0.00     0.00   21.46    0.35     0.10     0.08    16.57     0.01    0.36    0.27    6.21   0.27   0.59
sdb               0.00     0.00    0.32    0.00     0.01     0.00    56.15     0.00    0.15    0.15    0.00   0.12   0.00
dm-0              0.00     0.00   37.88   21.55     1.75     1.34   106.81     0.71   11.96    4.14   25.70   2.19  13.00
sds               0.00     0.00    1.23    0.01     0.00     0.00     7.99     0.00    0.86    0.84    4.67   0.71   0.09
dm-1              0.00     0.00    0.62    0.01     0.00     0.00     7.98     0.00    0.80    0.76    4.67   0.79   0.05
sdt               0.00     0.00    1.52    0.00     0.01     0.00     7.98     0.00    0.85    0.85    0.00   0.70   0.11
dm-2              0.00     0.00    0.91    0.00     0.00     0.00     7.97     0.00    0.80    0.80    0.00   0.80   0.07
sdu               0.00     0.00    3.90    0.76     0.01     0.00     6.50     0.01    1.63    0.97    5.01   1.54   0.72
dm-3              0.00     0.00    3.30    0.76     0.01     0.00     6.27     0.01    1.81    1.05    5.10   1.76   0.71
sdv               0.00     0.00    1.23    0.00     0.00     0.00     7.99     0.00    0.76    0.76    0.00   0.60   0.07
dm-4              0.00     0.00    0.62    0.00     0.00     0.00     7.98     0.00    0.73    0.73    0.00   0.72   0.04
sdw               0.00     0.00    2.75    0.50     0.56     0.00   351.79     0.02    6.58    7.21    3.13   2.32   0.75
dm-5              0.00     0.00    2.14    0.50     0.55     0.00   430.97     0.02    7.57    8.57    3.28   2.72   0.72
sdx               0.00     0.00    2.63    0.50     0.51     0.00   332.36     0.02    7.47    8.29    3.11   2.46   0.77
dm-6              0.00     0.00    2.02    0.50     0.50     0.00   410.71     0.02    8.75   10.09    3.28   2.94   0.74
sdy               0.00     0.00    1.54    0.04     0.09     0.00   124.43     0.02   11.23   11.40    4.05   9.56   1.51
dm-7              0.00     0.00    0.94    0.04     0.09     0.00   197.22     0.00    3.84    3.83    4.11   1.27   0.12
sdz               0.00     0.00    1.45    0.07     0.07     0.00    98.63     0.00    2.02    1.92    4.29   0.78   0.12
dm-8              0.00     0.00    0.84    0.07     0.07     0.00   159.64     0.00    3.11    3.00    4.47   1.22   0.11
sdaa              0.00     0.00    1.47    0.23     0.09     0.00   105.57     0.00    2.27    2.08    3.49   1.10   0.19
dm-9              0.00     0.00    0.86    0.23     0.08     0.00   160.13     0.00    3.33    3.28    3.53   1.62   0.18
sdab              0.00     0.00    1.48    0.05     0.09     0.00   127.60     0.00    2.35    2.31    3.50   0.84   0.13
dm-10             0.00     0.00    0.87    0.05     0.09     0.00   207.07     0.00    3.70    3.70    3.71   1.33   0.12
sdac              0.00     0.00    1.43    0.00     0.08     0.00   108.92     0.00    2.04    2.03    3.50   0.71   0.10
dm-11             0.00     0.00    0.82    0.00     0.07     0.00   183.05     0.00    3.23    3.22    4.00   1.14   0.09
