Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/12/2020 	_x86_64_	(32 CPU)

12:12:44 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:12:47 PM  all    3.27    0.00    3.98    0.72    0.00    0.30    0.00    0.00    0.00   91.73
12:12:47 PM    0    2.79    0.00    2.09    1.39    0.00    0.35    0.00    0.00    0.00   93.38
12:12:47 PM    1    2.45    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00   91.61
12:12:47 PM    2    3.14    0.00    3.14    0.35    0.00    0.35    0.00    0.00    0.00   93.03
12:12:47 PM    3    3.38    0.00    4.39    0.34    0.00    0.00    0.00    0.00    0.00   91.89
12:12:47 PM    4    2.42    0.00    2.77    3.81    0.00    0.35    0.00    0.00    0.00   90.66
12:12:47 PM    5    2.70    0.00    4.39    0.00    0.00    0.34    0.00    0.00    0.00   92.57
12:12:47 PM    6    3.08    0.00    3.08    0.00    0.00    0.34    0.00    0.00    0.00   93.49
12:12:47 PM    7    4.04    0.00    5.39    0.00    0.00    1.01    0.00    0.00    0.00   89.56
12:12:47 PM    8    4.11    0.00    3.42    0.00    0.00    0.34    0.00    0.00    0.00   92.12
12:12:47 PM    9    4.05    0.00    3.72    0.00    0.00    0.34    0.00    0.00    0.00   91.89
12:12:47 PM   10    3.47    0.00    2.08    0.00    0.00    0.69    0.00    0.00    0.00   93.75
12:12:47 PM   11    5.08    0.00    6.44    0.00    0.00    0.34    0.00    0.00    0.00   88.14
12:12:47 PM   12    4.12    0.00    4.12    0.00    0.00    0.34    0.00    0.00    0.00   91.41
12:12:47 PM   13    2.72    0.00    4.42    0.00    0.00    0.00    0.00    0.00    0.00   92.86
12:12:47 PM   14    3.78    0.00    3.78    0.00    0.00    0.34    0.00    0.00    0.00   92.10
12:12:47 PM   15    3.69    0.00    4.70    0.00    0.00    0.34    0.00    0.00    0.00   91.28
12:12:47 PM   16    2.41    0.00    2.76    0.00    0.00    0.34    0.00    0.00    0.00   94.48
12:12:47 PM   17    3.38    0.00    4.39    0.00    0.00    0.34    0.00    0.00    0.00   91.89
12:12:47 PM   18    4.79    0.00    4.11    0.34    0.00    0.34    0.00    0.00    0.00   90.41
12:12:47 PM   19    2.69    0.00    4.71    2.02    0.00    0.00    0.00    0.00    0.00   90.57
12:12:47 PM   20    2.78    0.00    3.82    2.78    0.00    0.35    0.00    0.00    0.00   90.28
12:12:47 PM   21    3.73    0.00    4.41    2.03    0.00    0.34    0.00    0.00    0.00   89.49
12:12:47 PM   22    1.72    0.00    2.76    2.76    0.00    0.34    0.00    0.00    0.00   92.41
12:12:47 PM   23    3.83    0.00    6.62    2.09    0.00    0.35    0.00    0.00    0.00   87.11
12:12:47 PM   24    2.43    0.00    1.74    2.78    0.00    0.35    0.00    0.00    0.00   92.71
12:12:47 PM   25    4.10    0.00    8.19    1.37    0.00    0.34    0.00    0.00    0.00   86.01
12:12:47 PM   26    3.12    0.00    2.78    0.00    0.00    0.35    0.00    0.00    0.00   93.75
12:12:47 PM   27    3.02    0.00    4.03    0.00    0.00    0.00    0.00    0.00    0.00   92.95
12:12:47 PM   28    2.78    0.00    2.08    0.00    0.00    0.35    0.00    0.00    0.00   94.79
12:12:47 PM   29    2.68    0.00    4.70    0.00    0.00    0.00    0.00    0.00    0.00   92.62
12:12:47 PM   30    2.41    0.00    3.09    0.34    0.00    0.00    0.00    0.00    0.00   94.16
12:12:47 PM   31    2.73    0.00    4.10    0.00    0.00    0.00    0.00    0.00    0.00   93.17

12:12:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:12:50 PM  all    3.80    0.00    2.51    1.60    0.00    0.20    0.00    0.00    0.00   91.88
12:12:50 PM    0    0.69    0.00    2.08    2.08    0.00    0.35    0.00    0.00    0.00   94.81
12:12:50 PM    1    1.04    0.00    2.42    0.35    0.00    0.00    0.00    0.00    0.00   96.19
12:12:50 PM    2    3.10    0.00    2.76    1.72    0.00    0.00    0.00    0.00    0.00   92.41
12:12:50 PM    3    8.42    0.00    4.04    0.34    0.00    0.00    0.00    0.00    0.00   87.21
12:12:50 PM    4    1.05    0.00    2.09    5.92    0.00    2.09    0.00    0.00    0.00   88.85
12:12:50 PM    5    2.68    0.00    2.68    0.00    0.00    0.33    0.00    0.00    0.00   94.31
12:12:50 PM    6    1.71    0.00    1.71    1.37    0.00    0.34    0.00    0.00    0.00   94.88
12:12:50 PM    7   16.16    0.00    4.38    0.00    0.00    0.00    0.00    0.00    0.00   79.46
12:12:50 PM    8    0.69    0.00    1.72    1.37    0.00    0.00    0.00    0.00    0.00   96.22
12:12:50 PM    9   16.39    0.00    4.35    0.00    0.00    0.33    0.00    0.00    0.00   78.93
12:12:50 PM   10    0.69    0.00    1.39    1.39    0.00    0.35    0.00    0.00    0.00   96.18
12:12:50 PM   11    0.67    0.00    1.68    0.00    0.00    0.34    0.00    0.00    0.00   97.32
12:12:50 PM   12    1.38    0.00    1.72    1.03    0.00    0.34    0.00    0.00    0.00   95.52
12:12:50 PM   13    1.35    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.63
12:12:50 PM   14    1.71    0.00    2.74    1.03    0.00    0.00    0.00    0.00    0.00   94.52
12:12:50 PM   15   14.43    0.00    3.69    0.00    0.00    0.00    0.00    0.00    0.00   81.88
12:12:50 PM   16    1.02    0.00    1.37    1.37    0.00    0.34    0.00    0.00    0.00   95.90
12:12:50 PM   17    1.01    0.00    1.34    0.00    0.00    0.34    0.00    0.00    0.00   97.32
12:12:50 PM   18    1.03    0.00    1.03    0.68    0.00    0.00    0.00    0.00    0.00   97.26
12:12:50 PM   19   15.82    0.00    6.06    2.69    0.00    0.34    0.00    0.00    0.00   75.08
12:12:50 PM   20    1.70    0.00    2.04    3.06    0.00    0.00    0.00    0.00    0.00   93.20
12:12:50 PM   21   15.10    0.00    4.36    2.01    0.00    0.34    0.00    0.00    0.00   78.19
12:12:50 PM   22    1.37    0.00    1.03    3.09    0.00    0.00    0.00    0.00    0.00   94.50
12:12:50 PM   23    2.11    0.00    3.86    5.61    0.00    0.00    0.00    0.00    0.00   88.42
12:12:50 PM   24    1.38    0.00    1.72    8.28    0.00    0.34    0.00    0.00    0.00   88.28
12:12:50 PM   25    2.37    0.00    6.78    3.73    0.00    0.34    0.00    0.00    0.00   86.78
12:12:50 PM   26    1.03    0.00    1.37    1.72    0.00    0.00    0.00    0.00    0.00   95.88
12:12:50 PM   27    0.67    0.00    1.67    0.00    0.00    0.00    0.00    0.00    0.00   97.66
12:12:50 PM   28    0.69    0.00    1.38    1.38    0.00    0.00    0.00    0.00    0.00   96.55
12:12:50 PM   29    1.00    0.00    1.34    0.00    0.00    0.00    0.00    0.00    0.00   97.66
