procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 8  9      0 124799328  37624 2920680    0    0 141835 83599 49084 69496  6 14 58 22  0 2020-02-12 12:16:29
 8 15      0 124985808  37624 2920708    0    0 94847 59228 41132 58616  3 10 69 18  0 2020-02-12 12:16:32
 4  6      0 124987408  37624 2920864    0    0 109927 71430 46042 64464  3 11 64 21  0 2020-02-12 12:16:35
 5  9      0 124991344  35304 2919440    0    0 112156 68648 47791 66888  3 11 66 21  0 2020-02-12 12:16:38
14 14      0 124984312  37624 2920760    0    0 126164 74233 49333 71404  6 13 62 19  0 2020-02-12 12:16:41
 4  1      0 124984256  37624 2920852    0    0 157108 76435 49779 70140  4 13 60 24  0 2020-02-12 12:16:44
 8 14      0 124986048  37624 2920880    0    0 119772 80515 48407 66524  3 11 67 19  0 2020-02-12 12:16:47
13 17      0 124986416  37624 2920904    0    0 146499 74916 51158 70528  7 14 54 24  0 2020-02-12 12:16:50
18  8      0 124983232  37624 2921108    0    0 143509 81774 50013 70461  3 12 61 24  0 2020-02-12 12:16:53
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 2  2      0 124987840  37624 2921116    0    0 114478 65267 45561 63909  3 10 66 21  0 2020-02-12 12:16:56
10 18      0 124812528  37624 2921416    0    0 96518 71247 46686 61852  6 12 65 18  0 2020-02-12 12:16:59
10 15      0 124978832  37624 2921516    0    0 108990 72577 52184 71321  4 13 60 22  0 2020-02-12 12:17:02
16  9      0 124985608  37624 2921476    0    0 110915 85643 50243 67839  3 12 67 18  0 2020-02-12 12:17:05
 9 14      0 124984832  37624 2921504    0    0 108930 73021 44848 63436  3 10 66 21  0 2020-02-12 12:17:08
 4 13      0 124984432  37624 2921528    0    0 128531 84009 51586 72533  7 14 53 27  0 2020-02-12 12:17:11
 5  9      0 124984176  37624 2921600    0    0 112072 66034 45002 62275  3 11 66 20  0 2020-02-12 12:17:14
 9  8      0 124981992  37624 2921756    0    0 152538 88282 51911 71884  4 13 60 23  0 2020-02-12 12:17:17
11 13      0 124968112  37200 2916964    0    0 155545 79541 51532 74644  8 15 57 21  0 2020-02-12 12:17:20
 5  4      0 124966144  37624 2921828    0    0 101318 75946 47669 65392  3 11 70 17  0 2020-02-12 12:17:23
 7 12      0 124974768  37624 2922140    0    0 119388 70058 45946 64643  3 11 69 18  0 2020-02-12 12:17:26
17 18      0 124786096  37624 2922468    0    0 127013 82811 49725 69384  6 13 61 19  0 2020-02-12 12:17:29
 8  6      0 124974576  37624 2922176    0    0 149998 76239 47998 69789  4 12 61 22  0 2020-02-12 12:17:32
 9 18      0 124978608  37624 2922128    0    0 123463 68037 47579 64086  3 12 65 20  0 2020-02-12 12:17:35
 6 13      0 124971904  35564 2922704    0    0 94992 64149 45342 60729  3 10 69 18  0 2020-02-12 12:17:38
12 11      0 124972528  37624 2922172    0    0 93813 81302 50787 70287  6 12 60 22  0 2020-02-12 12:17:41
 4 13      0 124976480  37624 2922188    0    0 99334 82794 48756 65407  3 11 68 18  0 2020-02-12 12:17:44
10 21      0 124974608  37624 2922228    0    0 87435 79367 46723 63470  3 11 69 17  0 2020-02-12 12:17:47
11 26      0 124962984  37264 2918152    0    0 131932 67140 48818 70153  7 14 57 22  0 2020-02-12 12:17:50
 4 16      0 124967040  37624 2922576    0    0 150745 92229 54758 72628  4 13 58 25  0 2020-02-12 12:17:53
 5 13      0 124968976  37624 2922576    0    0 101539 76401 44170 62068  3 10 72 15  0 2020-02-12 12:17:56
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
10  7      0 124788656  37624 2922840    0    0 120627 87499 50940 70074  6 13 60 20  0 2020-02-12 12:17:59
11 13      0 124965248  37624 2922944    0    0 88625 55497 43629 61368  3 10 67 19  0 2020-02-12 12:18:02
 9 16      0 124972928  37624 2923100    0    0 146255 74185 50179 72243  4 13 61 22  0 2020-02-12 12:18:05
 4 16      0 124971944  37624 2923116    0    0 187104 74450 54659 76914  4 14 56 26  0 2020-02-12 12:18:08
11 23      0 124961752  37624 2923024    0    0 139743 73463 51873 74073  7 14 56 23  0 2020-02-12 12:18:11
14  5      0 124969136  37624 2923304    0    0 141144 84229 52657 72489  3 12 60 25  0 2020-02-12 12:18:14
 5 12      0 124968464  37624 2923412    0    0 129877 92523 54056 73513  3 12 63 22  0 2020-02-12 12:18:17
 5 13      0 124962592  37624 2923356    0    0 116413 77092 53829 70665  7 14 54 25  0 2020-02-12 12:18:20
13  6      0 124949336  37624 2923492    0    0 120212 80481 48952 66403  3 11 62 23  0 2020-02-12 12:18:23
 5  6      0 124948816  37624 2923496    0    0 144844 81982 52827 72934  4 13 59 24  0 2020-02-12 12:18:26
12 12      0 124756160  37624 2923816    0    0 129735 83563 51589 73176  6 13 57 24  0 2020-02-12 12:18:29
14  8      0 124942336  37624 2923832    0    0 135124 75466 50936 71988  4 13 62 21  0 2020-02-12 12:18:32
 8 22      0 124945872  37624 2923792    0    0 131037 78720 50993 68629  3 12 66 18  0 2020-02-12 12:18:35
 4 11      0 124933168  37624 2923808    0    0 148684 82628 51704 71239  4 12 63 21  0 2020-02-12 12:18:38
16 27      0 124935872  37624 2923784    0    0 139536 82709 54227 72811  7 14 61 19  0 2020-02-12 12:18:41
 2  5      0 124932504  37624 2923840    0    0 119244 71965 53808 70542  3 13 63 21  0 2020-02-12 12:18:44
12 14      0 124933056  37624 2923948    0    0 114967 80205 52310 69569  3 12 66 19  0 2020-02-12 12:18:47
 0  8      0 124933144  37624 2923940    0    0 130800 75098 51752 68362  7 14 60 19  0 2020-02-12 12:18:50
11  9      0 124926768  37624 2923960    0    0 107351 73864 49736 65983  3 12 64 21  0 2020-02-12 12:18:53
11  5      0 124933208  37624 2924172    0    0 139483 74824 53388 70005  3 13 62 22  0 2020-02-12 12:18:56
13 20      0 124745280  37624 2924472    0    0 102343 88158 51876 64190  6 13 58 22  0 2020-02-12 12:18:59
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 3 10      0 124926448  37624 2924472    0    0 199681 99001 62221 85688  5 18 48 28  0 2020-02-12 12:19:02
12  7      0 124926064  37624 2924484    0    0 160400 96680 56249 76198  4 15 57 24  0 2020-02-12 12:19:05
 9  3      0 124922040  37624 2924808    0    0 152459 76289 56252 74621  4 14 61 21  0 2020-02-12 12:19:08
 7 17      0 124924128  37624 2924904    0    0 128378 72335 50909 67717  7 14 61 19  0 2020-02-12 12:19:11
 1  6      0 124911088  37624 2924972    0    0 152244 66993 53373 67959  5 13 60 22  0 2020-02-12 12:19:14
 8 14      0 124907600  37624 2925092    0    0 145531 73071 55051 70875  4 13 59 24  0 2020-02-12 12:19:17
 7 17      0 124890096  37624 2922656    0    0 130226 65701 59713 74821  8 16 51 25  0 2020-02-12 12:19:20
 7  0      0 124902488  37624 2926340    0    0 121867 81497 52469 68235  5 13 62 21  0 2020-02-12 12:19:23
11 22      0 124910656  37624 2926880    0    0 201504 94674 61654 85687  6 17 48 28  0 2020-02-12 12:19:26
16 25      0 124730224  37624 2927640    0    0 191364 110623 61273 78456  8 18 50 24  0 2020-02-12 12:19:29
 9  7      0 124911264  37624 2927936    0    0 224965 88373 58712 82821  6 17 47 30  0 2020-02-12 12:19:32
14 29      0 124913808  37624 2927944    0    0 192371 88501 60860 78600  5 16 53 27  0 2020-02-12 12:19:35
 8 15      0 124912304  37624 2927956    0    0 273010 90542 64575 91864  6 19 37 38  0 2020-02-12 12:19:38
 5 13      0 124902016  37624 2928004    0    0 161675 83964 68244 82117  8 19 42 31  0 2020-02-12 12:19:41
13 22      0 124908112  37624 2928304    0    0 164611 75908 60818 73459  4 14 50 31  0 2020-02-12 12:19:44
 7 14      0 124922080  37624 2928280    0    0 252528 113792 63291 88260  6 19 43 33  0 2020-02-12 12:19:47
16 27      0 124919792  37624 2928352    0    0 287971 87874 63203 89461 10 21 39 30  0 2020-02-12 12:19:50
 1 15      0 124913664  37624 2928376    0    0 236652 75352 59043 80905  5 16 49 30  0 2020-02-12 12:19:53
 4 24      0 124918432  37624 2928540    0    0 283957 93555 69151 95746  6 20 33 40  0 2020-02-12 12:19:56
22 25      0 124686432  37624 2928856    0    0 268160 105892 67613 92294 10 22 30 38  0 2020-02-12 12:19:59
16  8      0 124770416  37624 2928800    0    0 262111 128551 74053 107126 11 26 29 34  0 2020-02-12 12:20:02
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
31 23      0 124782784  37624 2928860    0    0 273174 97201 67363 97287 10 22 41 27  0 2020-02-12 12:20:05
15 24      0 124742008  37624 2928912    0    0 261560 68775 65002 91390  9 20 41 30  0 2020-02-12 12:20:08
11  4      0 124726984  37624 2929068    0    0 235208 87436 65548 89816 13 22 36 30  0 2020-02-12 12:20:11
14 23      0 124715920  37624 2929204    0    0 266813 105805 68559 96801 10 23 32 34  0 2020-02-12 12:20:14
11 22      0 124907840  37624 2929084    0    0 247465 110497 66064 94568  8 21 36 34  0 2020-02-12 12:20:17
 8  6      0 124692464  37624 2926140    0    0 109306 77777 42934 64369  6 12 62 20  0 2020-02-12 12:20:20
 6 10      0 124890448  37624 2929172    0    0 139173 88120 48273 66804  4 12 63 21  0 2020-02-12 12:20:23
11 13      0 124894576  37624 2929276    0    0 150330 58225 46624 64645  3 11 66 20  0 2020-02-12 12:20:26
 6 17      0 124699520  37624 2929564    0    0 160369 76551 52585 72991  7 14 56 23  0 2020-02-12 12:20:29
 5 11      0 124896640  37624 2929484    0    0 149102 69172 50005 70651  4 12 63 21  0 2020-02-12 12:20:32
 6  8      0 124898576  37624 2929476    0    0 128904 80373 46827 66517  3 11 67 19  0 2020-02-12 12:20:35
 1 12      0 124893152  37624 2929468    0    0 132828 69036 44146 64955  3 10 68 19  0 2020-02-12 12:20:38
13 11      0 124884872  37624 2929492    0    0 155886 74837 50984 74308  7 14 55 24  0 2020-02-12 12:20:41
 7 12      0 124891664  37624 2929468    0    0 136019 79524 49282 67976  3 12 62 23  0 2020-02-12 12:20:44
 9 16      0 124890424  37624 2929472    0    0 115399 96417 54876 72691  3 12 62 23  0 2020-02-12 12:20:47
 6 12      0 124889928  37624 2929500    0    0 109504 101362 52547 71010  6 13 61 19  0 2020-02-12 12:20:50
 1  2      0 124886576  37624 2929524    0    0 96233 74149 41691 59464  2  9 75 14  0 2020-02-12 12:20:53
 9  6      0 124887256  37624 2929584    0    0 153431 63529 51723 73367  4 12 63 21  0 2020-02-12 12:20:56
10 13      0 124684304  37652 2929956    0    0 108691 60559 45077 60133  6 12 65 17  0 2020-02-12 12:20:59
 0  2      0 124872232  37624 2930320    0    0 134184 69138 54000 76206  4 13 59 23  0 2020-02-12 12:21:02
13 18      0 124873528  37624 2930340    0    0 95053 83365 52202 70179  3 11 69 16  0 2020-02-12 12:21:05
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
12  3      0 124871752  37624 2930352    0    0 102543 72726 48776 67009  3 10 70 17  0 2020-02-12 12:21:08
 6  3      0 124868832  37624 2930384    0    0 92155 67840 51203 66639  6 12 69 12  0 2020-02-12 12:21:11
 2  4      0 124866568  37624 2930400    0    0 125264 55441 54491 74504  3 12 68 17  0 2020-02-12 12:21:14
 6  3      0 124861456  37624 2930512    0    0 77849 60917 50174 67126  3 10 73 14  0 2020-02-12 12:21:17
 7 10      0 124849928  37624 2929776    0    0 69854 55511 52058 69362  7 13 64 16  0 2020-02-12 12:21:20
10 10      0 124846896  37624 2930644    0    0 63983 74219 50864 68264  3 11 73 14  0 2020-02-12 12:21:23
12  6      0 124848608  37624 2930660    0    0 51692 54588 48320 62274  2 10 77 11  0 2020-02-12 12:21:26
10  5      0 124692320  37624 2931224    0    0 70791 68415 50212 66589  6 12 70 12  0 2020-02-12 12:21:29
 3  5      0 124842768  37624 2931108    0    0 67963 63744 51147 67802  3 11 73 13  0 2020-02-12 12:21:32
 9 24      0 124839712  37624 2931116    0    0 50787 55384 47891 60293  3 11 51 35  0 2020-02-12 12:21:35
 6 16      0 124840160  37624 2931136    0    0 36100 58599 45703 57334  2 10 60 29  0 2020-02-12 12:21:38
 4 28      0 124826160  37624 2931240    0    0 48699 66457 47693 62971  6 12 54 28  0 2020-02-12 12:21:41
 1 22      0 124829472  37624 2931600    0    0 49694 63781 47224 61769  3 10 55 33  0 2020-02-12 12:21:44
 2 37      0 124832800  37624 2931600    0    0 40591 62561 44899 58833  2 10 57 31  0 2020-02-12 12:21:47
 6 19      0 124828768  37624 2931704    0    0 52382 50090 49045 63185  6 12 44 37  0 2020-02-12 12:21:50
 5 17      0 124823048  37624 2931704    0    0 42306 61619 47102 60322  3 10 53 34  0 2020-02-12 12:21:53
 1  5      0 124821760  37624 2931888    0    0 44808 53533 45236 59949  2  9 57 32  0 2020-02-12 12:21:56
 4 30      0 124618896  37652 2932068    0    0 50592 57667 47043 60237  6 11 51 33  0 2020-02-12 12:21:59
 7 29      0 124798208  37624 2932588    0    0 64196 63180 56652 72932  4 13 45 39  0 2020-02-12 12:22:02
15 10      0 124803632  37624 2932820    0    0 174517 84243 54792 77279  4 15 55 25  0 2020-02-12 12:22:05
 2 15      0 124799544  37624 2932764    0    0 168783 80910 50137 70605  4 13 67 17  0 2020-02-12 12:22:08
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 3  8      0 124797088  37624 2932808    0    0 112424 70534 45599 62109  6 12 69 14  0 2020-02-12 12:22:11
 5  0      0 124793536  37624 2933300    0    0 106555 64841 43174 61267  3 10 68 19  0 2020-02-12 12:22:14
 4  8      0 124790160  37624 2933360    0    0 61887 67818 44511 58668  2 10 73 15  0 2020-02-12 12:22:17
18 16      0 124776576  37624 2930364    0    0 82010 59399 48396 65601  6 13 61 20  0 2020-02-12 12:22:20
 4  2      0 124775120  37624 2933372    0    0 75764 83405 48901 64672  3 11 64 22  0 2020-02-12 12:22:23
 3 11      0 124779680  37624 2934000    0    0 63020 67822 44242 57716  2 10 71 17  0 2020-02-12 12:22:26
 8 17      0 124580248  37624 2933960    0    0 161280 96618 58013 78075  8 16 49 27  0 2020-02-12 12:22:29
 4 42      0 124775552  37624 2934096    0    0 205164 86097 54794 78541  5 14 57 24  0 2020-02-12 12:22:32
13  8      0 124766624  37624 2934424    0    0 126935 78411 48152 65153  4 12 68 16  0 2020-02-12 12:22:35
 4  5      0 124771544  37624 2934336    0    0 163893 71331 49760 71673  4 12 66 19  0 2020-02-12 12:22:38
 2  8      0 124764440  37624 2934808    0    0 151292 73625 53765 75668  7 14 60 19  0 2020-02-12 12:22:41
 6 10      0 124766720  37624 2934976    0    0 155326 58868 49413 68641  3 12 65 20  0 2020-02-12 12:22:44
 3  5      0 124763648  37624 2934968    0    0 137112 75215 54537 71967  4 13 60 23  0 2020-02-12 12:22:47
13  9      0 124763848  37624 2935020    0    0 134243 77415 54612 71177  7 14 54 25  0 2020-02-12 12:22:50
29 15      0 125003336  36248 2930900    0    0 119332 91904 54352 74480  4 14 59 24  0 2020-02-12 12:22:53
 0  1      0 125942200  37624 2930480    0    0 50840 20128 18165 45411  2  7 83  7  0 2020-02-12 12:22:56
 1  2      0 125746832  37652 2930596    0    0 22720 24801 10587 23179  4  3 90  3  0 2020-02-12 12:22:59
 4  0      0 125932424  37624 2930388    0    0 29380 16078 9682 26300  2  3 92  4  0 2020-02-12 12:23:02
 5  1      0 125936864  37624 2930088    0    0 22763 18012 8698 21907  2  3 92  3  0 2020-02-12 12:23:05
 0  2      0 125938184  37624 2930244    0    0 20383 11931 6046 18921  1  2 95  2  0 2020-02-12 12:23:08
 0  2      0 125939304  37624 2930276    0    0 22347 15423 7081 20679  3  2 92  2  0 2020-02-12 12:23:11
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  2      0 125935952  37624 2930332    0    0 21440 12372 6843 19240  1  2 95  2  0 2020-02-12 12:23:14
 3  1      0 125932592  37624 2930320    0    0 24388 15200 6797 20225  1  2 95  3  0 2020-02-12 12:23:17
 0  2      0 125921872  37624 2926960    0    0 30158 11080 8770 25574  4  3 89  4  0 2020-02-12 12:23:20
 1  2      0 125921368  37624 2930048    0    0 22527 16067 7431 20509  1  2 95  3  0 2020-02-12 12:23:23
 1  0      0 125924312  37624 2930240    0    0 21471 13748 6651 19856  1  2 95  2  0 2020-02-12 12:23:26
 5  2      0 125918192  37624 2930468    0    0 24904 11166 8670 21619  3  3 91  3  0 2020-02-12 12:23:29
 0  1      0 125922624  37624 2930400    0    0 21468 14523 8126 21107  1  2 95  2  0 2020-02-12 12:23:32
 0  2      0 125923952  37624 2930444    0    0 25139 18862 10091 22600  1  3 94  3  0 2020-02-12 12:23:35
 7  2      0 125919248  37624 2930376    0    0 26289 14399 10641 24869  1  2 93  3  0 2020-02-12 12:23:38
 2  1      0 125913456  37624 2931952    0    0 25820  9669 8799 26713  4  4 88  4  0 2020-02-12 12:23:41
 1  1      0 125919248  37624 2931900    0    0 14425  8379 6881 19433  1  2 96  2  0 2020-02-12 12:23:44
 1  1      0 125919792  37624 2931916    0    0 14456  8387 6628 20019  1  2 97  1  0 2020-02-12 12:23:47
 1  1      0 125919712  37624 2931968    0    0 16281  5263 5927 19390  3  2 93  1  0 2020-02-12 12:23:50
 4  1      0 125919016  37624 2932520    0    0 22447  8332 6969 20210  1  2 95  2  0 2020-02-12 12:23:53
 0  2      0 125919824  37624 2932468    0    0 25535  8032 5449 19090  1  2 96  2  0 2020-02-12 12:23:56
 0  2      0 125724096  37652 2932592    0    0 25314 13471 8245 21767  3  3 91  3  0 2020-02-12 12:23:59
 1  2      0 125906968  37624 2932604    0    0 35151  7865 10701 28733  2  3 90  5  0 2020-02-12 12:24:02
 2  3      0 125882296  37624 2933164    0    0 31656  9492 9923 23818  3  3 91  3  0 2020-02-12 12:24:05
