Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/10/2020 	_x86_64_	(8 CPU)

02/10/2020 03:43:38 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           6.27    0.00    6.73    7.46    0.00   79.54

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00    56.45     0.00    0.23    0.23    0.00   0.19   0.00
sdq               0.00     0.00   20.55    0.00     0.08     0.00     8.00     0.04    2.17    2.17    4.00   2.16   4.44
sdc               0.00     0.06    0.35   20.43     0.01     0.17    17.41     0.41   19.90    3.91   20.17   1.64   3.40
sdo               0.00     0.00   20.55    0.33     0.08     0.00     8.00     0.05    2.38    2.37    3.32   2.36   4.94
sdh               0.00     0.00   24.64    0.33     0.11     0.00     9.31     0.06    2.37    2.36    3.55   2.23   5.56
sdi               0.00     0.00  358.25  120.47     2.89     0.94    16.39     3.61    7.54    6.70   10.03   0.40  18.95
sdp               0.00     0.00   20.55    0.00     0.08     0.00     8.00     0.05    2.31    2.31    4.29   2.30   4.72
sdn               0.00     0.00   20.56    0.00     0.08     0.00     8.00     0.05    2.24    2.24    4.40   2.23   4.58
sdl               0.00     0.00   20.55    0.00     0.08     0.00     8.00     0.05    2.22    2.22    5.67   2.20   4.53
sdm               0.00     0.00   20.55    0.00     0.08     0.00     8.00     0.05    2.21    2.21    5.00   2.19   4.51
sdg               0.00     0.00   49.24    2.35     0.20     0.00     7.89     0.01    0.29    0.14    3.41   0.29   1.48
sdr               0.00     0.00   20.56    0.00     0.08     0.00     8.00     0.05    2.22    2.22    5.33   2.21   4.54
sde               0.00     0.00   20.81    9.97     0.09     0.31    26.94     0.05    1.59    0.15    4.59   1.05   3.23
sdd               0.00     0.00   20.63    9.06     0.09     0.30    26.93     0.05    1.55    0.15    4.72   0.99   2.95
sdj               0.00     0.00   24.72    0.33     0.11     0.00     9.30     0.06    2.41    2.40    3.41   2.26   5.66
sdf               0.00     0.00   44.28    8.99     0.20     0.30    19.17     0.05    0.91    0.14    4.70   0.60   3.19
sdk               0.00     0.00   24.64    0.00     0.11     0.00     9.32     0.05    2.20    2.20    5.67   2.17   5.34
