Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/08/2020 	_x86_64_	(8 CPU)

02:20:04 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:20:40 PM    5   11.70    0.00   17.38   47.87    0.00   17.38    0.00    0.00    0.00    5.67
02:20:40 PM    6   11.15    0.00   19.42   47.84    0.00   10.79    0.00    0.00    0.00   10.79
02:20:40 PM    7   10.80    0.00   23.34   43.55    0.00    6.27    0.00    0.00    0.00   16.03

02:20:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:20:43 PM  all   13.48    0.00   21.20   43.37    0.00   11.96    0.00    0.00    0.00   10.00
02:20:43 PM    0   13.36    0.00   23.10   48.01    0.00    7.22    0.00    0.00    0.00    8.30
02:20:43 PM    1   12.59    0.00   21.94   45.68    0.00    6.12    0.00    0.00    0.00   13.67
02:20:43 PM    2   11.36    0.00   18.68   38.10    0.00   21.98    0.00    0.00    0.00    9.89
02:20:43 PM    3   13.82    0.00   24.36   43.27    0.00    5.82    0.00    0.00    0.00   12.73
02:20:43 PM    4   16.96    0.00   18.37   41.70    0.00   20.14    0.00    0.00    0.00    2.83
02:20:43 PM    5   12.15    0.00   21.18   37.50    0.00   18.75    0.00    0.00    0.00   10.42
02:20:43 PM    6   13.48    0.00   19.86   49.29    0.00   10.64    0.00    0.00    0.00    6.74
02:20:43 PM    7   13.88    0.00   22.06   43.06    0.00    5.34    0.00    0.00    0.00   15.66

02:20:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:20:46 PM  all   13.47    0.00   21.21   42.60    0.00   12.08    0.00    0.00    0.00   10.65
02:20:46 PM    0   16.01    0.00   22.42   45.91    0.00    7.47    0.00    0.00    0.00    8.19
02:20:46 PM    1   14.80    0.00   21.66   45.85    0.00    7.22    0.00    0.00    0.00   10.47
02:20:46 PM    2    9.59    0.00   18.82   31.37    0.00   23.62    0.00    0.00    0.00   16.61
02:20:46 PM    3   11.74    0.00   23.49   44.13    0.00    4.63    0.00    0.00    0.00   16.01
02:20:46 PM    4   14.59    0.00   19.93   41.28    0.00   19.93    0.00    0.00    0.00    4.27
02:20:46 PM    5   11.85    0.00   21.95   37.98    0.00   18.82    0.00    0.00    0.00    9.41
02:20:46 PM    6   12.19    0.00   19.71   49.82    0.00   10.04    0.00    0.00    0.00    8.24
02:20:46 PM    7   16.96    0.00   21.91   44.17    0.00    4.95    0.00    0.00    0.00   12.01

02:20:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:20:49 PM  all   12.73    0.00   17.94   44.03    0.00   11.35    0.00    0.00    0.00   13.94
02:20:49 PM    0   14.08    0.00   18.77   50.18    0.00    6.14    0.00    0.00    0.00   10.83
02:20:49 PM    1   14.59    0.00   18.51   47.69    0.00    6.05    0.00    0.00    0.00   13.17
