procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 3 13      0 5212708  17160 4351848    0    0 108532 39327 20341 36077 12 31 13 44  0 2020-02-08 14:21:46
 5 13      0 5234260  17160 4351864    0    0 102151 45999 21581 36950  9 27 14 49  0 2020-02-08 14:21:49
 4 12      0 5235596  17160 4351872    0    0 103205 47654 21695 36881 10 29 13 49  0 2020-02-08 14:21:52
 2 13      0 5234728  17160 4351900    0    0 108301 40829 20326 35847 11 30 11 49  0 2020-02-08 14:21:55
 8 13      0 5235928  17160 4351908    0    0 110176 38088 20132 35697 10 27 12 52  0 2020-02-08 14:21:58
 0 14      0 5234980  17160 4351928    0    0 106932 41804 21134 37102 10 28 14 48  0 2020-02-08 14:22:01
 3 14      0 5230448  17160 4351956    0    0 104305 43835 21059 35632 10 28 12 50  0 2020-02-08 14:22:04
 3 14      0 5234228  17160 4351972    0    0 106537 43549 20670 35827 10 28 12 50  0 2020-02-08 14:22:07
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 4 11      0 5230376  17160 4352152    0    0 106748 43152 20662 36094 10 28 13 49  0 2020-02-08 14:22:10
 2 13      0 5234272  17160 4352120    0    0 106540 43440 21206 36400 11 29 12 49  0 2020-02-08 14:22:13
 0 13      0 5234476  17160 4352144    0    0 106735 41543 20717 36209 11 30 13 47  0 2020-02-08 14:22:16
 5 13      0 5234100  17160 4352156    0    0 107404 41083 19674 35414 10 27 13 51  0 2020-02-08 14:22:19
 3  9      0 5234868  17160 4352184    0    0 104383 47300 21386 36603 10 29 14 47  0 2020-02-08 14:22:22
 1 11      0 5235180  17160 4352212    0    0 104789 44706 21316 36068 10 30 13 47  0 2020-02-08 14:22:25
 2 13      0 5228824  17160 4352228    0    0 105385 43518 21274 36533  9 28 13 50  0 2020-02-08 14:22:28
 0 11      0 5227128  17160 4352236    0    0 107636 42065 20792 36545 10 28 12 50  0 2020-02-08 14:22:31
 3 11      0 5226220  17160 4352264    0    0 108011 41739 20519 36022 10 27 12 51  0 2020-02-08 14:22:34
 0 11      0 5221492  17160 4352300    0    0 104631 41108 20804 37819 11 31 11 47  0 2020-02-08 14:22:37
 0 10      0 5221820  17160 4352500    0    0 104060 42696 21376 36736 10 28 13 49  0 2020-02-08 14:22:40
 0 13      0 5227412  17160 4352476    0    0 105199 45829 21690 36926 10 29 12 48  0 2020-02-08 14:22:43
 1 13      0 5201052  17160 4352696    0    0 107855 41422 20966 36607 12 30 12 46  0 2020-02-08 14:22:46
 0 12      0 5226460  17160 4352708    0    0 109476 39679 19698 35602  9 25 16 49  0 2020-02-08 14:22:49
 2 14      0 5225244  17160 4352712    0    0 105043 44697 21194 36956  9 27 16 47  0 2020-02-08 14:22:52
 2 11      0 5224948  17160 4352732    0    0 105110 42357 20661 36216 10 29 14 48  0 2020-02-08 14:22:55
 2 12      0 5225640  17160 4352744    0    0 104158 46679 21089 36794 10 28 14 49  0 2020-02-08 14:22:58
 0 12      0 5226200  17160 4352756    0    0 105743 42164 20864 36813 10 27 13 50  0 2020-02-08 14:23:01
 3 15      0 5222256  17160 4352788    0    0 109551 38631 19578 34917 10 26 14 50  0 2020-02-08 14:23:04
 2 13      0 5223328  17160 4352828    0    0 106103 44211 20759 36089 10 29 12 48  0 2020-02-08 14:23:07
 1 12      0 5220844  17160 4353016    0    0 102415 45080 20633 36573  9 28 16 47  0 2020-02-08 14:23:10
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 1 12      0 5218740  17160 4352964    0    0 105524 44666 21307 36713 10 29 12 48  0 2020-02-08 14:23:13
 0 12      0 5223356  17160 4353004    0    0 107677 42858 21808 37786 12 29 14 45  0 2020-02-08 14:23:16
 1 15      0 5219660  17160 4353020    0    0 110021 38526 19870 35391 10 27 13 51  0 2020-02-08 14:23:19
 0 13      0 5213592  17160 4353052    0    0 105273 43442 20840 36420 10 28 13 50  0 2020-02-08 14:23:22
 3 13      0 5212600  17160 4353120    0    0 103375 46325 21478 36955 10 30 13 46  0 2020-02-08 14:23:25
 0 13      0 5211916  17160 4353120    0    0 106043 43064 19729 35026  9 26 14 50  0 2020-02-08 14:23:28
 0 11      0 5212028  17160 4353104    0    0 108959 41239 20692 36499 10 28 13 49  0 2020-02-08 14:23:31
 3 11      0 5207788  17160 4353108    0    0 108093 41495 20187 35296 10 28 13 50  0 2020-02-08 14:23:34
 0 26      0 5208620  10464 4352300    0    0 105022 40236 20092 37068 10 29 11 49  0 2020-02-08 14:23:37
 1 14      0 5202720  17160 4353296    0    0 104054 43670 20578 37305  9 28 13 50  0 2020-02-08 14:23:40
 0 14      0 5212364  17160 4353328    0    0 106167 43883 21038 36445 10 29 13 48  0 2020-02-08 14:23:43
 2 12      0 5187088  17160 4353484    0    0 106852 42788 21037 36679 12 30 13 44  0 2020-02-08 14:23:46
 0 12      0 5206800  17160 4352588    0    0 105047 40252 20442 37240 11 29 11 50  0 2020-02-08 14:23:49
 0 12      0 5210904  17160 4353616    0    0 106864 41430 20552 37018 10 27 13 50  0 2020-02-08 14:23:52
 0 14      0 5211336  17160 4353656    0    0 106147 43281 20489 36012 10 29 14 47  0 2020-02-08 14:23:55
 0 11      0 5212204  17160 4353652    0    0 103345 43974 22263 37684 10 29 15 45  0 2020-02-08 14:23:58
 1 12      0 5210572  17160 4353660    0    0 105430 45090 23414 39225 10 30 17 42  0 2020-02-08 14:24:01
 4 13      0 5194000  17160 4353716    0    0 105572 43215 25117 41186 12 33 17 39  0 2020-02-08 14:24:04
 0 13      0 5211960  17160 4353756    0    0 107269 42430 22583 38285 12 31 14 43  0 2020-02-08 14:24:07
 0 14      0 5208032  17160 4353884    0    0 106729 42206 23099 39055 10 30 16 43  0 2020-02-08 14:24:10
 5  9      0 5211996  17160 4353904    0    0 105316 44498 26105 42633 12 34 17 37  0 2020-02-08 14:24:13
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0 13      0 5210844  17160 4353956    0    0 102134 46863 27172 43483 12 36 19 33  0 2020-02-08 14:24:16
 4 11      0 5211844  17160 4353960    0    0 105537 43598 24693 40995 11 32 18 39  0 2020-02-08 14:24:19
 0 11      0 5212328  17160 4353984    0    0 106913 41094 26382 43340 12 34 19 34  0 2020-02-08 14:24:22
20  5      0 5211684  17160 4354000    0    0 105176 40904 26487 43342 12 36 19 33  0 2020-02-08 14:24:25
 4 13      0 5210944  17160 4354004    0    0 100530 43416 29653 46756 12 36 23 28  0 2020-02-08 14:24:28
 3  8      0 5212356  17160 4354004    0    0 102460 41870 27652 45604 12 35 23 30  0 2020-02-08 14:24:31
 7  7      0 5207340  17160 4354024    0    0 100224 43729 30423 47831 13 37 26 24  0 2020-02-08 14:24:34
 0 12      0 5210328  17160 4354036    0    0 99280 43851 27866 44647 13 36 21 30  0 2020-02-08 14:24:37
 6  7      0 5200508  17160 4354092    0    0 97871 41107 29884 48871 13 39 22 26  0 2020-02-08 14:24:40
 3  7      0 5211576  17160 4354220    0    0 101153 39601 29333 46854 12 37 24 27  0 2020-02-08 14:24:43
13  6      0 5189680  17160 4354376    0    0 99670 45363 30780 47818 15 40 21 24  0 2020-02-08 14:24:46
13  5      0 5211396  17160 4354392    0    0 102359 45583 30352 47577 13 37 24 26  0 2020-02-08 14:24:49
 9  5      0 5212076  17160 4354392    0    0 101683 44464 28580 45900 12 35 23 30  0 2020-02-08 14:24:52
10  7      0 5210488  17160 4354540    0    0 104944 41318 28605 45763 13 37 21 29  0 2020-02-08 14:24:55
 5  8      0 5211740  17160 4354556    0    0 102288 39683 30048 47620 13 36 24 28  0 2020-02-08 14:24:58
 7  7      0 5212364  17160 4354564    0    0 102023 43623 31076 48684 12 38 24 26  0 2020-02-08 14:25:01
12  6      0 5206600  17160 4354588    0    0 98347 46704 30386 47283 13 38 21 28  0 2020-02-08 14:25:04
 9  5      0 5204824  17160 4354600    0    0 98945 41222 29143 48265 14 39 19 27  0 2020-02-08 14:25:07
 2  3      0 5206660  17160 4354616    0    0 104732 39467 27965 46073 12 35 26 27  0 2020-02-08 14:25:10
14  8      0 5211664  17160 4354728    0    0 102526 41624 28864 47077 12 36 24 28  0 2020-02-08 14:25:13
 9  4      0 5211300  17160 4354752    0    0 99569 44323 30326 48108 13 39 23 26  0 2020-02-08 14:25:16
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 5  2      0 5216496  17160 4354756    0    0 99345 47488 31137 48023 13 38 22 28  0 2020-02-08 14:25:19
 7  3      0 5218044  17160 4354780    0    0 101656 41133 30655 48164 13 37 25 25  0 2020-02-08 14:25:22
 6  6      0 5217732  17160 4354804    0    0 94672 38318 28591 46022 13 38 25 24  0 2020-02-08 14:25:25
15  6      0 5216896  17160 4354816    0    0 97128 42158 30105 47660 12 36 27 25  0 2020-02-08 14:25:28
10  9      0 5213796  16360 4354360    0    0 97570 42966 28678 47383 15 39 20 27  0 2020-02-08 14:25:31
 7  7      0 5214596  17160 4354912    0    0 86284 45489 28063 44526 12 34 28 26  0 2020-02-08 14:25:34
 5  3      0 5221672  17160 4354904    0    0 90501 42336 28337 46098 12 36 29 23  0 2020-02-08 14:25:37
 8  5      0 5216436  17160 4354932    0    0 105693 41654 26098 43083 11 33 18 37  0 2020-02-08 14:25:40
 9  6      0 5221636  17160 4355052    0    0 105384 43801 30569 48107 13 39 22 26  0 2020-02-08 14:25:43
 7  3      0 5201616  17160 4355188    0    0 102007 43203 30146 47429 15 40 21 24  0 2020-02-08 14:25:46
 4  5      0 5222008  17160 4355208    0    0 104737 40609 30178 47534 13 37 23 27  0 2020-02-08 14:25:49
 3  7      0 5222048  17160 4355216    0    0 95775 43030 29707 47582 12 36 27 25  0 2020-02-08 14:25:52
10  2      0 5217872  17160 4355240    0    0 100995 44631 31235 48977 13 40 24 22  0 2020-02-08 14:25:55
 9  4      0 5217580  17160 4355260    0    0 98693 43324 31752 49220 12 38 23 27  0 2020-02-08 14:25:58
15  3      0 5217968  17160 4355356    0    0 105940 41545 30765 48907 13 39 23 25  0 2020-02-08 14:26:01
18  5      0 5214280  17160 4355388    0    0 98127 40852 30424 47855 13 38 25 25  0 2020-02-08 14:26:04
13  2      0 5215724  17160 4355416    0    0 99981 41237 30628 48183 13 38 23 26  0 2020-02-08 14:26:07
12  3      0 5211152  17160 4355416    0    0 96276 46947 30232 48693 12 36 27 25  0 2020-02-08 14:26:10
 3  4      0 5216900  17160 4355548    0    0 101289 43616 30392 48241 12 37 23 28  0 2020-02-08 14:26:13
 6  4      0 5115188  17160 4355576    0    0 99753 39290 28452 46014 19 40 20 21  0 2020-02-08 14:26:16
 8  3      0 5122260  17160 4355620    0    0 100683 41873 29354 45844 26 42 13 18  0 2020-02-08 14:26:19
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
10  3      0 5084548  17160 4355636    0    0 97898 44696 30650 47609 26 43 13 18  0 2020-02-08 14:26:22
 5  2      0 5061624  17160 4355640    0    0 97876 44739 30823 48154 27 46 13 14  0 2020-02-08 14:26:25
 9  2      0 5049504  17160 4355648    0    0 94224 39511 28374 44662 24 39 18 20  0 2020-02-08 14:26:28
 4  4      0 5054612  17160 4355656    0    0 100759 40363 28612 45912 24 41 16 19  0 2020-02-08 14:26:31
10  4      0 5214980  17160 4355668    0    0 102272 44416 29981 46715 23 42 16 19  0 2020-02-08 14:26:34
 9  4      0 5218628  17160 4355720    0    0 99763 43134 30139 48309 13 40 22 24  0 2020-02-08 14:26:37
 7  5      0 5207716  17160 4355756    0    0 102755 42732 29937 48911 13 39 19 28  0 2020-02-08 14:26:40
 7  9      0 5215492  17160 4355916    0    0 99793 44414 30639 48513 13 38 23 26  0 2020-02-08 14:26:43
 7  6      0 5196872  17160 4356036    0    0 102327 42919 30340 47469 15 40 20 24  0 2020-02-08 14:26:46
 8  8      0 5217984  17160 4356052    0    0 100119 45127 30209 47474 13 36 23 28  0 2020-02-08 14:26:49
 6  7      0 5104976  17160 4356092    0    0 97152 41278 28112 45404 20 36 19 24  0 2020-02-08 14:26:52
 6  4      0 5216260  17160 4356088    0    0 98968 39705 28971 46303 23 41 17 18  0 2020-02-08 14:26:55
 9  4      0 5216756  17160 4356096    0    0 102312 39989 29934 46822 12 36 23 28  0 2020-02-08 14:26:58
 3  5      0 5217372  17160 4356256    0    0 99460 44238 30114 47615 12 37 23 28  0 2020-02-08 14:27:01
 7  5      0 5212048  17160 4356212    0    0 98943 42727 30090 47888 13 37 27 24  0 2020-02-08 14:27:04
 7  4      0 5215304  17160 4356236    0    0 102825 37877 29344 47851 13 37 24 26  0 2020-02-08 14:27:07
 9  3      0 5210760  17160 4356248    0    0 100273 38100 28260 46852 12 35 27 27  0 2020-02-08 14:27:10
 7  3      0 5214084  17160 4356380    0    0 102689 45545 30906 48009 13 38 23 26  0 2020-02-08 14:27:13
13  6      0 5214140  17160 4356416    0    0 100527 41919 29975 47676 14 39 23 24  0 2020-02-08 14:27:16
 5  3      0 5214356  17160 4356436    0    0 101436 39691 29184 46473 12 36 25 28  0 2020-02-08 14:27:19
 7  3      0 5214804  17160 4356452    0    0 101261 39047 29532 47576 13 37 23 27  0 2020-02-08 14:27:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 5  4      0 5213992  17160 4356504    0    0 100965 39915 28763 46648 13 37 25 25  0 2020-02-08 14:27:25
 6  5      0 5215176  17160 4356516    0    0 92782 46674 29227 46159 11 34 26 28  0 2020-02-08 14:27:28
 4 11      0 5208936  17160 4355884    0    0 100275 40155 28372 47586 13 37 20 29  0 2020-02-08 14:27:31
11  4      0 5211252  17160 4356556    0    0 97507 40483 29120 46513 12 36 26 25  0 2020-02-08 14:27:34
 8 15      0 5220124  17160 4356552    0    0 100661 39709 28762 46175 13 36 24 27  0 2020-02-08 14:27:37
 0  9      0 5209244  16412 4356264    0    0 98577 40177 28570 47096 13 38 20 29  0 2020-02-08 14:27:40
 1  9      0 5213700  17160 4356748    0    0 105108 40295 30595 48844 13 38 24 25  0 2020-02-08 14:27:43
 2 11      0 5194184  17160 4356760    0    0 96145 40682 28264 45639 15 39 21 25  0 2020-02-08 14:27:46
 2  7      0 5217504  17160 4356776    0    0 104033 40680 29278 46582 12 35 26 26  0 2020-02-08 14:27:49
 9  3      0 5220388  17160 4356892    0    0 94363 39262 28449 46644 12 35 28 26  0 2020-02-08 14:27:52
 7  9      0 5218912  17160 4356920    0    0 98827 38711 26906 44612 12 35 24 29  0 2020-02-08 14:27:55
10  3      0 5220496  17160 4356936    0    0 97646 40729 29607 46793 12 36 25 27  0 2020-02-08 14:27:58
11  7      0 5218808  17160 4356948    0    0 98799 44691 29970 47267 13 38 24 25  0 2020-02-08 14:28:01
17  5      0 5215844  17160 4356964    0    0 102028 44170 28108 44309 12 35 22 31  0 2020-02-08 14:28:04
 5  4      0 5218116  17160 4357068    0    0 102454 37241 29392 47477 12 37 24 27  0 2020-02-08 14:28:07
10  5      0 5215896  17160 4357084    0    0 99272 39604 28137 45720 12 36 24 28  0 2020-02-08 14:28:10
 3  5      0 5220568  17160 4357220    0    0 101012 41327 29113 46827 12 36 27 25  0 2020-02-08 14:28:13
 4  4      0 5218624  17160 4357248    0    0 98492 44356 29263 46205 13 39 22 26  0 2020-02-08 14:28:16
 6  3      0 5214236  17160 4357268    0    0 103674 40621 29558 47062 13 36 25 26  0 2020-02-08 14:28:19
 5  4      0 5213480  17160 4357304    0    0 101228 37614 28439 46548 13 35 26 26  0 2020-02-08 14:28:22
 9  3      0 5212468  17160 4357360    0    0 102986 38350 29142 46640 12 38 23 27  0 2020-02-08 14:28:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 7  4      0 5212868  17160 4357376    0    0 95709 44803 29532 47086 12 35 28 26  0 2020-02-08 14:28:28
 4  4      0 5213040  17160 4357384    0    0 80649 40865 25996 42979 11 31 35 24  0 2020-02-08 14:28:31
 6  4      0 5235088  17160 4357380    0    0 93057 42504 28540 46230 12 35 28 26  0 2020-02-08 14:28:34
 5  7      0 5238424  17160 4357404    0    0 90592 35788 27631 45466 11 33 31 25  0 2020-02-08 14:28:37
 5  4      0 5233912  17160 4357408    0    0 84603 39899 27730 44819 11 33 32 24  0 2020-02-08 14:28:40
 1  3      0 5234000  17160 4357556    0    0 88264 42712 27872 47010 13 36 22 30  0 2020-02-08 14:28:43
13  5      0 5214460  17160 4357596    0    0 82844 41085 27437 44909 14 36 28 23  0 2020-02-08 14:28:46
 2 12      0 5238792  17160 4357604    0    0 96705 39314 28654 46225 11 33 30 26  0 2020-02-08 14:28:49
13  7      0 5239264  17160 4357720    0    0 93411 36610 27710 45338 12 34 29 25  0 2020-02-08 14:28:52
16  6      0 5237872  17160 4357748    0    0 76499 39040 27691 44496 11 32 32 25  0 2020-02-08 14:28:55
 4  3      0 5237464  17160 4357760    0    0 91595 41153 30071 47372 11 34 32 23  0 2020-02-08 14:28:58
 2  4      0 5235364  17160 4357784    0    0 92093 40219 29483 46888 12 35 29 24  0 2020-02-08 14:29:01
10  4      0 5233736  17160 4357816    0    0 99292 38923 28916 46396 13 36 26 26  0 2020-02-08 14:29:04
 3  6      0 5237368  17160 4357832    0    0 77643 34990 24843 42377 11 30 36 23  0 2020-02-08 14:29:07
 3  4      0 5232528  17160 4357912    0    0 90569 41887 28181 45538 12 34 29 26  0 2020-02-08 14:29:10
 7  4      0 5236704  17160 4358056    0    0 95727 42406 29757 47659 12 35 28 26  0 2020-02-08 14:29:13
 6  1      0 5236828  17160 4358088    0    0 80537 42113 27279 44175 11 34 31 24  0 2020-02-08 14:29:16
 7  4      0 5236828  17160 4358096    0    0 90729 38005 27026 43782 11 32 31 26  0 2020-02-08 14:29:19
 2  4      0 5235992  17160 4358112    0    0 89630 37776 27851 45485 12 34 29 25  0 2020-02-08 14:29:22
 2  4      0 5236404  17160 4358132    0    0 82493 39826 27120 43876 11 34 31 24  0 2020-02-08 14:29:25
 3  3      0 5236256  17160 4358152    0    0 89397 44044 28365 44368 10 34 30 26  0 2020-02-08 14:29:28
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 4  6      0 5236088  17160 4358152    0    0 101508 39525 29503 47286 14 37 25 24  0 2020-02-08 14:29:31
 4  3      0 5230864  17160 4358168    0    0 85939 41237 25601 42659 11 32 28 29  0 2020-02-08 14:29:34
 3  2      0 5237304  17160 4358188    0    0 84600 36426 25651 43303 11 31 36 23  0 2020-02-08 14:29:37
 9  3      0 5232192  17160 4358216    0    0 90431 45252 28656 45695 12 36 28 25  0 2020-02-08 14:29:40
 2  5      0 5230068  17160 4358372    0    0 95373 41826 28715 47668 13 39 21 27  0 2020-02-08 14:29:43
 5  2      0 5210288  17160 4358404    0    0 95849 41129 28170 46348 14 38 25 23  0 2020-02-08 14:29:46
 4  3      0 5236360  17160 4358420    0    0 90186 37152 26810 44241 11 32 31 25  0 2020-02-08 14:29:49
 6  3      0 5236040  17160 4358416    0    0 96851 38664 27993 45629 12 34 27 27  0 2020-02-08 14:29:52
10  4      0 5237100  17160 4358440    0    0 88452 44482 27910 44499 12 35 29 24  0 2020-02-08 14:29:55
15  4      0 5236956  17160 4358572    0    0 88720 44009 28031 45222 11 33 29 26  0 2020-02-08 14:29:58
13  4      0 5223152  17160 4360060    0    0 89820 38508 26359 44351 12 34 27 26  0 2020-02-08 14:30:01
17  4      0 5219528  17160 4360448    0    0 85305 37513 26515 43328 12 33 32 23  0 2020-02-08 14:30:04
 5  5      0 5224828  17160 4360476    0    0 95030 40501 29682 47165 12 37 27 24  0 2020-02-08 14:30:07
 3  2      0 5338564  17116 4360228    0    0 89513 46472 27054 45181 13 34 28 26  0 2020-02-08 14:30:10
 1  1      0 5481088  17160 4360096    0    0  2833 85541 12548 23101  4 10 77 10  0 2020-02-08 14:30:13
 0  1      0 5519956  17160 4360036    0    0   337 85723 12932 23401  3 11 76 10  0 2020-02-08 14:30:16
 1  0      0 5523772  17160 4359344    0    0  2156 83746 13770 26162  4 11 74 11  0 2020-02-08 14:30:19
 4  0      0 5525612  17160 4360068    0    0   177 83664 13569 27504  3 11 86  0  0 2020-02-08 14:30:22
 0  0      0 5526760  17160 4360128    0    0   131 21230 5526 17758  2  6 92  0  0 2020-02-08 14:30:25
 0  0      0 5527040  17160 4360132    0    0    88  2576 1982 13160  1  2 97  0  0 2020-02-08 14:30:28
 0  0      0 5524556  17160 4360124    0    0    98  3425 2015 13742  2  3 95  0  0 2020-02-08 14:30:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  0      0 5522080  17160 4360116    0    0   109  2613 2130 13465  2  4 95  0  0 2020-02-08 14:30:34
 0  0      0 5523780  17160 4360116    0    0    83  3094 2018 13617  1  2 96  0  0 2020-02-08 14:30:37
 2  0      0 5471240  17160 4360192    0    0   180  4075 3098 14850  4  4 91  1  0 2020-02-08 14:30:40
 0  0      0 5468912  17160 4359604    0    0  6439  1411 3560 17695  3  6 84  8  0 2020-02-08 14:30:43
 0  0      0 5472880  17160 4360356    0    0   119  1901 2237 14182  3  5 92  0  0 2020-02-08 14:30:46
 0  0      0 5475132  17160 4360380    0    0   138  2520 1707 13025  1  2 97  0  0 2020-02-08 14:30:49
 0  0      0 5475804  17160 4360420    0    0   576  4397 3632 15330  6  4 89  0  0 2020-02-08 14:30:52
 0  0      0 5461996  17160 4360500    0    0  1235  7844 3979 15631  3  5 90  1  0 2020-02-08 14:30:55
 1  0      0 5474996  17160 4360492    0    0  1919  7952 5904 16925  4  5 89  2  0 2020-02-08 14:30:58
