Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/12/2020 	_x86_64_	(32 CPU)

09:07:02 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:07:05 AM  all    6.12    0.00    5.45    1.81    0.00    0.50    0.00    0.00    0.00   86.13
09:07:05 AM    0    3.42    0.00    2.05    2.05    0.00    0.68    0.00    0.00    0.00   91.78
09:07:05 AM    1    3.07    0.00    5.46    0.00    0.00    0.00    0.00    0.00    0.00   91.47
09:07:05 AM    2    4.50    0.00    3.11    0.69    0.00    0.35    0.00    0.00    0.00   91.35
09:07:05 AM    3    9.86    0.00    7.14    0.34    0.00    0.00    0.00    0.00    0.00   82.65
09:07:05 AM    4    4.14    0.00    4.48    6.21    0.00    0.34    0.00    0.00    0.00   84.83
09:07:05 AM    5    4.11    0.00    7.19    0.34    0.00    0.34    0.00    0.00    0.00   88.01
09:07:05 AM    6    4.76    0.00    4.42    0.34    0.00    0.68    0.00    0.00    0.00   89.80
09:07:05 AM    7    5.39    0.00    7.07    0.00    0.00    0.67    0.00    0.00    0.00   86.87
09:07:05 AM    8    2.72    0.00    2.38    0.00    0.00    0.68    0.00    0.00    0.00   94.22
09:07:05 AM    9    4.73    0.00    7.77    0.00    0.00    0.68    0.00    0.00    0.00   86.82
09:07:05 AM   10    3.42    0.00    2.74    0.34    0.00    1.03    0.00    0.00    0.00   92.47
09:07:05 AM   11    4.05    0.00    6.42    0.00    0.00    0.68    0.00    0.00    0.00   88.85
09:07:05 AM   12    3.41    0.00    3.07    0.00    0.00    0.00    0.00    0.00    0.00   93.52
09:07:05 AM   13   17.57    0.00    8.45    0.00    0.00    0.00    0.00    0.00    0.00   73.99
09:07:05 AM   14    3.40    0.00    4.08    0.00    0.00    0.68    0.00    0.00    0.00   91.84
09:07:05 AM   15    4.39    0.00    6.76    0.68    0.00    0.34    0.00    0.00    0.00   87.84
09:07:05 AM   16    4.08    0.00    4.76    0.34    0.00    0.00    0.00    0.00    0.00   90.82
09:07:05 AM   17    5.39    0.00    7.74    0.00    0.00    0.34    0.00    0.00    0.00   86.53
09:07:05 AM   18    4.44    0.00    8.53    0.00    0.00    0.34    0.00    0.00    0.00   86.69
