Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/12/2020 	_x86_64_	(32 CPU)

02/12/2020 09:07:02 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.41    0.00    7.61   16.11    0.00   72.87

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdag              0.00     0.00    2.67    1.00     0.00     0.00     2.27     0.01    1.45    0.75    3.33   1.36   0.50
dm-15             0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    1.70    0.86    3.67   1.70   0.57
sdah              0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-16             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
sdai              0.00     0.00    0.67   14.00     0.00     0.03     4.07     0.06    3.82    0.50    3.98   2.61   3.83
dm-17             0.00     0.00    0.33   14.00     0.00     0.03     3.98     0.06    3.93    0.00    4.02   2.70   3.87
sdaj              0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    2.50    2.50    0.00   2.50   0.17
dm-18             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.07
sdak              0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    0.50    0.50    0.00   0.50   0.03
dm-19             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03

02/12/2020 09:07:08 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.05    0.00    1.23    1.01    0.00   96.71

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdc               0.00     0.00    0.00    8.00     0.00     0.03     8.67     0.04    4.50    0.00    4.50   2.00   1.60
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sde               0.00     0.00    2.00    0.00     0.01     0.00     8.00     0.00    0.17    0.17    0.00   0.17   0.03
sdd               0.00     0.00    6.00    2.33     0.01     0.00     2.96     0.01    0.92    0.11    3.00   0.92   0.77
sdf               0.00     0.00    2.00    4.33     0.01     0.01     5.11     0.02    2.95    0.17    4.23   2.21   1.40
sdg               0.00     0.00    2.00    0.67     0.01     0.01    14.00     0.00    0.88    0.00    3.50   0.88   0.23
sdh               0.00     0.00   36.33    0.33     0.14     0.00     8.00     0.07    2.04    2.03    3.00   1.91   7.00
sdi               0.00     0.00   17.00    0.33     0.07     0.00     8.00     0.04    2.23    2.22    3.00   1.98   3.43
sdj               0.00     0.00   46.67   21.67     0.25     0.17    12.76     0.18    2.68    2.46    3.17   2.46  16.80
sdk               0.00     0.00   38.67    0.00     0.15     0.00     8.00     0.08    2.15    2.15    0.00   2.03   7.87
sdl               0.00     0.00   35.67    0.00     0.14     0.00     8.00     0.07    1.93    1.93    0.00   1.81   6.47
sdq               0.00     0.00   35.67    0.00     0.14     0.00     8.00     0.07    2.03    2.03    0.00   1.90   6.77
sdp               0.00     0.00   36.67    0.00     0.14     0.00     8.00     0.08    2.08    2.08    0.00   1.94   7.10
sdo               0.00     0.00   36.33    0.00     0.14     0.00     8.00     0.07    2.04    2.04    0.00   1.91   6.93
sdn               0.00     0.00   38.33    0.00     0.15     0.00     8.00     0.08    2.05    2.05    0.00   1.96   7.50
sdm               0.00     0.00   39.67    0.33     0.15     0.00     8.00     0.09    2.17    2.16    3.00   2.05   8.20
sdr               0.00     0.00   34.67    0.00     0.14     0.00     8.00     0.07    2.09    2.09    0.00   1.96   6.80
sda               0.00     0.00    0.00    9.00     0.00     0.06    13.33     0.09   10.41    0.00   10.41   3.59   3.23
dm-0              0.00     0.00    0.00    8.00     0.00     0.03     8.67     0.04    4.42    0.00    4.42   1.92   1.53
sds               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdt               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdu               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.89    0.83    4.00   1.78   0.53
dm-4              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.11    1.00    4.33   2.00   0.60
sdw               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdae              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.00   21.00     0.00     0.17    16.25     0.07    3.32    0.00    3.32   2.86   6.00
dm-14             0.00     0.00    0.00   21.00     0.00     0.17    16.25     0.07    3.46    0.00    3.46   2.97   6.23
sdag              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.11    0.83    4.67   2.11   0.63
dm-15             0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.11    0.83    4.67   2.11   0.63
sdah              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-16             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdai              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    5.00    0.00    5.00   5.00   0.17
dm-17             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    5.00    0.00    5.00   5.00   0.17
sdaj              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-19             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

02/12/2020 09:07:11 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.25    0.00    4.13    4.77    0.00   87.85

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdc               0.00     0.00    0.00   30.67     0.00     0.21    13.91     0.60   19.62    0.00   19.62   1.29   3.97
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sde               0.00     0.00    0.00    1.00     0.00     0.02    32.00     0.00    3.33    0.00    3.33   3.33   0.33
sdd               0.00     0.00    4.67    2.33     0.00     0.00     1.33     0.01    1.14    0.07    3.29   1.14   0.80
sdf               0.00     0.00    0.33   10.33     0.02     0.37    74.94     0.11    9.91    0.00   10.23   3.84   4.10
sdg               0.00     0.00    0.67   15.33     0.01     0.40    52.71     0.16    9.90    0.00   10.33   3.52   5.63
sdh               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdi               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdj               0.00     0.00 2078.33  252.00    16.14     2.02    15.96     9.89    4.22    4.26    3.93   0.11  24.63
sdk               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdl               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdq               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdp               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdo               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdn               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdm               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdr               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sda               0.00     0.00    0.00    3.00     0.00     0.02    15.11     0.01    3.44    0.00    3.44   2.78   0.83
dm-0              0.00     0.00    0.00   30.67     0.00     0.21    13.91     0.60   19.62    0.00   19.62   1.29   3.97
sds               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdt               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdu               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.11    1.17    4.00   2.11   0.63
dm-4              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.11    1.17    4.00   2.11   0.63
sdw               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdae              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.00  251.33     0.00     2.02    16.45     1.63    6.49    0.00    6.49   0.65  16.27
dm-14             0.00     0.00    0.00  251.33     0.00     2.02    16.45     2.60   10.35    0.00   10.35   0.66  16.70
sdag              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.11    0.83    4.67   2.11   0.63
dm-15             0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.11    0.83    4.67   2.11   0.63
sdah              0.00     0.00    0.00    0.67     0.00     0.01    32.00     0.00    4.00    0.00    4.00   4.00   0.27
dm-16             0.00     0.00    0.00    0.67     0.00     0.01    32.00     0.00    4.00    0.00    4.00   4.00   0.27
sdai              0.00     0.00    0.00   26.00     0.00     0.79    62.53     0.25    9.60    0.00    9.60   3.59   9.33
dm-17             0.00     0.00    0.00   26.00     0.00     0.79    62.53     0.26    9.92    0.00    9.92   3.67   9.53
sdaj              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-19             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

02/12/2020 09:07:14 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           6.42    0.00   20.25   46.43    0.00   26.90

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdc               0.00     0.00    0.00    6.67     0.00     0.03     8.00     0.02    3.20    0.00    3.20   2.05   1.37
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sde               0.00     0.00    0.33    1.67     0.00     0.01    12.33     0.01    3.67    0.00    4.40   3.17   0.63
