procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  0      0 212072656  37624 5773624    0    0 305047 65210 61619 78962  3  9 85  3  0 2020-02-15 17:56:01
 1  0      0 212070000  37624 5773692    0    0 310468 72798 61966 77089  3 10 85  3  0 2020-02-15 17:56:04
 9  1      0 212064864  37624 5773944    0    0 261988 61505 59712 76581  4 10 83  3  0 2020-02-15 17:56:07
 5  1      0 212050592  37624 5774376    0    0 336927 60742 64140 78206  3 10 85  3  0 2020-02-15 17:56:10
 6  0      0 212064448  37624 5774568    0    0 315960 62056 62263 76508  3 10 85  3  0 2020-02-15 17:56:13
 8  0      0 212068864  37624 5774556    0    0 323677 78840 68136 83775  5 11 81  4  0 2020-02-15 17:56:16
 9  0      0 212065632  37624 5774520    0    0 186573 69689 55725 67275  2  8 87  4  0 2020-02-15 17:56:19
 0  0      0 212066880  37624 5774548    0    0 264064 67821 59163 72577  2  8 87  2  0 2020-02-15 17:56:22
19  5      0 211888800  37652 5774520    0    0 256684 56215 55625 69429  4  8 86  2  0 2020-02-15 17:56:25
17  4      0 212065968  37624 5774996    0    0 333272 73736 64526 85136  4 12 79  5  0 2020-02-15 17:56:28
 3  0      0 212064896  37624 5774996    0    0 312815 63011 62855 77991  3 10 85  3  0 2020-02-15 17:56:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  0      0 212066784  37624 5775012    0    0 215332 54224 50455 62354  2  7 88  2  0 2020-02-15 17:56:34
 2  0      0 212069184  37624 5775064    0    0 217871 47896 52742 65336  4  9 84  3  0 2020-02-15 17:56:37
 9  0      0 212061680  37624 5775500    0    0 314469 67246 63182 79394  3  9 85  3  0 2020-02-15 17:56:40
15  4      0 212066768  37624 5775372    0    0 285786 70752 58485 75085  3  8 87  3  0 2020-02-15 17:56:43
 4  0      0 212061472  37624 5774624    0    0 281718 73084 60924 79501  4 10 81  5  0 2020-02-15 17:56:46
 4  0      0 212062624  37624 5775516    0    0 148921 51487 49283 57663  2  7 90  2  0 2020-02-15 17:56:49
 1  0      0 212066240  37624 5775564    0    0 260271 58833 57510 70570  2  8 86  3  0 2020-02-15 17:56:52
24  0      0 211915872  37624 5775600    0    0 291045 53786 55731 70290  4  9 85  2  0 2020-02-15 17:56:55
 7  0      0 212066304  37624 5775492    0    0 337832 62062 64265 79738  3  9 85  2  0 2020-02-15 17:56:58
18 10      0 212067040  37624 5775532    0    0 242897 55465 58206 69078  2  8 87  2  0 2020-02-15 17:57:01
 1  0      0 212067696  37624 5775572    0    0 214412 62061 52176 64663  2  7 88  2  0 2020-02-15 17:57:04
 3  0      0 212060560  37624 5775668    0    0 215628 62537 58862 73872  4 10 83  3  0 2020-02-15 17:57:07
11  1      0 211970656  37624 5776140    0    0 286372 84712 65394 84430  4 11 81  3  0 2020-02-15 17:57:10
11  6      0 211952352  37624 5776336    0    0 227923 50997 52911 75711  4  8 85  2  0 2020-02-15 17:57:13
15  3      0 211882512  37624 5775684    0    0 205813 53725 54455 74681  5  9 83  3  0 2020-02-15 17:57:16
 3  0      0 211851264  37624 5776524    0    0 284015 55513 59343 80013  4  9 84  2  0 2020-02-15 17:57:19
15  4      0 212074336  37624 5776312    0    0 314224 47407 59230 79941  4  9 85  2  0 2020-02-15 17:57:22
11  1      0 211879824  37652 5776528    0    0 234476 53016 51223 67100  4  8 87  2  0 2020-02-15 17:57:25
 8  4      0 212061008  37624 5776676    0    0 205312 56355 52955 70059  3  8 85  4  0 2020-02-15 17:57:28
 8  6      0 212063616  37624 5776852    0    0 221724 67699 54294 69887  2  7 88  2  0 2020-02-15 17:57:31
31  5      0 212063904  37624 5776900    0    0 268130 78037 61004 78908  3  9 86  3  0 2020-02-15 17:57:34
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 8  1      0 212068464  37624 5777208    0    0 353244 67110 66329 88269  5 12 79  4  0 2020-02-15 17:57:37
 3  0      0 212063760  37624 5777628    0    0 243632 54542 55615 68312  2  8 87  2  0 2020-02-15 17:57:40
11  3      0 212069344  37624 5777528    0    0 374704 64860 59892 80964  3 10 84  3  0 2020-02-15 17:57:43
 8  9      0 212058592  37624 5775984    0    0 304829 67887 62896 78908  4 10 81  4  0 2020-02-15 17:57:46
 8  0      0 212059216  37624 5777840    0    0 267287 68561 59007 71504  2  9 87  2  0 2020-02-15 17:57:49
16  4      0 212064592  37624 5777876    0    0 275905 67828 57584 72040  3  8 87  2  0 2020-02-15 17:57:52
30  4      0 211915072  37624 5777892    0    0 284384 70266 59033 73503  4  9 85  2  0 2020-02-15 17:57:55
16 12      0 212061760  37624 5777972    0    0 233398 59879 52597 68432  3  8 87  2  0 2020-02-15 17:57:58
15 10      0 212062224  37624 5777976    0    0 319927 69837 60919 76734  3 10 85  3  0 2020-02-15 17:58:01
23  3      0 212062256  37624 5778044    0    0 270044 63795 55886 71267  2  8 87  2  0 2020-02-15 17:58:04
 8  5      0 212050976  37624 5778216    0    0 332458 51360 60436 80222  4 10 82  4  0 2020-02-15 17:58:07
