Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/08/2020 	_x86_64_	(8 CPU)

03:54:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:54:42 PM  all    5.27    0.00    6.05    0.22    0.00    0.44    0.00    0.00    0.00   88.03
03:54:42 PM    0    5.38    0.00    6.09    0.00    0.00    0.36    0.00    0.00    0.00   88.17
03:54:42 PM    1    4.81    0.00    5.15    1.03    0.00    0.69    0.00    0.00    0.00   88.32
03:54:42 PM    2    5.26    0.00    7.02    0.00    0.00    0.70    0.00    0.00    0.00   87.02
03:54:42 PM    3    4.48    0.00    5.52    0.00    0.00    0.34    0.00    0.00    0.00   89.66
03:54:42 PM    4    5.65    0.00    5.30    0.00    0.00    0.35    0.00    0.00    0.00   88.69
03:54:42 PM    5    5.48    0.00    5.48    0.68    0.00    0.34    0.00    0.00    0.00   88.01
03:54:42 PM    6    5.24    0.00    6.29    0.35    0.00    0.70    0.00    0.00    0.00   87.41
03:54:42 PM    7    5.78    0.00    6.80    0.00    0.00    0.68    0.00    0.00    0.00   86.73

03:54:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:54:45 PM  all    6.05    0.00    6.31    0.43    0.00    0.78    0.00    0.00    0.00   86.43
03:54:45 PM    0    7.12    0.00    6.05    0.36    0.00    0.71    0.00    0.00    0.00   85.77
03:54:45 PM    1    5.54    0.00    6.23    0.69    0.00    0.00    0.00    0.00    0.00   87.54
03:54:45 PM    2    5.00    0.00    7.50    0.71    0.00    1.07    0.00    0.00    0.00   85.71
03:54:45 PM    3    5.50    0.00    6.53    0.34    0.00    0.69    0.00    0.00    0.00   86.94
03:54:45 PM    4    4.93    0.00    7.04    0.00    0.00    1.76    0.00    0.00    0.00   86.27
03:54:45 PM    5    6.16    0.00    7.19    1.37    0.00    0.68    0.00    0.00    0.00   84.59
03:54:45 PM    6    6.34    0.00    7.04    0.00    0.00    0.70    0.00    0.00    0.00   85.92
03:54:45 PM    7    6.78    0.00    3.73    0.00    0.00    0.34    0.00    0.00    0.00   89.15

03:54:45 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:54:48 PM  all   18.41    0.00   30.66   27.29    0.00   14.21    0.00    0.00    0.00    9.43
03:54:48 PM    0   18.25    0.00   33.58   30.66    0.00    8.76    0.00    0.00    0.00    8.76
