Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/08/2020 	_x86_64_	(8 CPU)

02/08/2020 03:54:39 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.65    0.00    6.78    3.91    0.00   85.66

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdc               0.00     0.07    0.38   22.29     0.01     0.17    16.38     0.86   37.78   13.00   38.20   3.06   6.93
sde               0.00     0.00  238.55   92.01     6.46     8.01    89.65     2.99    9.03    8.58   10.20   0.40  13.20
sdd               0.00     0.00   17.38    2.33     0.06     0.00     6.53     0.04    2.26    1.18   10.33   1.90   3.75
sdf               0.00     0.00   12.17    3.22     0.05     0.23    37.16     0.04    2.82    0.79   10.52   1.88   2.89
sdj               0.00     0.00    9.01    5.11     0.68     1.84   366.44     0.15   10.46    9.59   12.00   2.89   4.08
sdg               0.00     0.00    6.35    3.84     0.03     0.23    51.83     0.04    4.18    1.03    9.40   2.82   2.88
sdh               0.00     0.00    6.47    3.69     0.03     0.23    52.64     0.05    4.53    1.10   10.57   3.10   3.15
sdi               0.00     0.00   14.40    4.82     0.71     1.84   271.30     0.15    7.62    6.04   12.35   2.04   3.92
sdk               0.00     0.00    8.07    5.18     0.67     1.84   388.54     0.14   10.94   10.25   12.02   3.00   3.97
sdm               0.00     0.00    8.86    4.77     0.69     1.84   378.99     0.15   10.75    9.92   12.30   2.89   3.94
sdl               0.00     0.00    8.09    4.83     0.68     1.84   398.85     0.14   11.07   10.28   12.40   2.94   3.79
sdp               0.00     0.00    7.98    4.80     0.68     1.84   403.20     0.14   11.17   10.46   12.36   2.93   3.75
sdo               0.00     0.00    8.94    5.14     0.69     1.84   368.40     0.14   10.23    9.36   11.74   2.80   3.94
sdn               0.00     0.00    8.02    4.80     0.68     1.84   401.72     0.14   11.12   10.39   12.35   2.95   3.78
sdq               0.00     0.00   28.40   38.71     6.89    14.70   659.05     1.15   17.16   29.96    7.77   1.95  13.10
sdr               0.00     0.00   24.20   39.24     5.05    14.71   637.94     1.18   18.58   31.15   10.82   2.54  16.13
sdb               0.00     0.00    0.00    0.00     0.00     0.00    61.28     0.00    0.36    0.36    0.00   0.33   0.00
sda               0.00     0.07    0.35    5.37     0.00     0.04    15.44     0.26   45.17    7.72   47.64   4.15   2.38
dm-0              0.00     0.00    0.38   22.36     0.01     0.17    16.33     0.86   37.80   13.29   38.21   3.05   6.93
sds               0.00     0.00    0.12    0.00     0.00     0.00     8.03     0.00    3.53    3.53    4.45   3.53   0.04
dm-1              0.00     0.00    0.02    0.00     0.00     0.00     8.09     0.00    1.95    1.95    4.73   1.95   0.00
sdt               0.00     0.00    0.34    0.00     0.00     0.00     8.01     0.00    2.24    2.24    0.00   2.24   0.08
dm-2              0.00     0.00    0.24    0.00     0.00     0.00     8.01     0.00    1.30    1.30    0.00   1.30   0.03
sdu               0.00     0.00    2.41    0.99     0.00     0.00     2.36     0.01    2.62    1.70    4.85   2.60   0.88
dm-3              0.00     0.00    2.31    0.99     0.00     0.00     2.18     0.01    2.68    1.70    4.95   2.65   0.88
sdv               0.00     0.00    0.12    0.00     0.00     0.00     8.03     0.00    3.23    3.22    4.62   3.22   0.04
dm-4              0.00     0.00    0.02    0.00     0.00     0.00     8.09     0.00    2.09    2.05    4.69   2.08   0.00
sdw               0.00     0.00    0.60   12.84     0.01     3.02   461.63     0.20   14.55    9.04   14.81   3.25   4.37
dm-5              0.00     0.00    0.50   12.84     0.01     3.02   465.07     0.26   19.27    9.34   19.66   3.23   4.31
sdx               0.00     0.00    0.16   47.09     0.00     2.44   105.62     0.77   16.24    5.15   16.28   1.34   6.31
dm-6              0.00     0.00    0.06   47.09     0.00     2.44   105.83     1.34   28.41    5.90   28.44   1.34   6.30
sdy               0.00     0.00    0.13    1.17     0.00     0.40   625.90     0.02   16.71    6.08   17.87   6.30   0.82
dm-7              0.00     0.00    0.03    1.17     0.00     0.40   678.04     0.02   17.96   11.43   18.11   6.48   0.78
sdz               0.00     0.00    0.13    1.16     0.00     0.39   622.85     0.02   16.60    6.18   17.74   6.40   0.83
dm-8              0.00     0.00    0.03    1.16     0.00     0.39   675.09     0.02   17.76   12.21   17.89   6.60   0.79
sdaa              0.00     0.00    0.13    1.29     0.00     0.39   571.19     0.02   15.40    5.88   16.34   6.12   0.86
dm-9              0.00     0.00    0.03    1.29     0.00     0.39   614.60     0.02   16.37   10.79   16.48   6.28   0.82
sdab              0.00     0.00    0.13    1.16     0.00     0.39   628.62     0.02   16.61    5.92   17.78   6.28   0.81
dm-10             0.00     0.00    0.03    1.16     0.00     0.39   681.61     0.02   17.78   11.02   17.93   6.46   0.77
sdac              0.00     0.00    0.13    1.16     0.00     0.40   634.30     0.02   16.68    5.95   17.86   6.24   0.80
dm-11             0.00     0.00    0.03    1.16     0.00     0.40   687.74     0.02   17.83   11.38   17.98   6.42   0.76
sdad              0.00     0.00    0.13    1.13     0.00     0.39   643.43     0.02   16.71    5.84   17.93   6.36   0.80
dm-12             0.00     0.00    0.03    1.13     0.00     0.39   699.17     0.02   17.89   10.95   18.04   6.56   0.76
sdae              0.00     0.00    0.13    1.64     0.00     0.40   462.32     0.03   14.64    5.89   15.33   7.04   1.24
dm-13             0.00     0.00    0.03    1.64     0.00     0.40   489.89     0.03   15.36   10.53   15.44   7.26   1.21
sdaf              0.00     0.00    0.13   33.39     0.00    12.98   792.88     0.64   19.10    8.58   19.14   3.34  11.21
dm-14             0.00     0.00    0.03   33.39     0.00    12.98   795.26     0.68   20.26    6.21   20.27   3.34  11.17
sdag              0.00     0.00    2.40    1.35     0.00     0.00     3.04     0.02    4.82    3.10    7.89   4.60   1.73
dm-15             0.00     0.00    2.30    1.35     0.00     0.00     2.90     0.02    4.92    3.12    7.98   4.71   1.72
sdah              0.00     0.00    0.13    2.64     0.00     0.21   157.77     0.03   11.46    4.79   11.79   5.76   1.59
dm-16             0.00     0.00    0.03    2.64     0.00     0.21   163.45     0.03   11.86    5.99   11.92   5.89   1.57
sdai              0.00     0.00    0.13    2.09     0.00     0.21   193.13     0.03   12.31    4.86   12.75   5.26   1.16
dm-17             0.00     0.00    0.02    2.09     0.00     0.21   201.99     0.03   12.82    6.11   12.90   5.37   1.14
sdaj              0.00     0.00    0.13    1.25     0.00     0.39   590.20     0.02   16.90    6.40   17.98   5.93   0.81
dm-18             0.00     0.00    0.03    1.25     0.00     0.39   636.46     0.03   19.84   13.38   19.98   6.08   0.77
sdak              0.00     0.00    0.13    2.03     0.00     0.21   196.68     0.03   13.02    4.78   13.53   5.85   1.26
dm-19             0.00     0.00    0.03    2.03     0.00     0.21   205.95     0.03   13.55    5.77   13.65   5.98   1.23

02/08/2020 03:54:42 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           5.27    0.00    6.44    0.22    0.00   88.07

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdc               0.00     0.00    0.00   26.33     0.00     0.17    12.86     0.78   29.51    0.00   29.51   1.81   4.77
sde               0.00     0.00    3.00    8.33     0.05     0.02    12.21     0.03    2.50    0.22    3.32   2.50   2.83
sdd               0.00     0.00    4.00    2.00     0.00     0.00     1.39     0.01    1.22    0.08    3.50   1.33   0.80
sdf               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdj               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdg               0.00     0.00    0.00    4.33     0.00     0.02     7.46     0.01    3.31    0.00    3.31   3.31   1.43
sdh               0.00     0.00    0.00    4.00     0.00     0.00     2.50     0.01    3.33    0.00    3.33   3.33   1.33
sdi               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdk               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdm               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdl               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdp               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdo               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdn               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdq               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    4.00    0.00    4.00   4.00   0.13
sdr               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sda               0.00     0.00    0.00    1.67     0.00     0.01     8.00     0.01    3.40    0.00    3.40   3.40   0.57
dm-0              0.00     0.00    0.00   26.33     0.00     0.17    12.86     0.78   29.51    0.00   29.51   1.81   4.77
sds               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdt               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
