procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 9 19      0 7882224  37516 2761428    0    0 40441 17378 27225 41208 15 36  6 42  0 2020-02-10 20:39:17
 4 19      0 7897180  37516 2761448    0    0 31611 20384 26193 37691 11 31  7 51  0 2020-02-10 20:39:20
16 10      0 7808756  37516 2761472    0    0 36278 17229 26731 37517 18 34  6 43  0 2020-02-10 20:39:23
 9 17      0 7897740  37516 2761508    0    0 33153 18140 25958 36884 22 34  6 39  0 2020-02-10 20:39:26
 2 18      0 7897368  37516 2761524    0    0 34227 17604 27293 38941 11 30  7 52  0 2020-02-10 20:39:29
 7 19      0 7897920  37516 2761544    0    0 34074 20864 26310 37491 12 32  6 50  0 2020-02-10 20:39:32
 0 19      0 7891660  37516 2761604    0    0 40598 16929 26595 39256 31 40  3 27  0 2020-02-10 20:39:35
 3 17      0 7896616  37516 2761616    0    0 33343 17949 26558 38384 11 30  7 52  0 2020-02-10 20:39:38
 0 20      0 7897472  37516 2761648    0    0 36058 19103 26852 38737 12 33  6 50  0 2020-02-10 20:39:41
 4 19      0 7781708  37516 2761796    0    0 32692 20746 25608 35838 28 37  3 32  0 2020-02-10 20:39:44
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
12 14      0 7887168  37516 2761876    0    0 35518 18107 27101 39654 12 32  7 49  0 2020-02-10 20:39:47
16 14      0 7880812  37516 2762188    0    0 35803 20708 26824 38831 11 31  8 50  0 2020-02-10 20:39:50
 5 18      0 7791444  37516 2762184    0    0 34751 17829 26732 37686 18 34  6 43  0 2020-02-10 20:39:53
 0 19      0 7878448  37516 2762248    0    0 38209 22517 27118 40076 22 38  5 34  0 2020-02-10 20:39:56
13 16      0 7884216  37516 2762284    0    0 37022 16844 28528 40089 12 33  6 49  0 2020-02-10 20:39:59
 4 15      0 7884080  37516 2762444    0    0 34606 18503 28568 40316 13 37  7 43  0 2020-02-10 20:40:02
 5 16      0 7883756  37516 2762476    0    0 34182 18360 26962 37595 30 39  3 27  0 2020-02-10 20:40:05
 5 16      0 7884300  37516 2762500    0    0 34540 21475 27342 39040 10 31  8 51  0 2020-02-10 20:40:08
 1 20      0 7884356  37516 2762652    0    0 34103 18425 28237 40044 12 36  7 46  0 2020-02-10 20:40:11
 2 24      0 7691316  31832 2762696    0    0 34708 19013 26291 37340 28 38  3 31  0 2020-02-10 20:40:14
 2 19      0 7884620  37516 2762884    0    0 43081 17704 27305 41339 16 37  6 41  0 2020-02-10 20:40:17
14 16      0 7886908  37516 2762968    0    0 32727 19767 25888 36956 11 32  6 51  0 2020-02-10 20:40:20
 6 21      0 7797132  37516 2762992    0    0 33766 18333 26338 36923 18 34  5 43  0 2020-02-10 20:40:23
 7 16      0 7889576  37516 2763020    0    0 35686 17825 26329 37539 21 34  5 40  0 2020-02-10 20:40:26
 1 19      0 7889664  37516 2763044    0    0 34522 18239 26524 38322 11 29  7 53  0 2020-02-10 20:40:29
 2 19      0 7882628  37516 2763072    0    0 31639 20490 25810 36974 11 32  5 51  0 2020-02-10 20:40:32
20  7      0 7873512  37516 2762984    0    0 42978 16815 26170 40691 33 44  2 20  0 2020-02-10 20:40:35
 2 19      0 7887748  37516 2763384    0    0 35096 18345 27157 38684 12 32  7 49  0 2020-02-10 20:40:38
 9 14      0 7888976  37516 2763312    0    0 33276 18779 26923 38764 12 33  6 49  0 2020-02-10 20:40:41
 7 16      0 7888224  37516 2763456    0    0 34206 20037 25147 35454 28 36  4 32  0 2020-02-10 20:40:44
 9 17      0 7885192  37516 2763488    0    0 35348 18855 27296 39362 11 31  7 51  0 2020-02-10 20:40:47
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
19 14      0 7882304  37516 2763540    0    0 33108 17614 26762 38609 11 32  7 50  0 2020-02-10 20:40:50
15 13      0 7798312  37516 2763536    0    0 35636 17745 26576 37562 18 34  6 43  0 2020-02-10 20:40:53
 2 16      0 7879112  37516 2763584    0    0 39287 20515 26552 39910 23 38  5 35  0 2020-02-10 20:40:56
 8 13      0 7883628  37516 2763604    0    0 34046 18138 26334 38145 11 30  7 51  0 2020-02-10 20:40:59
 3 15      0 7884976  37516 2763884    0    0 36143 17449 27144 38566 13 34  5 48  0 2020-02-10 20:41:02
11 12      0 7885376  37516 2763908    0    0 34381 18620 25558 36269 30 37  4 29  0 2020-02-10 20:41:05
11 11      0 7795504  37516 2763976    0    0 32015 20569 26290 37227 22 34  5 39  0 2020-02-10 20:41:08
 9 19      0 7751660  37516 2764076    0    0 35819 17490 26642 38274 25 40  4 31  0 2020-02-10 20:41:11
10 19      0 7581260  37544 2764284    0    0 33078 19051 25292 35750 38 41  3 18  0 2020-02-10 20:41:14
12 13      0 7687192  37516 2764352    0    0 38954 19465 26242 39828 28 40  3 29  0 2020-02-10 20:41:17
 9 17      0 7679164  37516 2764388    0    0 34896 19925 25947 37485 24 36  5 36  0 2020-02-10 20:41:20
12 16      0 7595900  37516 2764384    0    0 33825 17614 25573 36907 29 37  3 30  0 2020-02-10 20:41:23
 1 18      0 7885504  37516 2764412    0    0 31942 18986 25650 36957 31 40  3 26  0 2020-02-10 20:41:26
 9 12      0 7885808  37516 2764428    0    0 37652 18158 27212 38680 11 31  6 53  0 2020-02-10 20:41:29
 5 14      0 7885372  37516 2764460    0    0 33360 20975 26120 37861 11 33  6 51  0 2020-02-10 20:41:32
10 16      0 7879912  37516 2764504    0    0 39763 19495 26830 39624 31 41  3 26  0 2020-02-10 20:41:35
 8 15      0 7885012  37516 2764504    0    0 35878 19571 26701 38645 11 30  8 51  0 2020-02-10 20:41:38
 4 18      0 7884780  37516 2764532    0    0 35197 18527 27407 39119 13 34  7 47  0 2020-02-10 20:41:41
 8 17      0 7862520  37516 2764680    0    0 31227 20352 25039 35211 28 36  4 32  0 2020-02-10 20:41:44
 2 16      0 7884404  37516 2764836    0    0 35383 17052 25650 38710 11 29  8 52  0 2020-02-10 20:41:47
12 17      0 7883076  37516 2764880    0    0 33362 19137 26961 38196 11 31  6 52  0 2020-02-10 20:41:50
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
17 14      0 7790564  37516 2764880    0    0 34304 18230 27093 38282 19 33  5 43  0 2020-02-10 20:41:53
 6 15      0 7884156  37516 2764908    0    0 41866 20406 26739 40347 23 38  5 34  0 2020-02-10 20:41:56
 7 16      0 7889812  37516 2764928    0    0 36739 18092 26738 38457 12 30  8 50  0 2020-02-10 20:41:59
 2 19      0 7890648  37516 2764956    0    0 34357 18038 26960 38354 13 34  6 48  0 2020-02-10 20:42:02
 2 18      0 7888140  37516 2765104    0    0 35689 18211 25586 36030 30 36  4 31  0 2020-02-10 20:42:05
11 12      0 7881428  37516 2765220    0    0 39613 20061 27217 40547 16 37  6 42  0 2020-02-10 20:42:08
 4 16      0 7885664  37516 2765280    0    0 35006 17721 26957 38924 13 33  7 47  0 2020-02-10 20:42:11
 5 17      0 7851372  37516 2765384    0    0 34712 19306 24932 35078 30 36  4 30  0 2020-02-10 20:42:14
 5 17      0 7889176  37516 2765392    0    0 35926 17777 27159 39656 13 32  7 48  0 2020-02-10 20:42:17
 3 20      0 7885828  37516 2765528    0    0 32552 21537 26724 38337 12 31  7 50  0 2020-02-10 20:42:20
 6 19      0 7797228  37516 2765516    0    0 36799 18205 26825 37653 19 33  5 43  0 2020-02-10 20:42:23
 5 16      0 7882196  37516 2765564    0    0 40595 18487 26396 40147 24 37  6 34  0 2020-02-10 20:42:26
 3 17      0 7887932  37516 2765584    0    0 35100 18168 27372 38982 11 30  7 52  0 2020-02-10 20:42:29
 2  1      0 8111356  37072 2764356    0    0 33009 19596 26916 38428 12 33  9 45  0 2020-02-10 20:42:32
 0  0      0 8214080  37516 2764872    0    0  1018  2876 2246 13623 13  5 81  0  0 2020-02-10 20:42:35
 0  0      0 8214228  37516 2764868    0    0   104  3375 2389 12807  1  2 96  0  0 2020-02-10 20:42:38
 1  0      0 8214268  37516 2764900    0    0   667  1594 2137 13224  2  4 94  0  0 2020-02-10 20:42:41
 1  0      0 8206748  37516 2764940    0    0  7174  1923 4370 18355 15  9 66 10  0 2020-02-10 20:42:44
 0  0      0 8211780  37516 2765064    0    0   148  1343 1717 12809  2  3 95  0  0 2020-02-10 20:42:47
 2  0      0 8208808  37516 2765136    0    0   149  1653 1920 12852  2  3 94  0  0 2020-02-10 20:42:50
 4  0      0 8068092  37516 2765120    0    0    94  1162 1708 12526 11  4 84  0  0 2020-02-10 20:42:53
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  0      0 8205152  37516 2765144    0    0   166  1998 2602 13693  4  4 92  0  0 2020-02-10 20:42:56
 0  0      0 8205340  37516 2765176    0    0   170  2595 2191 12678  2  3 95  0  0 2020-02-10 20:42:59
 0  0      0 8198308  37516 2765344    0    0  7202  2989 4296 18220  3  8 79 10  0 2020-02-10 20:43:02
 1  0      0 8204588  37516 2765500    0    0   286  1590 2126 13571 14  6 80  0  0 2020-02-10 20:43:05
 0  0      0 8190336  37516 2765536    0    0  1607  4803 4114 14723  3  4 91  1  0 2020-02-10 20:43:08
