Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/17/2020 	_x86_64_	(64 CPU)

02/17/2020 09:17:06 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           2.82    0.00    5.74    8.15    0.00   83.28

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdas              0.00     0.00    0.24    6.07     0.00     0.13    41.49     0.09   14.13    3.36   14.56   6.90   4.36
dm-22             0.00     0.00    0.10    6.07     0.00     0.13    42.27     0.09   14.57    3.33   14.76   7.10   4.38
sdat              0.00     0.00    0.25    5.92     0.00     0.12    39.19     0.08   13.16    2.27   13.61   6.27   3.87
dm-23             0.00     0.00    0.10    5.92     0.00     0.12    39.93     0.08   13.59    1.94   13.79   6.46   3.89
sdau              0.00     0.00    0.24    6.41     0.00     0.12    37.22     0.08   12.34    2.63   12.71   6.13   4.08
dm-24             0.00     0.00    0.10    6.41     0.00     0.12    37.86     0.08   12.73    2.81   12.89   6.30   4.10

02/17/2020 09:17:09 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.20    0.00    1.47    0.03    0.00   97.30

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdd               0.00     0.00    4.00    2.33     0.00     0.00     1.37     0.01    1.21    0.25    2.86   1.21   0.77
sdc               0.00     0.00    0.00    7.00     0.00     0.04    10.29     0.02    2.86    0.00    2.86   1.71   1.20
sde               0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    3.00    0.00    3.00   3.00   0.10
sdg               0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    3.00    0.00    3.00   3.00   0.10
sdf               0.00     0.00    0.67    0.00     0.00     0.00     8.50     0.00    0.50    0.50    0.00   0.50   0.03
sdi               0.00     0.00    2.00    0.67     0.03     0.01    32.00     0.00    0.88    0.00    3.50   0.88   0.23
sdh               0.00     0.00    0.67    0.00     0.00     0.00     8.50     0.00    0.00    0.00    0.00   0.00   0.00
sdj               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdk               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdl               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdn               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdp               0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    3.00    0.00    3.00   3.00   0.10
sdo               0.00     0.00    2.67    0.33     0.04     0.00    30.22     0.00    0.33    0.00    3.00   0.33   0.10
sdr               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdq               0.00     0.00    0.67    0.00     0.01     0.00    32.00     0.00    0.50    0.50    0.00   0.50   0.03
sds               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00    2.33    0.00     0.03     0.00    25.29     0.00    0.00    0.00    0.00   0.00   0.00
sdt               0.00     0.00    0.00    6.67     0.00     0.01     3.20     0.02    2.90    0.00    2.90   2.90   1.93
sdw               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdm               0.00     0.00    0.00    0.67     0.00     0.00    12.00     0.00    3.00    0.00    3.00   3.00   0.20
sdu               0.00     0.00    0.33   11.33     0.01     0.03     5.74     0.03    2.86    0.00    2.94   2.86   3.33
sda               0.00     0.00    0.00    4.00     0.00     0.02     8.00     0.02    5.08    0.00    5.08   3.00   1.20
dm-0              0.00     0.00    0.00    7.00     0.00     0.04    10.29     0.02    2.86    0.00    2.86   1.71   1.20
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    4.00    0.00    4.00   4.00   0.13
dm-4              0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    4.00    0.00    4.00   4.00   0.13
sdab              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.67    0.67    3.67   1.67   0.50
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.89    0.83    4.00   1.89   0.57
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.00    1.33    0.50    3.00   1.33   0.40
dm-7              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.00    1.44    0.67    3.00   1.44   0.43
sdae              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdah              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    4.00    0.00    4.00   4.00   0.13
dm-11             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    4.00    0.00    4.00   4.00   0.13
sdai              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaj              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    4.00    0.00    4.00   4.00   0.13
dm-14             0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    4.00    0.00    4.00   4.00   0.13
sdal              0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    3.00    0.00    3.00   3.00   0.10
dm-15             0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    3.00    0.00    3.00   3.00   0.10
sdam              0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    4.00    0.00    4.00   4.00   0.13
dm-16             0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    4.00    0.00    4.00   4.00   0.13
sdan              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-17             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdao              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdap              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-19             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaq              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-20             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdar              0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    3.00    0.00    3.00   1.00   0.03
dm-21             0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    4.00    0.00    4.00   2.00   0.07
sdas              0.00     0.00    0.00    6.67     0.00     0.01     4.40     0.02    3.45    0.00    3.45   3.45   2.30
dm-22             0.00     0.00    0.00    6.67     0.00     0.01     4.40     0.02    3.45    0.00    3.45   3.45   2.30
sdat              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-23             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdau              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-24             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

02/17/2020 09:17:12 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           2.24    0.00    2.65    0.23    0.00   94.88

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdd               0.00     0.00  190.33    2.33     0.80     0.00     8.53     0.03    0.13    0.10    3.00   0.13   2.57
sdc               0.00     0.00    0.00   26.33     0.00     0.18    14.08     0.28   10.80    0.00   10.80   1.34   3.53
sde               0.00     0.00   89.00    0.00     0.35     0.00     8.00     0.01    0.06    0.06    0.00   0.06   0.53
sdg               0.00     0.00   88.00    0.00     0.34     0.00     8.00     0.01    0.12    0.12    0.00   0.12   1.10
sdf               0.00     0.00   88.00    1.33     0.34     0.01     8.12     0.01    0.16    0.12    3.00   0.16   1.47
sdi               0.00     0.00   89.00    0.67     0.36     0.01     8.45     0.01    0.12    0.10    3.00   0.12   1.07
sdh               0.00     0.00   88.00    0.00     0.34     0.00     8.00     0.01    0.11    0.11    0.00   0.11   0.97
sdj               0.00     0.00   88.00    0.67     0.34     0.01     8.06     0.01    0.13    0.11    3.00   0.13   1.13
sdk               0.00     0.00   88.00    0.00     0.34     0.00     8.00     0.01    0.13    0.13    0.00   0.12   1.07
sdl               0.00     0.00   88.00    0.67     0.34     0.01     8.06     0.01    0.13    0.11    3.00   0.13   1.17
sdn               0.00     0.00  186.33    0.33     0.80     0.00     8.79     0.02    0.10    0.09    3.00   0.10   1.83
sdp               0.00     0.00   88.00    0.00     0.34     0.00     8.00     0.01    0.13    0.13    0.00   0.13   1.13
sdo               0.00     0.00   88.67    1.33     0.35     0.01     8.30     0.01    0.16    0.12    3.00   0.14   1.30
sdr               0.00     0.00   88.00    0.00     0.34     0.00     8.00     0.01    0.10    0.10    0.00   0.10   0.90
sdq               0.00     0.00   88.33    0.00     0.35     0.00     8.09     0.01    0.11    0.11    0.00   0.11   1.00
sds               0.00     0.00   88.00    0.00     0.34     0.00     8.00     0.01    0.12    0.12    0.00   0.12   1.03
sdv               0.00     0.00   89.67    0.00     0.37     0.00     8.45     0.01    0.11    0.11    0.00   0.11   0.97
sdt               0.00     0.00   88.00   11.67     0.34     0.02     7.45     0.04    0.44    0.11    2.89   0.44   4.37
sdw               0.00     0.00  187.00    0.00     0.80     0.00     8.75     0.02    0.09    0.09    0.00   0.09   1.73
sdm               0.00     0.00   88.00    0.33     0.34     0.00     8.00     0.01    0.10    0.09    3.00   0.10   0.90
sdu               0.00     0.00   88.00    4.67     0.34     0.02     8.01     0.03    0.28    0.13    3.14   0.28   2.60
sda               0.00     0.00    0.00    1.33     0.00     0.01     8.00     0.00    3.00    0.00    3.00   3.00   0.40
dm-0              0.00     0.00    0.00   26.33     0.00     0.18    14.08     0.28   10.80    0.00   10.80   1.34   3.53
sdx               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-1              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
sdy               0.00     0.00    0.33    0.67     0.00     0.01    13.33     0.00    2.67    1.00    3.50   2.67   0.27
sdz               0.00     0.00    3.67    0.00     0.01     0.00     8.00     0.00    0.55    0.55    0.00   0.55   0.20
dm-2              0.00     0.00    0.33    0.67     0.00     0.01    13.33     0.00    2.67    1.00    3.50   2.67   0.27
dm-3              0.00     0.00    3.67    0.00     0.01     0.00     8.00     0.00    0.64    0.64    0.00   0.64   0.23
sdaa              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-4              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
sdab              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.00    1.30    0.29    3.67   1.30   0.43
dm-5              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    1.70    0.57    4.33   1.60   0.53
sdac              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.00    1.30    0.43    3.33   1.30   0.43
dm-7              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.00    1.40    0.43    3.67   1.40   0.47
sdae              0.00     0.00    0.33    0.33     0.00     0.00    12.00     0.00    1.50    0.00    3.00   1.50   0.10
dm-8              0.00     0.00    0.33    0.33     0.00     0.00    12.00     0.00    1.50    0.00    3.00   1.50   0.10
sdaf              0.00     0.00    0.33    0.33     0.00     0.00    12.00     0.00    2.00    0.00    4.00   2.00   0.13
dm-9              0.00     0.00    0.33    0.33     0.00     0.00    12.00     0.00    2.00    0.00    4.00   2.00   0.13
sdag              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-10             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
sdah              0.00     0.00    0.33    0.33     0.00     0.01    20.00     0.00    3.00    1.00    5.00   3.00   0.20
dm-11             0.00     0.00    0.33    0.33     0.00     0.01    20.00     0.00    3.00    1.00    5.00   3.00   0.20
sdai              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-12             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
sdaj              0.00     0.00    0.33    0.67     0.00     0.01    13.33     0.00    3.67    1.00    5.00   3.67   0.37
dm-13             0.00     0.00    0.33    0.67     0.00     0.01    13.33     0.00    3.67    1.00    5.00   3.67   0.37
sdak              0.00     0.00    0.33    0.33     0.00     0.00    12.00     0.00    2.50    1.00    4.00   2.50   0.17
dm-14             0.00     0.00    0.33    0.33     0.00     0.00    12.00     0.00    2.50    1.00    4.00   2.50   0.17
sdal              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-15             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
sdam              0.00     0.00    0.33    0.67     0.00     0.01    13.33     0.00    3.00    0.00    4.50   3.00   0.30
dm-16             0.00     0.00    0.33    0.67     0.00     0.01    13.33     0.00    3.00    0.00    4.50   3.00   0.30
sdan              0.00     0.00    0.33    0.33     0.00     0.00    12.00     0.00    2.00    0.00    4.00   2.00   0.13
dm-17             0.00     0.00    0.33    0.33     0.00     0.00    12.00     0.00    2.00    0.00    4.00   2.00   0.13
sdao              0.00     0.00    0.33    0.33     0.00     0.00    12.00     0.00    2.00    0.00    4.00   2.00   0.13
dm-18             0.00     0.00    0.33    0.33     0.00     0.00    12.00     0.00    2.00    0.00    4.00   2.00   0.13
sdap              0.00     0.00    0.33    0.33     0.00     0.00    12.00     0.00    2.00    0.00    4.00   2.00   0.13
dm-19             0.00     0.00    0.33    0.33     0.00     0.00    12.00     0.00    2.00    0.00    4.00   2.00   0.13
sdaq              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-20             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
sdar              0.00     0.00    0.33    0.33     0.00     0.00    12.00     0.00    2.00    1.00    3.00   2.00   0.13
dm-21             0.00     0.00    0.33    0.33     0.00     0.00    12.00     0.00    2.00    1.00    3.00   2.00   0.13
sdas              0.00     0.00    0.33   11.67     0.00     0.02     4.11     0.04    3.17    1.00    3.23   3.17   3.80
dm-22             0.00     0.00    0.33   11.67     0.00     0.02     4.11     0.04    3.28    1.00    3.34   3.28   3.93
sdat              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-23             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
sdau              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-24             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03

02/17/2020 09:17:15 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.14    0.00    1.72    0.03    0.00   97.11

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdd               0.00     0.00    4.67    2.33     0.00     0.00     2.00     0.01    1.05    0.00    3.14   1.05   0.73
sdc               0.00     0.00    0.00    4.67     0.00     0.02     8.00     0.01    3.07    0.00    3.07   2.86   1.33
sde               0.00     0.00    0.67    0.33     0.00     0.00    10.67     0.00    1.00    0.00    3.00   1.00   0.10
sdg               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    0.50    0.50    0.00   0.50   0.03
sdf               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    0.50    0.50    0.00   0.50   0.03
sdi               0.00     0.00    2.33    1.00     0.03     0.02    27.20     0.00    0.80    0.00    2.67   0.80   0.27
sdh               0.00     0.00    0.67    0.33     0.00     0.00    10.67     0.00    1.00    0.00    3.00   1.00   0.10
sdj               0.00     0.00    0.67    0.33     0.00     0.00    10.67     0.00    1.00    0.00    3.00   1.00   0.10
sdk               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
sdl               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
sdn               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
sdp               0.00     0.00    0.67    0.33     0.00     0.00    10.67     0.00    1.00    0.00    3.00   1.00   0.10
sdo               0.00     0.00    2.00    0.33     0.02     0.01    25.14     0.00    0.57    0.17    3.00   0.57   0.13
sdr               0.00     0.00    0.67    0.33     0.00     0.00    10.67     0.00    1.00    0.00    3.00   1.00   0.10
sdq               0.00     0.00    1.33    0.00     0.01     0.00    20.00     0.00    0.00    0.00    0.00   0.00   0.00
sds               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
