procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
27 69      0 529098080  48044 3606384    0    0 616012 63439 131725 215121 13 25 18 44  0 2020-02-17 09:21:48
58 80      0 529025728  48044 3606420    0    0 610384 72589 132839 213151 13 26 18 43  0 2020-02-17 09:21:51
30 92      0 529093568  48044 3606472    0    0 603551 69928 131786 214563 13 26 18 43  0 2020-02-17 09:21:54
37 92      0 529098016  48044 3606496    0    0 616545 67841 134935 217206 13 26 17 44  0 2020-02-17 09:21:57
 0 85      0 529108160  48044 3606504    0    0 608669 69642 135747 215707 12 25 20 43  0 2020-02-17 09:22:00
39 49      0 529117120  48044 3606528    0    0 598983 73058 128477 211488 13 25 21 42  0 2020-02-17 09:22:03
 3 135      0 529129056  48044 3606556    0    0 612354 70523 132944 215873 13 26 16 45  0 2020-02-17 09:22:06
 1 108      0 529130656  48044 3606580    0    0 613175 68173 135631 216597 13 26 15 45  0 2020-02-17 09:22:09
14 113      0 529121472  48044 3594308    0    0 590075 67489 133054 212491 13 26 19 41  0 2020-02-17 09:22:12
 3 108      0 529118432  48044 3606688    0    0 610474 71187 134888 217269 13 27 18 43  0 2020-02-17 09:22:15
 2 102      0 529130688  48044 3607044    0    0 612956 67287 131773 214583 13 25 18 44  0 2020-02-17 09:22:18
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 1  0      0 531685760  48044 3599316    0    0 151513 20298 43026 88832  5 10 77  9  0 2020-02-17 09:22:21
 0  0      0 531696064  48044 3599248    0    0  2890   917 1950 16025  0  0 99  0  0 2020-02-17 09:22:24
 1  0      0 531698368  48044 3599388    0    0  2863   601 1122 15639  0  0 100  0  0 2020-02-17 09:22:27
 0  0      0 531698528  48044 3599396    0    0  1503   296 1300 15272  0  0 99  0  0 2020-02-17 09:22:30
 1  0      0 531690080  48044 3599432    0    0 12106   391 4436 22806  1  1 98  0  0 2020-02-17 09:22:33
 0  0      0 531698912  48044 3599428    0    0  2826   349 1262 15798  0  0 99  0  0 2020-02-17 09:22:36
 0  0      0 531698944  48044 3599456    0    0  1729  1518 2262 16346  1  0 99  0  0 2020-02-17 09:22:39
 0  0      0 531698688  48044 3599688    0    0  3028   453 1494 16093  1  0 98  0  0 2020-02-17 09:22:42
 0  0      0 531696800  48044 3599616    0    0  2954   392 1794 15999  0  1 99  0  0 2020-02-17 09:22:45
 0  0      0 531701184  48044 3599864    0    0  1481   286 1011 15328  0  0 100  0  0 2020-02-17 09:22:48
 2  0      0 531611360  48044 3593936    0    0 10315   555 3705 22218  1  1 98  0  0 2020-02-17 09:22:51
 0  0      0 531693600  48044 3599888    0    0  2940  1181 2115 16019  0  0 99  0  0 2020-02-17 09:22:54
 0  0      0 531697952  48044 3600024    0    0  1565   546 1560 15989  0  0 99  0  0 2020-02-17 09:22:57
 1  0      0 531698432  48044 3600024    0    0  2852   346 1296 15250  0  0 100  0  0 2020-02-17 09:23:00
 0  0      0 531699424  48044 3600024    0    0  2948   400 1587 16083  1  1 99  0  0 2020-02-17 09:23:03
 0  0      0 531699904  48044 3600024    0    0  1529   342 1289 15842  0  0 99  0  0 2020-02-17 09:23:06
 1  0      0 531701088  48044 3600024    0    0  2833   588 1357 15261  0  0 100  0  0 2020-02-17 09:23:09
 1  0      0 531689920  48044 3593848    0    0 10278   243 3214 21279  1  1 98  0  0 2020-02-17 09:23:12
 0  0      0 531691200  48044 3599868    0    0  1545   382 1716 15920  0  1 99  0  0 2020-02-17 09:23:15
 1  0      0 531700032  48044 3600076    0    0  2855   320 1107 15385  0  0 100  0  0 2020-02-17 09:23:18
 1  0      0 531701632  48044 3600104    0    0  2890   480 1642 16404  1  0 99  0  0 2020-02-17 09:23:21
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 1  0      0 531696128  48044 3600116    0    0  2420  2182 3599 17509  0  1 99  0  0 2020-02-17 09:23:24
 0  0      0 531698560  48044 3600120    0    0  7346  3599 6210 20361  1  0 99  0  0 2020-02-17 09:23:27
