Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/17/2020 	_x86_64_	(64 CPU)

02/17/2020 09:08:45 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           2.35    0.00    4.82    6.48    0.00   86.34

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
dm-6              0.00     0.00    0.11    0.00     0.00     0.00     7.99     0.00    0.99    0.99    0.00   0.98   0.01
sdad              0.00     0.00    2.53    0.98     0.01     0.00     3.51     0.01    2.85    1.78    5.63   2.81   0.98
dm-7              0.00     0.00    2.38    0.98     0.00     0.00     3.31     0.01    3.01    1.89    5.73   2.96   0.99
sdae              0.00     0.00    0.25   24.46     0.00     0.20    16.87     1.15   46.54    4.27   46.98   2.00   4.94
dm-8              0.00     0.00    0.11   24.46     0.00     0.20    16.92     2.08   84.62    3.77   84.97   2.04   5.01
sdaf              0.00     0.00    0.25   28.05     0.00     0.23    16.79     1.37   48.26    5.93   48.64   1.87   5.30
dm-9              0.00     0.00    0.11   28.05     0.00     0.23    16.83     2.63   93.38    3.12   93.72   1.91   5.38
sdag              0.00     0.00    0.25   29.28     0.00     0.24    16.73     1.33   44.91    6.85   45.23   1.75   5.16
dm-10             0.00     0.00    0.11   29.28     0.00     0.24    16.78     2.50   85.21    3.88   85.51   1.79   5.27
sdah              0.00     0.00    0.25   25.26     0.00     0.21    17.01     1.19   46.47    4.75   46.89   2.01   5.12
dm-11             0.00     0.00    0.11   25.26     0.00     0.21    17.06     2.12   83.40    3.96   83.73   2.05   5.21
sdai              0.00     0.00    0.25   23.02     0.00     0.19    16.86     1.08   46.29    3.55   46.76   2.05   4.76
dm-12             0.00     0.00    0.11   23.02     0.00     0.19    16.91     1.86   80.21    3.03   80.57   2.08   4.81
sdaj              0.00     0.00    0.25   26.96     0.00     0.22    16.96     1.14   42.01    4.32   42.37   1.78   4.85
dm-13             0.00     0.00    0.11   26.96     0.00     0.22    17.01     2.12   78.44    3.23   78.73   1.82   4.93
sdak              0.00     0.00    0.25   31.32     0.00     0.26    16.65     1.37   43.45    7.17   43.74   1.67   5.26
dm-14             0.00     0.00    0.11   31.32     0.00     0.26    16.69     2.70   85.79    5.59   86.05   1.70   5.33
sdal              0.00     0.00    0.25   27.91     0.00     0.23    16.69     1.09   38.80    3.99   39.12   1.61   4.54
dm-15             0.00     0.00    0.11   27.91     0.00     0.23    16.73     1.95   69.69    3.42   69.94   1.64   4.59
sdam              0.00     0.00    0.25   27.82     0.00     0.23    16.75     1.23   43.86    4.87   44.21   1.79   5.02
dm-16             0.00     0.00    0.11   27.82     0.00     0.23    16.80     2.33   83.56    5.79   83.85   1.81   5.07
sdan              0.00     0.00    0.25   29.84     0.00     0.24    16.73     1.15   38.23    3.44   38.53   1.56   4.71
dm-17             0.00     0.00    0.11   29.84     0.00     0.24    16.77     2.16   72.24    3.20   72.49   1.59   4.76
sdao              0.00     0.00    0.25   27.94     0.00     0.23    16.69     1.24   44.07    4.60   44.43   1.78   5.02
dm-18             0.00     0.00    0.11   27.94     0.00     0.23    16.74     2.26   80.45    3.29   80.74   1.81   5.08
sdap              0.00     0.00    0.25   25.05     0.00     0.21    16.83     1.16   45.92    5.23   46.33   1.97   4.99
dm-19             0.00     0.00    0.11   25.05     0.00     0.21    16.89     2.04   80.99    3.60   81.31   2.01   5.06
sdaq              0.00     0.00    0.26   28.86     0.00     0.24    16.83     1.26   43.41    4.49   43.75   1.76   5.13
dm-20             0.00     0.00    0.11   28.86     0.00     0.24    16.88     2.35   80.96    3.12   81.25   1.79   5.19
sdar              0.00     0.00    0.25   30.59     0.00     0.25    16.82     1.38   44.70    5.52   45.03   1.71   5.27
dm-21             0.00     0.00    0.11   30.59     0.00     0.25    16.86     2.76   89.93    5.25   90.22   1.75   5.37
sdas              0.00     0.00    0.25    4.87     0.00     0.12    50.09     0.08   15.84    3.30   16.50   6.50   3.33
dm-22             0.00     0.00    0.11    4.87     0.00     0.12    51.34     0.08   16.41    3.36   16.69   6.70   3.33
sdat              0.00     0.00    0.26    4.48     0.00     0.11    49.64     0.07   15.74    2.14   16.52   6.22   2.94
dm-23             0.00     0.00    0.11    4.48     0.00     0.11    50.98     0.07   16.35    1.95   16.69   6.41   2.94
sdau              0.00     0.00    0.25    4.99     0.00     0.12    45.85     0.07   13.98    2.30   14.57   5.74   3.01
dm-24             0.00     0.00    0.11    4.99     0.00     0.12    46.95     0.07   14.49    2.53   14.74   5.89   3.01

02/17/2020 09:08:48 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.30    0.00    1.85    0.03    0.00   96.82

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdd               0.00     0.00    4.67    2.33     0.00     0.00     1.33     0.01    1.00    0.07    2.86   1.00   0.70
sdc               0.00     0.00    0.00    7.67     0.00     0.06    15.65     0.02    3.09    0.00    3.09   1.91   1.47
sde               0.00     0.00    0.67    0.00     0.00     0.00     8.50     0.00    0.50    0.50    0.00   0.50   0.03
sdg               0.00     0.00    0.33    0.00     0.01     0.00    32.00     0.00    0.00    0.00    0.00   0.00   0.00
sdf               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdi               0.00     0.00    3.67    0.67     0.04     0.01    23.62     0.00    0.46    0.00    3.00   0.46   0.20
sdh               0.00     0.00    0.67    0.00     0.00     0.00     8.50     0.00    0.50    0.50    0.00   0.50   0.03
sdj               0.00     0.00    0.33    0.00     0.00     0.00    16.00     0.00    0.00    0.00    0.00   0.00   0.00
sdk               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdl               0.00     0.00    0.67    0.00     0.00     0.00     8.50     0.00    0.50    0.50    0.00   0.50   0.03
sdn               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdp               0.00     0.00    0.33    0.00     0.00     0.00    16.00     0.00    1.00    1.00    0.00   1.00   0.03
sdo               0.00     0.00    3.67    0.00     0.04     0.00    23.45     0.00    0.18    0.18    0.00   0.18   0.07
sdr               0.00     0.00    0.33    0.00     0.00     0.00    16.00     0.00    0.00    0.00    0.00   0.00   0.00
sdq               0.00     0.00    0.33    0.00     0.01     0.00    32.00     0.00    0.00    0.00    0.00   0.00   0.00
sds               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00    2.00    0.00     0.03     0.00    32.00     0.00    0.17    0.17    0.00   0.17   0.03
sdt               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdw               0.00     0.00    0.33    0.00     0.00     0.00     1.00     0.00    0.00    0.00    0.00   0.00   0.00
sdm               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdu               0.00     0.00    0.00  170.33     0.00     0.33     4.03     0.45    2.66    0.00    2.66   2.62  44.70
sda               0.00     0.00    0.00    2.67     0.00     0.01    11.00     0.01    3.75    0.00    3.75   2.25   0.60
dm-0              0.00     0.00    0.00    7.67     0.00     0.06    15.65     0.02    3.09    0.00    3.09   1.91   1.47
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.00    0.67    4.67   2.00   0.60
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.00    0.67    4.67   2.00   0.60
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.00    1.44    0.50    3.33   1.44   0.43
dm-7              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.00    1.44    0.50    3.33   1.44   0.43
sdae              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdah              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    6.00    0.00    6.00   6.00   0.20
dm-11             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    6.00    0.00    6.00   6.00   0.20
sdai              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaj              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdal              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-15             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdam              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-16             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdan              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-17             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdao              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdap              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-19             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaq              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-20             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdar              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-21             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdas              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    4.00    0.00    4.00   4.00   0.13
dm-22             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    4.00    0.00    4.00   4.00   0.13
sdat              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-23             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdau              0.00     0.00    0.00    5.33     0.00     0.06    21.38     0.02    3.69    0.00    3.69   3.69   1.97
dm-24             0.00     0.00    0.00    5.33     0.00     0.06    21.38     0.02    3.75    0.00    3.75   3.75   2.00

02/17/2020 09:08:51 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.85    0.00    2.14    0.15    0.00   95.86

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdd               0.00     0.00    4.00    2.33     0.00     0.00     1.37     0.01    1.16    0.17    2.86   1.16   0.73
sdc               0.00     0.00    0.00   34.00     0.00     0.29    17.25     0.85   25.13    0.00   25.13   1.54   5.23
sde               0.00     0.00    2.00    0.00     0.01     0.00     8.50     0.00    0.00    0.00    0.00   0.00   0.00
sdg               0.00     0.00    0.33    0.00     0.00     0.00    16.00     0.00    0.00    0.00    0.00   0.00   0.00
sdf               0.00     0.00    0.67    0.00     0.01     0.00    16.00     0.00    0.00    0.00    0.00   0.00   0.00
sdi               0.00     0.00    1.33    0.67     0.02     0.01    32.00     0.00    1.17    0.00    3.50   1.17   0.23
sdh               0.00     0.00    2.67    0.00     0.02     0.00    12.25     0.00    0.38    0.38    0.00   0.38   0.10
sdj               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdk               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdl               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdn               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdp               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdo               0.00     0.00    3.67    0.00     0.04     0.00    20.55     0.00    0.09    0.09    0.00   0.09   0.03
sdr               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdq               0.00     0.00    1.33    0.00     0.01     0.00    20.25     0.00    0.25    0.25    0.00   0.25   0.03
sds               0.00     0.00    0.67    0.00     0.00     0.00     8.50     0.00    0.50    0.50    0.00   0.00   0.00
sdv               0.00     0.00    1.33    0.00     0.02     0.00    32.00     0.00    0.00    0.00    0.00   0.00   0.00
sdt               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdw               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdm               0.00     0.00    1.00    0.33     0.01     0.00    10.25     0.00    1.00    0.33    3.00   1.00   0.13
sdu               0.00     0.00    1.33   32.67     0.42     0.19    36.68     0.10    2.84    0.50    2.94   2.68   9.10
sda               0.00     0.00    0.00   21.33     0.00     0.11    10.88     3.75  175.61    0.00  175.61   6.80  14.50
dm-0              0.00     0.00    0.00   34.00     0.00     0.29    17.25     0.85   25.13    0.00   25.13   1.54   5.23
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.89    0.67    4.33   1.89   0.57
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.89    0.67    4.33   1.89   0.57
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.00    1.56    0.50    3.67   1.56   0.47
dm-7              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.67    0.50    4.00   1.67   0.50
sdae              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdah              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    4.00    0.00    4.00   4.00   0.13
dm-11             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    5.00    0.00    5.00   5.00   0.17
sdai              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaj              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdal              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-15             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdam              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-16             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdan              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-17             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdao              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdap              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-19             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaq              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-20             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdar              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-21             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdas              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    5.00    0.00    5.00   5.00   0.17
dm-22             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    5.00    0.00    5.00   5.00   0.17
sdat              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-23             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdau              0.00     0.00    0.00   11.00     0.00     0.02     3.36     0.04    3.39    0.00    3.39   3.39   3.73
dm-24             0.00     0.00    0.00   11.00     0.00     0.02     3.36     0.04    3.48    0.00    3.48   3.48   3.83

02/17/2020 09:08:54 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.42    0.00    1.50    0.03    0.00   97.05

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdd               0.00     0.00    5.00    2.33     0.01     0.00     2.27     0.01    1.05    0.00    3.29   1.05   0.77
sdc               0.00     0.00    0.00    5.33     0.00     0.02     8.00     0.02    3.06    0.00    3.06   2.50   1.33
sde               0.00     0.00    1.00    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
sdg               0.00     0.00    1.00    0.00     0.00     0.00     8.00     0.00    0.67    0.67    0.00   0.67   0.07
sdf               0.00     0.00    1.67    0.00     0.01     0.00     8.20     0.00    0.60    0.60    0.00   0.60   0.10
sdi               0.00     0.00    2.00    0.67     0.02     0.01    23.00     0.00    0.88    0.17    3.00   0.88   0.23
sdh               0.00     0.00    1.00    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
sdj               0.00     0.00    1.00    0.00     0.00     0.00     8.00     0.00    0.33    0.33    0.00   0.33   0.03
sdk               0.00     0.00    1.67    0.00     0.01     0.00     8.20     0.00    0.20    0.20    0.00   0.20   0.03
sdl               0.00     0.00    2.33    0.00     0.01     0.00     8.29     0.00    0.14    0.14    0.00   0.14   0.03
sdn               0.00     0.00    1.00    0.00     0.00     0.00     8.00     0.00    0.33    0.33    0.00   0.33   0.03
sdp               0.00     0.00    1.33    0.00     0.01     0.00    10.00     0.00    0.25    0.25    0.00   0.25   0.03
sdo               0.00     0.00    1.67    0.00     0.01     0.00    17.60     0.00    0.20    0.20    0.00   0.20   0.03
sdr               0.00     0.00    1.67    0.00     0.01     0.00     8.20     0.00    0.00    0.00    0.00   0.00   0.00
sdq               0.00     0.00    2.00    0.00     0.01     0.00    12.17     0.00    0.17    0.17    0.00   0.17   0.03
sds               0.00     0.00    2.33    0.00     0.01     0.00     8.29     0.00    0.00    0.00    0.00   0.00   0.00
