procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 3  2      0 123024528  37624 3285608    0    0 99024 100853 48415 77111  3 11 70 16  0 2020-02-12 12:58:47
 3  0      0 123028192  37624 3285596    0    0 98914 98262 42569 71537  6 11 68 15  0 2020-02-12 12:58:50
 7 24      0 123027344  37624 3285616    0    0 101117 92387 44066 71836  3 10 70 18  0 2020-02-12 12:58:53
 1  3      0 123024736  37624 3285652    0    0 120953 104798 49194 77805  3 11 67 19  0 2020-02-12 12:58:56
 7  2      0 122821584  37652 3285720    0    0 131099 99956 52151 80652  7 13 61 19  0 2020-02-12 12:58:59
15  8      0 123017696  37624 3286172    0    0 90171 115101 46036 78761  3 11 68 18  0 2020-02-12 12:59:02
 2  4      0 123024704  37624 3286312    0    0 130451 102165 45054 75769  4 11 69 16  0 2020-02-12 12:59:05
10  2      0 123024648  37624 3286328    0    0 104546 102694 41297 70215  3  9 74 14  0 2020-02-12 12:59:08
13  6      0 123024432  37624 3286284    0    0 88544 114398 47606 76169  6 11 65 18  0 2020-02-12 12:59:11
 8 27      0 123027344  37624 3286284    0    0 101297 108102 49555 77163  3 11 59 27  0 2020-02-12 12:59:14
 8 15      0 123029952  36888 3286228    0    0 64988 99262 41722 67963  2  9 73 16  0 2020-02-12 12:59:17
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 9 12      0 123023408  37624 3285720    0    0 92352 112648 46056 75406  6 12 60 21  0 2020-02-12 12:59:20
11 15      0 123030416  37624 3286440    0    0 111767 110115 48861 78876  3 11 68 18  0 2020-02-12 12:59:23
 4  2      0 123033680  37624 3286456    0    0 106791 100272 43639 70874  3 10 69 18  0 2020-02-12 12:59:26
 6  6      0 123025192  37624 3286456    0    0 136495 128126 47677 77492  7 13 67 13  0 2020-02-12 12:59:29
 4 10      0 123029936  37624 3286864    0    0 96513 122295 46061 72235  3 11 65 21  0 2020-02-12 12:59:32
10  7      0 123028912  37624 3286884    0    0 109647 122393 52621 79292  4 13 57 27  0 2020-02-12 12:59:35
 4 14      0 123021072  37624 3286884    0    0 68584 116634 46417 67856  3 10 67 20  0 2020-02-12 12:59:38
 1  4      0 123015008  37624 3287048    0    0 84002 110895 50014 76432  6 13 58 23  0 2020-02-12 12:59:41
 5  9      0 123024040  37624 3287068    0    0 123815 105070 46486 76226  3 11 68 18  0 2020-02-12 12:59:44
 4  4      0 123025616  37624 3287084    0    0 172808 136491 59316 85102  5 16 54 25  0 2020-02-12 12:59:47
 8 17      0 123031088  37624 3287296    0    0 133858 94961 50867 79658  7 13 61 20  0 2020-02-12 12:59:50
 8 15      0 123030944  37624 3287436    0    0 134746 124524 51877 82654  4 13 59 24  0 2020-02-12 12:59:53
12 20      0 123032232  37624 3287468    0    0 145770 138218 54192 83550  4 14 59 24  0 2020-02-12 12:59:56
 4  3      0 122743584  37624 3287512    0    0 128346 104304 53387 78869  7 15 58 21  0 2020-02-12 12:59:59
13 14      0 122914304  37284 3289304    0    0 125543 122248 58053 93656  7 16 56 21  0 2020-02-12 13:00:02
17 10      0 122897840  37624 3289912    0    0 193969 108081 61930 97927  8 18 54 20  0 2020-02-12 13:00:05
 4  4      0 122913472  37624 3289980    0    0 119800 98653 49303 82523  7 13 60 21  0 2020-02-12 13:00:08
 9 11      0 122811200  37624 3290144    0    0 155015 130923 54399 88206 12 16 48 24  0 2020-02-12 13:00:12
