Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/12/2020 	_x86_64_	(32 CPU)

12:56:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:17 PM   25    3.38    0.00    5.07    0.00    0.00    0.00    0.00    0.00    0.00   91.55
12:56:17 PM   26    3.14    0.00    2.44    0.00    0.00    0.35    0.00    0.00    0.00   94.08
12:56:17 PM   27    3.38    0.00    4.39    0.00    0.00    0.34    0.00    0.00    0.00   91.89
12:56:17 PM   28    3.17    0.00    3.52    0.00    0.00    0.00    0.00    0.00    0.00   93.31
12:56:17 PM   29    1.68    0.00    3.37    0.00    0.00    0.00    0.00    0.00    0.00   94.95
12:56:17 PM   30    4.17    0.00    3.82    0.00    0.00    0.35    0.00    0.00    0.00   91.67
12:56:17 PM   31    2.35    0.00    2.68    0.00    0.00    0.00    0.00    0.00    0.00   94.97

12:56:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:20 PM  all    4.26    0.00    3.04    0.09    0.00    0.17    0.00    0.00    0.00   92.44
12:56:20 PM    0    2.05    0.00    1.71    0.00    0.00    0.34    0.00    0.00    0.00   95.89
12:56:20 PM    1   14.38    0.00    3.68    0.67    0.00    0.00    0.00    0.00    0.00   81.27
12:56:20 PM    2    5.14    0.00   11.30    0.00    0.00    0.00    0.00    0.00    0.00   83.56
12:56:20 PM    3    0.68    0.00    1.69    0.00    0.00    0.00    0.00    0.00    0.00   97.64
12:56:20 PM    4    3.42    0.00    3.42    0.00    0.00    0.34    0.00    0.00    0.00   92.81
12:56:20 PM    5    1.36    0.00    2.38    0.00    0.00    0.00    0.00    0.00    0.00   96.26
12:56:20 PM    6    2.07    0.00    1.72    1.03    0.00    0.34    0.00    0.00    0.00   94.83
12:56:20 PM    7    5.02    0.00    3.68    0.00    0.00    0.67    0.00    0.00    0.00   90.64
12:56:20 PM    8    1.40    0.00    1.75    0.00    0.00    0.35    0.00    0.00    0.00   96.50
12:56:20 PM    9    2.45    0.00    4.20    0.00    0.00    0.35    0.00    0.00    0.00   93.01
12:56:20 PM   10    1.73    0.00    1.73    0.00    0.00    0.35    0.00    0.00    0.00   96.19
12:56:20 PM   11    3.36    0.00    3.69    0.00    0.00    0.34    0.00    0.00    0.00   92.62
12:56:20 PM   12    0.69    0.00    1.04    0.00    0.00    0.35    0.00    0.00    0.00   97.92
12:56:20 PM   13   16.16    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   77.78
12:56:20 PM   14   14.74    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00   78.95
