Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/12/2020 	_x86_64_	(32 CPU)

02:55:45 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:55:48 PM  all    3.22    0.00    3.84    0.06    0.00    0.25    0.00    0.00    0.00   92.64
02:55:48 PM    0    3.44    0.00    3.44    0.00    0.00    0.34    0.00    0.00    0.00   92.78
02:55:48 PM    1    3.36    0.00    4.36    0.34    0.00    0.00    0.00    0.00    0.00   91.95
02:55:48 PM    2    4.14    0.00    3.45    0.00    0.00    0.00    0.00    0.00    0.00   92.41
02:55:48 PM    3    3.06    0.00    3.74    0.00    0.00    0.34    0.00    0.00    0.00   92.86
02:55:48 PM    4    3.78    0.00    2.75    0.00    0.00    0.00    0.00    0.00    0.00   93.47
02:55:48 PM    5    3.03    0.00    4.38    0.00    0.00    0.34    0.00    0.00    0.00   92.26
02:55:48 PM    6    2.40    0.00    2.74    0.00    0.00    0.34    0.00    0.00    0.00   94.52
02:55:48 PM    7    3.38    0.00    5.41    0.00    0.00    0.68    0.00    0.00    0.00   90.54
02:55:48 PM    8    2.74    0.00    3.08    0.00    0.00    0.68    0.00    0.00    0.00   93.49
02:55:48 PM    9    3.04    0.00    4.73    0.00    0.00    0.34    0.00    0.00    0.00   91.89
02:55:48 PM   10    3.17    0.00    4.93    0.00    0.00    0.35    0.00    0.00    0.00   91.55
02:55:48 PM   11    3.73    0.00    3.73    0.00    0.00    0.34    0.00    0.00    0.00   92.20
02:55:48 PM   12    3.46    0.00    3.46    0.00    0.00    0.35    0.00    0.00    0.00   92.73
02:55:48 PM   13    4.36    0.00    6.04    0.00    0.00    0.34    0.00    0.00    0.00   89.26
02:55:48 PM   14    3.44    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   94.50
02:55:48 PM   15    4.04    0.00    6.06    0.00    0.00    0.34    0.00    0.00    0.00   89.56
02:55:48 PM   16    3.81    0.00    2.42    0.35    0.00    0.00    0.00    0.00    0.00   93.43
02:55:48 PM   17    3.03    0.00    5.39    0.00    0.00    0.00    0.00    0.00    0.00   91.58
