procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 3  0      0 124858256  37624 3822276    0    0  1860  1449   75   38  3  6 82  9  0 2020-02-12 14:55:45
 1  0      0 124026496  37624 3822396    0    0   196   294 4621 22639  3  4 93  0  0 2020-02-12 14:55:48
 1  0      0 123342688  37624 3823352    0    0  7168   164 6764 27319  6  5 88  2  0 2020-02-12 14:55:51
 0  0      0 122546288  37624 3824232    0    0   204   270 4700 22380  3  4 93  0  0 2020-02-12 14:55:54
 0  0      0 121776848  37624 3829296    0    0    79   316 4518 22956  3  4 93  0  0 2020-02-12 14:55:57
 0  0      0 120996408  37624 3835128    0    0   173   373 4932 23276  6  5 90  0  0 2020-02-12 14:56:00
 1  0      0 120980640  37624 3836428    0    0   262   169 1835 16768  1  1 98  0  0 2020-02-12 14:56:03
13  1      0 120721360  37624 3837812    0    0  7661  1433 20257 68762 11 10 78  2  0 2020-02-12 14:56:06
51  0      0 120525888  37624 3838240    0    0 22047 19174 103566 355350 21 35 43  1  0 2020-02-12 14:56:09
16 14      0 120506096  37624 3840768    0    0 59265 20025 94893 351173 24 37 34  5  0 2020-02-12 14:56:12
33 15      0 120463952  37624 3842928    0    0 65591 40383 90466 315749 17 31 40 12  0 2020-02-12 14:56:15
26 16      0 120422864  37624 3845348    0    0 163745 81829 79713 220409 14 28 34 24  0 2020-02-12 14:56:18
 5  9      0 120361432  37624 3844792    0    0 219647 149109 66348 118218 13 28 31 28  0 2020-02-12 14:56:21
10 24      0 120363576  37624 3847524    0    0 248468 105930 54320 91062  6 18 46 31  0 2020-02-12 14:56:24
 3 32      0 120363120  37624 3847516    0    0 302394 94761 55898 92309  6 19 38 37  0 2020-02-12 14:56:27
18 31      0 120350072  37624 3847560    0    0 372481 110903 59827 100506 11 23 29 36  0 2020-02-12 14:56:30
18 25      0 120344736  37624 3847572    0    0 293393 181466 59586 98910  6 20 34 40  0 2020-02-12 14:56:33
13 56      0 120339976  37624 3848000    0    0 304190 153771 60701 99769  6 21 32 40  0 2020-02-12 14:56:36
15 24      0 120244184  37624 3847916    0    0 352436 131323 66415 105469 10 25 23 43  0 2020-02-12 14:56:39
 7 20      0 120330120  37624 3848240    0    0 312806 139167 70439 115099 10 25 28 37  0 2020-02-12 14:56:42
 8 17      0 120334272  37624 3848084    0    0 303951 155973 71778 118396  7 23 34 36  0 2020-02-12 14:56:45
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
13 23      0 120331664  37624 3848040    0    0 285872 138336 70084 114512  7 21 40 33  0 2020-02-12 14:56:48
16 29      0 120332576  37624 3848208    0    0 294635 121968 75597 117952 11 24 32 33  0 2020-02-12 14:56:51
 9 14      0 120327592  37624 3846096    0    0 273499 143996 74855 120933  7 23 35 36  0 2020-02-12 14:56:54
10 17      0 120328760  37624 3848708    0    0 288138 125602 73074 118194  7 21 37 35  0 2020-02-12 14:56:57
 8 12      0 120326256  37624 3849224    0    0 180955 163038 69874 101464  9 21 40 30  0 2020-02-12 14:57:00
 4 10      0 120325744  37624 3849316    0    0 107358 131771 63823 91107  4 16 51 29  0 2020-02-12 14:57:03
15 23      0 120324680  37624 3849880    0    0 100716 98717 58700 87029  4 15 55 27  0 2020-02-12 14:57:06
 8 11      0 120193200  37624 3849628    0    0 134110 140551 68171 96357  7 18 42 32  0 2020-02-12 14:57:09
 8 21      0 120315744  37624 3849604    0    0 104886 114372 64781 96658  5 17 49 28  0 2020-02-12 14:57:12
14 19      0 120321840  37624 3849448    0    0 110668 119056 72847 101565  5 19 44 32  0 2020-02-12 14:57:15
29 26      0 120324840  37624 3849716    0    0 122193 138609 75544 106094  5 21 41 33  0 2020-02-12 14:57:18
11 24      0 120321016  37624 3849692    0    0 125719 172647 76539 103898 10 22 37 30  0 2020-02-12 14:57:21
10  5      0 120316928  37624 3849968    0    0 155190 211685 77863 106094  6 23 39 33  0 2020-02-12 14:57:24
 7 15      0 120324352  37624 3849848    0    0 126409 127478 70682 98809  5 19 42 34  0 2020-02-12 14:57:27
 7  8      0 120119664  37624 3849884    0    0 129942 193726 72408 100253  8 21 41 30  0 2020-02-12 14:57:30
 4 17      0 120312248  37624 3849880    0    0 128828 185266 70125 105436  5 20 44 30  0 2020-02-12 14:57:33
 8 11      0 120317040  37624 3850152    0    0 124335 154810 67062 98139  5 19 48 29  0 2020-02-12 14:57:36
21 22      0 120192576  37624 3849920    0    0 117321 173916 67909 102452  6 18 47 29  0 2020-02-12 14:57:39
 8 12      0 120324336  37624 3849828    0    0 117451 127456 65526 96959  6 19 46 29  0 2020-02-12 14:57:42
15 21      0 120325104  37624 3849776    0    0 102766 169603 65628 95904  4 19 49 28  0 2020-02-12 14:57:45
17 15      0 120323360  37624 3849756    0    0 111616 157478 63457 97079  4 17 50 29  0 2020-02-12 14:57:48
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 3 11      0 120309664  37624 3847140    0    0 125748 173458 64444 97794  9 21 41 29  0 2020-02-12 14:57:51
10 14      0 120314192  37624 3850124    0    0 112402 153780 55408 83794  4 16 52 28  0 2020-02-12 14:57:54
 4  9      0 120314720  37624 3850264    0    0 91807 118770 46109 76515  3 12 61 24  0 2020-02-12 14:57:57
 1  7      0 120321048  37624 3850376    0    0 72590 127277 43840 71535  6 12 64 18  0 2020-02-12 14:58:00
 6 19      0 120316352  37624 3850380    0    0 134243 131502 58638 94696  5 17 49 30  0 2020-02-12 14:58:03
 8 14      0 120316288  37624 3850872    0    0 117169 113533 52610 84024  4 15 53 28  0 2020-02-12 14:58:06
17 11      0 120172128  37624 3850788    0    0 139128 257456 61551 91507  7 20 45 28  0 2020-02-12 14:58:09
 7 16      0 120304624  37624 3851604    0    0 126351 324254 50419 75693  5 17 55 23  0 2020-02-12 14:58:12
 6 14      0 120310680  37624 3851520    0    0 160783 111472 47797 81085  4 14 56 27  0 2020-02-12 14:58:15
12 31      0 120309744  37624 3851808    0    0 163815 165373 53711 87495  5 15 51 29  0 2020-02-12 14:58:18
24 30      0 120312288  37624 3851696    0    0 338839 209229 57971 96496 11 25 26 37  0 2020-02-12 14:58:21
10 16      0 120311728  37624 3851844    0    0 329566 197299 53785 87949  7 22 32 40  0 2020-02-12 14:58:24
12 32      0 120316608  37624 3851856    0    0 279895 195790 50226 81916  6 18 41 35  0 2020-02-12 14:58:27
 9 26      0 120109200  37624 3847416    0    0 268866 145004 42719 76086  8 17 41 35  0 2020-02-12 14:58:30
26 40      0 120301400  37624 3852076    0    0 356723 136442 53117 91302  6 21 33 40  0 2020-02-12 14:58:33
15 21      0 120310744  37624 3852528    0    0 294348 149423 50120 82727  6 19 41 34  0 2020-02-12 14:58:36
30 34      0 120198808  37624 3852396    0    0 324260 106408 51061 87252  8 19 43 31  0 2020-02-12 14:58:39
14 20      0 120318208  37624 3852348    0    0 333418 112340 48505 83947  8 18 42 32  0 2020-02-12 14:58:42
20 16      0 120314080  37624 3852388    0    0 310977 161456 51317 83930  6 19 42 33  0 2020-02-12 14:58:45
 8 20      0 120309568  37624 3852428    0    0 362152 133851 51708 89090  6 19 34 41  0 2020-02-12 14:58:48
 6 88      0 120307024  37624 3848684    0    0 333112 142739 55611 94400 11 23 28 38  0 2020-02-12 14:58:51
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
15 21      0 120312736  37624 3853064    0    0 374240 142395 56347 96008  7 22 30 41  0 2020-02-12 14:58:54
 5 15      0 120317552  37624 3853092    0    0 357215 115333 49658 86306  6 18 45 31  0 2020-02-12 14:58:57
 5 80      0 120312928  37624 3853108    0    0 354798 142761 54502 90862 10 23 33 34  0 2020-02-12 14:59:00
14 29      0 120309880  37624 3853196    0    0 345511 160708 56349 95883  6 21 31 41  0 2020-02-12 14:59:03
 4 18      0 120309776  37624 3853368    0    0 397093 115152 55356 98661  7 22 32 39  0 2020-02-12 14:59:06
 8 57      0 120197888  37624 3853220    0    0 374094 144066 56470 97245  8 23 32 37  0 2020-02-12 14:59:09
 2 46      0 120307728  37624 3853624    0    0 385244 141747 58047 101902  9 23 36 33  0 2020-02-12 14:59:12
11  4      0 120314384  37624 3853536    0    0 284821 134494 52982 87849  5 18 47 30  0 2020-02-12 14:59:15
 7 20      0 120308560  37624 3853628    0    0 351074 148204 55226 94051  6 20 41 33  0 2020-02-12 14:59:18
 4 24      0 120309152  37624 3853920    0    0 355068 156474 59350 100305 10 22 33 35  0 2020-02-12 14:59:21
 0 32      0 120312944  37624 3854152    0    0 348784 124928 52001 90779  6 18 44 33  0 2020-02-12 14:59:24
 7 22      0 120312640  37624 3854064    0    0 346628 112443 51180 92872  5 17 42 35  0 2020-02-12 14:59:27
 7 38      0 120114368  28372 3855748    0    0 389311 179724 61231 102117 10 24 25 40  0 2020-02-12 14:59:30
13 11      0 120293648  37624 3854588    0    0 256133 195342 46891 83095  6 18 48 29  0 2020-02-12 14:59:33
16 73      0 120294672  37624 3855196    0    0 383634 125427 57888 98731  7 22 32 39  0 2020-02-12 14:59:36
 7 62      0 120165256  37624 3855180    0    0 414620 153685 61273 101986  9 24 23 44  0 2020-02-12 14:59:39
24 22      0 120301408  37624 3855148    0    0 322494 155094 57117 95655  8 20 33 39  0 2020-02-12 14:59:42
12 31      0 120297504  37624 3855336    0    0 370355 140431 58765 100903  7 22 33 38  0 2020-02-12 14:59:45
 4 19      0 120298672  37624 3855364    0    0 375019 136852 57226 97956  7 20 35 38  0 2020-02-12 14:59:48
16 43      0 120288112  37404 3852432    0    0 405651 123200 59849 102020 11 24 27 37  0 2020-02-12 14:59:51
17 70      0 120293552  37624 3855084    0    0 336346 151494 57717 96152  7 20 37 36  0 2020-02-12 14:59:54
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
10 61      0 120292160  37624 3855076    0    0 355868 135269 56371 95403  6 20 37 37  0 2020-02-12 14:59:57
21 39      0 120200712  37624 3855164    0    0 371579 148691 60404 98989 15 25 26 34  0 2020-02-12 15:00:00
11 28      0 120167344  37624 3857320    0    0 404685 162560 66438 108669 15 29 19 37  0 2020-02-12 15:00:03
 8 47      0 120110800  37624 3857808    0    0 330603 128267 62109 106329 12 23 32 33  0 2020-02-12 15:00:06
72 50      0 119971792  37624 3857748    0    0 402005 139865 65383 107183 13 27 22 38  0 2020-02-12 15:00:09
15 34      0 120023104  37624 3858088    0    0 238917 181756 72441 117784 13 26 28 34  0 2020-02-12 15:00:12
14 25      0 120065984  37624 3858072    0    0 149891 119760 68741 109123  9 19 41 31  0 2020-02-12 15:00:15
11 15      0 120278848  37624 3858060    0    0 201564 202136 73843 113695  8 25 33 34  0 2020-02-12 15:00:18
12 18      0 120280752  37624 3858336    0    0 193311 132179 67907 105543  8 20 41 30  0 2020-02-12 15:00:21
10 23      0 120279080  37624 3858412    0    0 211339 159553 69415 115618  5 19 46 29  0 2020-02-12 15:00:24
10 32      0 120275056  37624 3858684    0    0 227483 163125 68019 114417  6 20 46 29  0 2020-02-12 15:00:27
26 69      0 120076528  36588 3859024    0    0 228188 190243 70595 117045  9 22 38 31  0 2020-02-12 15:00:30
22 25      0 120253168  37624 3858980    0    0 284142 192636 79823 129828  8 28 30 34  0 2020-02-12 15:00:33
14 35      0 120251248  37624 3859404    0    0 264305 141366 74580 121006  6 23 41 30  0 2020-02-12 15:00:36
19 32      0 120148176  37624 3859224    0    0 289073 172681 80161 129440  9 26 30 34  0 2020-02-12 15:00:39
18 27      0 120260840  37624 3859256    0    0 281443 156001 78689 125618  9 26 30 34  0 2020-02-12 15:00:42
 4 32      0 120250320  37624 3859280    0    0 293941 130126 76630 127218  7 24 35 33  0 2020-02-12 15:00:45
21 34      0 120248064  37624 3859328    0    0 316925 160083 82317 131686  9 28 25 38  0 2020-02-12 15:00:48
 7 19      0 120233120  36708 3855748    0    0 334008 181258 80706 128926 14 34 14 38  0 2020-02-12 15:00:51
22 21      0 120243464  37624 3859596    0    0 297383 180217 76005 117460  8 25 29 38  0 2020-02-12 15:00:54
26 39      0 120249408  37624 3859624    0    0 331848 152731 81311 130143  8 27 27 38  0 2020-02-12 15:00:57
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
19 34      0 120248336  37624 3859628    0    0 248587 184635 73483 114020  9 23 41 27  0 2020-02-12 15:01:00
19 35      0 120242464  37624 3859592    0    0 277468 156335 81397 120363  7 26 34 32  0 2020-02-12 15:01:03
16 15      0 120243696  37624 3859852    0    0 263316 157491 75822 112709  8 24 37 32  0 2020-02-12 15:01:06
30 31      0 120099056  37624 3859616    0    0 237104 143624 74674 110141  9 23 37 31  0 2020-02-12 15:01:09
 7 10      0 120244400  37624 3859752    0    0 192692 143345 71553 107219  7 21 45 28  0 2020-02-12 15:01:12
 9 11      0 120242168  37624 3859752    0    0 67321 255725 53243 83102  2 13 66 19  0 2020-02-12 15:01:15
 7 23      0 120244352  37624 3859796    0    0 187802 157387 65762 98059  5 19 46 30  0 2020-02-12 15:01:18
12 10      0 120244280  37624 3860016    0    0 164953 171813 62720 101757  8 19 47 27  0 2020-02-12 15:01:21
 9 11      0 120246224  37624 3860176    0    0 166552 157038 57562 94237  4 16 51 28  0 2020-02-12 15:01:24
15  9      0 120247856  37624 3860456    0    0 202376 155503 61855 99449  5 17 50 27  0 2020-02-12 15:01:27
16 19      0 120035296  35692 3856412    0    0 165614 152450 57022 91312  7 17 50 25  0 2020-02-12 15:01:30
 4 16      0 120238288  37624 3860560    0    0 211290 129914 58817 96235  5 17 49 29  0 2020-02-12 15:01:33
 9  5      0 120238448  37624 3861164    0    0 141793 168650 49543 78043  4 14 60 22  0 2020-02-12 15:01:36
 8 10      0 120062472  37624 3861048    0    0 99575 272920 44849 64345  6 13 66 16  0 2020-02-12 15:01:39
13 27      0 120244304  37624 3861104    0    0 268738 138544 49691 81805  5 16 52 27  0 2020-02-12 15:01:42
26  9      0 120246208  37624 3861108    0    0 291256 124218 47689 79813  5 16 47 32  0 2020-02-12 15:01:45
 0 82      0 120245664  37624 3861152    0    0 379624 220664 59685 95756  7 23 29 41  0 2020-02-12 15:01:48
 1  5      0 120242080  37624 3859968    0    0 242736 213813 51170 82240 10 21 43 26  0 2020-02-12 15:01:51
14 15      0 120247312  37624 3861324    0    0 122711 82485 35845 62371  3  9 78 10  0 2020-02-12 15:01:54
14 54      0 120249264  37624 3861360    0    0 410013 133045 54865 93474  7 21 39 33  0 2020-02-12 15:01:57
