Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/14/2020 	_x86_64_	(32 CPU)

08:33:13 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:33:16 AM  all    3.49    0.00    4.19    0.06    0.00    0.29    0.00    0.00    0.00   91.97
08:33:16 AM    0    2.41    0.00    2.06    0.00    0.00    0.34    0.00    0.00    0.00   95.19
08:33:16 AM    1    2.78    0.00    5.90    0.00    0.00    0.00    0.00    0.00    0.00   91.32
08:33:16 AM    2    2.40    0.00    2.74    0.00    0.00    0.34    0.00    0.00    0.00   94.52
08:33:16 AM    3    2.74    0.00    5.48    0.00    0.00    0.00    0.00    0.00    0.00   91.78
08:33:16 AM    4    1.37    0.00    2.05    0.00    0.00    0.00    0.00    0.00    0.00   96.59
08:33:16 AM    5    4.05    0.00    9.12    0.00    0.00    0.68    0.00    0.00    0.00   86.15
08:33:16 AM    6    5.48    0.00    2.40    0.00    0.00    0.34    0.00    0.00    0.00   91.78
08:33:16 AM    7    4.07    0.00    4.75    0.00    0.00    0.34    0.00    0.00    0.00   90.85
08:33:16 AM    8    3.08    0.00    2.05    0.00    0.00    1.03    0.00    0.00    0.00   93.84
08:33:16 AM    9    3.73    0.00    4.41    0.00    0.00    0.34    0.00    0.00    0.00   91.53
08:33:16 AM   10    4.12    0.00    5.84    0.00    0.00    0.69    0.00    0.00    0.00   89.35
08:33:16 AM   11    3.39    0.00    6.44    0.34    0.00    0.34    0.00    0.00    0.00   89.49
08:33:16 AM   12    2.70    0.00    2.03    0.00    0.00    0.34    0.00    0.00    0.00   94.93
08:33:16 AM   13    4.73    0.00    6.42    0.00    0.00    0.34    0.00    0.00    0.00   88.51
08:33:16 AM   14    3.75    0.00    4.10    0.00    0.00    0.34    0.00    0.00    0.00   91.81
08:33:16 AM   15    3.02    0.00    6.71    0.00    0.00    0.34    0.00    0.00    0.00   89.93
08:33:16 AM   16    4.10    0.00    4.10    0.68    0.00    0.34    0.00    0.00    0.00   90.78
08:33:16 AM   17    3.36    0.00    4.36    0.00    0.00    0.00    0.00    0.00    0.00   92.28
08:33:16 AM   18    9.56    0.00    5.46    0.00    0.00    0.34    0.00    0.00    0.00   84.64
08:33:16 AM   19    4.03    0.00    5.37    0.00    0.00    0.34    0.00    0.00    0.00   90.27
08:33:16 AM   20    3.09    0.00    3.44    0.34    0.00    0.00    0.00    0.00    0.00   93.13
08:33:16 AM   21    5.08    0.00    5.76    0.00    0.00    0.00    0.00    0.00    0.00   89.15
08:33:16 AM   22    2.76    0.00    2.76    0.00    0.00    0.34    0.00    0.00    0.00   94.14
