procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 5 20      0 116977504  35336 6411992    0    0 268096 125973 57883 93030 11 25 38 25  0 2020-02-14 08:35:58
30 19      0 117184760  37624 6416804    0    0 217235 96062 46801 74407  7 20 54 19  0 2020-02-14 08:36:01
 0  0      0 117189664  37624 6416840    0    0 243447 131459 49115 81250  7 21 48 24  0 2020-02-14 08:36:04
25 27      0 117038720  37624 6416852    0    0 147704 65422 29507 53082  6 13 68 13  0 2020-02-14 08:36:07
19  8      0 117192584  37624 6416912    0    0 259111 139224 56937 86690  9 24 42 26  0 2020-02-14 08:36:10
45 36      0 117191888  37624 6416960    0    0 280346 105803 53755 87566  8 24 43 26  0 2020-02-14 08:36:13
14 24      0 117189848  37624 6416952    0    0 261310 99989 55838 90651  9 24 42 25  0 2020-02-14 08:36:16
 6  4      0 117176320  37624 6416380    0    0 192924 96295 55834 88293 10 21 50 19  0 2020-02-14 08:36:19
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
15  9      0 117187120  37624 6417388    0    0 178767 109278 55528 86649  6 18 60 17  0 2020-02-14 08:36:22
 8 14      0 117187424  37624 6417424    0    0 212201 107610 58116 92024  7 20 50 23  0 2020-02-14 08:36:25
 6 42      0 117186048  37624 6417588    0    0 143939 120747 56117 87289  8 17 56 18  0 2020-02-14 08:36:28
 3  8      0 117188744  37624 6418068    0    0 203105 142362 65272 102785  7 21 49 23  0 2020-02-14 08:36:31
18 20      0 117186256  37624 6418124    0    0 230804 131947 62679 100022  7 23 42 28  0 2020-02-14 08:36:34
 9  8      0 117035504  37624 6418112    0    0 226939 118469 61100 96678 10 22 47 21  0 2020-02-14 08:36:37
28 45      0 117179600  37624 6418112    0    0 216417 104604 57745 92410  8 22 48 22  0 2020-02-14 08:36:40
 2  3      0 117186480  37624 6418396    0    0 210051 107499 49247 79698  7 18 53 22  0 2020-02-14 08:36:43
45 28      0 117190336  37624 6418428    0    0 198061 96842 47763 75722  6 18 56 19  0 2020-02-14 08:36:46
 3  0      0 117186752  37624 6418440    0    0 238557 124801 52354 83999 11 22 46 20  0 2020-02-14 08:36:49
28 41      0 117189112  37624 6418496    0    0 247943 105836 54540 85902  8 22 47 24  0 2020-02-14 08:36:52
10  6      0 117188904  37624 6418536    0    0 222980 113087 51501 80638  7 19 54 20  0 2020-02-14 08:36:55
 0 23      0 117173056  36640 6416580    0    0 228884 106294 56041 87706 10 20 49 21  0 2020-02-14 08:36:58
22 24      0 117177648  37624 6418916    0    0 166324 56760 25820 51749  5 14 66 15  0 2020-02-14 08:37:01
 0  3      0 117183792  37624 6418984    0    0 265119 107291 54693 87270  8 23 47 23  0 2020-02-14 08:37:04
 2  1      0 117026320  37624 6419144    0    0 229965 79183 41868 73914  9 20 48 23  0 2020-02-14 08:37:07
34 37      0 117185232  37624 6419196    0    0 205482 64416 39410 67373  6 16 63 16  0 2020-02-14 08:37:10
 8  9      0 117187616  37624 6419228    0    0 224852 89918 54522 85081  7 18 54 21  0 2020-02-14 08:37:13
 5 14      0 117186576  37624 6419436    0    0 212707 90547 56547 87433  7 19 55 19  0 2020-02-14 08:37:16
25 27      0 117180912  37624 6419460    0    0 174314 87045 54553 83341  8 18 56 17  0 2020-02-14 08:37:19
 7 11      0 117182512  37624 6419668    0    0 191452 102046 57618 87298  6 19 53 22  0 2020-02-14 08:37:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 2  0      0 117180944  37624 6419884    0    0 160980 74328 34667 61712  6 15 63 16  0 2020-02-14 08:37:25
48 19      0 117188792  37624 6419920    0    0 236438 107071 49301 81525 11 23 44 23  0 2020-02-14 08:37:28
15 27      0 117182520  37624 6420060    0    0 211508 133651 62073 93449  7 21 45 26  0 2020-02-14 08:37:31
23 24      0 117174232  37624 6419908    0    0 241189 112099 60472 97614  8 23 42 27  0 2020-02-14 08:37:34
11 13      0 117030984  37624 6421284    0    0 220915 137338 60148 93523  9 21 44 26  0 2020-02-14 08:37:37
25  7      0 117168256  37624 6421704    0    0 234442 162710 57947 92374  9 24 42 26  0 2020-02-14 08:37:40
 3  6      0 117174920  37624 6421944    0    0 242056 158672 58457 93308  7 21 46 26  0 2020-02-14 08:37:43
 9  4      0 117179072  37624 6422316    0    0 253984 131692 58716 92188  7 22 45 25  0 2020-02-14 08:37:46
 0  1      0 117175160  37624 6422348    0    0 35685 63132 28202 43774  5  8 80  7  0 2020-02-14 08:37:49
 4  0      0 117179304  37624 6422400    0    0 223319 87485 39714 69778  7 18 58 17  0 2020-02-14 08:37:52
21 20      0 117175808  37624 6422532    0    0 257535 101677 54397 88101  8 22 51 19  0 2020-02-14 08:37:55
38 20      0 117124128  36912 6421816    0    0 233360 94001 54353 89845 11 21 50 18  0 2020-02-14 08:37:58
37 32      0 117168720  37624 6422984    0    0 253064 92297 55360 88881  7 21 51 21  0 2020-02-14 08:38:01
 1  4      0 117170448  37624 6423476    0    0 259844 105826 59791 94072  7 22 47 24  0 2020-02-14 08:38:04
 5  1      0 117032912  37624 6423740    0    0 223440 85622 53909 85536  9 19 53 19  0 2020-02-14 08:38:07
 8  5      0 117174584  37624 6423340    0    0 217401 92754 55003 85874  7 19 54 20  0 2020-02-14 08:38:10
19 33      0 117172584  37624 6423408    0    0 182374 86666 52081 77564  6 17 60 17  0 2020-02-14 08:38:13
 6 24      0 117175056  37624 6423528    0    0 210926 109646 62700 92733  7 22 51 20  0 2020-02-14 08:38:16
 0  3      0 117165936  37624 6420812    0    0 217593 125311 62364 93791 11 23 44 22  0 2020-02-14 08:38:19
 5 15      0 117171952  37624 6423376    0    0 167444 114497 54555 79433  6 18 61 16  0 2020-02-14 08:38:22
 9 11      0 117172096  37624 6423256    0    0 203356 138627 61968 92197  6 19 50 24  0 2020-02-14 08:38:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
12  5      0 117173960  37624 6423476    0    0 215147 135986 60380 89051 10 22 43 24  0 2020-02-14 08:38:28
26 16      0 117170896  37624 6423736    0    0 309796 141652 64145 101707  9 26 35 29  0 2020-02-14 08:38:31
20 25      0 117170768  37624 6423768    0    0 160073 150469 54834 80881  5 17 60 17  0 2020-02-14 08:38:34
12  0      0 117011664  37624 6424124    0    0 275131 126302 60529 96242 10 25 42 23  0 2020-02-14 08:38:37
 0  0      0 117162864  37624 6424308    0    0 16562 19005 13971 31080  2  4 92  2  0 2020-02-14 08:38:40
10 12      0 117173056  37624 6424316    0    0 200816 99714 52310 81938  5 16 61 17  0 2020-02-14 08:38:43
14  7      0 117171904  37624 6424504    0    0 161664 106306 58289 84976  6 17 61 16  0 2020-02-14 08:38:46
14 20      0 117173272  37624 6424568    0    0 191805 116178 62972 92725  9 21 56 13  0 2020-02-14 08:38:49
15  3      0 117174208  37624 6424936    0    0 268767 116965 64340 100440  8 23 47 23  0 2020-02-14 08:38:52
 5  5      0 117171576  37624 6424956    0    0 237916 107128 64533 96772  7 21 51 21  0 2020-02-14 08:38:55
 5 18      0 116964320  35620 6419464    0    0 283460 127670 65373 102922 12 27 38 24  0 2020-02-14 08:38:58
11  2      0 117164888  37624 6425276    0    0 82919 82658 51859 70543  4 13 76  7  0 2020-02-14 08:39:01
 0 15      0 117166776  37624 6425284    0    0 207647 103000 60993 89961  6 20 54 20  0 2020-02-14 08:39:04
 6  0      0 117010800  37624 6425372    0    0 36449 83853 47027 65795  5  9 80  5  0 2020-02-14 08:39:07
 2  8      0 117172528  37624 6425376    0    0 98627 93865 50981 73234  4 12 73 11  0 2020-02-14 08:39:10
 5 54      0 117171088  37624 6425432    0    0 148204 98902 58246 84897  5 16 66 13  0 2020-02-14 08:39:13
11 16      0 117168496  37624 6425984    0    0 165995 121790 61530 88979  6 19 56 19  0 2020-02-14 08:39:16
 4  2      0 117162216  37624 6425580    0    0 217239 128302 62872 95124 12 25 46 18  0 2020-02-14 08:39:19
 3  1      0 117167104  37624 6426372    0    0 49509 97705 50847 69086  3 11 82  5  0 2020-02-14 08:39:22
18 21      0 117166672  37624 6426400    0    0 102518 83409 42800 67165  4 12 74 10  0 2020-02-14 08:39:25
 4  5      0 117167232  37624 6426448    0    0 165265 128926 56771 85834  8 17 56 18  0 2020-02-14 08:39:28
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
19 31      0 117166608  37624 6426800    0    0 114543 118003 52742 73926  5 15 68 12  0 2020-02-14 08:39:31
 9  4      0 117167488  37624 6427308    0    0 148140 127940 60414 86825  5 17 62 15  0 2020-02-14 08:39:34
38 20      0 117017312  37624 6425772    0    0 234367 126531 63177 97725 10 23 49 18  0 2020-02-14 08:39:37
 4  0      0 117173376  37624 6426732    0    0 81991 101001 49993 72206  5 13 73  9  0 2020-02-14 08:39:40
39 21      0 117177696  37624 6426652    0    0 60017 71184 38507 55468  2  9 84  5  0 2020-02-14 08:39:43
 3  2      0 117177648  37624 6426596    0    0 246766 123168 58770 90504  7 22 46 24  0 2020-02-14 08:39:46
 1  0      0 117179544  37624 6426616    0    0 270248 125992 63359 98021 12 26 41 21  0 2020-02-14 08:39:49
13 15      0 117183120  37624 6426932    0    0 187665 109019 59978 87618  6 19 59 15  0 2020-02-14 08:39:52
18 15      0 117175248  37624 6426872    0    0 223028 106816 61976 92637  7 21 52 20  0 2020-02-14 08:39:55
 8  5      0 117163216  37624 6424204    0    0 169230 101605 64168 94176  9 20 57 14  0 2020-02-14 08:39:58
14 12      0 117169104  37624 6427076    0    0 223239 104333 60675 91807  7 20 55 18  0 2020-02-14 08:40:01
26 12      0 117173008  37624 6427120    0    0 227463 135462 65204 97511  7 21 53 19  0 2020-02-14 08:40:04
 6  1      0 117039488  37624 6427192    0    0 199515 110167 61510 93330  9 20 57 13  0 2020-02-14 08:40:07
25 12      0 117174240  37624 6427240    0    0 195295 115375 61193 92627  6 19 58 17  0 2020-02-14 08:40:10
18 20      0 117173800  37624 6427288    0    0 268481 126455 65047 101072  8 24 49 20  0 2020-02-14 08:40:13
 8 13      0 117172496  37624 6427316    0    0 258667 138117 67360 103808  8 24 44 24  0 2020-02-14 08:40:16
13 11      0 117164288  37624 6427376    0    0 249828 120835 66170 102380 11 24 38 27  0 2020-02-14 08:40:19
15 12      0 117169832  37624 6427424    0    0 141938 136104 57150 82723  5 17 62 16  0 2020-02-14 08:40:22
 4 17      0 117173824  37624 6427444    0    0 197812 127477 61035 91760  7 20 56 17  0 2020-02-14 08:40:25
 5 13      0 117085872  37624 6427564    0    0 232979 123616 63123 98872 13 23 41 22  0 2020-02-14 08:40:28
10  6      0 117078928  37624 6427912    0    0 169698 120469 62949 94611  9 21 51 19  0 2020-02-14 08:40:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 4 15      0 117065200  37624 6427968    0    0 238257 125874 64589 101407 11 24 47 18  0 2020-02-14 08:40:34
 3  2      0 116833608  37652 6428152    0    0 190795 117431 62408 94008 12 22 53 13  0 2020-02-14 08:40:37
11  3      0 117002016  37624 6428280    0    0 236780 119905 66006 103097 11 25 46 18  0 2020-02-14 08:40:40
24  7      0 117173456  37624 6428288    0    0 278021 134711 65287 105779 10 26 43 20  0 2020-02-14 08:40:43
19 17      0 117175488  37624 6428360    0    0 210631 110352 57395 86436  7 21 56 16  0 2020-02-14 08:40:46
 6 10      0 117173312  37624 6428432    0    0 204613 106445 57148 86098  9 19 55 17  0 2020-02-14 08:40:49
23 20      0 117172512  37624 6428488    0    0 201764 113849 59055 87421  6 19 55 20  0 2020-02-14 08:40:52
 7  2      0 117173272  37624 6428988    0    0 204319 114292 62209 92449  7 20 57 16  0 2020-02-14 08:40:55
12 19      0 117162384  37288 6427424    0    0 160847 93596 56740 84801  8 18 61 13  0 2020-02-14 08:40:58
19  9      0 117160456  37624 6429416    0    0 248913 111187 64337 98066  7 23 51 19  0 2020-02-14 08:41:01
30 32      0 117163232  37624 6429424    0    0 199580 103706 61029 90493  6 19 58 16  0 2020-02-14 08:41:04
 0  0      0 117162480  37624 6429676    0    0 18592 82840 41119 58288  4  7 83  5  0 2020-02-14 08:41:07
 2  1      0 117165280  37624 6429700    0    0 150719 95874 53892 77115  5 16 65 14  0 2020-02-14 08:41:10
19 14      0 117165224  37624 6429748    0    0 245444 107360 57827 89477  8 23 49 21  0 2020-02-14 08:41:13
10 17      0 117169984  37624 6429704    0    0 222174 121010 63211 94405  7 21 51 20  0 2020-02-14 08:41:16
 6 17      0 117160424  37624 6429744    0    0 236626 132707 64263 100463 11 24 43 22  0 2020-02-14 08:41:19
20  9      0 117161104  37624 6429796    0    0 263497 132092 67541 103417  8 24 45 23  0 2020-02-14 08:41:22
 6 13      0 117167256  37624 6429816    0    0 321383 151585 62822 100931 10 29 31 30  0 2020-02-14 08:41:25
 7 24      0 117167576  37624 6429880    0    0 208405 117816 59743 90299 10 21 50 19  0 2020-02-14 08:41:28
 1  7      0 117164336  37624 6430232    0    0 252815 127057 65583 98297  8 24 44 24  0 2020-02-14 08:41:31
 1  4      0 117164736  37624 6430288    0    0 233204 116405 64785 96897  7 22 52 19  0 2020-02-14 08:41:34
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
33 26      0 116959464  37624 6430536    0    0 262206 117525 61832 96252 11 24 44 21  0 2020-02-14 08:41:37
10 14      0 117159280  37624 6430636    0    0 154800 111741 58891 87558  6 18 62 14  0 2020-02-14 08:41:40
 6  8      0 117162960  37624 6430696    0    0 250906 120911 64013 97759  7 22 50 20  0 2020-02-14 08:41:43
 1  0      0 117166768  37624 6430792    0    0 95399 88463 49213 69428  4 13 73 10  0 2020-02-14 08:41:46
24 20      0 117164648  37624 6430832    0    0 139522 89540 45471 72161  7 14 68 11  0 2020-02-14 08:41:49
 9 11      0 117166424  37624 6430884    0    0 289809 118780 64831 102288  8 24 46 22  0 2020-02-14 08:41:52
 2  8      0 117165632  37624 6431148    0    0 249506 111043 63503 94191  7 21 49 23  0 2020-02-14 08:41:55
25 14      0 116960528  37216 6431004    0    0 205260 113383 62697 93412  9 21 53 16  0 2020-02-14 08:41:58
25 26      0 117161680  37624 6431560    0    0 229082 115223 59702 90061  7 22 54 17  0 2020-02-14 08:42:01
 1  5      0 117167344  37624 6431628    0    0 278740 127721 60539 95224  8 25 44 22  0 2020-02-14 08:42:04
20 23      0 117013184  37624 6431692    0    0 159214 98226 56256 80861  8 17 61 14  0 2020-02-14 08:42:07
15 18      0 117170304  37624 6431744    0    0 258195 125568 63519 96822  8 22 48 22  0 2020-02-14 08:42:10
11  1      0 117167424  37624 6431780    0    0 175428 125612 58761 86176  5 17 59 18  0 2020-02-14 08:42:13
20 26      0 117166464  37624 6431848    0    0 228525 125820 62340 92786  8 22 48 22  0 2020-02-14 08:42:16
13 21      0 117161280  37624 6431952    0    0 274564 124527 62196 98863 12 26 34 28  0 2020-02-14 08:42:19
 4  0      0 117165512  37624 6431996    0    0 118513 98589 40634 67185  5 14 73  9  0 2020-02-14 08:42:22
22 33      0 117169152  37624 6432040    0    0 261623 133704 68313 102434  8 24 46 22  0 2020-02-14 08:42:25
 3 16      0 117168496  37624 6432108    0    0 238867 131695 65374 97731 11 24 46 19  0 2020-02-14 08:42:28
 7  6      0 117163840  37624 6432464    0    0 201345 126541 62265 93143  7 21 55 18  0 2020-02-14 08:42:31
 6  0      0 117166240  37624 6432512    0    0 81836 87828 46234 66701  3 11 77  9  0 2020-02-14 08:42:34
34 14      0 116967904  37624 6432588    0    0 130511 97549 44279 70427  8 15 68 10  0 2020-02-14 08:42:37
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  1      0 117155056  37624 6432856    0    0 293779 137973 62502 101113  9 25 42 23  0 2020-02-14 08:42:40
13 10      0 117157920  37624 6432912    0    0 133263 87782 40914 68594  4 13 71 12  0 2020-02-14 08:42:43
 4  0      0 117159048  37624 6432964    0    0 214788 119094 62528 95860  7 21 58 14  0 2020-02-14 08:42:46
 3  6      0 117157840  37624 6433020    0    0 181203 98163 56482 82398  9 19 60 13  0 2020-02-14 08:42:49
 2  0      0 117145680  37624 6433112    0    0 230415 121809 54153 91800  8 23 52 17  0 2020-02-14 08:42:52
 5 11      0 117156480  37624 6433464    0    0 204974 102906 52010 83172  6 19 60 15  0 2020-02-14 08:42:55
26 18      0 117161128  37624 6433508    0    0 282846 120496 61734 98452 11 25 45 19  0 2020-02-14 08:42:58
 4  5      0 117155728  37624 6433896    0    0 234065 108058 60473 93772  7 22 54 17  0 2020-02-14 08:43:01
37 27      0 117163568  37624 6433900    0    0 199295 113355 60247 90135  6 20 60 14  0 2020-02-14 08:43:04
14  3      0 116958944  37624 6433956    0    0 243383 125637 62718 95828 10 23 47 20  0 2020-02-14 08:43:07
27 26      0 117155472  37624 6434028    0    0 219132 105642 59560 92916  7 21 55 17  0 2020-02-14 08:43:10
12 24      0 117161184  37624 6434084    0    0 218827 120243 64451 96412  7 20 54 19  0 2020-02-14 08:43:13
 6 15      0 117159960  37624 6434144    0    0 274177 125085 63241 96138  8 24 42 26  0 2020-02-14 08:43:16
14 19      0 117158240  37624 6434188    0    0 261344 161669 67847 101742 12 25 39 24  0 2020-02-14 08:43:19
48 36      0 117164784  37624 6434244    0    0 210785 133587 63067 94822  6 19 54 20  0 2020-02-14 08:43:22
 5  0      0 117158568  37624 6434296    0    0 267428 130509 57687 90402  8 24 42 26  0 2020-02-14 08:43:25
 8 17      0 116955672  35220 6429340    0    0 151844 90425 53115 82120  8 17 61 14  0 2020-02-14 08:43:28
 8 20      0 117154368  37624 6434676    0    0 249676 133999 65174 99318  8 24 47 21  0 2020-02-14 08:43:31
24 25      0 118082048  33504 6431520    0    0 240353 123022 66511 102908  8 24 47 20  0 2020-02-14 08:43:34
15  0      0 121758800  37624 6418960    0    0 20491 51198 51224 94871 12 21 63  4  0 2020-02-14 08:43:37
 6  0      0 121766592  37624 6418960    0    0  3181 58143 36162 63581  6 10 85  0  0 2020-02-14 08:43:40
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 3  4      0 121765440  35088 6415916    0    0  8075 34870 16705 36847  2  3 94  1  0 2020-02-14 08:43:43
 3  0      0 121770464  37624 6418472    0    0  4970 19431 10743 26951  1  2 96  1  0 2020-02-14 08:43:46
 4  0      0 121756848  37624 6418112    0    0  3035  9381 7149 20062  4  2 94  0  0 2020-02-14 08:43:49
 0  0      0 121758880  37624 6418164    0    0  2825 10825 7753 21068  1  1 97  0  0 2020-02-14 08:43:52
 2  0      0 121759760  37624 6418128    0    0  2876  6043 3651 16353  1  1 98  0  0 2020-02-14 08:43:55
 7  0      0 121754080  37624 6417868    0    0 10026 16302 11477 29579  3  3 92  1  0 2020-02-14 08:43:58
 1  0      0 121757952  37624 6418164    0    0  2831 11749 7177 20949  1  2 98  0  0 2020-02-14 08:44:01
 0  0      0 121761504  37624 6417988    0    0  2871 13142 8558 21847  1  2 98  0  0 2020-02-14 08:44:04
 0  0      0 121761416  37624 6418044    0    0  3106 12631 8395 22658  3  2 95  0  0 2020-02-14 08:44:07
 0  0      0 121761920  37624 6418072    0    0  2820 10228 7397 20005  0  1 98  0  0 2020-02-14 08:44:10
 2  0      0 121762272  37624 6418128    0    0  2862  9687 6903 19913  0  1 98  0  0 2020-02-14 08:44:13
 1  0      0 121761280  37624 6418116    0    0  2940  7265 7124 19367  1  1 98  0  0 2020-02-14 08:44:16
 2  0      0 121753488  37624 6418240    0    0  9950  9084 6975 24012  3  2 93  1  0 2020-02-14 08:44:19
 0  0      0 121758304  37624 6418292    0    0  2831 13812 9174 22787  0  1 98  0  0 2020-02-14 08:44:22
 1  1      0 121760624  37624 6418232    0    0  2935 16833 10359 24181  1  2 97  0  0 2020-02-14 08:44:25
 1  0      0 121762200  37624 6418268    0    0  2951 11581 7720 21351  3  2 95  0  0 2020-02-14 08:44:28
 0  0      0 121761120  37624 6418464    0    0  2826  5527 5418 17905  1  1 98  0  0 2020-02-14 08:44:31
 2  0      0 121761464  37624 6418512    0    0  2940  9730 6113 18905  1  1 98  0  0 2020-02-14 08:44:34
 4  3      0 121553296  35560 6417660    0    0  8372 14379 11743 28520  5  3 91  1  0 2020-02-14 08:44:37
 1  0      0 121759984  37624 6418724    0    0  5866 11066 8048 22917  3  2 94  1  0 2020-02-14 08:44:40
