procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 4  0      0 6100868  17160 3788728    0    0  3334 11251    5    3  4  7 86  4  0 2020-02-08 09:53:12
 3  1      0 6071772  17160 3788832    0    0 55192  8539 10764 24432  5 11 78  6  0 2020-02-08 09:53:15
 2  0      0 6072352  17160 3788852    0    0 64027  8434 10450 24651  4 10 80  6  0 2020-02-08 09:53:18
 5  0      0 6071892  17160 3788824    0    0 63613  8769 9852 24034  5  9 79  6  0 2020-02-08 09:53:21
 6  0      0 6072556  17160 3788832    0    0 63375  9063 8794 23739  4  8 85  3  0 2020-02-08 09:53:24
 6  0      0 6072272  17160 3789016    0    0 55820  8669 10070 25303  5 12 80  3  0 2020-02-08 09:53:27
 5  1      0 6065464  17188 3789004    0    0 65000  8946 8263 23578  5 10 82  2  0 2020-02-08 09:53:30
 2  1      0 6067384  17160 3789012    0    0 63949  9375 8821 25735  5 11 75  9  0 2020-02-08 09:53:33
 4  0      0 6072628  17160 3789036    0    0 58881  9679 7637 22782  5 10 82  2  0 2020-02-08 09:53:36
 3  0      0 6072964  17160 3789064    0    0 66064 10297 8325 23495  4  9 85  2  0 2020-02-08 09:53:39
 1  1      0 6072660  17160 3789076    0    0 63380 15180 9304 25246  4 10 84  2  0 2020-02-08 09:53:42
 5  1      0 6067884  17160 3789140    0    0 60428 27082 13815 28852  9 16 72  3  0 2020-02-08 09:53:45
 1  1      0 6072612  17160 3789140    0    0 59267 23287 10966 27246  6 12 80  2  0 2020-02-08 09:53:48
 3  1      0 6072664  17160 3789148    0    0 57906 18835 9734 25199  4 10 84  2  0 2020-02-08 09:53:51
 1  1      0 6071912  17160 3789172    0    0 58088 19171 10542 25989  4 10 82  4  0 2020-02-08 09:53:54
 1  1      0 6070744  17160 3789384    0    0 53252 21877 11423 27241  5 13 79  3  0 2020-02-08 09:53:57
 0  1      0 6071396  17160 3789380    0    0 57780 21842 11157 26616  4 11 83  2  0 2020-02-08 09:54:00
 0  0      0 6066940  17160 3789412    0    0 59996 22359 12257 30402  6 14 71  9  0 2020-02-08 09:54:03
 7  0      0 6070428  17160 3789604    0    0 59092 31126 11485 26705  5 12 80  3  0 2020-02-08 09:54:06
 2  0      0 6071180  17160 3789592    0    0 56715 48268 13044 28036  5 12 80  4  0 2020-02-08 09:54:09
 5  2      0 6070356  17160 3789608    0    0 54082 38962 11986 27344  5 11 81  4  0 2020-02-08 09:54:12
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  1      0 6070300  17160 3789612    0    0 54797 42928 12522 28110  5 14 77  4  0 2020-02-08 09:54:15
 0  0      0 6075488  17160 3789616    0    0 54072 44643 12760 28101  4 12 80  4  0 2020-02-08 09:54:18
 2  1      0 6075708  17160 3789636    0    0 52846 40239 12848 28296  5 12 78  4  0 2020-02-08 09:54:21
 1  1      0 6071728  17160 3789656    0    0 57401 45800 13511 31131  7 13 77  3  0 2020-02-08 09:54:24
 2  1      0 6068020  17160 3789784    0    0 55620 47513 13312 28991  5 15 75  4  0 2020-02-08 09:54:27
 1  1      0 6068512  17160 3789804    0    0 53679 42175 11774 26799  5 12 79  4  0 2020-02-08 09:54:30
 4  0      0 6068780  17160 3789828    0    0 55401 42821 12840 28523  5 12 81  3  0 2020-02-08 09:54:33
 1  1      0 6063932  17160 3789896    0    0 56626 42094 12528 28202  5 14 78  3  0 2020-02-08 09:54:36
 1  0      0 6063260  17160 3789968    0    0 58830 36482 11159 26337  4 10 82  3  0 2020-02-08 09:54:39
 1  1      0 6063928  17160 3789980    0    0 58100 38551 12332 28230  4 11 81  3  0 2020-02-08 09:54:42
 0  1      0 6063500  17160 3790020    0    0 54392 36793 12516 27887  6 14 77  3  0 2020-02-08 09:54:45
 0  1      0 6068284  17160 3790016    0    0 53467 36414 13514 29650  6 13 72  8  0 2020-02-08 09:54:48
 6  0      0 6063776  17160 3790056    0    0 61805 36523 13132 31497  6 15 69 10  0 2020-02-08 09:54:51
 4  0      0 6069532  17160 3790052    0    0 56921 37771 12515 27653  4 11 82  3  0 2020-02-08 09:54:54
 0  1      0 6068396  17160 3790312    0    0 53180 37845 12741 28285  6 14 77  4  0 2020-02-08 09:54:57
 2  0      0 6069136  17160 3790316    0    0 54060 35198 12496 27727  5 12 81  3  0 2020-02-08 09:55:00
 1  0      0 6065196  17160 3790336    0    0 56750 33234 13364 31078  6 15 69 11  0 2020-02-08 09:55:03
 0  1      0 6068552  17160 3790364    0    0 54586 39450 12985 28440  6 14 78  3  0 2020-02-08 09:55:06
10  0      0 6064536  17160 3790368    0    0 49320 34880 11976 26935  6 12 79  3  0 2020-02-08 09:55:09
 0  1      0 6069664  17160 3790500    0    0 52813 40412 13272 28680  6 13 78  4  0 2020-02-08 09:55:12
 1  0      0 6069636  17160 3790612    0    0 53115 38927 12875 27878  5 14 77  4  0 2020-02-08 09:55:15
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 1  1      0 6070844  17160 3790584    0    0 53571 35328 11543 26971  5 11 81  3  0 2020-02-08 09:55:18
 1  1      0 6070524  17160 3790600    0    0 50843 38958 12513 27684  5 12 79  3  0 2020-02-08 09:55:21
 0  1      0 6070692  17160 3790616    0    0 52394 41706 13128 27953  4 11 81  3  0 2020-02-08 09:55:24
 0  1      0 6069888  17160 3790716    0    0 52356 38226 13080 28339  6 14 77  3  0 2020-02-08 09:55:27
 2  0      0 6071200  17160 3790728    0    0 52271 39743 12667 27863  5 12 79  4  0 2020-02-08 09:55:30
