Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/08/2020 	_x86_64_	(8 CPU)

02/08/2020 09:16:57 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.58    0.00    6.64    3.60    0.00   86.17

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdc               0.00     0.07    0.41   22.54     0.01     0.17    16.41     0.90   39.31   13.01   39.79   3.18   7.30
sde               0.00     0.00  127.99   57.18     4.82     8.47   146.95     2.29   12.37   13.06   10.82   0.63  11.58
sdd               0.00     0.00   17.63    2.34     0.06     0.00     6.56     0.05    2.40    1.25   11.04   2.01   4.01
sdf               0.00     0.00   12.43    2.63     0.05     0.24    39.58     0.04    2.78    0.82   12.05   1.84   2.78
sdj               0.00     0.00    9.40    5.67     0.76     2.04   380.74     0.16   10.85   10.16   12.00   2.98   4.49
sdg               0.00     0.00    6.41    3.20     0.03     0.24    57.09     0.04    4.22    1.07   10.54   2.84   2.73
sdh               0.00     0.00    6.56    3.14     0.03     0.24    57.60     0.04    4.61    1.14   11.87   3.16   3.06
sdi               0.00     0.00   14.84    5.34     0.78     2.04   285.86     0.16    8.02    6.46   12.35   2.13   4.30
sdk               0.00     0.00    8.35    5.71     0.75     2.04   405.79     0.16   11.40   10.94   12.07   3.10   4.35
sdm               0.00     0.00    9.23    5.29     0.76     2.04   394.33     0.16   11.17   10.52   12.30   2.98   4.33
sdl               0.00     0.00    8.37    5.35     0.75     2.04   415.96     0.16   11.53   10.97   12.40   3.04   4.17
sdp               0.00     0.00    8.25    5.33     0.75     2.04   420.68     0.16   11.64   11.17   12.36   3.04   4.12
sdo               0.00     0.00    9.31    5.70     0.76     2.04   382.82     0.16   10.61    9.92   11.74   2.89   4.33
sdn               0.00     0.00    8.29    5.32     0.75     2.04   419.09     0.16   11.58   11.09   12.35   3.05   4.15
sdq               0.00     0.00   30.65   42.89     7.64    16.31   666.74     1.27   17.33   30.71    7.77   1.95  14.31
sdr               0.00     0.00   26.00   43.48     5.60    16.31   645.85     1.30   18.78   32.07   10.83   2.54  17.68
sdb               0.00     0.00    0.00    0.00     0.00     0.00    61.28     0.00    0.36    0.36    0.00   0.33   0.00
sda               0.00     0.07    0.39    5.38     0.01     0.04    15.59     0.27   46.88    7.73   49.73   4.16   2.40
dm-0              0.00     0.00    0.42   22.61     0.01     0.17    16.36     0.91   39.33   13.30   39.81   3.17   7.30
sds               0.00     0.00    0.12    0.00     0.00     0.00     8.04     0.00    3.58    3.58    4.45   3.57   0.04
dm-1              0.00     0.00    0.02    0.00     0.00     0.00     8.10     0.00    1.97    1.97    4.73   1.97   0.00
sdt               0.00     0.00    0.34    0.00     0.00     0.00     8.01     0.00    2.26    2.26    0.00   2.26   0.08
dm-2              0.00     0.00    0.24    0.00     0.00     0.00     8.01     0.00    1.33    1.33    0.00   1.33   0.03
sdu               0.00     0.00    2.41    0.99     0.00     0.00     2.37     0.01    2.65    1.73    4.90   2.63   0.90
