procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
25  1      0 1068914240  58464 4084228    0    0 340468   475 64042 78480 16  6 66 11  0 2020-02-20 21:34:19
33 122      0 1068922176  58464 4084136    0    0 387100   582 74163 85429 17  7 64 12  0 2020-02-20 21:34:22
21  3      0 1068923840  58464 4084136    0    0 374032   624 69318 82572 17  7 62 13  0 2020-02-20 21:34:25
27 37      0 1068922048  58464 4084596    0    0 380673   279 70315 84812 17  7 64 12  0 2020-02-20 21:34:28
32  5      0 1068817920  58464 4084644    0    0 341002   544 64965 77866 17  6 67 10  0 2020-02-20 21:34:31
30  2      0 1068856960  58464 4084684    0    0 336372   154 66527 78668 16  7 67 10  0 2020-02-20 21:34:34
29  9      0 1068879104  58464 4085224    0    0 339735   446 69095 87322 17  7 66 10  0 2020-02-20 21:34:37
23  2      0 1068881600  58464 4085272    0    0 359319   398 66129 76611 17  7 63 14  0 2020-02-20 21:34:40
22  2      0 1068882880  58464 4085256    0    0 345825   626 68344 82138 17  6 67 10  0 2020-02-20 21:34:43
31 162      0 1068883904  58464 4085280    0    0 293679   204 57602 68968 17  6 69  9  0 2020-02-20 21:34:46
40 46      0 1068881856  58464 4085336    0    0 319301   388 60454 75680 17  6 70  8  0 2020-02-20 21:34:50
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
28  5      0 1068886976  58464 4085324    0    0 371935   157 70313 83495 17  7 65 12  0 2020-02-20 21:34:53
54 79      0 1068812800  48496 4072668    0    0 364217   497 66691 82525 17  7 64 12  0 2020-02-20 21:34:56
26  3      0 1068877312  58464 4085720    0    0 397642   695 69356 85548 17  7 61 14  0 2020-02-20 21:34:59
40 49      0 1068885760  58464 4085824    0    0 349020   871 64777 79261 17  7 66 11  0 2020-02-20 21:35:02
25  1      0 1068854144  58464 4085812    0    0 319604   148 63355 75729 17  7 67 10  0 2020-02-20 21:35:05
32  8      0 1068889856  58464 4085872    0    0 388403   380 71507 85670 17  7 63 13  0 2020-02-20 21:35:08
42 107      0 1068891136  58464 4085888    0    0 323996   124 63808 78062 16  6 70  8  0 2020-02-20 21:35:11
22  2      0 1068883392  58464 4085948    0    0 376964   452 69517 83438 17  7 65 12  0 2020-02-20 21:35:14
22  2      0 1068881920  58464 4084868    0    0 334652   238 63289 81773 17  7 66 10  0 2020-02-20 21:35:17
26 23      0 1068880768  58464 4086172    0    0 346172   702 64173 80602 16  6 68 10  0 2020-02-20 21:35:20
35 96      0 1068885568  58464 4086252    0    0 397159   213 68711 87316 17  7 63 12  0 2020-02-20 21:35:23
30 10      0 1068887168  58464 4086268    0    0 288112   353 54843 69827 17  6 69  8  0 2020-02-20 21:35:26
36  9      0 1068885888  58464 4086736    0    0 355439   232 65893 76634 17  7 64 12  0 2020-02-20 21:35:29
44 15      0 1068881664  58464 4086784    0    0 359060   730 63506 76140 17  7 63 13  0 2020-02-20 21:35:32
31 10      0 1068857600  58464 4086860    0    0 368018   446 64699 83990 17  7 63 12  0 2020-02-20 21:35:35
38 79      0 1068897024  58464 4087348    0    0 342317   251 60388 78393 17  7 66 10  0 2020-02-20 21:35:38
53 117      0 1068896384  58464 4087396    0    0 316159   238 62378 74808 16  6 68 10  0 2020-02-20 21:35:41
39 84      0 1068898112  58464 4087548    0    0 337767   406 61326 77537 16  7 68  9  0 2020-02-20 21:35:44
21  3      0 1068890176  58464 4087340    0    0 323275   310 60192 81008 17  7 65 11  0 2020-02-20 21:35:47
39 137      0 1068894336  58464 4087712    0    0 380707   261 70912 83454 17  7 65 11  0 2020-02-20 21:35:50
35 194      0 1068898368  58464 4087872    0    0 342770   281 62800 78571 16  7 66 11  0 2020-02-20 21:35:53
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
29 23      0 1068900800  58464 4088212    0    0 391044   244 71725 84727 17  8 61 14  0 2020-02-20 21:35:56
38 103      0 1068894528  58464 4088684    0    0 385444   477 68843 84157 17  7 65 12  0 2020-02-20 21:35:59
38 13      0 1068896832  58464 4088980    0    0 409928   724 75388 88748 17  8 61 14  0 2020-02-20 21:36:02
42  5      0 1068864128  58464 4088968    0    0 336847   617 66958 79293 16  6 69  8  0 2020-02-20 21:36:05
33  8      0 1068894400  58464 4089136    0    0 359032   466 67531 86618 17  7 65 11  0 2020-02-20 21:36:08
23  2      0 1068902592  58464 4089172    0    0 389359   340 69100 81851 17  7 64 13  0 2020-02-20 21:36:11
27 112      0 1068901248  58464 4089420    0    0 375703   338 69570 80162 17  7 64 12  0 2020-02-20 21:36:14
25  6      0 1068903168  58464 4089480    0    0 314551   424 64421 76027 16  6 68  9  0 2020-02-20 21:36:17
25  2      0 1068901312  58464 4089576    0    0 378034   403 70323 82218 16  7 65 12  0 2020-02-20 21:36:20
26 159      0 1068904768  58464 4089816    0    0 314079   213 62899 75107 16  6 68  9  0 2020-02-20 21:36:23
34  6      0 1068821632  51220 4084376    0    0 339949   255 68771 82567 17  7 66 10  0 2020-02-20 21:36:26
40  8      0 1068895360  58464 4090704    0    0 305712   350 61635 76742 16  6 69  8  0 2020-02-20 21:36:29
28 124      0 1068894720  58464 4090400    0    0 384528   408 70653 82111 17  8 63 13  0 2020-02-20 21:36:32
32  1      0 1068862144  58464 4090544    0    0 375018   187 67073 83369 17  7 65 11  0 2020-02-20 21:36:35
38 63      0 1068903232  58464 4090624    0    0 354716   400 67565 82953 17  7 65 11  0 2020-02-20 21:36:38
29 23      0 1068903808  58464 4091096    0    0 378356   731 71611 82550 17  7 64 12  0 2020-02-20 21:36:41
26  2      0 1068904960  58464 4091408    0    0 326676   513 61458 76034 16  6 69  9  0 2020-02-20 21:36:44
30  3      0 1068897280  58388 4089348    0    0 351306   722 65894 85367 17  7 66 11  0 2020-02-20 21:36:47
23  2      0 1068896576  58464 4091596    0    0 317517   269 60213 75919 16  6 69  8  0 2020-02-20 21:36:50
37 66      0 1068903168  58464 4092016    0    0 288071   225 56281 72322 16  6 72  6  0 2020-02-20 21:36:53
34  7      0 1068903360  58464 4091860    0    0 359135   271 66808 80424 17  7 66 11  0 2020-02-20 21:36:56
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
26  2      0 1068924416  58464 4092628    0    0 379659   240 68342 82310 16  7 64 13  0 2020-02-20 21:36:59
28 12      0 1068920896  58464 4092756    0    0 395695   384 71841 85407 17  8 63 13  0 2020-02-20 21:37:02
27  0      0 1068874688  58464 4093692    0    0 321068   296 60077 76933 16  6 70  8  0 2020-02-20 21:37:05
25  5      0 1068912000  58464 4093880    0    0 383150   357 72043 89950 17  8 63 13  0 2020-02-20 21:37:08
28 69      0 1068918400  58464 4093856    0    0 383617   206 71174 84712 17  7 66 11  0 2020-02-20 21:37:11
23  2      0 1068920448  58464 4093700    0    0 371698   729 67417 82670 16  7 66 11  0 2020-02-20 21:37:14
29 20      0 1068920704  58464 4093736    0    0 357156   579 67435 80126 17  7 65 12  0 2020-02-20 21:37:17
23  3      0 1068920384  58464 4093788    0    0 383692   289 67785 81591 16  7 65 12  0 2020-02-20 21:37:20
23 95      0 1068920128  58464 4094560    0    0 347140   382 65230 79547 16  7 67 10  0 2020-02-20 21:37:23
25  5      0 1068828480  55212 4083676    0    0 347291   250 66481 83925 17  7 65 12  0 2020-02-20 21:37:26
25 30      0 1068908160  58464 4095244    0    0 331343   319 62876 78778 16  6 69  9  0 2020-02-20 21:37:29
23  2      0 1068904896  58464 4094992    0    0 362301   427 64619 79247 17  7 64 13  0 2020-02-20 21:37:32
