Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/08/2020 	_x86_64_	(8 CPU)

10:08:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:08:27 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:08:30 AM  all   17.70    0.00   33.75   31.55    0.00   16.00    0.00    0.00    0.00    1.01
10:08:30 AM    0   18.82    0.00   35.79   32.47    0.00   12.55    0.00    0.00    0.00    0.37
10:08:30 AM    1   14.77    0.00   30.30   36.36    0.00   17.80    0.00    0.00    0.00    0.76
10:08:30 AM    2   18.25    0.00   33.21   33.94    0.00   13.50    0.00    0.00    0.00    1.09
10:08:30 AM    3   20.96    0.00   30.88   40.44    0.00    7.35    0.00    0.00    0.00    0.37
10:08:30 AM    4   17.31    0.00   37.46   20.49    0.00   23.67    0.00    0.00    0.00    1.06
10:08:30 AM    5   19.57    0.00   39.50   20.28    0.00   19.57    0.00    0.00    0.00    1.07
10:08:30 AM    6   17.47    0.00   27.88   37.92    0.00   15.99    0.00    0.00    0.00    0.74
10:08:30 AM    7   14.61    0.00   33.71   31.84    0.00   17.23    0.00    0.00    0.00    2.62

10:08:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:08:33 AM  all   17.82    0.00   31.98   33.18    0.00   16.47    0.00    0.00    0.00    0.56
10:08:33 AM    0   17.54    0.00   31.34   35.07    0.00   15.67    0.00    0.00    0.00    0.37
10:08:33 AM    1   16.10    0.00   28.84   39.70    0.00   13.86    0.00    0.00    0.00    1.50
10:08:33 AM    2   19.25    0.00   26.79   36.98    0.00   16.98    0.00    0.00    0.00    0.00
10:08:33 AM    3   15.91    0.00   30.30   42.05    0.00   10.23    0.00    0.00    0.00    1.52
10:08:33 AM    4   19.06    0.00   37.77   20.14    0.00   22.66    0.00    0.00    0.00    0.36
10:08:33 AM    5   21.43    0.00   38.93   19.64    0.00   20.00    0.00    0.00    0.00    0.00
10:08:33 AM    6   17.71    0.00   33.58   35.06    0.00   13.28    0.00    0.00    0.00    0.37
10:08:33 AM    7   15.47    0.00   27.92   37.74    0.00   18.49    0.00    0.00    0.00    0.38

10:08:33 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:08:36 AM  all   18.76    0.00   34.78   29.35    0.00   16.52    0.00    0.00    0.00    0.59
10:08:36 AM    0   17.34    0.00   36.90   30.63    0.00   14.39    0.00    0.00    0.00    0.74
10:08:36 AM    1   16.79    0.00   39.05   29.93    0.00   12.41    0.00    0.00    0.00    1.82
10:08:36 AM    2   18.73    0.00   30.71   31.09    0.00   19.10    0.00    0.00    0.00    0.37
10:08:36 AM    3   18.22    0.00   31.23   38.66    0.00   11.15    0.00    0.00    0.00    0.74
10:08:36 AM    4   21.60    0.00   39.02   17.42    0.00   21.60    0.00    0.00    0.00    0.35
10:08:36 AM    5   21.79    0.00   39.64   18.57    0.00   19.64    0.00    0.00    0.00    0.36
10:08:36 AM    6   18.35    0.00   30.94   33.81    0.00   16.55    0.00    0.00    0.00    0.36
10:08:36 AM    7   16.85    0.00   30.34   35.96    0.00   16.48    0.00    0.00    0.00    0.37

10:08:36 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:08:39 AM  all   18.12    0.00   31.60   33.46    0.00   16.22    0.00    0.00    0.00    0.60
10:08:39 AM    0   18.18    0.00   31.06   37.50    0.00   13.26    0.00    0.00    0.00    0.00
