procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 1 32      0 5121836  17160 4076348    0    0 56041 32666 29753 44362 16 39  2 43  0 2020-02-08 10:14:12
11 23      0 5121336  17160 4076360    0    0 54395 30814 28713 42731 15 41  2 42  0 2020-02-08 10:14:15
 7 33      0 5116668  17160 4076392    0    0 60708 33825 29679 46642 17 41  2 40  0 2020-02-08 10:14:18
12 27      0 5121256  17160 4076416    0    0 61857 35578 29367 44507 16 39  1 45  0 2020-02-08 10:14:21
 3 33      0 5121844  17160 4076428    0    0 58759 33306 29821 44486 16 39  1 44  0 2020-02-08 10:14:24
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
15 25      0 5116920  17160 4076640    0    0 50048 31068 28856 43180 17 41  2 40  0 2020-02-08 10:14:27
 1 32      0 5121256  17160 4076592    0    0 47903 33496 28430 42772 17 39  2 42  0 2020-02-08 10:14:30
13 24      0 5112936  17160 4076608    0    0 50039 31563 29745 43943 15 38  2 45  0 2020-02-08 10:14:33
11 23      0 5111056  17160 4076628    0    0 48422 28680 28541 43273 16 39  2 42  0 2020-02-08 10:14:36
 9 26      0 5112388  17160 4076640    0    0 51053 29238 29359 43559 16 39  2 43  0 2020-02-08 10:14:39
 2 15      0 5113124  17160 4076744    0    0 44540 32876 28473 43550 16 39  3 42  0 2020-02-08 10:14:42
 6 26      0 5099656  17160 4076800    0    0 43591 36450 28973 42634 16 40  4 40  0 2020-02-08 10:14:45
 4 31      0 5099232  17160 4076804    0    0 55811 31063 28678 43130 16 38  3 43  0 2020-02-08 10:14:48
27 40      0 5106620   2752 4076416    0    0 57592 32917 29741 45468 16 40  2 42  0 2020-02-08 10:14:51
 4 27      0 5100764  17160 4076860    0    0 58808 32410 28719 44902 16 39  1 44  0 2020-02-08 10:14:54
16 33      0 5096508  15028 4076172    0    0 51272 35558 29500 45232 19 44  2 35  0 2020-02-08 10:14:57
17 29      0 5094860  17160 4077036    0    0 63080 34808 29149 45154 16 40  1 42  0 2020-02-08 10:15:00
 7 30      0 5083024  17160 4078904    0    0 60838 34575 28227 44177 16 39  2 43  0 2020-02-08 10:15:03
13 25      0 5082204  17160 4079144    0    0 54998 32826 29045 44012 17 41  1 40  0 2020-02-08 10:15:06
 9 29      0 5081996  17160 4079180    0    0 57061 32715 28932 43161 15 37  1 46  0 2020-02-08 10:15:09
 7 26      0 5077616  17160 4079276    0    0 59881 31406 28573 44811 20 43  1 37  0 2020-02-08 10:15:12
10 26      0 5051832  17160 4079320    0    0 50142 32543 29129 43373 17 41  1 40  0 2020-02-08 10:15:15
 5 31      0 5091604  17160 4079272    0    0 57378 33036 28946 43877 15 37  2 45  0 2020-02-08 10:15:18
 4 32      0 5091288  17160 4079284    0    0 58314 32512 29443 44100 16 39  2 43  0 2020-02-08 10:15:21
 4 29      0 5091652  17160 4079280    0    0 54468 34046 29440 44207 16 38  1 45  0 2020-02-08 10:15:24
 7 25      0 5087288  17160 4079516    0    0 51529 31596 28283 42332 16 41  2 40  0 2020-02-08 10:15:27
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 7 30      0 5092064  17160 4079444    0    0 53207 31366 27959 42531 16 39  2 43  0 2020-02-08 10:15:30
17 26      0 5098204  17160 4079432    0    0 49222 34142 28943 43325 15 38  1 46  0 2020-02-08 10:15:33
11 28      0 5097424  17160 4079452    0    0 53333 32571 28443 42737 15 39  1 45  0 2020-02-08 10:15:36
14 29      0 5111600  17160 4079432    0    0 50999 30022 28369 42530 15 37  1 47  0 2020-02-08 10:15:39
 6 33      0 5111908  17160 4079440    0    0 51085 29064 28627 43822 16 38  1 45  0 2020-02-08 10:15:42
10 29      0 5110892  17160 4079524    0    0 46472 28935 28209 41978 16 39  2 43  0 2020-02-08 10:15:45
 3 28      0 5105868  17160 4079536    0    0 47502 33102 28869 43185 17 39  3 41  0 2020-02-08 10:15:48
 4 32      0 5105716  17160 4079560    0    0 52562 32790 28403 43361 14 36  2 48  0 2020-02-08 10:15:51
 2 33      0 5105244  17160 4079568    0    0 55051 33462 28529 43409 15 37  2 46  0 2020-02-08 10:15:54
12 30      0 5091648  17160 4079804    0    0 50350 31636 27659 41869 16 40  2 43  0 2020-02-08 10:15:57
 2 32      0 5100140  17160 4079772    0    0 49237 32283 28848 43127 15 40  1 44  0 2020-02-08 10:16:00
 6 30      0 5100372  17160 4079792    0    0 52268 35115 29292 43989 15 38  2 46  0 2020-02-08 10:16:03
 3 34      0 5099940  17160 4079980    0    0 53880 32514 28539 43604 16 39  1 44  0 2020-02-08 10:16:06
 6 34      0 5100820  17160 4079964    0    0 55550 32340 29145 44235 15 36  1 48  0 2020-02-08 10:16:09
 3 32      0 5101496  17160 4079980    0    0 53505 30877 29048 43954 15 38  1 46  0 2020-02-08 10:16:12
22 26      0 5052940  17160 4079988    0    0 51158 29145 28657 42407 18 40  2 40  0 2020-02-08 10:16:15
17 30      0 5010212   2784 4080712    0    0 50126 29986 29045 43936 28 44  1 28  0 2020-02-08 10:16:18
18 26      0 4961720  17160 4080064    0    0 54709 30017 27788 43867 29 45  1 25  0 2020-02-08 10:16:21
 4 33      0 4973816  17160 4080076    0    0 51136 31399 28664 43175 27 43  2 28  0 2020-02-08 10:16:24
 9 31      0 4896188  17160 4080320    0    0 46963 30705 28062 41959 26 43  1 30  0 2020-02-08 10:16:27
 5 34      0 4902852  17160 4080264    0    0 50893 31672 27819 41354 26 41  1 31  0 2020-02-08 10:16:30
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 9 30      0 4906064  17160 4080276    0    0 51460 30615 28478 42234 26 40  1 33  0 2020-02-08 10:16:33
 4 31      0 5098508  17160 4080304    0    0 49907 33086 27961 42789 24 44  2 30  0 2020-02-08 10:16:36
 4 32      0 5099216  17160 4080328    0    0 53455 31667 28456 43029 15 38  1 46  0 2020-02-08 10:16:39
 0 35      0 5098228  17160 4080336    0    0 51991 32140 27959 42987 15 37  2 47  0 2020-02-08 10:16:42
15 32      0 5102328  16364 4079348    0    0 50415 31747 29225 43342 16 42  2 40  0 2020-02-08 10:16:45
 6 36      0 5097968  17160 4080344    0    0 52293 35233 28031 43011 16 36  2 46  0 2020-02-08 10:16:48
 4 35      0 5099556  17160 4080460    0    0 56459 31879 28177 43413 14 35  1 50  0 2020-02-08 10:16:51
 6 33      0 5098532  17160 4080472    0    0 54506 33221 29166 44173 14 36  1 48  0 2020-02-08 10:16:54
 4 33      0 5094424  17160 4080624    0    0 54509 31282 28047 42973 15 40  1 44  0 2020-02-08 10:16:57
 1 33      0 5098760  17160 4080644    0    0 55554 31374 28995 43738 15 38  1 45  0 2020-02-08 10:17:00
 3 34      0 5099816  17160 4080676    0    0 53650 30821 27851 44256 15 37  1 47  0 2020-02-08 10:17:03
 2 33      0 5099692  17160 4080696    0    0 50266 28247 29053 43792 17 42  1 40  0 2020-02-08 10:17:06
 1 36      0 5098744  17160 4080684    0    0 53198 30710 29475 45446 17 41  3 39  0 2020-02-08 10:17:09
 2 33      0 5095052  17160 4080836    0    0 48592 33960 30774 45082 16 41  2 41  0 2020-02-08 10:17:12
 3 33      0 5093472  17160 4080860    0    0 47912 30205 29822 43182 15 42  3 41  0 2020-02-08 10:17:15
 1 32      0 5094208  17160 4080880    0    0 49794 39194 31925 46242 15 41  3 41  0 2020-02-08 10:17:18
20 25      0 5088376  17160 4080912    0    0 51637 28097 30599 46907 17 43  2 38  0 2020-02-08 10:17:21
 1 34      0 5094336  17160 4080932    0    0 50812 32480 31085 45536 15 40  2 43  0 2020-02-08 10:17:24
 5 33      0 5089904  17160 4080980    0    0 52043 31857 29321 43958 15 42  2 41  0 2020-02-08 10:17:27
 0 38      0 5093380  17160 4081112    0    0 52745 31412 29367 44697 15 37  1 47  0 2020-02-08 10:17:30
 2 36      0 5094344  17160 4081128    0    0 56826 33124 28824 44367 13 36  1 49  0 2020-02-08 10:17:33
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0 37      0 5093908  17160 4081136    0    0 55056 31630 28339 43725 14 37  1 48  0 2020-02-08 10:17:36
 3 35      0 5088516  17160 4081152    0    0 54479 31754 29222 44474 16 37  1 46  0 2020-02-08 10:17:39
 2 36      0 5088392  17160 4080740    0    0 53615 36538 28248 44561 15 39  1 44  0 2020-02-08 10:17:42
 5 33      0 5093180  17160 4081260    0    0 54966 33097 28586 43555 14 38  2 46  0 2020-02-08 10:17:45
 0 33      0 5093816  17160 4081256    0    0 50410 31039 28908 43818 16 38  2 45  0 2020-02-08 10:17:48
 0 33      0 5094020  17160 4081360    0    0 50816 30645 29373 43477 15 39  1 45  0 2020-02-08 10:17:51
 1 34      0 5093328  17160 4081380    0    0 52583 32668 29856 44441 15 38  2 46  0 2020-02-08 10:17:54
 3 35      0 5088868  17160 4081416    0    0 51405 29466 29322 44161 16 41  2 41  0 2020-02-08 10:17:57
 1 36      0 5112988  17160 4081496    0    0 52884 31274 28931 44158 15 39  1 45  0 2020-02-08 10:18:00
 3 34      0 5113512  17160 4081512    0    0 51228 31729 28898 44008 14 37  1 47  0 2020-02-08 10:18:03
 1 35      0 5114836  17160 4081548    0    0 48988 31500 29256 44244 16 40  2 43  0 2020-02-08 10:18:06
 2 32      0 5113616  17160 4081544    0    0 49877 30935 28886 43106 14 36  2 48  0 2020-02-08 10:18:09
 0 33      0 5113504  17160 4081560    0    0 50828 32048 29206 44195 16 38  2 44  0 2020-02-08 10:18:12
 1 34      0 5112532  17160 4081608    0    0 45695 32713 29057 42846 15 40  1 44  0 2020-02-08 10:18:15
 1  0      0 5796388  17160 4080336    0    0 16976  5159 8456 22509  7 13 72  8  0 2020-02-08 10:18:18
 0  0      0 5793708  17160 4080356    0    0 10250  1867 3735 18503  3  6 83  8  0 2020-02-08 10:18:21
 0  0      0 5798756  17160 4080356    0    0   513  1568 1778 13278  1  2 96  0  0 2020-02-08 10:18:24
 1  0      0 5794936  17160 4080344    0    0   451  1594 2239 14230  2  5 93  0  0 2020-02-08 10:18:27
 0  0      0 5799560  17160 4080440    0    0    57  2664 2339 14050  2  3 95  0  0 2020-02-08 10:18:30
 0  0      0 5799916  17160 4080448    0    0    68  1513 1833 13570  1  2 97  0  0 2020-02-08 10:18:33
 0  0      0 5799668  17160 4080452    0    0   156  1656 1968 13753  2  4 94  0  0 2020-02-08 10:18:36
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  0      0 5800528  17160 4080468    0    0   103  1129 1820 13336  1  2 96  0  0 2020-02-08 10:18:39
 0  0      0 5800852  17160 4080480    0    0    63  1869 2094 14106  1  3 96  0  0 2020-02-08 10:18:42
 0  0      0 5784300  17160 4080496    0    0   154  2297 3235 15160  3  5 92  0  0 2020-02-08 10:18:45
 0  0      0 5783944  17160 4080500    0    0   174  2193 2344 14320  2  3 94  1  0 2020-02-08 10:18:48
 0  0      0 5783372  17160 4080520    0    0   137  1812 1946 13788  1  3 96  0  0 2020-02-08 10:18:51
 0  0      0 5779664  17160 4080544    0    0   153  1964 1792 13401  1  2 95  1  0 2020-02-08 10:18:54
 3  0      0 5771408  17160 4080680    0    0  5964 15542 6933 18945  6  8 85  1  0 2020-02-08 10:18:57
