procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
12 16      0 3615728  37624 6076140    0    0 31443 15100 24735 37233 27 36  3 34  0 2020-02-10 16:23:23
 6 20      0 3576960  37652 6076132    0    0 32147 25381 24782 37163 28 36  4 32  0 2020-02-10 16:23:26
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 7 18      0 3752308  37624 6076260    0    0 36184 20100 26640 40978 27 43  2 28  0 2020-02-10 16:23:29
 6 18      0 3757288  37624 6076356    0    0 29667 16519 25569 38853 14 32  4 49  0 2020-02-10 16:23:32
10 19      0 3783108  37624 6076392    0    0 30204 13538 25606 37475 14 29  5 53  0 2020-02-10 16:23:35
13 22      0 3762216  22204 6076580    0    0 29804 17905 25639 38314 17 34  3 45  0 2020-02-10 16:23:38
10 17      0 3788348  37624 6076480    0    0 36431 13805 26141 40659 16 33  3 49  0 2020-02-10 16:23:41
 8 15      0 3787732  37624 6076716    0    0 32561 16649 25443 37262 18 32  3 47  0 2020-02-10 16:23:44
 4 19      0 3772456  37624 6076696    0    0 31010 14385 25782 38955 18 33  3 45  0 2020-02-10 16:23:47
 8 30      0 3781820  36180 6076552    0    0 35414 18301 26019 40069 17 36  3 43  0 2020-02-10 16:23:50
15 13      0 3771848  37624 6076808    0    0 34727 14532 25652 38808 15 32  4 50  0 2020-02-10 16:23:53
 7 19      0 3786464  37624 6076840    0    0 31110 17551 25822 38385 17 33  3 47  0 2020-02-10 16:23:56
 7 21      0 3747404  37624 6077036    0    0 31045 15405 25726 37979 18 34  3 45  0 2020-02-10 16:23:59
 2 21      0 3744312  37624 6077072    0    0 32515 19851 25944 38721 14 33  4 50  0 2020-02-10 16:24:02
 6 21      0 3771208  37624 6077124    0    0 37811 14492 26377 41053 17 35  4 44  0 2020-02-10 16:24:05
 0 21      0 3785424  37624 6077204    0    0 30772 16801 25416 38252 18 34  3 45  0 2020-02-10 16:24:08
 3 21      0 3785644  37624 6077240    0    0 34304 15138 26084 38799 15 32  4 49  0 2020-02-10 16:24:11
 3 23      0 3738180  35564 6077780    0    0 30574 18073 25208 37888 17 33  4 45  0 2020-02-10 16:24:14
 6 21      0 3745296  37624 6077484    0    0 37710 14470 26223 40757 18 37  3 42  0 2020-02-10 16:24:17
10 21      0 3784776  37624 6077568    0    0 30799 17258 25286 37855 18 35  5 42  0 2020-02-10 16:24:20
 8 20      0 3771380  37624 6077604    0    0 34029 14728 25626 38088 14 31  4 51  0 2020-02-10 16:24:23
 1 22      0 3740868  37652 6077592    0    0 30755 20939 26034 38428 16 33  4 47  0 2020-02-10 16:24:26
 0 21      0 3778852  37624 6077800    0    0 37307 14273 26170 40582 19 38  4 38  0 2020-02-10 16:24:29
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 5 19      0 3746392  37624 6077840    0    0 33299 19083 25655 38458 14 31  5 50  0 2020-02-10 16:24:32
14 20      0 3774976  37624 6077820    0    0 32459 17635 26069 38759 15 32  4 48  0 2020-02-10 16:24:35
36 24      0 3746940  22304 6077892    0    0 30039 21660 26206 39129 18 36  4 42  0 2020-02-10 16:24:38
10 15      0 3779140  37624 6077920    0    0 39765 15670 26258 40973 15 35  4 46  0 2020-02-10 16:24:41
 4 20      0 3780952  37624 6078148    0    0 31328 17330 25384 37659 18 33  4 45  0 2020-02-10 16:24:44
12 17      0 3763192  37624 6078112    0    0 32038 13374 26129 39136 19 34  4 43  0 2020-02-10 16:24:47
11 27      0 3775576  35312 6077400    0    0 38052 18834 25638 39701 18 37  4 41  0 2020-02-10 16:24:50
 3 23      0 3761852  37624 6078272    0    0 32566 15524 25842 39235 15 32  3 50  0 2020-02-10 16:24:53
13 17      0 3775688  37624 6078316    0    0 30697 16581 25864 38106 17 32  4 47  0 2020-02-10 16:24:56
 4 19      0 3751220  37624 6078336    0    0 34595 14523 25234 38084 18 34  4 45  0 2020-02-10 16:24:59
12 18      0 3737568  37624 6078388    0    0 30584 18129 25611 38347 14 32  4 50  0 2020-02-10 16:25:02
 5 20      0 3762312  37624 6078440    0    0 37859 15165 26648 41414 17 36  4 43  0 2020-02-10 16:25:05
 9 17      0 3779680  37624 6078460    0    0 33455 16509 25253 37930 18 35  4 44  0 2020-02-10 16:25:08
 4 21      0 3778964  37624 6078608    0    0 32068 15278 25990 38779 15 32  4 49  0 2020-02-10 16:25:11
 0 22      0 3731852  37652 6078804    0    0 30362 18506 25674 37881 17 33  4 46  0 2020-02-10 16:25:14
 9 20      0 3754024  37624 6078828    0    0 39983 13950 26152 41201 17 36  3 43  0 2020-02-10 16:25:17
 8 19      0 3780000  37624 6078996    0    0 31179 17149 25142 37379 17 34  4 44  0 2020-02-10 16:25:20
12 20      0 3763088  37624 6079036    0    0 31925 14431 25181 38330 15 31  4 50  0 2020-02-10 16:25:23
 2 22      0 3735028  37652 6079036    0    0 33157 18341 25278 38147 16 32  4 48  0 2020-02-10 16:25:26
 5 21      0 3734896  37624 6079056    0    0 37545 15712 26195 40214 19 37  3 40  0 2020-02-10 16:25:29
 8 18      0 3739884  37624 6079080    0    0 30880 16526 25440 37973 14 31  5 51  0 2020-02-10 16:25:32
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
11 17      0 3765188  37624 6079108    0    0 33635 13952 25746 37832 15 31  4 50  0 2020-02-10 16:25:35
 4 30      0 3737144  29492 6079520    0    0 32587 18629 26337 39555 18 36  3 43  0 2020-02-10 16:25:38
 2 19      0 3772932  37624 6079336    0    0 33823 15230 26132 39986 15 34  4 47  0 2020-02-10 16:25:41
 0 22      0 3774264  37624 6079552    0    0 33127 17035 25564 37888 18 32  5 45  0 2020-02-10 16:25:44
 6 19      0 3751584  37624 6079520    0    0 31163 16366 25860 38704 19 33  3 45  0 2020-02-10 16:25:47
 9 20      0 3771628  37448 6078980    0    0 36045 17706 26220 40719 17 37  3 43  0 2020-02-10 16:25:50
 7 16      0 3762608  37624 6079616    0    0 35695 16179 25960 39588 15 32  4 50  0 2020-02-10 16:25:53
 6 21      0 3784564  37624 6079664    0    0 31701 17545 25746 38647 17 33  5 46  0 2020-02-10 16:25:56
 2 21      0 3745260  37624 6079768    0    0 31795 16711 25245 37582 18 35  4 43  0 2020-02-10 16:25:59
 7 17      0 3740820  37652 6079848    0    0 32924 18170 25201 38143 14 32  4 50  0 2020-02-10 16:26:02
10 18      0 3765384  37624 6079880    0    0 37420 15958 26593 40607 16 35  3 46  0 2020-02-10 16:26:05
 1 21      0 3783700  37624 6079796    0    0 30756 17286 25285 37838 17 33  3 46  0 2020-02-10 16:26:08
 3 19      0 3784608  37624 6080000    0    0 34037 14844 25569 38432 14 32  4 50  0 2020-02-10 16:26:11
10 17      0 3743508  28436 6080696    0    0 31139 18157 25380 37479 17 34  3 46  0 2020-02-10 16:26:14
 9 19      0 3749228  37624 6080252    0    0 37029 14994 25860 40418 18 36  3 44  0 2020-02-10 16:26:17
 2 20      0 3785200  37624 6080320    0    0 33905 16608 25336 37579 16 34  5 45  0 2020-02-10 16:26:20
 7 18      0 3771160  37624 6080364    0    0 31875 14108 25202 38483 14 31  4 51  0 2020-02-10 16:26:23
 2 24      0 3744576  32484 6080732    0    0 30344 18605 25280 38273 16 32  4 48  0 2020-02-10 16:26:26
 6 20      0 3749804  37624 6080452    0    0 39803 14573 25777 40501 19 37  4 40  0 2020-02-10 16:26:29
 1 21      0 3746056  37624 6080492    0    0 31227 17310 25891 38981 14 31  4 51  0 2020-02-10 16:26:32
 5 19      0 3767952  37624 6080552    0    0 31472 14754 25573 38149 17 33  4 47  0 2020-02-10 16:26:35
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
17 26      0 3746032  22368 6080616    0    0 33504 17662 25514 38535 17 35  4 44  0 2020-02-10 16:26:38
 6 17      0 3776344  37624 6080684    0    0 38000 14061 26142 41257 16 34  4 46  0 2020-02-10 16:26:41
 2 20      0 3779260  37624 6080904    0    0 30332 17761 24824 37294 18 34  4 44  0 2020-02-10 16:26:44
18 16      0 3759644  37624 6080952    0    0 34835 13721 25360 38584 19 34  5 42  0 2020-02-10 16:26:47
 7 24      0 3773128  37256 6080536    0    0 35955 19059 26029 40259 17 37  3 43  0 2020-02-10 16:26:50
 3 22      0 3767040  37620 6079972    0    0 33349 14817 25177 38959 15 32  4 49  0 2020-02-10 16:26:53
 0 22      0 3783556  37624 6081080    0    0 33765 16046 25087 38039 16 32  5 47  0 2020-02-10 16:26:56
 1 21      0 3749904  37624 6081076    0    0 31965 14641 25260 37783 19 34  4 43  0 2020-02-10 16:26:59
 4 22      0 3745124  37652 6081104    0    0 30447 18549 25213 38626 13 31  4 51  0 2020-02-10 16:27:02
 2 21      0 3766680  37624 6081200    0    0 40447 15023 26543 40934 16 35  3 45  0 2020-02-10 16:27:05
 0 21      0 3788092  37624 6081196    0    0 30380 18060 25080 37655 16 34  4 45  0 2020-02-10 16:27:08
 2 22      0 3789352  37624 6081228    0    0 31555 15612 25803 38561 14 31  4 50  0 2020-02-10 16:27:11
16 24      0 3750436  22204 6082068    0    0 33442 18771 25380 37759 17 34  4 45  0 2020-02-10 16:27:14
 6 21      0 3760116  37624 6081592    0    0 37310 15099 26575 41065 18 36  3 43  0 2020-02-10 16:27:17
11 18      0 3792644  37624 6081632    0    0 30348 17652 25768 38886 18 35  4 43  0 2020-02-10 16:27:20
 4 20      0 3773072  37624 6081672    0    0 34651 15097 26420 40165 16 33  4 47  0 2020-02-10 16:27:23
13 18      0 3756888  23232 6081704    0    0 30845 19725 26096 38953 16 33  4 48  0 2020-02-10 16:27:26
 4 18      0 3782832  37624 6081780    0    0 36599 16212 26266 40207 19 37  3 41  0 2020-02-10 16:27:29
 9 14      0 3788084  37624 6081832    0    0 33795 16782 25402 38400 15 32  4 50  0 2020-02-10 16:27:32
 4 21      0 3772544  37624 6081860    0    0 31667 14696 25557 37947 15 32  4 50  0 2020-02-10 16:27:35
 9 25      0 3747200  29312 6081068    0    0 32335 19309 25761 39147 18 35  4 44  0 2020-02-10 16:27:38
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 7 17      0 3780600  37624 6081960    0    0 37288 15377 26319 40275 15 33  4 48  0 2020-02-10 16:27:41
 8 15      0 3780564  37624 6082124    0    0 30982 17669 25309 37372 18 33  5 44  0 2020-02-10 16:27:44
26 18      0 3759380  37624 6082192    0    0 31429 15660 26414 39063 19 35  4 42  0 2020-02-10 16:27:47
15 25      0 3773140  36448 6081696    0    0 38445 19289 26395 40079 17 37  3 43  0 2020-02-10 16:27:50
 6 19      0 3763148  37624 6082324    0    0 31937 14458 26073 39265 15 32  3 50  0 2020-02-10 16:27:53
 5 18      0 3782964  37624 6082364    0    0 29743 16531 25793 38303 16 32  3 49  0 2020-02-10 16:27:56
10 14      0 3784340  37624 6082408    0    0 31592 14576 25196 37414 17 33  5 46  0 2020-02-10 16:27:59
 2 20      0 3738700  37652 6082416    0    0 30355 17694 25945 39181 13 31  4 51  0 2020-02-10 16:28:02
 7 19      0 3774420  37624 6082512    0    0 36229 14919 26303 40847 16 34  3 46  0 2020-02-10 16:28:05
 8 17      0 3794772  37624 6082556    0    0 30970 17071 25119 38057 17 33  4 46  0 2020-02-10 16:28:08
15 15      0 3695752  37624 6082600    0    0 30704 14604 25717 38112 20 33  4 43  0 2020-02-10 16:28:11
14 20      0 3649312  37652 6082656    0    0 29890 16530 24958 37246 32 39  3 27  0 2020-02-10 16:28:14
26 15      0 3624620  37624 6082968    0    0 37869 14560 25293 40178 32 41  2 25  0 2020-02-10 16:28:17
12 14      0 3624936  37624 6083020    0    0 28177 18942 24201 36085 30 39  3 28  0 2020-02-10 16:28:20
 2  0      0 4021224  37624 6082224    0    0  1580  1251 4471 17846 19  9 68  4  0 2020-02-10 16:28:23
 1 11      0 4158668  33192 6081776    0    0  6671  1956 4748 20132 14  8 68 10  0 2020-02-10 16:28:26
 1  0      0 4148640  37624 6082156    0    0  1861  4521 3799 15621  9  7 78  6  0 2020-02-10 16:28:29
 0  0      0 4152980  37624 6082172    0    0   256   616 1940 13511  5  3 91  1  0 2020-02-10 16:28:32
 1  0      0 4129144  37624 6082208    0    0   136  2140 2256 13620  5  4 91  0  0 2020-02-10 16:28:35
 1  0      0 4146520  37624 6081600    0    0  6813  1359 4260 18598  6  7 76 11  0 2020-02-10 16:28:38
 0  0      0 4150888  37624 6082312    0    0   129  1227 1866 13333  3  3 93  0  0 2020-02-10 16:28:41
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  0      0 4148912  37624 6082360    0    0   135  1732 2007 13406  6  4 90  0  0 2020-02-10 16:28:44
 2  0      0 4149384  37624 6082480    0    0   148  1347 2413 14368  7  5 88  0  0 2020-02-10 16:28:47
 1  0      0 4146568  37624 6081392    0    0  6781   933 3741 17783  5  6 77 12  0 2020-02-10 16:28:50
 1  0      0 4124556  37624 6082668    0    0   289  1241 2026 13716  4  3 91  1  0 2020-02-10 16:28:53
 1  0      0 4133372  37624 6082716    0    0   441  2030 2345 13946  5  4 90  1  0 2020-02-10 16:28:56
 1  1      0 4126640  37624 6082796    0    0  1480  5460 5983 16829  9  8 79  4  0 2020-02-10 16:28:59
