Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/10/2020 	_x86_64_	(8 CPU)

04:18:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:18:32 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:18:35 PM  all   17.39    0.00   25.37   41.51    0.00   11.42    0.00    0.00    0.00    4.31
04:18:35 PM    0   14.18    0.00   22.76   46.27    0.00   13.43    0.00    0.00    0.00    3.36
04:18:35 PM    1   22.14    0.00   18.08   42.80    0.00   13.65    0.00    0.00    0.00    3.32
04:18:35 PM    2   16.36    0.00   22.30   48.70    0.00   10.04    0.00    0.00    0.00    2.60
04:18:35 PM    3   11.55    0.00   33.94   32.49    0.00    6.86    0.00    0.00    0.00   15.16
04:18:35 PM    4   17.28    0.00   30.51   27.94    0.00   22.06    0.00    0.00    0.00    2.21
04:18:35 PM    5   18.55    0.00   36.36   30.55    0.00   13.45    0.00    0.00    0.00    1.09
04:18:35 PM    6   23.10    0.00   20.94   50.54    0.00    3.25    0.00    0.00    0.00    2.17
04:18:35 PM    7   15.87    0.00   17.71   53.14    0.00    9.59    0.00    0.00    0.00    3.69

04:18:35 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:18:38 PM  all   19.90    0.00   28.93   34.97    0.00   12.41    0.00    0.00    0.00    3.79
04:18:38 PM    0   14.80    0.00   34.66   33.21    0.00   11.19    0.00    0.00    0.00    6.14
04:18:38 PM    1   16.79    0.00   23.88   44.03    0.00   11.57    0.00    0.00    0.00    3.73
04:18:38 PM    2   15.41    0.00   29.03   42.65    0.00   11.11    0.00    0.00    0.00    1.79
04:18:38 PM    3   12.27    0.00   28.88   40.43    0.00   10.11    0.00    0.00    0.00    8.30
04:18:38 PM    4   18.84    0.00   30.07   27.17    0.00   23.55    0.00    0.00    0.00    0.36
04:18:38 PM    5   19.86    0.00   33.94   31.05    0.00   14.80    0.00    0.00    0.00    0.36
04:18:38 PM    6   16.19    0.00   33.09   37.41    0.00    5.04    0.00    0.00    0.00    8.27
04:18:38 PM    7   44.56    0.00   17.54   24.21    0.00   11.93    0.00    0.00    0.00    1.75

04:18:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:18:41 PM  all   18.68    0.00   29.16   36.73    0.00   12.56    0.00    0.00    0.00    2.86
04:18:41 PM    0   19.06    0.00   27.34   40.29    0.00   11.15    0.00    0.00    0.00    2.16
04:18:41 PM    1   13.93    0.00   35.00   34.64    0.00    8.93    0.00    0.00    0.00    7.50
04:18:41 PM    2   20.00    0.00   31.64   35.27    0.00   10.18    0.00    0.00    0.00    2.91
04:18:41 PM    3   15.99    0.00   25.28   46.10    0.00    7.43    0.00    0.00    0.00    5.20
04:18:41 PM    4   16.73    0.00   28.73   23.64    0.00   29.82    0.00    0.00    0.00    1.09
04:18:41 PM    5   17.75    0.00   36.59   28.62    0.00   16.30    0.00    0.00    0.00    0.72
04:18:41 PM    6   24.20    0.00   27.05   42.35    0.00    4.98    0.00    0.00    0.00    1.42
04:18:41 PM    7   21.69    0.00   21.32   43.01    0.00   11.76    0.00    0.00    0.00    2.21

04:18:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:18:44 PM  all   20.41    0.00   26.95   37.72    0.00   11.81    0.00    0.00    0.00    3.11
04:18:44 PM    0   28.47    0.00   24.82   34.31    0.00    9.85    0.00    0.00    0.00    2.55
04:18:44 PM    1   16.48    0.00   20.60   44.94    0.00   14.23    0.00    0.00    0.00    3.75
04:18:44 PM    2   16.91    0.00   24.63   47.06    0.00    9.56    0.00    0.00    0.00    1.84
04:18:44 PM    3   12.50    0.00   36.79   33.93    0.00    6.07    0.00    0.00    0.00   10.71
04:18:44 PM    4   16.13    0.00   29.39   27.96    0.00   26.16    0.00    0.00    0.00    0.36
04:18:44 PM    5   19.79    0.00   35.34   29.33    0.00   14.13    0.00    0.00    0.00    1.41
04:18:44 PM    6   24.47    0.00   23.05   47.52    0.00    3.90    0.00    0.00    0.00    1.06
04:18:44 PM    7   28.47    0.00   20.64   37.37    0.00   10.32    0.00    0.00    0.00    3.20

04:18:44 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:18:47 PM  all   20.29    0.00   27.54   36.59    0.00   11.96    0.00    0.00    0.00    3.62
04:18:47 PM    0   29.79    0.00   25.89   30.14    0.00   11.35    0.00    0.00    0.00    2.84
04:18:47 PM    1   20.14    0.00   26.98   35.61    0.00   11.87    0.00    0.00    0.00    5.40
04:18:47 PM    2   18.38    0.00   24.63   47.06    0.00    8.09    0.00    0.00    0.00    1.84
04:18:47 PM    3   13.43    0.00   31.72   37.31    0.00    7.46    0.00    0.00    0.00   10.07
04:18:47 PM    4   21.66    0.00   24.91   25.27    0.00   27.80    0.00    0.00    0.00    0.36
