procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
16 10      0 529172672  48044 3623224    0    0 221476 98114 104970 150832  5 10 69 16  0 2020-02-17 09:26:37
21 48      0 529176576  48044 3623220    0    0 488647 146223 136702 205195 11 21 37 31  0 2020-02-17 09:26:40
 6  9      0 529178560  48044 3623236    0    0 426673 136197 129599 192484 10 20 42 29  0 2020-02-17 09:26:43
24 30      0 529180256  48044 3623484    0    0 175145 115022 94221 125504  4  9 70 17  0 2020-02-17 09:26:46
 6 15      0 529179968  48044 3623352    0    0 405407 140670 124999 186124  9 17 49 25  0 2020-02-17 09:26:49
18 26      0 529112448  31596 3624264    0    0 337872 112298 114874 171302  8 13 58 21  0 2020-02-17 09:26:52
 1 12      0 529165824  48044 3623564    0    0 236738 114678 104466 143615  5 11 65 19  0 2020-02-17 09:26:55
19 13      0 529176288  48044 3621340    0    0 290559 148792 115681 157189  7 12 64 17  0 2020-02-17 09:26:58
 6  5      0 529176416  48044 3623524    0    0 302175 117708 113861 153582  7 12 66 14  0 2020-02-17 09:27:01
25 30      0 529180768  48044 3623632    0    0 194500 95006 104361 131754  5 10 75 11  0 2020-02-17 09:27:04
45 40      0 529180096  48044 3623656    0    0 584111 131945 140624 218916 13 26 23 38  0 2020-02-17 09:27:07
 3 13      0 529186048  48044 3623672    0    0 503948 133371 133338 202909 10 21 37 32  0 2020-02-17 09:27:10
 7 11      0 529173120  48044 3623740    0    0 112648 116496 97756 117545  4  8 73 15  0 2020-02-17 09:27:13
17 27      0 529181568  48044 3624060    0    0 241612 140152 106721 149155  5 11 66 18  0 2020-02-17 09:27:16
47 62      0 529181152  48044 3623948    0    0 527572 111878 137902 203680 11 22 33 33  0 2020-02-17 09:27:19
12 21      0 529187328  48044 3624072    0    0 417629 139709 125495 187030 10 19 41 30  0 2020-02-17 09:27:22
35 29      0 529185248  48044 3624088    0    0 302204 193658 110761 170650  6 13 61 19  0 2020-02-17 09:27:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
54 51      0 529187200  48044 3624112    0    0 553554 135377 135740 212290 12 22 31 35  0 2020-02-17 09:27:28
 2 12      0 529105760  48044 3624128    0    0 322060 98125 111785 165017  7 13 56 23  0 2020-02-17 09:27:31
10 17      0 529179904  48044 3624164    0    0 261915 140341 116144 167924  6 13 61 20  0 2020-02-17 09:27:34
21 19      0 529189824  48044 3624436    0    0 237337 129666 101116 143261  5 10 66 18  0 2020-02-17 09:27:37
15 18      0 529187936  48044 3624428    0    0 323900 98701 120638 169473  7 14 58 20  0 2020-02-17 09:27:40
 8 11      0 529182336  48044 3624352    0    0 411627 124983 134211 200876 10 19 48 23  0 2020-02-17 09:27:43
10 33      0 529174080  48044 3624620    0    0 375197 152544 102198 170528  7 13 57 22  0 2020-02-17 09:27:46
45 56      0 529172800  48044 3624752    0    0 562649 136373 118726 203183 11 21 36 32  0 2020-02-17 09:27:49
18 25      0 529166720  48044 3615964    0    0 532971 132946 140901 212107 13 25 25 37  0 2020-02-17 09:27:52
19 32      0 529169536  48044 3625060    0    0 115819 131723 80206 122953  3  6 76 15  0 2020-02-17 09:27:55
12 105      0 529172480  48044 3625096    0    0 518745 152133 135141 208699 11 22 33 34  0 2020-02-17 09:27:58
 7 121      0 529174336  48044 3625228    0    0 575442 148236 145148 223648 14 27 19 40  0 2020-02-17 09:28:01
 2  9      0 529174464  48044 3625496    0    0 241793 118683 109170 154583  6 13 60 22  0 2020-02-17 09:28:04
 8 12      0 529175296  48044 3625504    0    0 122313 99560 86846 114292  3  7 77 13  0 2020-02-17 09:28:07
 1 14      0 529176384  48044 3625520    0    0 303039 147220 112550 167198  7 13 60 21  0 2020-02-17 09:28:10
 2 136      0 529159968  48044 3625752    0    0 463946 127800 132694 198772 12 23 33 32  0 2020-02-17 09:28:13
 1 73      0 529166560  48044 3626120    0    0 581320 134451 146932 221648 13 27 20 41  0 2020-02-17 09:28:16
13 16      0 529169088  48044 3625996    0    0 137818 100362 93506 121100  3  8 74 15  0 2020-02-17 09:28:19
 9 13      0 529174496  48044 3626052    0    0 271855 149564 111755 161828  7 12 62 19  0 2020-02-17 09:28:22
13 15      0 529175808  48044 3626076    0    0 248509 74799 111465 150086  6 11 65 18  0 2020-02-17 09:28:25
29 27      0 529173440  48044 3626224    0    0 201503 114465 96526 131140  4  9 69 17  0 2020-02-17 09:28:28
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 8 14      0 529093760  48044 3626248    0    0 315791 111889 111894 160772  7 13 58 22  0 2020-02-17 09:28:31
 5  9      0 529164480  48044 3626332    0    0 151899 91161 91315 125253  3  8 72 17  0 2020-02-17 09:28:34
10 10      0 529169824  48044 3626348    0    0 170503 82222 89711 117863  4  8 72 16  0 2020-02-17 09:28:37
 3 18      0 529169600  48044 3626364    0    0 150420 84198 97398 120796  4  8 73 15  0 2020-02-17 09:28:40
13 24      0 529163744  48044 3626664    0    0 153993 80358 97257 120027  5  9 72 15  0 2020-02-17 09:28:43
11 14      0 529166784  48044 3627084    0    0 206344 98509 106983 139286  5 10 68 17  0 2020-02-17 09:28:46
 4 65      0 529171264  48044 3626928    0    0 483266 141038 138902 205420 11 20 41 29  0 2020-02-17 09:28:49
19 19      0 529174624  48044 3626908    0    0 330332 99520 115920 162474  8 14 56 22  0 2020-02-17 09:28:52
24 21      0 529171776  48044 3627188    0    0 356084 130220 123079 172201  8 17 50 25  0 2020-02-17 09:28:55
45 51      0 529174688  48044 3627424    0    0 458299 127473 136453 198892 10 20 43 27  0 2020-02-17 09:28:58
30 49      0 529093280  48044 3627552    0    0 585292 130069 142130 221934 14 28 17 41  0 2020-02-17 09:29:01
13 27      0 529163776  48044 3627336    0    0 271899 160546 106233 156570  6 13 60 21  0 2020-02-17 09:29:04
44 62      0 529166304  48044 3627348    0    0 347639 139499 119014 174886  8 15 57 21  0 2020-02-17 09:29:07
18 84      0 529157344  48044 3627376    0    0 576444 138179 146795 222032 13 27 19 40  0 2020-02-17 09:29:10
37 45      0 529159360  48044 3627136    0    0 361635 142926 123855 178147  9 18 48 25  0 2020-02-17 09:29:13
18 21      0 529162144  48044 3628280    0    0 343313 147512 115942 173402  8 15 56 22  0 2020-02-17 09:29:16
17 30      0 529164992  48044 3628068    0    0 430548 149109 124335 192674  9 17 47 27  0 2020-02-17 09:29:19
 4 17      0 529159648  48044 3628180    0    0 469894 113129 137525 211121 11 20 42 27  0 2020-02-17 09:29:22
15 21      0 529166048  48044 3628444    0    0 173151 121494 106155 136404  4 10 70 16  0 2020-02-17 09:29:25
28 68      0 529162208  48044 3628480    0    0 413489 166966 122009 186215  9 17 49 25  0 2020-02-17 09:29:28
30 51      0 529074976  48044 3628496    0    0 585661 112378 144559 220788 14 26 21 40  0 2020-02-17 09:29:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  8      0 529145568  48044 3628468    0    0 315785 103639 95803 158455  7 14 55 24  0 2020-02-17 09:29:34
 6 10      0 529151264  48044 3628496    0    0 88711 132340 90829 113568  2  7 77 14  0 2020-02-17 09:29:37
18 91      0 529150944  48044 3628520    0    0 286397 129731 112091 152675  7 14 58 21  0 2020-02-17 09:29:40
 8 90      0 529028000  48044 3628524    0    0 589470 118254 146005 224166 16 28 17 38  0 2020-02-17 09:29:43
 8  9      0 529010592  48044 3629204    0    0 320615 119682 114796 184566  9 16 51 24  0 2020-02-17 09:29:46
10 87      0 528935776  48044 3629048    0    0 323324 176778 119688 182879  9 16 55 20  0 2020-02-17 09:29:49
 5 153      0 528936640  35532 3628936    0    0 567011 148823 140886 222733 15 27 20 38  0 2020-02-17 09:29:52
 7 11      0 529143840  48044 3628928    0    0 408752 139449 130336 195207 11 22 38 28  0 2020-02-17 09:29:55
13 19      0 529154080  48044 3628920    0    0 289431 147437 115076 166103  7 13 60 20  0 2020-02-17 09:29:58
 6 11      0 529146240  48044 3629276    0    0 275439 113003 100975 148022  6 11 64 19  0 2020-02-17 09:30:01
 5 14      0 529146208  48044 3629248    0    0 210999 108418 94548 132954  4  9 69 17  0 2020-02-17 09:30:04
12 19      0 529146080  48044 3629236    0    0 406596 140367 123157 189742  9 17 51 24  0 2020-02-17 09:30:07
 8 15      0 529148480  48044 3629236    0    0 377991 126366 128348 183889  8 17 52 23  0 2020-02-17 09:30:10
 3 13      0 529134240  48044 3619452    0    0 160070 86360 93295 124416  4  9 70 17  0 2020-02-17 09:30:13
21 39      0 529139872  48044 3629840    0    0 337377 148258 109479 168793  7 13 58 21  0 2020-02-17 09:30:16
30 56      0 529144512  48044 3629704    0    0 549847 162403 139734 213277 12 25 25 38  0 2020-02-17 09:30:19
19 26      0 529147776  48044 3629720    0    0 560783 114427 137267 213387 14 25 23 38  0 2020-02-17 09:30:22
11 16      0 529145056  48044 3630288    0    0 231247 154700 101881 147448  5 11 66 18  0 2020-02-17 09:30:25
 4 12      0 529145824  48044 3630292    0    0 93503 69129 85167 103989  2  6 78 14  0 2020-02-17 09:30:28
25 22      0 529066912  48072 3630336    0    0 172427 95823 93764 128500  5  8 72 16  0 2020-02-17 09:30:31
57 68      0 529138848  48044 3630452    0    0 498532 137007 131823 208780 11 22 35 32  0 2020-02-17 09:30:34
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  0      0 531592320  48044 3623504    0    0 158988 110993 68058 115355  6 13 68 14  0 2020-02-17 09:30:37
 0  0      0 531601312  48044 3623512    0    0  2949   912 1696 15763  0  0 99  0  0 2020-02-17 09:30:40
 0  0      0 531604512  48044 3623472    0    0  1609   774 1680 15939  1  1 99  0  0 2020-02-17 09:30:43
 0  0      0 531604992  48044 3623464    0    0  2921   456 1548 16283  0  0 99  0  0 2020-02-17 09:30:46
 1  0      0 531607968  48044 3623720    0    0  2871   507 1399 15000  0  0 100  0  0 2020-02-17 09:30:49
 0  0      0 531588800  48044 3622908    0    0  9283  1191 4899 22968  2  1 97  0  0 2020-02-17 09:30:52
 0  0      0 531594464  48044 3623836    0    0  2889   527 1624 15807  0  1 99  0  0 2020-02-17 09:30:55
 0  0      0 531597920  48044 3623964    0    0  2826   532 1171 15283  0  0 100  0  0 2020-02-17 09:30:58
 0  0      0 531599584  48044 3624168    0    0  1543   244 1457 16347  1  0 99  0  0 2020-02-17 09:31:01
 0  0      0 531600224  48044 3624172    0    0  2937   225 1295 14922  0  0 99  0  0 2020-02-17 09:31:04
 0  0      0 531602432  48044 3624312    0    0  2869   383 1259 16132  0  0 99  0  0 2020-02-17 09:31:07
 0  0      0 531603296  48044 3624316    0    0  1623  3053 2621 16265  0  0 99  0  0 2020-02-17 09:31:10
 1  0      0 531590848  48044 3623460    0    0 11372   784 4434 22705  1  1 98  0  0 2020-02-17 09:31:13
 0  0      0 531597088  48044 3624572    0    0  2852   551 1441 16258  0  0 99  0  0 2020-02-17 09:31:16
 0  0      0 531600768  48044 3624464    0    0  1487   328 1019 14560  0  0 100  0  0 2020-02-17 09:31:19
 0  1      0 531598560  48044 3624480    0    0  2938   289 1602 16509  1  0 99  0  0 2020-02-17 09:31:22
 0  0      0 531600416  48044 3624500    0    0  2889   295 1474 15539  0  1 99  0  0 2020-02-17 09:31:25
 0  0      0 531601408  48044 3624528    0    0  1481   280  938 15014  0  0 100  0  0 2020-02-17 09:31:28
 0  0      0 531598208  48044 3620084    0    0 11296   364 4290 23878  1  1 98  0  0 2020-02-17 09:31:31
 0  0      0 531602848  48044 3624768    0    0  2911   278 1388 15004  0  0 99  0  0 2020-02-17 09:31:34
 0  0      0 531605056  48044 3624592    0    0  1492   267 1145 15703  0  0 99  0  0 2020-02-17 09:31:37
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 1  0      0 531613312  48044 3624388    0    0  2895   418 1231 15280  0  0 100  0  0 2020-02-17 09:31:40
 0  0      0 531615936  48044 3624388    0    0  2964   394 1444 15676  1  1 99  0  0 2020-02-17 09:31:43
 1  0      0 531608224  48044 3624388    0    0  1604   453 4053 22432  1  1 99  0  0 2020-02-17 09:31:46
 1  0      0 531609632  48044 3624388    0    0  2874   461 1674 15255  0  0 100  0  0 2020-02-17 09:31:49
 0  0      0 531593152  48044 3619396    0    0 10566  1213 4703 23233  2  1 97  0  0 2020-02-17 09:31:52
 0  0      0 531595456  48044 3623760    0    0  1545   545 1509 15552  0  1 99  0  0 2020-02-17 09:31:55
 1  0      0 531596736  48044 3623760    0    0  2831   380 1089 15179  0  0 100  0  0 2020-02-17 09:31:58
 1  0      0 531644576  48044 3622256    0    0  3947   443 1818 17184  1  1 99  0  0 2020-02-17 09:32:01
 0  0      0 531647360  48044 3622256    0    0  1583   372 1396 15105  0  0 99  0  0 2020-02-17 09:32:04
 0  0      0 531652672  48044 3625428    0    0  2841   562 1416 16062  0  0 99  0  0 2020-02-17 09:32:07
 2  0      0 531646720  48044 3625428    0    0  4095  2996 3802 17556  1  0 99  0  0 2020-02-17 09:32:10
 0  0      0 531636128  48044 3625188    0    0 14347  4902 10052 27256  2  1 97  0  0 2020-02-17 09:32:13
