Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/17/2020 	_x86_64_	(64 CPU)

02/17/2020 09:25:22 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.22    0.00    6.49    9.49    0.00   80.80

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
dm-3              0.00     0.00    0.61    0.00     0.00     0.00     8.00     0.00    1.66    1.66    0.00   1.64   0.10
sdaa              0.00     0.00    0.24   33.11     0.00     0.27    16.71     1.55   46.37    6.22   46.65   2.07   6.91
dm-4              0.00     0.00    0.10   33.11     0.00     0.27    16.74     2.67   80.47    4.79   80.69   2.13   7.06
sdab              0.00     0.00    2.50    0.98     0.00     0.00     2.54     0.01    1.87    0.86    4.47   1.83   0.64
dm-5              0.00     0.00    2.36    0.98     0.00     0.00     2.31     0.01    2.02    0.96    4.59   1.97   0.66
sdac              0.00     0.00    0.24    0.00     0.00     0.00     8.00     0.00    1.46    1.46    0.00   1.41   0.03
dm-6              0.00     0.00    0.10    0.00     0.00     0.00     7.99     0.00    1.33    1.33    0.00   1.32   0.01
sdad              0.00     0.00    2.51    0.98     0.01     0.00     3.30     0.01    3.03    1.95    5.81   2.99   1.04
dm-7              0.00     0.00    2.37    0.98     0.00     0.00     3.10     0.01    3.19    2.06    5.93   3.14   1.05
sdae              0.00     0.00    0.24   30.00     0.00     0.25    16.80     1.46   48.29    5.84   48.63   2.23   6.75
dm-8              0.00     0.00    0.10   30.00     0.00     0.25    16.84     2.47   82.20    4.55   82.45   2.30   6.91
sdaf              0.00     0.00    0.24   33.59     0.00     0.27    16.69     1.80   53.25    8.72   53.57   2.20   7.43
dm-9              0.00     0.00    0.10   33.59     0.00     0.27    16.72     3.22   95.62    5.54   95.88   2.26   7.62
sdag              0.00     0.00    0.24   35.85     0.00     0.29    16.68     1.73   48.02    8.35   48.28   1.97   7.11
dm-10             0.00     0.00    0.10   35.85     0.00     0.29    16.71     3.06   85.03    4.62   85.25   2.05   7.35
sdah              0.00     0.00    0.24   30.94     0.00     0.26    16.89     1.59   50.96    6.61   51.30   2.29   7.15
dm-11             0.00     0.00    0.10   30.94     0.00     0.26    16.93     2.65   85.21    6.61   85.46   2.37   7.36
sdai              0.00     0.00    0.24   28.12     0.00     0.23    16.79     1.41   49.68    5.35   50.05   2.33   6.61
dm-12             0.00     0.00    0.10   28.12     0.00     0.23    16.83     2.25   79.56    3.83   79.82   2.38   6.73
sdaj              0.00     0.00    0.24   32.82     0.00     0.27    16.82     1.49   45.06    5.91   45.34   2.05   6.77
dm-13             0.00     0.00    0.10   32.82     0.00     0.27    16.85     2.55   77.28    3.40   77.50   2.11   6.94
sdak              0.00     0.00    0.24   37.69     0.00     0.31    16.61     1.76   46.30    7.87   46.55   1.89   7.17
dm-14             0.00     0.00    0.10   37.69     0.00     0.31    16.64     3.21   85.00    7.28   85.20   1.94   7.32
sdal              0.00     0.00    0.24   33.53     0.00     0.27    16.61     1.41   41.80    5.17   42.05   1.91   6.46
dm-15             0.00     0.00    0.10   33.53     0.00     0.27    16.65     2.33   69.39    4.36   69.58   1.95   6.56
sdam              0.00     0.00    0.24   33.89     0.00     0.28    16.74     1.57   45.92    6.81   46.20   2.02   6.90
dm-16             0.00     0.00    0.10   33.89     0.00     0.28    16.77     2.74   80.65    7.08   80.86   2.06   6.99
sdan              0.00     0.00    0.24   35.65     0.00     0.29    16.64     1.52   42.33    5.46   42.58   1.82   6.55
dm-17             0.00     0.00    0.10   35.65     0.00     0.29    16.67     2.66   74.28    5.86   74.47   1.86   6.65
sdao              0.00     0.00    0.24   33.62     0.00     0.27    16.64     1.59   47.08    6.57   47.37   2.06   6.98
dm-18             0.00     0.00    0.10   33.62     0.00     0.27    16.67     2.71   80.21    4.96   80.42   2.10   7.09
sdap              0.00     0.00    0.24   30.77     0.00     0.25    16.75     1.52   48.92    6.72   49.24   2.23   6.93
dm-19             0.00     0.00    0.10   30.77     0.00     0.25    16.79     2.49   80.73    4.03   80.97   2.30   7.09
sdaq              0.00     0.00    0.24   34.68     0.00     0.28    16.74     1.59   45.50    5.93   45.77   2.01   7.03
dm-20             0.00     0.00    0.10   34.68     0.00     0.28    16.78     2.73   78.51    5.19   78.72   2.05   7.15
sdar              0.00     0.00    0.24   36.52     0.00     0.30    16.73     1.77   48.09    8.24   48.35   1.96   7.22
dm-21             0.00     0.00    0.10   36.52     0.00     0.30    16.77     3.25   88.70    7.83   88.92   2.03   7.45
sdas              0.00     0.00    0.24    6.95     0.00     0.15    43.30     0.11   14.67    4.37   15.02   7.63   5.48
dm-22             0.00     0.00    0.10    6.95     0.00     0.15    44.00     0.11   15.07    3.42   15.23   7.83   5.52
sdat              0.00     0.00    0.24    6.65     0.00     0.14    42.29     0.10   14.39    2.99   14.80   7.30   5.02
dm-23             0.00     0.00    0.10    6.65     0.00     0.14    43.00     0.10   14.82    2.62   15.00   7.49   5.05
sdau              0.00     0.00    0.24    7.20     0.00     0.14    39.81     0.10   13.56    3.56   13.89   7.08   5.27
dm-24             0.00     0.00    0.10    7.20     0.00     0.14    40.42     0.10   13.93    3.29   14.08   7.27   5.31

02/17/2020 09:25:25 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.57    0.00    2.08    0.03    0.00   96.32

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdd               0.00     0.00    4.33    2.33     0.00     0.00     1.70     0.01    1.15    0.00    3.29   1.15   0.77
sdc               0.00     0.00    0.00   29.33     0.00     0.18    12.45     0.80   27.33    0.00   27.33   1.52   4.47
sde               0.00     0.00    0.33    1.00     0.00     0.01    14.00     0.00    2.25    0.00    3.00   2.25   0.30
sdg               0.00     0.00    0.67    0.00     0.00     0.00    12.00     0.00    0.50    0.50    0.00   0.50   0.03
sdf               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
sdi               0.00     0.00    3.33    1.00     0.03     0.01    21.62     0.00    0.85    0.20    3.00   0.85   0.37
sdh               0.00     0.00    1.00    0.00     0.00     0.00     8.33     0.00    0.00    0.00    0.00   0.00   0.00
sdj               0.00     0.00    1.33    0.67     0.01     0.01    14.67     0.00    1.33    0.50    3.00   1.33   0.27
sdk               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
sdl               0.00     0.00    1.33    0.00     0.01     0.00    10.25     0.00    0.00    0.00    0.00   0.00   0.00
sdn               0.00     0.00    0.33    1.00     0.00     0.01    14.00     0.00    2.25    0.00    3.00   2.25   0.30
sdp               0.00     0.00    0.33    0.33     0.00     0.00    12.00     0.00    1.50    0.00    3.00   1.50   0.10
sdo               0.00     0.00    2.67    0.00     0.03     0.00    21.12     0.00    0.25    0.25    0.00   0.25   0.07
sdr               0.00     0.00    3.67    0.00     0.03     0.00    15.27     0.00    0.27    0.27    0.00   0.27   0.10
sdq               0.00     0.00    1.00    0.00     0.01     0.00    24.00     0.00    0.33    0.33    0.00   0.33   0.03
sds               0.00     0.00    1.67    0.33     0.01     0.00     9.67     0.00    1.00    0.60    3.00   1.00   0.20
sdv               0.00     0.00    2.00    0.00     0.03     0.00    28.00     0.00    0.00    0.00    0.00   0.00   0.00
sdt               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.00    1.50    0.00    3.00   1.50   0.10
sdw               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
sdm               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.00    2.00    0.00    4.00   2.00   0.13
sdu               0.00     0.00    0.33   18.00     0.00     0.04     4.25     0.06    3.05    0.00    3.11   2.89   5.30
sda               0.00     0.00    0.00    2.33     0.00     0.02    13.71     0.01    3.43    0.00    3.43   2.57   0.60
dm-0              0.00     0.00    0.00   29.33     0.00     0.18    12.45     0.80   27.33    0.00   27.33   1.52   4.47
sdx               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    1.50    0.57    3.67   1.50   0.50
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.78    0.67    4.00   1.78   0.53
sdac              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.00    1.30    0.29    3.67   1.30   0.43
dm-7              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.67    0.50    4.00   1.67   0.50
sdae              0.00     0.00    0.33    1.00     0.00     0.01    14.00     0.00    2.25    0.00    3.00   2.25   0.30
dm-8              0.00     0.00    0.00    1.00     0.00     0.01    16.00     0.00    3.00    0.00    3.00   3.00   0.30
sdaf              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00    0.33    1.00     0.00     0.01    14.00     0.00    2.75    1.00    3.33   2.00   0.27
dm-10             0.00     0.00    0.00    1.00     0.00     0.01    16.00     0.00    3.33    0.00    3.33   2.33   0.23
sdah              0.00     0.00    0.33    1.00     0.00     0.01    18.00     0.00    3.00    0.00    4.00   3.00   0.40
dm-11             0.00     0.00    0.00    1.00     0.00     0.01    21.33     0.00    4.33    0.00    4.33   4.33   0.43
sdai              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaj              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-14             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdal              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-15             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdam              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-16             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdan              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-17             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdao              0.00     0.00    0.33    0.33     0.00     0.00    12.00     0.00    2.50    1.00    4.00   2.50   0.17
dm-18             0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    4.00    0.00    4.00   4.00   0.13
sdap              0.00     0.00    0.33    0.67     0.00     0.01    13.33     0.00    2.67    1.00    3.50   2.67   0.27
dm-19             0.00     0.00    0.00    0.67     0.00     0.01    16.00     0.00    3.50    0.00    3.50   3.50   0.23
sdaq              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-20             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdar              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-21             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdas              0.00     0.00    0.33    0.33     0.00     0.01    20.00     0.00    2.00    0.00    4.00   2.00   0.13
dm-22             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    4.00    0.00    4.00   4.00   0.13
sdat              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-23             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdau              0.00     0.00    0.33    9.33     0.00     0.01     3.21     0.03    3.21    1.00    3.29   3.21   3.10
dm-24             0.00     0.00    0.00    9.33     0.00     0.01     3.04     0.03    3.36    0.00    3.36   3.36   3.13

02/17/2020 09:25:28 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.21    0.00    1.47    0.03    0.00   97.29

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdd               0.00     0.00    4.00    2.33     0.00     0.00     1.37     0.01    1.11    0.08    2.86   1.11   0.70
sdc               0.00     0.00    0.00    6.00     0.00     0.03     9.33     0.02    3.17    0.00    3.17   2.33   1.40
sde               0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    3.00    0.00    3.00   3.00   0.10
sdg               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdf               0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    3.00    0.00    3.00   3.00   0.10
sdi               0.00     0.00    2.00    1.00     0.03     0.02    32.00     0.00    1.00    0.00    3.00   1.00   0.30
sdh               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdj               0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    3.00    0.00    3.00   3.00   0.10
sdk               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdl               0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    3.00    0.00    3.00   3.00   0.10
sdn               0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    4.00    0.00    4.00   4.00   0.13
sdp               0.00     0.00    0.00    0.67     0.00     0.01    16.00     0.00    3.00    0.00    3.00   3.00   0.20
sdo               0.00     0.00    2.00    1.00     0.03     0.01    28.44     0.00    1.11    0.17    3.00   1.11   0.33
sdr               0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    3.00    0.00    3.00   3.00   0.10
sdq               0.00     0.00    0.33    0.00     0.01     0.00    32.00     0.00    0.00    0.00    0.00   0.00   0.00
sds               0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    3.00    0.00    3.00   3.00   0.10
sdv               0.00     0.00    2.00    0.67     0.03     0.01    30.00     0.00    1.12    0.33    3.50   1.12   0.30
sdt               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdw               0.00     0.00    0.00    0.67     0.00     0.01    32.00     0.00    3.50    0.00    3.50   3.50   0.23
sdm               0.00     0.00    0.33    0.67     0.01     0.01    24.00     0.00    2.33    0.00    3.50   2.33   0.23
sdu               0.00     0.00    0.33   15.33     0.01     0.05     6.72     0.05    3.00    0.00    3.07   2.98   4.67
sda               0.00     0.00    0.00    2.00     0.00     0.01     8.00     0.01    2.83    0.00    2.83   2.50   0.50
dm-0              0.00     0.00    0.00    6.00     0.00     0.03     9.33     0.02    3.11    0.00    3.11   2.28   1.37
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.00    0.67     0.00     0.01    24.00     0.00    4.00    0.00    4.00   4.00   0.27
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.67     0.00     0.01    24.00     0.00    4.00    0.00    4.00   4.00   0.27
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    3.00    0.00    3.00   3.00   0.10
dm-4              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    4.00    0.00    4.00   4.00   0.13
sdab              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.67    0.50    4.00   1.67   0.50
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.78    0.67    4.00   1.78   0.53
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.00    1.56    0.50    3.67   1.56   0.47
dm-7              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.00    1.56    0.50    3.67   1.56   0.47
sdae              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    3.00    0.00    3.00   3.00   0.10
dm-8              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    3.00    0.00    3.00   3.00   0.10
sdaf              0.00     0.00    0.00    1.00     0.00     0.01    16.00     0.00    4.67    0.00    4.67   4.67   0.47
dm-9              0.00     0.00    0.00    1.00     0.00     0.01    16.00     0.00    4.67    0.00    4.67   4.67   0.47
sdag              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdah              0.00     0.00    0.00    0.67     0.00     0.01    32.00     0.00    4.00    0.00    4.00   4.00   0.27
dm-11             0.00     0.00    0.00    0.67     0.00     0.01    32.00     0.00    4.00    0.00    4.00   4.00   0.27
sdai              0.00     0.00    0.00    0.67     0.00     0.01    24.00     0.00    4.50    0.00    4.50   4.50   0.30
dm-12             0.00     0.00    0.00    0.67     0.00     0.01    24.00     0.00    4.50    0.00    4.50   4.50   0.30
sdaj              0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    4.00    0.00    4.00   4.00   0.13
dm-13             0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    4.00    0.00    4.00   4.00   0.13
sdak              0.00     0.00    0.00    0.67     0.00     0.01    16.00     0.00    4.50    0.00    4.50   4.50   0.30
dm-14             0.00     0.00    0.00    0.67     0.00     0.01    16.00     0.00    4.50    0.00    4.50   4.50   0.30
sdal              0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    6.00    0.00    6.00   6.00   0.20
dm-15             0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    6.00    0.00    6.00   6.00   0.20
sdam              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-16             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdan              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-17             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdao              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdap              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-19             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaq              0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    4.00    0.00    4.00   4.00   0.13
dm-20             0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    4.00    0.00    4.00   4.00   0.13
sdar              0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    3.00    0.00    3.00   3.00   0.10
dm-21             0.00     0.00    0.00    0.33     0.00     0.00    16.00     0.00    3.00    0.00    3.00   3.00   0.10
sdas              0.00     0.00    0.00    1.00     0.00     0.02    32.00     0.00    3.33    0.00    3.33   3.33   0.33
dm-22             0.00     0.00    0.00    1.00     0.00     0.02    32.00     0.00    3.33    0.00    3.33   3.33   0.33
sdat              0.00     0.00    0.00    0.67     0.00     0.01    32.00     0.00    4.00    0.00    4.00   4.00   0.27
dm-23             0.00     0.00    0.00    0.67     0.00     0.01    32.00     0.00    4.00    0.00    4.00   4.00   0.27
sdau              0.00     0.00    0.00    5.00     0.00     0.01     3.60     0.02    3.33    0.00    3.33   3.33   1.67
dm-24             0.00     0.00    0.00    5.00     0.00     0.01     3.60     0.02    3.40    0.00    3.40   3.40   1.70

02/17/2020 09:25:31 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.67    0.00    1.99    0.21    0.00   96.13

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdd               0.00     0.00  190.33    2.33     0.80     0.00     8.53     0.03    0.13    0.10    3.00   0.13   2.53
sdc               0.00     0.00    0.00   28.00     0.00     0.23    17.14     0.72   25.60    0.00   25.60   1.51   4.23
sde               0.00     0.00   88.33    0.67     0.35     0.01     8.06     0.01    0.10    0.08    3.00   0.10   0.90
sdg               0.00     0.00   88.00    0.33     0.34     0.00     8.03     0.01    0.12    0.11    3.00   0.12   1.10
sdf               0.00     0.00   88.00    1.00     0.34     0.01     8.09     0.01    0.12    0.09    3.00   0.12   1.07
sdi               0.00     0.00   89.33    1.00     0.36     0.01     8.56     0.01    0.16    0.13    3.00   0.16   1.47
sdh               0.00     0.00   88.00    0.00     0.34     0.00     8.00     0.01    0.11    0.11    0.00   0.11   0.93
sdj               0.00     0.00   88.00    0.67     0.34     0.01     8.06     0.01    0.15    0.12    3.00   0.15   1.30
sdk               0.00     0.00   88.00    0.33     0.34     0.00     8.03     0.01    0.12    0.11    3.00   0.12   1.07
sdl               0.00     0.00   88.00    0.00     0.34     0.00     8.00     0.01    0.12    0.12    0.00   0.12   1.10
sdn               0.00     0.00  186.33    0.00     0.80     0.00     8.77     0.02    0.10    0.10    0.00   0.10   1.83
sdp               0.00     0.00   88.00    0.00     0.34     0.00     8.00     0.01    0.14    0.14    0.00   0.13   1.17
sdo               0.00     0.00   89.00    0.00     0.36     0.00     8.27     0.01    0.11    0.11    0.00   0.11   0.97
sdr               0.00     0.00   88.00    0.33     0.34     0.00     8.03     0.01    0.14    0.12    3.00   0.14   1.20
sdq               0.00     0.00   88.67    0.00     0.35     0.00     8.18     0.01    0.10    0.10    0.00   0.10   0.87
sds               0.00     0.00   88.67    0.67     0.35     0.01     8.06     0.01    0.14    0.12    3.00   0.14   1.27
