Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/11/2020 	_x86_64_	(32 CPU)

02/11/2020 12:13:38 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.41    0.00    6.94   13.55    0.00   76.10

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
dm-8              0.00     0.00    0.08  160.26     0.00     1.32    16.92     3.97   24.76    7.08   24.77   0.79  12.72
sdaa              0.00     0.00    0.20  159.46     0.00     1.32    16.93     2.70   16.91    7.19   16.93   0.78  12.49
dm-9              0.00     0.00    0.08  159.46     0.00     1.32    16.93     4.26   26.72    7.40   26.73   0.82  13.08
sdab              0.00     0.00    0.20  160.44     0.00     1.33    16.92     2.57   15.98   12.08   15.99   0.78  12.57
dm-10             0.00     0.00    0.08  160.44     0.00     1.33    16.92     3.95   24.58   23.99   24.58   0.81  12.97
sdac              0.00     0.00    0.20  160.42     0.00     1.33    16.96     2.61   16.27    6.70   16.28   0.77  12.35
dm-11             0.00     0.00    0.08  160.42     0.00     1.33    16.97     3.99   24.89    7.00   24.89   0.79  12.75
sdad              0.00     0.00    0.20  161.08     0.00     1.33    16.93     2.63   16.33    7.53   16.34   0.77  12.36
dm-12             0.00     0.00    0.08  161.08     0.00     1.33    16.93     4.01   24.90    8.60   24.91   0.79  12.67
sdae              0.00     0.00    0.22  160.28     0.00     1.33    16.99     2.59   16.13    8.23   16.14   0.79  12.68
dm-13             0.00     0.00    0.10  160.28     0.00     1.33    17.00     3.83   23.91   10.18   23.92   0.81  12.97
sdaf              0.00     0.00    0.20    0.00     0.00     0.00     8.00     0.00    6.68    6.69    4.00   6.38   0.13
dm-14             0.00     0.00    0.08    0.00     0.00     0.00     8.00     0.00    7.87    7.88    4.00   7.87   0.06
sdag              0.00     0.00    2.43    0.99     0.00     0.00     2.77     0.01    2.95    1.99    5.30   2.86   0.98
dm-15             0.00     0.00    2.30    0.99     0.00     0.00     2.58     0.01    3.13    2.13    5.46   3.04   1.00
sdah              0.00     0.00    0.20   23.87     0.00     0.40    33.89     0.18    7.66    2.57    7.70   3.93   9.45
dm-16             0.00     0.00    0.08   23.87     0.00     0.40    34.02     0.19    7.85    2.91    7.86   3.99   9.55
sdai              0.00     0.00    0.20   23.89     0.00     0.40    33.89     0.18    7.57    4.02    7.59   3.87   9.33
dm-17             0.00     0.00    0.08   23.89     0.00     0.40    34.02     0.19    7.76    6.74    7.77   3.94   9.44
sdaj              0.00     0.00    0.20  158.91     0.00     1.31    16.93     2.67   16.78   13.55   16.78   0.80  12.75
dm-18             0.00     0.00    0.08  158.91     0.00     1.31    16.94     4.22   26.55   25.05   26.55   0.83  13.19
sdak              0.00     0.00    0.20   23.74     0.00     0.39    33.82     0.19    7.84    2.88    7.88   3.95   9.46
dm-19             0.00     0.00    0.08   23.74     0.00     0.39    33.95     0.19    8.04    3.17    8.06   4.01   9.56

02/11/2020 12:13:41 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           5.11    0.00    4.50    3.27    0.00   87.11

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdc               0.00     0.00    0.00   28.33     0.00     0.19    13.46     0.37   12.99    0.00   12.99   1.34   3.80
sde               0.00     0.00   89.00   10.67     0.35     0.02     7.60     0.06    0.58    0.08    4.72   0.40   4.03
sdd               0.00     0.00  191.33    2.33     0.80     0.00     8.53     0.02    0.13    0.09    3.57   0.13   2.47
sdf               0.00     0.00   89.00    0.33     0.35     0.00     8.00     0.01    0.11    0.09    4.00   0.11   0.97
sdh               0.00     0.00   89.00    0.00     0.35     0.00     8.00     0.19    2.14    2.14    0.00   2.09  18.63
sdg               0.00     0.00  187.33    9.33     0.80     0.01     8.47     0.06    0.28    0.08    4.32   0.22   4.33
sdi               0.00     0.00  101.00    0.33     0.46     0.00     9.42     0.24    2.33    2.33    4.00   2.30  23.27
sdj               0.00     0.00  101.00    0.00     0.46     0.00     9.43     0.23    2.28    2.28    0.00   2.20  22.23
sdl               0.00     0.00  101.00    0.33     0.46     0.00     9.42     0.24    2.40    2.40    3.00   2.24  22.67
sdk               0.00     0.00  103.33    1.00     0.50     0.01     9.99     0.25    2.39    2.38    3.67   2.20  22.97
sdm               0.00     0.00   89.00    0.00     0.35     0.00     8.00     0.20    2.25    2.25    0.00   2.21  19.63
sdq               0.00     0.00   89.00    0.00     0.35     0.00     8.00     0.20    2.29    2.29    0.00   2.24  19.97
sdn               0.00     0.00   89.00    0.33     0.35     0.00     8.00     0.20    2.21    2.21    3.00   2.18  19.47
sdp               0.00     0.00   89.00    0.00     0.35     0.00     8.00     0.20    2.27    2.27    0.00   2.22  19.77
sdo               0.00     0.00   89.00    0.00     0.35     0.00     8.00     0.20    2.21    2.21    0.00   2.18  19.37
sdr               0.00     0.00   89.00    0.00     0.35     0.00     8.00     0.20    2.21    2.21    0.00   2.15  19.17
sda               0.00     0.00    0.00    6.67     0.00     0.06    18.00     0.06    9.35    0.00    9.35   3.45   2.30
dm-0              0.00     0.00    0.00   28.33     0.00     0.19    13.46     0.37   12.98    0.00   12.98   1.33   3.77
sds               0.00     0.00    2.00    0.33     0.03     0.01    28.57     0.01    3.57    3.50    4.00   3.57   0.83
dm-1              0.00     0.00    2.00    0.33     0.03     0.01    28.57     0.01    3.71    3.67    4.00   3.71   0.87
sdt               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.07
dm-2              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.07
sdu               0.00     0.00    3.67    0.00     0.01     0.00     8.00     0.00    0.82    0.82    0.00   0.82   0.30
dm-3              0.00     0.00    3.67    0.00     0.01     0.00     8.00     0.00    0.82    0.82    0.00   0.82   0.30
sdv               0.00     0.00    0.67    0.00     0.00     0.00     4.50     0.00    2.50    2.50    0.00   2.50   0.17
dm-4              0.00     0.00    0.67    0.00     0.00     0.00     4.50     0.00    3.00    3.00    0.00   3.00   0.20
sdw               0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    2.10    1.14    4.33   2.10   0.70
dm-5              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    2.30    1.43    4.33   2.30   0.77
sdx               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-6              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
sdy               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-7              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
sdz               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-8              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdaa              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-9              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdab              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-10             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdac              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-11             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
sdad              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-12             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdae              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-13             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
sdaf              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-14             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdag              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    1.80    1.00    3.67   1.80   0.60
dm-15             0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    1.80    1.00    3.67   1.80   0.60
sdah              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-16             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
sdai              0.00     0.00    0.33   10.00     0.00     0.01     2.55     0.04    3.71    2.00    3.77   2.68   2.77
dm-17             0.00     0.00    0.33   10.00     0.00     0.01     2.55     0.04    3.87    2.00    3.93   2.68   2.77
sdaj              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-18             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
sdak              0.00     0.00    0.33    0.33     0.00     0.01    20.00     0.00    1.50    0.00    3.00   1.50   0.10
dm-19             0.00     0.00    0.33    0.33     0.00     0.01    20.00     0.00    2.00    0.00    4.00   2.00   0.13

02/11/2020 12:13:44 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.49    0.00    1.00    0.11    0.00   98.41

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdc               0.00     0.00    0.00    6.33     0.00     0.04    12.63     0.02    3.68    0.00    3.68   2.42   1.53
sde               0.00     0.00    0.00    0.67     0.00     0.01    32.00     0.00    3.50    0.00    3.50   3.50   0.23
sdd               0.00     0.00    4.00    2.33     0.00     0.00     1.37     0.01    1.32    0.17    3.29   1.32   0.83
sdf               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdh               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdg               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdi               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdj               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdl               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    4.00    0.00    4.00   4.00   0.13
sdk               0.00     0.00    1.33    1.00     0.02     0.01    28.57     0.01    4.86    6.00    3.33   4.86   1.13
sdm               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdq               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdn               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdp               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdo               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdr               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sda               0.00     0.00    0.00    8.67     0.00     0.06    15.08     0.35   40.00    0.00   40.00   6.46   5.60
dm-0              0.00     0.00    0.00    6.33     0.00     0.04    12.63     0.02    3.63    0.00    3.63   2.37   1.50
sds               0.00     0.00    1.33    0.33     0.02     0.01    27.20     0.01    4.40    4.25    5.00   4.40   0.73
dm-1              0.00     0.00    1.00    0.33     0.02     0.01    32.00     0.01    4.75    4.67    5.00   4.75   0.63
sdt               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.07
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdu               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.07
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdw               0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    2.30    1.29    4.67   2.30   0.77
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.56    1.33    5.00   2.56   0.77
sdx               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdac              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdae              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-14             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    1.70    0.71    4.00   1.70   0.57
dm-15             0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.00    1.00    4.00   2.00   0.60
sdah              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-16             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdai              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-17             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaj              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.33    0.33     0.00     0.01    20.00     0.00    2.50    1.00    4.00   2.50   0.17
dm-19             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    4.00    0.00    4.00   4.00   0.13

02/11/2020 12:13:47 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.72    0.00    7.66   24.76    0.00   63.86

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdc               0.00     0.00    1.00   32.00     0.08     0.20    17.78     0.95   28.89    5.33   29.62   1.44   4.77
sde               0.00     0.00    0.33  112.00     0.01     0.89    16.41     0.67    5.96    0.00    5.98   2.83  31.77
sdd               0.00     0.00    4.00    2.33     0.00     0.00     1.37     0.01    1.47    0.25    3.57   1.47   0.93
sdf               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdh               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdg               0.00     0.00    0.33  132.67     0.01     0.97    15.16     0.74    5.57    0.00    5.59   2.80  37.23
sdi               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdj               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdl               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdk               0.00     0.00 5516.33  738.00    43.02     5.99    16.05    19.84    3.16    3.22    2.76   0.10  65.07
sdm               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdq               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdn               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdp               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdo               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdr               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sda               0.00     0.00    0.00    9.00     0.00     0.08    17.19     0.10   10.89    0.00   10.89   3.15   2.83
dm-0              0.00     0.00    1.00   32.00     0.08     0.20    17.78     0.95   28.89    5.33   29.62   1.44   4.77
sds               0.00     0.00    1.33    0.33     0.02     0.01    32.00     0.01    3.80    3.75    4.00   3.80   0.63
dm-1              0.00     0.00    1.33    0.33     0.02     0.01    32.00     0.01    3.80    3.75    4.00   3.80   0.63
sdt               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdu               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdw               0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.00    1.00    4.00   2.00   0.60
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.00    1.00    4.00   2.00   0.60
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdae              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.56    0.83    6.00   2.56   0.77
dm-15             0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.56    0.83    6.00   2.56   0.77
sdah              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-16             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdai              0.00     0.00    0.00  111.33     0.00     0.88    16.27     0.49    4.43    0.00    4.43   2.78  30.90
dm-17             0.00     0.00    0.00  111.33     0.00     0.88    16.27     0.50    4.52    0.00    4.52   2.79  31.07
sdaj              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    5.00    0.00    5.00   5.00   0.17
dm-19             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    5.00    0.00    5.00   5.00   0.17

02/11/2020 12:13:50 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           8.02    0.00   14.46   41.66    0.00   35.86

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdc               0.00     0.00    0.00    6.67     0.00     0.03     8.00     0.02    3.65    0.00    3.65   2.10   1.40
sde               0.00     0.00    2.00   52.00     0.01     0.43    16.60     0.30    5.51    0.00    5.72   2.67  14.40
