Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/11/2020 	_x86_64_	(32 CPU)

12:13:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:13:41 PM  all    5.11    0.00    4.20    3.27    0.00    0.30    0.00    0.00    0.00   87.12
12:13:41 PM    0    2.07    0.00    2.76    0.34    0.00    0.00    0.00    0.00    0.00   94.83
12:13:41 PM    1    3.12    0.00    8.68    0.00    0.00    0.35    0.00    0.00    0.00   87.85
12:13:41 PM    2    2.83    0.00    4.59    0.35    0.00    0.35    0.00    0.00    0.00   91.87
12:13:41 PM    3    7.82    0.00    5.10    0.34    0.00    0.00    0.00    0.00    0.00   86.73
12:13:41 PM    4    2.75    0.00    3.44   12.71    0.00    0.34    0.00    0.00    0.00   80.76
12:13:41 PM    5    2.03    0.00    3.73    0.00    0.00    0.68    0.00    0.00    0.00   93.56
12:13:41 PM    6    8.65    0.00    4.50    0.35    0.00    0.35    0.00    0.00    0.00   86.16
12:13:41 PM    7    2.38    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   94.56
12:13:41 PM    8   10.58    0.00    4.10    0.34    0.00    0.34    0.00    0.00    0.00   84.64
12:13:41 PM    9   10.17    0.00    4.41    0.00    0.00    0.34    0.00    0.00    0.00   85.08
12:13:41 PM   10    3.75    0.00    3.07    0.00    0.00    0.34    0.00    0.00    0.00   92.83
12:13:41 PM   11    3.39    0.00    4.07    0.00    0.00    0.34    0.00    0.00    0.00   92.20
12:13:41 PM   12    5.84    0.00    1.72    0.34    0.00    0.00    0.00    0.00    0.00   92.10
12:13:41 PM   13   17.29    0.00    5.76    0.00    0.00    0.34    0.00    0.00    0.00   76.61
12:13:41 PM   14    9.56    0.00    3.75    0.34    0.00    0.34    0.00    0.00    0.00   86.01
12:13:41 PM   15    2.02    0.00    3.70    0.00    0.00    0.34    0.00    0.00    0.00   93.94
12:13:41 PM   16    2.76    0.00    2.07    0.00    0.00    0.34    0.00    0.00    0.00   94.83
12:13:41 PM   17    4.41    0.00    5.42    0.34    0.00    0.00    0.00    0.00    0.00   89.83
12:13:41 PM   18    3.44    0.00    2.75    0.00    0.00    0.00    0.00    0.00    0.00   93.81
12:13:41 PM   19   10.44    0.00    7.07   10.77    0.00    0.67    0.00    0.00    0.00   71.04
12:13:41 PM   20    2.76    0.00    4.14   14.14    0.00    0.34    0.00    0.00    0.00   78.62
12:13:41 PM   21    3.73    0.00    6.78   10.85    0.00    1.02    0.00    0.00    0.00   77.63
12:13:41 PM   22    2.40    0.00    3.08   11.99    0.00    0.68    0.00    0.00    0.00   81.85
12:13:41 PM   23    3.04    0.00    5.41   10.81    0.00    0.68    0.00    0.00    0.00   80.07
12:13:41 PM   24    1.72    0.00    2.06   13.75    0.00    0.34    0.00    0.00    0.00   82.13
12:13:41 PM   25   16.44    0.00    7.38   11.41    0.00    0.34    0.00    0.00    0.00   64.43
12:13:41 PM   26    2.41    0.00    2.75    2.06    0.00    0.00    0.00    0.00    0.00   92.78
12:13:41 PM   27    3.38    0.00    4.39    0.00    0.00    0.00    0.00    0.00    0.00   92.23
12:13:41 PM   28    2.39    0.00    2.39    1.71    0.00    0.34    0.00    0.00    0.00   93.17
12:13:41 PM   29    4.03    0.00    5.03    0.00    0.00    0.00    0.00    0.00    0.00   90.94
12:13:41 PM   30    2.75    0.00    2.41    0.34    0.00    0.34    0.00    0.00    0.00   94.16
12:13:41 PM   31    3.02    0.00    4.70    1.01    0.00    0.34    0.00    0.00    0.00   90.94

12:13:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:13:44 PM  all    0.49    0.00    0.98    0.11    0.00    0.02    0.00    0.00    0.00   98.41
12:13:44 PM    0    0.35    0.00    1.40    0.35    0.00    0.35    0.00    0.00    0.00   97.55
