procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 8  0      0 1069260864  58464 4024884    0    0 368620   753 74684 91919  3  4 80 14  0 2020-02-20 21:15:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  1      0 1069274240  58464 4025168    0    0 284135   617 67819 80728  2  3 85 10  0 2020-02-20 21:15:28
11 181      0 1069263168  54880 4016112    0    0 367330   783 75326 94766  2  4 79 14  0 2020-02-20 21:15:31
11 215      0 1069262336  58464 4025804    0    0 285893   520 58566 76041  2  3 84 11  0 2020-02-20 21:15:34
15 144      0 1069267712  58464 4025952    0    0 376454   646 76572 95455  3  4 80 13  0 2020-02-20 21:15:37
 8  0      0 1069267968  58464 4026136    0    0 241993   704 65585 71766  2  3 87  8  0 2020-02-20 21:15:40
19 85      0 1069276352  58464 4026748    0    0 269028   448 66738 77491  2  3 85 10  0 2020-02-20 21:15:43
 2  0      0 1069265728  58464 4026832    0    0 378859   263 77435 97032  3  4 77 16  0 2020-02-20 21:15:46
 2  0      0 1069261952  58464 4026744    0    0 183827   285 56315 66076  1  2 91  6  0 2020-02-20 21:15:49
 8  1      0 1069261824  58464 4026272    0    0 305023  5374 63202 76320  2  3 80 14  0 2020-02-20 21:15:52
20 43      0 1069217856  58464 4028128    0    0 280343   487 67822 76768  2  3 82 12  0 2020-02-20 21:15:55
10 49      0 1069243904  57912 4028320    0    0 347392  1599 74280 90162  2  4 83 12  0 2020-02-20 21:15:58
10 100      0 1069242496  58464 4028404    0    0 260252  5621 62919 74320  2  3 87  9  0 2020-02-20 21:16:01
 2  2      0 1069243200  58464 4028676    0    0 408929   443 78448 95723  2  4 77 17  0 2020-02-20 21:16:04
 9 111      0 1069229056  58464 4028268    0    0 370095   487 74063 94480  2  4 78 16  0 2020-02-20 21:16:07
10 89      0 1069235392  58464 4028204    0    0 232703   483 60934 69099  1  3 89  7  0 2020-02-20 21:16:10
15 27      0 1069230848  58464 4027920    0    0 407160  1210 79071 91448  2  4 75 19  0 2020-02-20 21:16:13
 6  1      0 1069228736  58464 4028384    0    0 388521  1176 75172 89946  2  4 78 16  0 2020-02-20 21:16:16
 6  2      0 1069230656  58464 4028352    0    0 277427   354 67757 78277  2  3 85 11  0 2020-02-20 21:16:19
12 13      0 1069222144  58464 4028708    0    0 426940   218 81601 100752  2  5 72 20  0 2020-02-20 21:16:22
22 35      0 1069221312  58464 4029196    0    0 410836   713 79302 95914  3  4 77 16  0 2020-02-20 21:16:25
 0  2      0 1069244352  58464 4029184    0    0 384852   617 75281 91283  2  4 80 15  0 2020-02-20 21:16:28
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 2  2      0 1069245376  58464 4029212    0    0 202757   569 51151 62035  1  2 88  9  0 2020-02-20 21:16:31
15 44      0 1069243264  58464 4029372    0    0 301740   170 66074 77455  2  3 84 11  0 2020-02-20 21:16:34
 4  2      0 1069234816  58464 4029472    0    0 360471   533 74153 91954  2  4 76 18  0 2020-02-20 21:16:37
 6  2      0 1069237760  58464 4029476    0    0 306127   730 67765 76945  2  3 83 12  0 2020-02-20 21:16:40
16 79      0 1069248704  58464 4029540    0    0 404276   438 77609 93464  2  4 76 18  0 2020-02-20 21:16:43
13 121      0 1069249024  58464 4029588    0    0 339060   638 71420 86050  2  4 82 12  0 2020-02-20 21:16:46
14  9      0 1069244032  58464 4029648    0    0 292879   398 68931 77342  2  3 83 12  0 2020-02-20 21:16:49
 3  1      0 1069244224  58464 4029708    0    0 275033   283 59819 72931  2  3 87  9  0 2020-02-20 21:16:52
 8 163      0 1069158784  58464 4029728    0    0 350103   336 69192 84513  2  4 82 12  0 2020-02-20 21:16:55
 2  0      0 1069235072  58464 4030308    0    0 304632   326 70553 88453  2  4 82 12  0 2020-02-20 21:16:58
11 163      0 1069239744  58464 4030548    0    0 437591   630 79091 95360  2  4 76 18  0 2020-02-20 21:17:01
19 140      0 1069238784  58464 4030744    0    0 391352   308 75796 91570  2  4 79 15  0 2020-02-20 21:17:04
11 167      0 1069235520  58464 4030964    0    0 400040   386 77196 95239  2  4 78 16  0 2020-02-20 21:17:07
 0  0      0 1069230208  58464 4031016    0    0 327028   308 73550 83732  2  4 82 13  0 2020-02-20 21:17:10
18 143      0 1069234496  58464 4031116    0    0 268828   426 61904 73175  2  3 85 11  0 2020-02-20 21:17:13
11 99      0 1069222528  58232 4031008    0    0 243842   423 65629 80472  2  3 86  9  0 2020-02-20 21:17:16
 8  0      0 1069220288  58464 4031116    0    0 386976   747 76896 91166  2  4 79 15  0 2020-02-20 21:17:19
19 97      0 1069228800  58464 4031228    0    0 327480   220 72008 88160  2  4 86  9  0 2020-02-20 21:17:22
29 47      0 1069226752  58464 4031192    0    0 296516   632 69788 84051  2  3 85 10  0 2020-02-20 21:17:25
 2 139      0 1069235200  58464 4031640    0    0 364615   335 75208 89892  2  4 80 14  0 2020-02-20 21:17:28
 0  0      0 1069234880  58464 4031704    0    0 362823   572 76083 87674  2  4 78 16  0 2020-02-20 21:17:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 6 37      0 1069235392  58464 4032232    0    0 397440   145 75009 91994  2  4 76 18  0 2020-02-20 21:17:34
17 76      0 1069227456  58464 4032244    0    0 300572   376 72794 91692  2  4 84 10  0 2020-02-20 21:17:37
 3 45      0 1069228608  58464 4032404    0    0 330868   238 73118 85661  2  3 82 13  0 2020-02-20 21:17:40
 4 77      0 1069221504  58464 4032736    0    0 276234   326 57036 72862  2  3 87  9  0 2020-02-20 21:17:43
19 84      0 1069223616  58464 4032588    0    0 367009   325 75231 88031  2  4 79 15  0 2020-02-20 21:17:46
 0  0      0 1069219264  58464 4032648    0    0 370496   350 71864 90788  2  3 80 15  0 2020-02-20 21:17:49
12 19      0 1069218752  58464 4032896    0    0 384236   517 75504 91591  2  4 77 17  0 2020-02-20 21:17:52
 3  0      0 1069129984  58492 4033060    0    0 378071   427 76842 90691  2  4 77 17  0 2020-02-20 21:17:55
 2  1      0 1069198784  58464 4033560    0    0 316992   519 71820 88043  2  4 82 13  0 2020-02-20 21:17:58
 6 166      0 1069213440  58464 4034048    0    0 354414   584 70411 80749  2  4 79 15  0 2020-02-20 21:18:01
 4  2      0 1069210112  58464 4034404    0    0 401197   267 80714 95692  2  4 79 15  0 2020-02-20 21:18:04
24 58      0 1069213824  58464 4034712    0    0 324828   449 65669 82081  2  3 82 12  0 2020-02-20 21:18:07
 0  0      0 1069216640  58464 4034616    0    0 249522   309 63440 73048  1  3 87  9  0 2020-02-20 21:18:10
 7 10      0 1069217344  58464 4034996    0    0 349652   393 73371 92405  2  4 85 10  0 2020-02-20 21:18:13
17 129      0 1069209792  56768 4033960    0    0 330722   243 71053 86441  2  4 80 14  0 2020-02-20 21:18:16
17 115      0 1069209664  58464 4035108    0    0 403811   294 80829 95981  2  4 78 16  0 2020-02-20 21:18:19
 8 87      0 1069213376  58464 4035232    0    0 336197   237 72617 88807  2  4 84 11  0 2020-02-20 21:18:22
17 39      0 1069208704  58464 4035340    0    0 245143   789 63149 78602  2  3 88  7  0 2020-02-20 21:18:25
11  5      0 1069219520  58464 4035832    0    0 317260   173 72370 85835  2  3 84 11  0 2020-02-20 21:18:28
 2 13      0 1069221760  58464 4035964    0    0 298828   550 60972 76520  2  3 86 10  0 2020-02-20 21:18:31
 9 166      0 1069220736  58464 4036208    0    0 333399   412 71737 84068  2  4 82 13  0 2020-02-20 21:18:34
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 1 56      0 1069218368  58464 4036196    0    0 372351   494 73846 97002  2  4 76 17  0 2020-02-20 21:18:37
 2  0      0 1069224064  58464 4036456    0    0 273529   299 65002 73839  1  3 84 12  0 2020-02-20 21:18:40
 1 106      0 1069220992  58464 4036700    0    0 291191   329 62326 74703  2  3 83 12  0 2020-02-20 21:18:43
14 75      0 1069222848  58464 4036772    0    0 306863   258 67596 81180  2  3 82 13  0 2020-02-20 21:18:46
23 51      0 1069223104  58464 4036788    0    0 332875   366 70866 83347  2  3 83 12  0 2020-02-20 21:18:49
 9 175      0 1069210752  58464 4036580    0    0 362753   285 76597 91601  2  4 83 11  0 2020-02-20 21:18:52
17  8      0 1069009472  53324 4037676    0    0 373805   298 79872 104764  3  5 79 13  0 2020-02-20 21:18:55
10 190      0 1069109312  58464 4036580    0    0 223755   576 67178 88930  2  4 87  7  0 2020-02-20 21:18:58
 2  6      0 1069107072  58464 4037024    0    0 362107   705 80613 99404  3  4 79 14  0 2020-02-20 21:19:01
 8 185      0 1069034240  58464 4037092    0    0 312854   209 72143 88134  2  4 79 14  0 2020-02-20 21:19:04
13 102      0 1069227520  58464 4036428    0    0 342831   952 76972 94691  3  4 82 11  0 2020-02-20 21:19:07
11 173      0 1069227072  58464 4036476    0    0 388820   295 74087 88518  2  4 79 16  0 2020-02-20 21:19:10
 0  0      0 1069224960  58464 4037088    0    0 402556   407 82942 95999  2  4 78 16  0 2020-02-20 21:19:13
 1  0      0 1069204864  58464 4036816    0    0 204948   373 56974 73026  1  3 88  8  0 2020-02-20 21:19:16
10 90      0 1069209792  58464 4037224    0    0 312244   486 63162 77761  2  3 83 12  0 2020-02-20 21:19:19
17 94      0 1069217920  58464 4037080    0    0 338637   215 73537 89360  2  4 83 11  0 2020-02-20 21:19:22
29 101      0 1069211968  58464 4037068    0    0 396927   266 77112 94953  3  4 76 17  0 2020-02-20 21:19:25
 6 189      0 1069219456  58464 4037572    0    0 272049   353 68052 77088  1  3 86  9  0 2020-02-20 21:19:28
11 11      0 1069219136  58464 4037412    0    0 346844   825 74744 86411  2  4 81 14  0 2020-02-20 21:19:31
14 22      0 1069216384  58464 4037488    0    0 319903   164 71503 83092  2  3 84 11  0 2020-02-20 21:19:34
11 32      0 1069208512  58464 4037600    0    0 323802   317 69006 93465  2  4 83 11  0 2020-02-20 21:19:37
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 8  0      0 1069214848  58464 4037644    0    0 413441   287 76360 94524  2  4 76 18  0 2020-02-20 21:19:40
12 24      0 1069222592  58464 4037820    0    0 289507   521 69917 80488  2  3 85 10  0 2020-02-20 21:19:43
 6 51      0 1069223232  58464 4038060    0    0 344439   381 71017 86688  2  4 84 10  0 2020-02-20 21:19:46
 7 96      0 1069222528  58464 4038108    0    0 283824   349 62563 80664  1  3 87  9  0 2020-02-20 21:19:49
 4 170      0 1069220736  58464 4038316    0    0 364796   273 72553 88593  2  4 80 15  0 2020-02-20 21:19:52
 3  3      0 1069118912  55440 4032244    0    0 59426   300 33886 45815  1  2 95  3  0 2020-02-20 21:19:55
 6  4      0 1069207680  58464 4038996    0    0 305280   368 59334 76294  2  3 83 12  0 2020-02-20 21:19:58
20 130      0 1069212288  58464 4038696    0    0 380926   484 74841 94353  2  4 82 12  0 2020-02-20 21:20:01
11 149      0 1069212416  58464 4038652    0    0 420821   565 79944 96708  2  4 75 18  0 2020-02-20 21:20:04
 0  0      0 1069214080  58464 4039576    0    0 300780   485 71527 85809  2  4 85 10  0 2020-02-20 21:20:07
15 155      0 1069215488  58464 4039628    0    0 366303   372 74805 89553  2  4 81 14  0 2020-02-20 21:20:10
 0  0      0 1069215360  58464 4039836    0    0 285001   529 67070 77770  2  3 83 12  0 2020-02-20 21:20:13
 4  8      0 1069202944  58320 4038924    0    0 331843   512 73163 89534  2  4 81 13  0 2020-02-20 21:20:16
 2 179      0 1069208896  58464 4039884    0    0 229885   299 58656 71600  1  3 89  7  0 2020-02-20 21:20:19
10 101      0 1069211392  58464 4039476    0    0 414088   222 80153 95469  2  4 75 19  0 2020-02-20 21:20:22
20 49      0 1069206080  58464 4039536    0    0 345258   299 73049 85377  2  4 80 14  0 2020-02-20 21:20:25
14 72      0 1069209216  58464 4039996    0    0 268716   275 65723 78615  2  3 85 10  0 2020-02-20 21:20:28
 1  0      0 1069207936  58464 4040036    0    0 380225   456 76018 91886  2  4 78 16  0 2020-02-20 21:20:31
 2  5      0 1069208192  58464 4040348    0    0 353463   151 72649 88285  2  3 81 14  0 2020-02-20 21:20:34
 1  3      0 1069201024  58464 4040564    0    0 273816   474 67263 82298  2  3 81 14  0 2020-02-20 21:20:37
 9 157      0 1069207040  58464 4040496    0    0 393959   582 72033 89284  2  4 76 18  0 2020-02-20 21:20:40
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 6  0      0 1069211968  58464 4041136    0    0 300015   318 66771 81062  2  3 84 11  0 2020-02-20 21:20:43
 2  0      0 1069212928  58464 4040720    0    0 232617   259 57396 69239  2  3 86 10  0 2020-02-20 21:20:46
12 172      0 1069212160  58464 4040764    0    0 309320   972 69051 81358  2  3 84 11  0 2020-02-20 21:20:49
 1  1      0 1069213440  58464 4041436    0    0 373818   204 72534 89755  2  4 79 15  0 2020-02-20 21:20:52
12 19      0 1069123392  51356 4034244    0    0 339981   279 75620 91816  2  4 82 12  0 2020-02-20 21:20:55
15 167      0 1069213696  58464 4041896    0    0 344646   258 70929 87940  2  4 79 16  0 2020-02-20 21:20:58
 5  0      0 1069217856  58464 4041684    0    0 311461   520 65652 80609  2  3 81 14  0 2020-02-20 21:21:01
 2  0      0 1069223488  58464 4041488    0    0 308579   200 62112 75746  2  3 82 13  0 2020-02-20 21:21:04
14  7      0 1069222272  58464 4041968    0    0 416105   302 78905 93576  2  4 74 20  0 2020-02-20 21:21:07
15 179      0 1069217280  58464 4042336    0    0 366297   615 64062 81907  2  3 83 12  0 2020-02-20 21:21:10
11 137      0 1069211072  58464 4042328    0    0 513417   500 83864 106118  2  5 71 22  0 2020-02-20 21:21:13
23 41      0 1069200064  57088 4041408    0    0 497003   383 82858 108028  2  4 75 18  0 2020-02-20 21:21:16
 3  9      0 1069200832  58464 4042348    0    0 493110   949 79183 102134  2  4 77 18  0 2020-02-20 21:21:19
 3 181      0 1069209088  58464 4042160    0    0 500248   214 78832 99171  2  4 72 22  0 2020-02-20 21:21:22
 8 160      0 1069209152  58464 4042196    0    0 508455   413 86993 105251  3  5 70 22  0 2020-02-20 21:21:25
 9 187      0 1069216128  58464 4042624    0    0 507044   295 83279 105827  2  4 74 19  0 2020-02-20 21:21:28
12 201      0 1069216064  58464 4042804    0    0 498575   467 75999 96369  2  4 78 17  0 2020-02-20 21:21:31
 2 54      0 1069211712  58464 4042656    0    0 507484   161 83294 107403  2  4 75 18  0 2020-02-20 21:21:34
12  6      0 1069214464  58464 4042448    0    0 511071   305 81341 115157  3  5 76 16  0 2020-02-20 21:21:37
23 157      0 1069216384  58464 4042736    0    0 498951   210 77644 104641  2  4 76 18  0 2020-02-20 21:21:40
18 137      0 1069216384  58464 4042696    0    0 515993   337 85203 104565  2  5 66 27  0 2020-02-20 21:21:43
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 5  5      0 1069219712  58464 4042772    0    0 487084   862 77232 101804  2  4 80 14  0 2020-02-20 21:21:46
 4  6      0 1069218368  58464 4042592    0    0 474821   311 69824 95729  2  3 79 16  0 2020-02-20 21:21:49
 7 172      0 1069219456  58464 4042504    0    0 465759   481 71426 94862  2  3 79 16  0 2020-02-20 21:21:52
11 17      0 1069132608  52444 4034260    0    0 487085   377 83528 114387  2  5 77 16  0 2020-02-20 21:21:55
 7  8      0 1069201600  58464 4043232    0    0 473875   405 81193 105387  2  4 77 17  0 2020-02-20 21:21:58
15 76      0 1069191360  58464 4043468    0    0 482542   564 81244 102046  2  4 74 20  0 2020-02-20 21:22:01
 9 130      0 1069186944  58464 4043680    0    0 489459   272 83913 107983  2  4 77 17  0 2020-02-20 21:22:04
 7 96      0 1069183872  58464 4043752    0    0 503828   299 85209 107689  3  4 68 25  0 2020-02-20 21:22:07
 8  9      0 1069178048  58464 4044820    0    0 494257   249 84483 105684  2  4 70 23  0 2020-02-20 21:22:10
 3 129      0 1069174464  58464 4044852    0    0 506666   289 79820 103240  2  4 68 25  0 2020-02-20 21:22:13
 4 82      0 1069156480  58208 4043980    0    0 501004   593 85462 115253  2  4 76 17  0 2020-02-20 21:22:16
 6 188      0 1069153536  58464 4044888    0    0 495449   689 84115 109572  2  4 77 16  0 2020-02-20 21:22:19
15 80      0 1069155584  58464 4044644    0    0 505272   216 82383 106355  2  5 71 22  0 2020-02-20 21:22:22
23 107      0 1069142336  58464 4044668    0    0 483865   537 75864 101738  3  4 76 17  0 2020-02-20 21:22:25
11 11      0 1069148160  58464 4045060    0    0 459495   310 76256 101918  2  3 81 14  0 2020-02-20 21:22:28
 3 31      0 1069146048  55412 4046008    0    0 493904   458 83863 104569  2  4 71 23  0 2020-02-20 21:22:31
22 27      0 1069129088  58464 4045540    0    0 485601   156 84783 110137  2  4 76 18  0 2020-02-20 21:22:34
14  8      0 1069126912  58464 4045660    0    0 479034   480 85595 115616  3  5 77 16  0 2020-02-20 21:22:37
 5  6      0 1069129408  58464 4045504    0    0 445994   208 71407 96259  2  4 79 16  0 2020-02-20 21:22:40
25 166      0 1069118336  58464 4045452    0    0 487655   380 82379 102478  2  4 72 22  0 2020-02-20 21:22:43
 8 16      0 1069117312  58464 4045448    0    0 479273   217 82977 102128  3  4 68 25  0 2020-02-20 21:22:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
23 143      0 1069112576  58464 4045444    0    0 493765   306 84091 105329  2  4 70 23  0 2020-02-20 21:22:49
 3  5      0 1069106816  58464 4045380    0    0 477924   552 85431 110113  2  4 76 17  0 2020-02-20 21:22:52
32 18      0 1069028032  33120 4047884    0    0 463348   274 79472 104092  3  4 75 19  0 2020-02-20 21:22:55
11 61      0 1069095296  58464 4046292    0    0 473748   386 79683 110686  2  4 76 17  0 2020-02-20 21:22:58
13 135      0 1069096512  58464 4046324    0    0 448717   581 78078 104516  2  4 78 16  0 2020-02-20 21:23:01
13 85      0 1069081472  58464 4046996    0    0 455125   211 83698 110860  2  4 79 14  0 2020-02-20 21:23:04
 2  6      0 1069091392  58464 4047136    0    0 449831   332 79094 103214  3  4 74 19  0 2020-02-20 21:23:07
14 26      0 1069085696  58464 4047104    0    0 428639   247 73480 95912  2  4 77 17  0 2020-02-20 21:23:10
 4 130      0 1069079040  58464 4047448    0    0 434519   333 82297 104377  3  4 78 15  0 2020-02-20 21:23:13
 4  7      0 1069063872  58464 4047816    0    0 394092   527 77754 103619  3  4 77 15  0 2020-02-20 21:23:16
10 72      0 1069061824  58464 4047936    0    0 371735   345 73369 94514  5  4 80 12  0 2020-02-20 21:23:19
 7 149      0 1069062208  58464 4048228    0    0 361277   529 72181 92262  7  5 75 14  0 2020-02-20 21:23:22
12 120      0 1069057472  58464 4048240    0    0 244185   759 55671 71137  8  4 78  9  0 2020-02-20 21:23:25
19 88      0 1069068224  58464 4048788    0    0 370210   525 74115 91381 10  6 71 13  0 2020-02-20 21:23:28
24 82      0 1069069568  58464 4048972    0    0 326129   478 72100 86504 10  6 73 11  0 2020-02-20 21:23:31
18  0      0 1069055552  58464 4049036    0    0 250508   170 62681 73261 11  5 75  9  0 2020-02-20 21:23:34
18  0      0 1069059456  58464 4049168    0    0 330359   321 70543 91242 12  7 67 14  0 2020-02-20 21:23:37
18 119      0 1069061504  58464 4049196    0    0 251727   251 56750 67887 11  5 75  9  0 2020-02-20 21:23:40
15  0      0 1069061888  58464 4049236    0    0 340263   318 70652 84040 12  6 68 14  0 2020-02-20 21:23:43
24 133      0 1069421248  58464 4049160    0    0 383268   310 70310 88403 12  7 64 17  0 2020-02-20 21:23:46
 2  5      0 1073883264  55532 4032716    0    0 79664 12265 25791 125057  2  4 90  4  0 2020-02-20 21:23:49
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 1  2      0 1073884544  58464 4032688    0    0 29635 16188 10402 24603  0  1 98  1  0 2020-02-20 21:23:52
 2  6      0 1073775872  57012 4030444    0    0 42294  3529 19423 44902  1  1 96  2  0 2020-02-20 21:23:55
 1  2      0 1073779712  58464 4033252    0    0 30213  1248 21346 46957  1  1 96  1  0 2020-02-20 21:23:58
 5  1      0 1073678720  58464 4033176    0    0 31611   525 12904 32996  2  1 96  1  0 2020-02-20 21:24:01
 4  2      0 1073868800  58464 4033032    0    0 20956   858 12710 32839  2  1 97  1  0 2020-02-20 21:24:04
 0  1      0 1073880064  58464 4033264    0    0 31579   505 7229 23214  1  0 98  1  0 2020-02-20 21:24:07
 0  1      0 1073884544  58464 4033088    0    0 29908   347 6491 20079  0  0 99  1  0 2020-02-20 21:24:10
 1  2      0 1073889536  58464 4033152    0    0 31489   171 7230 21175  0  0 98  1  0 2020-02-20 21:24:13
 0  2      0 1073880192  58464 4033164    0    0 33266   399 9643 29089  1  1 97  1  0 2020-02-20 21:24:16
 0  3      0 1073886976  58464 4033252    0    0 29407   189 5450 19575  0  0 99  1  0 2020-02-20 21:24:19
 0  1      0 1073887360  58464 4033564    0    0 30915   236 7099 21741  0  0 98  1  0 2020-02-20 21:24:22
 1  2      0 1073884032  58464 4033552    0    0 30305   385 7644 21913  1  0 98  1  0 2020-02-20 21:24:25
 0  2      0 1073889664  58464 4033960    0    0 29967   279 6730 20696  0  0 99  1  0 2020-02-20 21:24:28
 1  2      0 1073889408  58464 4034116    0    0 30255   305 5876 20088  0  0 98  1  0 2020-02-20 21:24:31
 4  2      0 1073873024  58464 4034144    0    0 30354   185 6702 20767  0  0 98  1  0 2020-02-20 21:24:34
 0  2      0 1073881088  58464 4034120    0    0 42471   175 11727 32346  1  1 97  2  0 2020-02-20 21:24:37
 1  1      0 1073888384  58464 4034152    0    0 29620   279 6491 20156  0  0 98  1  0 2020-02-20 21:24:40
 1  1      0 1073891968  58392 4032152    0    0 31727   205 6987 21742  0  0 98  1  0 2020-02-20 21:24:43
 0  1      0 1073895680  58464 4034232    0    0 29368   410 6292 20888  0  0 98  1  0 2020-02-20 21:24:46
