Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/20/2020 	_x86_64_	(128 CPU)

09:13:22 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:13:25 PM  all    1.13    0.00    1.06    0.02    0.00    0.04    0.00    0.00    0.00   97.74
09:13:25 PM    0    1.36    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   97.62
09:13:25 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:13:25 PM    2    0.67    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.65
09:13:25 PM    3    6.02    0.00    9.03    0.00    0.00    0.00    0.00    0.00    0.00   84.95
09:13:25 PM    4    0.67    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.31
09:13:25 PM    5    2.01    0.00    3.36    0.00    0.00    0.00    0.00    0.00    0.00   94.63
09:13:25 PM    6    1.01    0.00    1.01    0.00    0.00    0.34    0.00    0.00    0.00   97.64
09:13:25 PM    7    1.34    0.00    2.35    0.00    0.00    0.00    0.00    0.00    0.00   96.31
09:13:25 PM    8    1.02    0.00    0.68    0.00    0.00    0.00    0.00    0.00    0.00   98.31
09:13:25 PM    9    1.68    0.00    1.34    0.00    0.00    0.34    0.00    0.00    0.00   96.64
09:13:25 PM   10    2.69    0.00    2.02    0.00    0.00    0.34    0.00    0.00    0.00   94.95
09:13:25 PM   11    1.68    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.30
09:13:25 PM   12    2.00    0.00    1.00    0.33    0.00    0.33    0.00    0.00    0.00   96.33
09:13:25 PM   13    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
09:13:25 PM   14    1.33    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.00
09:13:25 PM   15    0.67    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.33
09:13:25 PM   16    1.01    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.32
09:13:25 PM   17    2.01    0.00    1.67    0.00    0.00    0.33    0.00    0.00    0.00   95.99
09:13:25 PM   18    2.68    0.00    1.34    0.00    0.00    0.34    0.00    0.00    0.00   95.64
09:13:25 PM   19    2.35    0.00    1.01    0.00    0.00    0.34    0.00    0.00    0.00   96.31
09:13:25 PM   20    2.69    0.00    1.35    0.00    0.00    0.34    0.00    0.00    0.00   95.62
09:13:25 PM   21    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:13:25 PM   22    1.68    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   97.65
09:13:25 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:13:25 PM   24    2.68    0.00    1.00    0.00    0.00    0.33    0.00    0.00    0.00   95.99
09:13:25 PM   25    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.34
09:13:25 PM   26    0.67    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.66
09:13:25 PM   27    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:13:25 PM   28    1.01    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.32
09:13:25 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:13:25 PM   30    1.34    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   97.99
09:13:25 PM   31    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:13:25 PM   32    0.67    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:13:25 PM   33    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:13:25 PM   34    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
09:13:25 PM   35    3.02    0.00    6.04    0.00    0.00    0.00    0.00    0.00    0.00   90.94
09:13:25 PM   36    4.70    0.00    1.68    0.67    0.00    0.00    0.00    0.00    0.00   92.95
09:13:25 PM   37    2.35    0.00    5.37    0.00    0.00    0.00    0.00    0.00    0.00   92.28
09:13:25 PM   38    8.00    0.00    2.33    0.00    0.00    0.00    0.00    0.00    0.00   89.67
09:13:25 PM   39    1.68    0.00    3.36    0.00    0.00    0.00    0.00    0.00    0.00   94.97
09:13:25 PM   40    1.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.33
09:13:25 PM   41    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
09:13:25 PM   42    0.67    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:13:25 PM   43    1.00    0.00    2.01    0.00    0.00    0.00    0.00    0.00    0.00   96.99
09:13:25 PM   44    1.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   98.67
09:13:25 PM   45    0.67    0.00    0.67    0.33    0.00    0.00    0.00    0.00    0.00   98.33
09:13:25 PM   46    0.67    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:13:25 PM   47    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:13:25 PM   48    0.67    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:13:25 PM   49    0.33    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.67
09:13:25 PM   50    1.01    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   98.65
09:13:25 PM   51    1.34    0.00    1.34    0.33    0.00    0.00    0.00    0.00    0.00   96.99
09:13:25 PM   52    2.34    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.66
09:13:25 PM   53    1.34    0.00    0.67    0.33    0.00    0.00    0.00    0.00    0.00   97.66
09:13:25 PM   54    3.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   95.97
09:13:25 PM   55    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:13:25 PM   56    0.67    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.65
09:13:25 PM   57    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:13:25 PM   58    0.67    0.00    0.33    0.33    0.00    0.00    0.00    0.00    0.00   98.67
09:13:25 PM   59    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:13:25 PM   60    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
09:13:25 PM   61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:13:25 PM   62    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
09:13:25 PM   63    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.34
09:13:25 PM   64    0.67    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:13:25 PM   65    0.68    0.00    2.71    0.00    0.00    0.00    0.00    0.00    0.00   96.61
09:13:25 PM   66    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
09:13:25 PM   67    5.02    0.00    6.69    0.00    0.00    0.00    0.00    0.00    0.00   88.29
09:13:25 PM   68    0.34    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.99
09:13:25 PM   69    1.68    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.28
09:13:25 PM   70    0.34    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   99.33
09:13:25 PM   71    1.34    0.00    3.34    0.00    0.00    0.00    0.00    0.00    0.00   95.32
09:13:25 PM   72    0.67    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   98.99
09:13:25 PM   73    0.67    0.00    1.67    0.00    0.00    0.00    0.00    0.00    0.00   97.66
09:13:25 PM   74    0.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.66
09:13:25 PM   75    0.67    0.00    2.34    0.00    0.00    0.00    0.00    0.00    0.00   96.99
09:13:25 PM   76    0.34    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   99.33
09:13:25 PM   77    2.33    0.00    8.97    0.00    0.00    0.00    0.00    0.00    0.00   88.70
09:13:25 PM   78    0.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.66
09:13:25 PM   79    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:13:25 PM   80    0.34    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   99.33
09:13:25 PM   81    1.34    0.00    0.67    0.00    0.00    0.34    0.00    0.00    0.00   97.65
09:13:25 PM   82    2.35    0.00    1.34    0.00    0.00    0.34    0.00    0.00    0.00   95.97
09:13:25 PM   83    2.01    0.00    0.67    0.33    0.00    0.00    0.00    0.00    0.00   96.99
09:13:25 PM   84    2.02    0.00    1.01    0.00    0.00    0.34    0.00    0.00    0.00   96.63
09:13:25 PM   85    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:13:25 PM   86    0.34    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   99.32
09:13:25 PM   87    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:13:25 PM   88    0.34    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.99
09:13:25 PM   89    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:13:25 PM   90    0.34    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   99.33
09:13:25 PM   91    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:13:25 PM   92    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
09:13:25 PM   93    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.34
09:13:25 PM   94    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:13:25 PM   95    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
