Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/17/2020 	_x86_64_	(64 CPU)

02/17/2020 09:34:15 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.32    0.00    6.66    9.75    0.00   80.27

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdv               0.00     0.00 4283.00  517.33    33.49     4.29    16.12     4.31    0.90    0.34    5.52   0.17  79.57
sdt               0.00     0.00    3.67   84.33     1.34     2.75    95.08     0.43    4.89    1.82    5.02   3.07  27.03
sdw               0.00     0.00    5.67   94.33     2.31     2.66   101.94     0.59    5.92    1.76    6.17   3.82  38.23
sdm               0.00     0.00 4143.33  554.00    32.37     4.64    16.14     4.28    0.91    0.31    5.38   0.17  79.63
sdu               0.00     0.00    2.33   26.33     0.36     1.01    97.95     0.13    4.66    1.29    4.96   3.57  10.23
sda               0.00     0.33    0.00    5.00     0.00     0.04    16.93     0.04    7.33    0.00    7.33   2.20   1.10
dm-0              0.00     0.00    0.00    6.00     0.00     0.02     8.00     0.03    4.22    0.00    4.22   2.72   1.63
sdx               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.33  298.67     0.00     2.55    17.49    14.71   52.82  176.00   52.68   1.86  55.57
sdz               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-2              0.00     0.00    0.00  298.67     0.00     2.55    17.50    37.39  134.13    0.00  134.13   1.90  56.63
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.33  268.67     0.00     2.16    16.47     8.28   30.78    0.00   30.82   1.29  34.57
dm-4              0.00     0.00    0.00  268.67     0.00     2.16    16.48    15.03   55.93    0.00   55.93   1.33  35.77
sdab              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.03    7.70    9.43    3.67   7.70   2.57
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.03    8.67   11.17    3.67   8.56   2.57
sdac              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    3.60    2.71    5.67   3.60   1.20
dm-7              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    4.00    3.17    5.67   4.00   1.20
sdae              0.00     0.00    0.33  257.33     0.00     2.06    16.36     6.99   30.79    0.00   30.83   1.38  35.43
dm-8              0.00     0.00    0.00  257.33     0.00     2.06    16.37    14.21   62.72    0.00   62.72   1.42  36.63
sdaf              0.00     0.00    0.33  291.33     0.00     2.36    16.56     6.85   23.53    1.00   23.55   1.08  31.37
dm-9              0.00     0.00    0.00  291.33     0.00     2.36    16.57    10.85   37.30    0.00   37.30   1.12  32.73
sdag              0.00     0.00    0.33  358.67     0.00     2.91    16.63     8.88   27.97    1.00   28.00   0.96  34.47
dm-10             0.00     0.00    0.00  358.67     0.00     2.91    16.64    14.25   48.59    0.00   48.59   1.01  36.13
sdah              0.00     0.00    0.33  216.33     0.00     1.73    16.41     5.27   24.32    0.00   24.36   1.50  32.40
dm-11             0.00     0.00    0.00  216.33     0.00     1.73    16.42     6.78   31.36    0.00   31.36   1.57  33.87
sdai              0.00     0.00    0.33  248.00     0.00     2.09    17.23     8.02   32.30    1.00   32.35   1.33  33.10
dm-12             0.00     0.00    0.00  248.00     0.00     2.09    17.25    10.81   43.58    0.00   43.58   1.38  34.10
sdaj              0.00     0.00    0.33  266.67     0.00     2.14    16.45    14.91   55.83    0.00   55.90   2.13  56.97
dm-13             0.00     0.00    0.00  266.67     0.00     2.14    16.46    26.37   98.90    0.00   98.90   2.17  58.00
sdak              0.00     0.00    0.33  382.33     0.00     3.07    16.44     9.75   27.64    1.00   27.66   0.90  34.37
dm-14             0.00     0.00    0.00  382.33     0.00     3.07    16.45    16.88   52.95    0.00   52.95   0.93  35.50
sdal              0.00     0.00    0.33  358.33     0.00     2.97    16.99     7.67   24.26    1.00   24.28   0.91  32.60
dm-15             0.00     0.00    0.00  358.33     0.00     2.97    17.00    13.88   47.05    0.00   47.05   0.92  33.10
sdam              0.00     0.00    0.33  310.00     0.00     2.51    16.59     7.67   28.87    1.00   28.90   1.08  33.47
dm-16             0.00     0.00    0.00  310.00     0.00     2.51    16.60    13.80   58.08    0.00   58.08   1.10  34.07
sdan              0.00     0.00    0.33  308.33     0.00     2.54    16.89    10.47   33.91    1.00   33.95   1.33  41.10
dm-17             0.00     0.00    0.00  308.33     0.00     2.54    16.90    15.50   50.28    0.00   50.28   1.36  41.80
sdao              0.00     0.00    0.33  301.00     0.00     2.46    16.70     6.00   19.91    1.00   19.94   0.88  26.37
dm-18             0.00     0.00    0.00  301.00     0.00     2.46    16.71     6.87   22.82    0.00   22.82   0.90  27.20
sdap              0.00     0.00    0.33  242.67     0.00     1.94    16.34     3.74   15.40    1.00   15.42   0.83  20.20
dm-19             0.00     0.00    0.00  242.67     0.00     1.94    16.35     4.62   19.03    0.00   19.03   0.90  21.90
sdaq              0.00     0.00    0.33  306.33     0.00     2.54    16.95     7.15   21.98    0.00   22.00   0.95  29.07
dm-20             0.00     0.00    0.00  306.33     0.00     2.54    16.96     9.88   30.75    0.00   30.75   0.98  30.13
sdar              0.00     0.00    0.33  298.33     0.00     2.37    16.24    15.69   52.59    1.00   52.65   1.74  52.03
dm-21             0.00     0.00    0.00  298.33     0.00     2.37    16.25    33.27  111.57    0.00  111.57   1.80  53.60
sdas              0.00     0.00    0.33   40.00     0.00     1.34    68.03     0.61   15.16    1.00   15.28  11.05  44.57
dm-22             0.00     0.00    0.00   40.00     0.00     1.34    68.53     0.62   15.50    0.00   15.50  11.25  45.00
sdat              0.00     0.00    0.33   73.00     0.00     1.93    53.81     0.90   12.32    1.00   12.37   7.12  52.23
dm-23             0.00     0.00    0.00   73.00     0.00     1.93    54.02     0.92   12.58    0.00   12.58   7.26  53.03
sdau              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   4.00   0.13
dm-24             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.13

02/17/2020 09:35:39 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          11.57    0.00   20.80   22.97    0.00   44.67

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdd               0.00     0.00    4.00    2.33     0.00     0.00     1.37     0.01    1.16    0.08    3.00   1.11   0.70
sdc               0.00     0.00    0.00   23.67     0.00     0.25    21.75     0.40   16.86    0.00   16.86   1.39   3.30
sde               0.00     0.00 4450.33  446.00    34.77     3.58    16.04     4.05    0.83    0.34    5.72   0.16  80.17
sdg               0.00     0.00 4448.33  406.00    34.75     3.32    16.06     3.80    0.78    0.33    5.77   0.17  81.10
sdf               0.00     0.00 4890.33  449.67    38.21     3.63    16.04     4.09    0.77    0.32    5.64   0.16  83.67
sdi               0.00     0.00 4233.33  463.00    33.09     3.76    16.07     3.87    0.82    0.35    5.17   0.17  78.57
sdh               0.00     0.00 4845.33  479.67    37.85     3.91    16.06     3.94    0.74    0.32    4.97   0.15  82.03
sdj               0.00     0.00 4246.67  402.33    33.18     3.24    16.04     3.40    0.73    0.33    4.96   0.17  78.47
sdk               0.00     0.00 4259.67  429.00    33.28     3.68    16.14     3.69    0.78    0.35    5.15   0.17  81.23
sdl               0.00     0.00 4807.33  446.67    37.56     3.60    16.04     3.83    0.73    0.33    5.06   0.16  82.87
sdn               0.00     0.00 4892.00  475.00    38.22     3.89    16.07     4.46    0.83    0.32    6.04   0.15  82.37
sdp               0.00     0.00 4623.33  492.00    36.12     4.10    16.10     3.97    0.78    0.33    4.96   0.16  81.33
sdo               0.00     0.00 4452.33  480.67    34.80     3.97    16.10     3.80    0.77    0.33    4.86   0.16  80.13
sdr               0.00     0.00 4017.33  422.00    31.39     3.45    16.07     3.62    0.81    0.33    5.39   0.18  79.27
sdq               0.00     0.00 4267.67  401.67    33.35     3.23    16.04     3.43    0.74    0.32    5.17   0.17  78.80
sds               0.00     0.00 3960.67  431.00    30.94     3.52    16.07     3.88    0.88    0.33    5.95   0.18  77.00
sdv               0.00     0.00 4659.00  423.00    36.41     3.45    16.06     3.91    0.77    0.32    5.70   0.16  80.43
sdt               0.00     0.00    2.00    0.33     0.98     0.00   859.00     0.01    2.43    2.33    3.00   1.00   0.23
sdw               0.00     0.00    1.00  123.67     0.36     3.12    57.05     0.68    5.43    3.33    5.45   3.40  42.33
sdm               0.00     0.00 4461.33  462.00    34.85     3.78    16.07     4.03    0.82    0.32    5.67   0.17  81.50
sdu               0.00     0.00    0.33   59.00     0.01     2.55    88.32     0.34    5.70    0.00    5.73   3.30  19.60
sda               0.00     0.00    0.00    4.33     0.00     0.03    12.31     0.01    3.23    0.00    3.23   1.54   0.67
dm-0              0.00     0.00    0.00   23.67     0.00     0.25    21.75     0.40   16.86    0.00   16.86   1.39   3.30
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.00  218.00     0.00     1.80    16.93     7.85   36.01    0.00   36.01   1.58  34.50
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00  218.00     0.00     1.80    16.93    12.45   57.10    0.00   57.10   1.62  35.40
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00  241.00     0.00     1.93    16.38     8.15   33.80    0.00   33.80   1.42  34.30
dm-4              0.00     0.00    0.00  241.00     0.00     1.93    16.38    12.19   50.61    0.00   50.61   1.46  35.27
sdab              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.11    0.83    4.67   2.11   0.63
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.11    0.83    4.67   2.11   0.63
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.33    1.00    5.00   2.33   0.70
dm-7              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.33    1.00    5.00   2.33   0.70
sdae              0.00     0.00    0.00  182.67     0.00     1.45    16.29     9.70   40.96    0.00   40.96   2.34  42.80
dm-8              0.00     0.00    0.00  182.67     0.00     1.45    16.29    14.68   44.30    0.00   44.30   2.39  43.67
sdaf              0.00     0.00    0.00  208.67     0.00     1.68    16.46     6.90   26.08    0.00   26.08   1.62  33.73
dm-9              0.00     0.00    0.00  208.67     0.00     1.68    16.46    10.87   32.37    0.00   32.37   1.69  35.17
sdag              0.00     0.00    0.00  280.33     0.00     2.33    16.99    12.08   43.10    0.00   43.10   1.74  48.67
dm-10             0.00     0.00    0.00  280.33     0.00     2.33    16.99    24.29   86.65    0.00   86.65   1.77  49.73
sdah              0.00     0.00    0.00  194.00     0.00     1.55    16.33    11.25   57.98    0.00   57.98   2.18  42.33
dm-11             0.00     0.00    0.00  194.00     0.00     1.55    16.33    19.31   99.55    0.00   99.55   2.23  43.27
sdai              0.00     0.00    0.00  221.00     0.00     1.84    17.09     7.61   34.45    0.00   34.45   1.69  37.33
dm-12             0.00     0.00    0.00  221.00     0.00     1.84    17.09    11.69   52.92    0.00   52.92   1.73  38.20
sdaj              0.00     0.00    0.00  206.67     0.00     1.64    16.28     4.84   23.41    0.00   23.41   1.39  28.63
dm-13             0.00     0.00    0.00  206.67     0.00     1.64    16.28     9.60   46.47    0.00   46.47   1.45  29.87
sdak              0.00     0.00    0.00  290.67     0.00     2.30    16.24    20.84   73.22    0.00   73.22   1.99  57.90
dm-14             0.00     0.00    0.00  290.67     0.00     2.30    16.24    49.25  171.71    0.00  171.71   2.02  58.70
sdal              0.00     0.00    0.00  245.33     0.00     1.97    16.41     5.25   21.40    0.00   21.40   1.35  33.07
dm-15             0.00     0.00    0.00  245.33     0.00     1.97    16.41     5.95   24.27    0.00   24.27   1.38  33.80
sdam              0.00     0.00    0.00  248.00     0.00     2.07    17.05     3.06   12.34    0.00   12.34   0.97  23.97
dm-16             0.00     0.00    0.00  248.00     0.00     2.07    17.05     3.56   14.37    0.00   14.37   1.01  25.13
sdan              0.00     0.00    0.00  284.00     0.00     2.33    16.77     8.15   28.68    0.00   28.68   1.33  37.83
dm-17             0.00     0.00    0.00  284.00     0.00     2.33    16.77    10.54   37.11    0.00   37.11   1.35  38.47
sdao              0.00     0.00    0.00  264.00     0.00     2.13    16.53     7.16   27.14    0.00   27.14   1.40  37.00
dm-18             0.00     0.00    0.00  264.00     0.00     2.13    16.53    11.27   42.68    0.00   42.68   1.44  37.93
sdap              0.00     0.00    0.00  213.00     0.00     1.70    16.30     4.92   23.08    0.00   23.08   1.34  28.60
dm-19             0.00     0.00    0.00  213.00     0.00     1.70    16.30     6.28   29.49    0.00   29.49   1.41  30.00
sdaq              0.00     0.00    0.00  230.33     0.00     1.86    16.58    10.15   30.34    0.00   30.34   1.96  45.07
dm-20             0.00     0.00    0.00  230.33     0.00     1.86    16.58    20.77   38.62    0.00   38.62   1.99  45.73
sdar              0.00     0.00    0.00  271.67     0.00     2.22    16.73     9.54   35.10    0.00   35.10   1.33  36.23
dm-21             0.00     0.00    0.00  271.67     0.00     2.22    16.73    17.85   65.71    0.00   65.71   1.39  37.77
sdas              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    9.00    0.00    9.00   9.00   0.30
dm-22             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    9.00    0.00    9.00   9.00   0.30
sdat              0.00     0.00    0.00   56.67     0.00     1.78    64.31     0.98   15.53    0.00   15.53  10.65  60.33
dm-23             0.00     0.00    0.00   56.67     0.00     1.78    64.31     1.00   15.74    0.00   15.74  10.76  61.00
sdau              0.00     0.00    0.00   56.33     0.00     1.33    48.47     0.58   10.41    0.00   10.41   6.48  36.50
dm-24             0.00     0.00    0.00   56.33     0.00     1.33    48.47     0.59   10.61    0.00   10.61   6.54  36.87

02/17/2020 09:35:42 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          12.13    0.00   21.19   27.10    0.00   39.58

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdd               0.00     0.00    5.00    2.33     0.01     0.00     2.27     0.01    1.50    0.27    4.14   1.50   1.10
sdc               0.00     0.00    0.67   15.00     0.00     0.12    16.68     0.06    3.77    2.00    3.84   1.17   1.83
sde               0.00     0.00 4675.33  306.00    36.52     2.44    16.02     2.98    0.60    0.31    5.03   0.16  78.30
sdg               0.00     0.00 4702.33  295.33    36.74     2.42    16.04     2.91    0.58    0.31    4.98   0.16  78.80
sdf               0.00     0.00 5075.00  345.33    39.64     2.85    16.05     3.28    0.61    0.32    4.86   0.15  81.17
sdi               0.00     0.00 4303.67  318.00    33.63     2.60    16.05     2.78    0.60    0.32    4.43   0.17  77.90
sdh               0.00     0.00 5075.33  322.33    39.65     2.59    16.02     3.01    0.56    0.30    4.59   0.15  80.93
sdj               0.00     0.00 4508.00  301.67    35.21     2.45    16.04     2.68    0.56    0.31    4.30   0.16  78.50
sdk               0.00     0.00 4462.33  318.33    34.86     2.56    16.03     2.85    0.60    0.31    4.63   0.16  77.13
sdl               0.00     0.00 4937.33  343.67    38.57     2.80    16.04     3.03    0.57    0.30    4.48   0.15  81.13
sdn               0.00     0.00 5047.67  345.67    39.45     2.78    16.04     3.29    0.61    0.31    4.95   0.15  81.33
sdp               0.00     0.00 4815.67  383.67    37.62     3.10    16.04     3.00    0.58    0.30    4.00   0.15  78.43
sdo               0.00     0.00 4627.00  339.00    36.16     2.78    16.06     2.73    0.55    0.30    4.02   0.16  77.80
sdr               0.00     0.00 4234.67  300.00    33.08     2.45    16.05     2.66    0.59    0.31    4.56   0.17  75.87
sdq               0.00     0.00 4401.67  264.33    34.39     2.17    16.05     2.58    0.55    0.31    4.57   0.16  76.13
sds               0.00     0.00 4091.67  285.00    31.96     2.32    16.04     2.77    0.63    0.31    5.22   0.17  75.60
sdv               0.00     0.00 4826.67  297.33    37.72     2.38    16.03     2.89    0.56    0.31    4.61   0.16  80.43
sdt               0.00     0.00    6.00   36.00     2.27     2.67   240.72     0.24    5.76    1.56    6.46   3.37  14.17
sdw               0.00     0.00    2.33    8.67     0.41     1.06   272.91     0.10    9.18    1.00   11.38   3.70   4.07
sdm               0.00     0.00 4675.67  332.33    36.53     2.69    16.04     3.08    0.62    0.31    4.88   0.16  79.87
sdu               0.00     0.00    1.67   33.00     0.01     3.09   183.06     0.23    6.76    0.20    7.09   3.41  11.83
sda               0.00     0.00    0.00    1.33     0.00     0.01     8.00     0.00    3.25    0.00    3.25   3.25   0.43
dm-0              0.00     0.00    0.67   15.00     0.00     0.12    16.68     0.06    3.79    2.00    3.87   1.19   1.87
sdx               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-1              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
sdy               0.00     0.00    0.33   84.67     0.00     0.66    16.03     5.08   59.07    1.00   59.30   3.85  32.70
sdz               0.00     0.00    1.33    0.00     0.01     0.00     8.00     0.00    0.50    0.50    0.00   0.50   0.07
dm-2              0.00     0.00    0.33   84.67     0.00     0.66    16.03     5.84   68.07    1.00   68.34   3.91  33.20
dm-3              0.00     0.00    1.33    0.00     0.01     0.00     8.00     0.00    0.75    0.75    0.00   0.75   0.10
sdaa              0.00     0.00    0.33  115.33     0.00     0.91    16.16    15.44  133.46   25.00  133.77   5.08  58.80
dm-4              0.00     0.00    0.33  115.33     0.00     0.91    16.16    18.65  161.21  106.00  161.37   5.12  59.17
sdab              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    1.90    0.86    4.33   1.90   0.63
dm-5              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    2.20    1.14    4.67   2.20   0.73
sdac              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-6              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
sdad              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    4.10    2.29    8.33   4.10   1.37
dm-7              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    4.30    2.43    8.67   4.30   1.43
sdae              0.00     0.00    0.33  110.00     0.00     0.86    16.02    15.72  162.60    1.00  163.09   6.02  66.37
dm-8              0.00     0.00    0.33  110.00     0.00     0.86    16.02    23.80  275.41    1.00  276.24   6.04  66.67
sdaf              0.00     0.00    0.33  123.00     0.00     0.96    15.98    16.12  142.47    1.00  142.86   4.75  58.60
dm-9              0.00     0.00    0.33  123.00     0.00     0.96    15.98    22.24  213.72    1.00  214.30   4.79  59.13
sdag              0.00     0.00    0.00   66.00     0.00     0.52    16.08    33.46  445.03    0.00  445.03  13.61  89.83
dm-10             0.00     0.00    0.00   66.00     0.00     0.52    16.08    90.72  953.64    0.00  953.64  13.62  89.90
sdah              0.00     0.00    0.33   82.00     0.00     0.65    16.10     6.45   78.33   13.00   78.59   5.64  46.40
dm-11             0.00     0.00    0.33   82.00     0.00     0.65    16.10     6.67   80.95   13.00   81.23   5.70  46.93
sdai              0.00     0.00    0.33   78.33     0.00     0.62    16.31     5.70   61.83   17.00   62.02   4.96  39.03
dm-12             0.00     0.00    0.33   78.33     0.00     0.62    16.31     5.86   63.93   17.00   64.13   4.99  39.27
sdaj              0.00     0.00    0.33   98.00     0.00     0.77    16.14     3.30   33.60   10.00   33.68   3.80  37.37
dm-13             0.00     0.00    0.33   98.00     0.00     0.77    16.14     3.60   35.92   11.00   36.00   4.55  44.73
sdak              0.00     0.00    0.33  123.33     0.00     0.97    16.02    12.22   98.85    6.00   99.11   4.72  58.40
dm-14             0.00     0.00    0.33  123.33     0.00     0.97    16.02    17.19  139.01    6.00  139.37   4.76  58.83
sdal              0.00     0.00    0.33  117.00     0.00     0.92    16.07    12.10  103.14    4.00  103.42   3.83  44.93
dm-15             0.00     0.00    0.33  117.00     0.00     0.92    16.07    19.58  166.85    4.00  167.32   3.84  45.07
sdam              0.00     0.00    0.33  103.33     0.00     0.81    16.08     5.00   47.06    7.00   47.19   3.14  32.50
dm-16             0.00     0.00    0.33  103.33     0.00     0.81    16.08     5.59   52.76    9.00   52.90   3.16  32.80
sdan              0.00     0.00    0.33  123.00     0.00     0.96    15.98    24.20  195.47    4.00  195.99   5.84  72.03
dm-17             0.00     0.00    0.33  123.00     0.00     0.96    15.98    52.19  422.45    4.00  423.58   5.85  72.13
sdao              0.00     0.00    0.33  109.00     0.00     0.86    16.12     7.65   69.93    4.00   70.13   3.44  37.60
dm-18             0.00     0.00    0.33  109.00     0.00     0.86    16.12    10.61   97.01    4.00   97.29   3.49  38.13
sdap              0.00     0.00    0.33   86.00     0.00     0.68    16.15    10.68  123.75    9.00  124.20   5.53  47.70
dm-19             0.00     0.00    0.33   86.00     0.00     0.68    16.15    13.44  155.71   10.00  156.28   5.56  48.00
sdaq              0.00     0.00    0.33  162.00     0.00     1.29    16.28    21.43  154.03    5.00  154.34   3.13  50.80
dm-20             0.00     0.00    0.33  162.00     0.00     1.29    16.28    51.20  391.46    5.00  392.25   3.15  51.10
sdar              0.00     0.00    0.33  114.33     0.00     0.90    16.16     6.21   54.15    6.00   54.29   3.46  39.63
dm-21             0.00     0.00    0.33  114.33     0.00     0.90    16.16     8.83   77.02    7.00   77.23   3.53  40.47
sdas              0.00     0.00    0.33   21.00     0.00     1.51   144.66     0.42   17.97    8.00   18.13  12.27  26.17
dm-22             0.00     0.00    0.33   21.00     0.00     1.51   144.66     0.42   18.19    9.00   18.33  12.33  26.30
sdat              0.00     0.00    0.33    3.00     0.00     0.89   547.40     0.56  201.20  210.00  200.22 140.80  46.93
dm-23             0.00     0.00    0.33    3.00     0.00     0.89   547.40     0.57  201.60  210.00  200.67 140.80  46.93
sdau              0.00     0.00    0.33    4.67     0.00     1.33   546.67     0.72  143.13    6.00  152.93  74.47  37.23
dm-24             0.00     0.00    0.33    4.67     0.00     1.33   546.67     0.72  143.53    7.00  153.29  74.80  37.40

02/17/2020 09:35:45 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          11.77    0.00   22.47   27.82    0.00   37.94

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdd               0.00     0.00  104.00    2.33     0.46     0.00     8.92     0.07    0.67    0.61    3.43   0.64   6.77
sdc               0.00     0.00    0.00   19.33     0.00     0.13    13.66     0.24   12.33    0.00   12.33   1.52   2.93
sde               0.00     0.00 4384.00  511.67    33.92     4.07    15.89     4.36    0.89    0.38    5.26   0.17  81.33
sdg               0.00     0.00 4338.33  486.67    33.55     3.89    15.89     4.31    0.89    0.37    5.52   0.17  82.27
sdf               0.00     0.00 4735.67  609.67    36.66     4.95    15.94     4.98    0.93    0.37    5.28   0.15  82.67
sdi               0.00     0.00 4167.33  504.00    32.23     4.02    15.89     4.04    0.86    0.38    4.87   0.17  81.67
sdh               0.00     0.00 4834.00  545.00    37.42     4.41    15.93     4.28    0.80    0.36    4.68   0.16  83.40
sdj               0.00     0.00 4182.67  473.67    32.34     3.78    15.89     3.76    0.81    0.37    4.63   0.17  80.77
sdk               0.00     0.00 4191.00  474.33    32.41     3.77    15.88     3.91    0.84    0.37    4.93   0.17  80.30
sdl               0.00     0.00 4731.67  537.67    36.62     4.31    15.91     4.29    0.81    0.37    4.76   0.16  83.70
sdn               0.00     0.00 4685.33  550.00    36.28     4.45    15.93     4.85    0.93    0.37    5.66   0.16  83.97
sdp               0.00     0.00 4469.33  550.33    34.58     4.45    15.92     4.14    0.83    0.37    4.49   0.17  83.33
sdo               0.00     0.00 4375.00  503.00    33.87     4.09    15.94     3.82    0.78    0.37    4.36   0.17  81.63
sdr               0.00     0.00 3944.00  488.33    30.47     3.97    15.91     3.92    0.88    0.38    4.95   0.18  79.07
sdq               0.00     0.00 4058.33  529.33    31.37     4.25    15.90     4.19    0.91    0.38    5.00   0.17  80.10
sds               0.00     0.00 3877.00  495.33    29.95     3.98    15.89     4.31    0.99    0.38    5.71   0.18  79.50
sdv               0.00     0.00 4557.67  481.00    35.29     3.86    15.91     4.36    0.87    0.37    5.58   0.16  82.07
sdt               0.00     0.00   91.33   20.00     2.09     1.33    62.92     0.19    1.73    0.55    7.15   0.99  11.00
sdw               0.00     0.00   99.67   11.00     0.46     1.16    29.93     0.16    1.40    0.49    9.67   0.84   9.27
sdm               0.00     0.00 4334.00  527.67    33.52     4.31    15.94     4.42    0.91    0.38    5.29   0.17  81.47
sdu               0.00     0.00   90.00   94.33     1.27     2.68    43.89     0.57    3.09    0.60    5.46   1.91  35.13
sda               0.00     0.00    0.00    4.00     0.00     0.03    13.33     0.01    3.42    0.00    3.42   1.67   0.67
dm-0              0.00     0.00    0.00   19.33     0.00     0.13    13.66     0.24   12.33    0.00   12.33   1.52   2.93
sdx               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.33  295.67     0.00     2.36    16.35     5.68   19.37    1.00   19.39   1.11  32.80
sdz               0.00     0.00    2.67    0.00     0.01     0.00     8.00     0.01    1.88    1.88    0.00   1.88   0.50
dm-2              0.00     0.00    0.00  295.67     0.00     2.36    16.36     7.70   26.23    0.00   26.23   1.13  33.50
dm-3              0.00     0.00    2.33    0.00     0.01     0.00     8.00     0.01    2.43    2.43    0.00   2.14   0.50
sdaa              0.00     0.00    0.33  361.33     0.00     2.86    16.23    16.99   46.97    1.00   47.01   1.47  53.33
dm-4              0.00     0.00    0.00  361.33     0.00     2.86    16.24    49.51  137.03    0.00  137.03   1.49  53.87
sdab              0.00     0.00    2.67    1.00     0.00     0.00     1.64     0.01    3.73    3.50    4.33   3.73   1.37
dm-5              0.00     0.00    2.33    1.00     0.00     0.00     1.00     0.01    4.30    4.29    4.33   4.30   1.43
sdac              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    2.67    1.00     0.00     0.00     1.64     0.08   22.36   29.38    3.67  22.36   8.20
