Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/17/2020 	_x86_64_	(64 CPU)

09:34:15 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:34:18 AM  all    1.61    0.00    2.10    0.03    0.00    0.09    0.00    0.00    0.00   96.17
09:34:18 AM    0    1.35    0.00    0.67    0.34    0.00    0.00    0.00    0.00    0.00   97.64
09:34:18 AM    1    0.67    0.00    1.00    0.00    0.00    0.33    0.00    0.00    0.00   97.99
09:34:18 AM    2    1.36    0.00    1.69    0.00    0.00    0.34    0.00    0.00    0.00   96.61
09:34:18 AM    3    4.39    0.00    8.78    0.00    0.00    0.34    0.00    0.00    0.00   86.49
09:34:18 AM    4    2.36    0.00    1.35    0.00    0.00    0.34    0.00    0.00    0.00   95.95
09:34:18 AM    5    4.38    0.00    6.73    0.34    0.00    0.34    0.00    0.00    0.00   88.22
09:34:18 AM    6    2.69    0.00    2.02    0.34    0.00    0.34    0.00    0.00    0.00   94.61
09:34:18 AM    7    3.37    0.00    5.05    0.00    0.00    0.34    0.00    0.00    0.00   91.25
09:34:18 AM    8    2.03    0.00    2.03    0.00    0.00    0.34    0.00    0.00    0.00   95.61
09:34:18 AM    9    2.68    0.00    4.36    0.00    0.00    0.00    0.00    0.00    0.00   92.95
09:34:18 AM   10    2.35    0.00    1.34    0.00    0.00    0.34    0.00    0.00    0.00   95.97
09:34:18 AM   11    2.01    0.00    4.36    0.00    0.00    0.00    0.00    0.00    0.00   93.62
09:34:18 AM   12    2.01    0.00    1.68    0.00    0.00    0.00    0.00    0.00    0.00   96.31
09:34:18 AM   13    4.01    0.00    7.36    0.00    0.00    0.00    0.00    0.00    0.00   88.63
09:34:18 AM   14    2.69    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.30
09:34:18 AM   15    2.02    0.00    4.38    0.00    0.00    0.00    0.00    0.00    0.00   93.60
09:34:18 AM   16    2.00    0.00    1.67    0.00    0.00    0.33    0.00    0.00    0.00   96.00
09:34:18 AM   17    2.01    0.00    3.36    0.00    0.00    0.00    0.00    0.00    0.00   94.63
09:34:18 AM   18    2.69    0.00    2.69    0.00    0.00    0.00    0.00    0.00    0.00   94.61
09:34:18 AM   19    1.34    0.00    2.35    0.00    0.00    0.00    0.00    0.00    0.00   96.31
09:34:18 AM   20    1.69    0.00    1.36    0.00    0.00    0.00    0.00    0.00    0.00   96.95
09:34:18 AM   21    0.33    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:34:18 AM   22    1.35    0.00    1.35    0.00    0.00    0.00    0.00    0.00    0.00   97.31
09:34:18 AM   23    0.33    0.00    0.66    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:34:18 AM   24    1.35    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   97.98
09:34:18 AM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:34:18 AM   26    1.35    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.64
09:34:18 AM   27    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:34:18 AM   28    0.67    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.32
09:34:18 AM   29    0.00    0.00    0.33    0.33    0.00    0.00    0.00    0.00    0.00   99.34
09:34:18 AM   30    1.01    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.32
09:34:18 AM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:34:18 AM   32    1.34    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.66
09:34:18 AM   33    1.02    0.00    3.39    0.00    0.00    0.00    0.00    0.00    0.00   95.59
09:34:18 AM   34    1.67    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.32
09:34:18 AM   35    3.37    0.00    6.40    0.00    0.00    0.00    0.00    0.00    0.00   90.24
09:34:18 AM   36    1.35    0.00    1.01    0.00    0.00    0.34    0.00    0.00    0.00   97.30
09:34:18 AM   37    2.70    0.00    5.07    0.00    0.00    0.34    0.00    0.00    0.00   91.89
09:34:18 AM   38    1.37    0.00    2.39    0.00    0.00    0.34    0.00    0.00    0.00   95.90
09:34:18 AM   39    2.01    0.00    3.36    0.00    0.00    0.00    0.00    0.00    0.00   94.63
09:34:18 AM   40    2.70    0.00    1.69    0.00    0.00    0.00    0.00    0.00    0.00   95.61
09:34:18 AM   41    3.03    0.00    5.05    0.00    0.00    0.34    0.00    0.00    0.00   91.58
09:34:18 AM   42    2.36    0.00    1.35    0.67    0.00    0.00    0.00    0.00    0.00   95.62
09:34:18 AM   43    1.68    0.00    7.38    0.00    0.00    0.00    0.00    0.00    0.00   90.94
09:34:18 AM   44    1.68    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   97.64
09:34:18 AM   45    0.67    0.00    2.01    0.00    0.00    0.00    0.00    0.00    0.00   97.32
09:34:18 AM   46    1.68    0.00    1.34    0.00    0.00    0.00    0.00    0.00    0.00   96.98
09:34:18 AM   47    0.67    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   98.99
09:34:18 AM   48    1.34    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.65
09:34:18 AM   49    1.34    0.00    1.67    0.00    0.00    0.00    0.00    0.00    0.00   96.99
