procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 3  0      0 531649440  48044 3637992    0    0  3192   310   28   98  3  7 80 10  0 2020-02-17 09:34:15
 1  0      0 530792352  48044 3638464    0    0   160  1104 4912 24616  2  2 96  0  0 2020-02-17 09:34:18
 3  0      0 530098784  48044 3639220    0    0   111  1002 4549 22131  1  2 97  0  0 2020-02-17 09:34:21
 2  0      0 529832256  48044 3639968    0    0  7568   705 5677 25554  1  2 97  0  0 2020-02-17 09:34:24
 1  0      0 529832032  48044 3640136    0    0   134   739 1335 16434  0  0 99  0  0 2020-02-17 09:34:27
22 29      0 529492896  48044 3645200    0    0 390866 66159 97906 182171 14 18 52 15  0 2020-02-17 09:34:30
29 35      0 529484768  48044 3645664    0    0 604315 72718 134718 231569 14 26 32 28  0 2020-02-17 09:34:33
33 39      0 529472576  48044 3645604    0    0 606966 83681 139548 231500 13 26 32 28  0 2020-02-17 09:34:36
22 35      0 529472576  48044 3645824    0    0 479199 81702 132649 205319 10 19 51 20  0 2020-02-17 09:34:39
24 21      0 529296736  48044 3646204    0    0 555616 99086 139625 221521 13 22 43 22  0 2020-02-17 09:34:42
34 20      0 529333696  48044 3646828    0    0 560193 97917 148435 233810 14 24 41 22  0 2020-02-17 09:34:45
27 25      0 529354688  48044 3647748    0    0 558650 105963 145658 235204 14 24 40 23  0 2020-02-17 09:34:48
20 18      0 529259008  48044 3648056    0    0 560060 78162 141712 220611 13 22 44 21  0 2020-02-17 09:34:51
25 25      0 529467648  48044 3647704    0    0 241596 87059 104263 139682  8 12 64 16  0 2020-02-17 09:34:54
 3 84      0 529469280  48044 3647608    0    0 595086 90941 150849 233621 13 25 35 27  0 2020-02-17 09:34:57
43 33      0 529456448  48044 3647672    0    0 586186 97713 149272 230348 13 25 36 27  0 2020-02-17 09:35:00
28 24      0 529436000  48044 3647688    0    0 559702 98586 144596 223766 12 23 39 26  0 2020-02-17 09:35:03
30 23      0 529440192  48044 3647640    0    0 565620 106826 138942 219640 12 22 42 24  0 2020-02-17 09:35:06
32 30      0 529442016  48044 3647660    0    0 594772 91456 148769 227192 13 24 37 27  0 2020-02-17 09:35:09
 4 17      0 529444736  48044 3647832    0    0 550759 122626 133319 215977 12 20 47 21  0 2020-02-17 09:35:12
33 38      0 529442752  48044 3647812    0    0 597474 96597 152546 234073 13 25 33 29  0 2020-02-17 09:35:15
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
22 12      0 529442496  48044 3648040    0    0 587039 107555 148408 231615 13 25 33 29  0 2020-02-17 09:35:18
21 22      0 529424224  48044 3648160    0    0 547629 114871 134123 219198 11 20 48 21  0 2020-02-17 09:35:21
30 37      0 529430688  48044 3648488    0    0 581527 86615 141995 224067 13 24 36 27  0 2020-02-17 09:35:24
43 50      0 529438048  48044 3648520    0    0 580876 95883 142776 223248 12 22 39 27  0 2020-02-17 09:35:27
26 40      0 529432224  48044 3648540    0    0 534863 119179 141540 218306 11 21 43 24  0 2020-02-17 09:35:30
20 32      0 529432896  48044 3648524    0    0 563972 86274 146657 220799 13 23 35 29  0 2020-02-17 09:35:33
28 19      0 529433504  48044 3648812    0    0 538769 115328 134185 209309 11 20 47 22  0 2020-02-17 09:35:36
31 37      0 529434144  48044 3648824    0    0 573868 100655 142881 222833 12 21 44 23  0 2020-02-17 09:35:39
29 30      0 529353984  48044 3648840    0    0 598431 66689 141450 219591 12 21 40 27  0 2020-02-17 09:35:42
33 40      0 529432576  48044 3648736    0    0 558758 123378 141389 221614 12 23 38 28  0 2020-02-17 09:35:45
12 25      0 529434688  48044 3649004    0    0 522570 110102 135100 210542 11 21 44 25  0 2020-02-17 09:35:48
31 24      0 529414944  48044 3649224    0    0 557066 105447 138560 217283 11 20 45 23  0 2020-02-17 09:35:51
