Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/14/2020 	_x86_64_	(32 CPU)

02/14/2020 09:53:32 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           2.06    0.00    2.84    1.52    0.00   93.58

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdd               0.00     0.00   36.26    2.36     0.14     0.01     7.85     0.01    0.33    0.11    3.63   0.31   1.20
sdc               0.00     0.04    0.35   20.51     0.01     0.15    15.60     0.27   12.77    3.76   12.92   1.51   3.14
sdb               0.00     0.00    0.00    0.00     0.00     0.00    56.15     0.00    0.16    0.16    0.00   0.10   0.00
sde               0.00     0.00   15.23    5.51     0.17     0.23    39.06     0.04    1.90    0.15    6.71   1.19   2.46
sdh               0.00     0.00  168.40   87.39     2.81     3.76    52.62     0.97    3.78    3.62    4.09   0.43  11.09
sdi               0.00     0.00  153.72   88.33     2.78     3.78    55.53     0.94    3.89    3.79    4.05   0.47  11.27
sdf               0.00     0.00   15.47    5.73     0.17     0.23    39.16     0.04    1.86    0.15    6.47   1.18   2.50
sdj               0.00     0.00  151.73   87.34     2.74     3.76    55.74     0.87    3.62    3.48    3.86   0.46  10.95
sdl               0.00     0.00  152.75   88.33     2.75     3.77    55.35     0.96    4.00    3.94    4.10   0.46  11.15
sdo               0.00     0.00  151.81   87.57     2.75     3.77    55.78     0.99    4.12    4.13    4.09   0.46  10.97
sdn               0.00     0.00  153.66   87.70     2.78     3.77    55.53     0.97    4.02    4.01    4.05   0.46  11.00
sdp               0.00     0.00   18.02    0.34     0.08     0.00     9.62     0.04    2.44    2.42    3.40   2.26   4.14
sdm               0.00     0.00  151.23   86.94     2.73     3.75    55.80     0.93    3.89    3.81    4.02   0.46  10.92
sdr               0.00     0.00   17.96    0.34     0.08     0.00     9.59     0.04    2.40    2.38    3.39   2.34   4.28
