Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/12/2020 	_x86_64_	(32 CPU)

02/12/2020 08:38:48 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           2.63    0.00    4.95   10.44    0.00   81.98

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdd               0.00     0.00  191.00    2.33     0.80     0.00     8.53     0.03    0.17    0.13    3.71   0.16   3.17
sdf               0.00     0.00   89.33    0.33     0.67     0.00    15.43     0.02    0.17    0.16    3.00   0.16   1.40
sdg               0.00     0.00  189.67  151.00     1.81     1.59    20.47     0.88    2.59    0.14    5.65   1.31  44.73
sdh               0.00     0.00  100.67    0.33     0.46     0.00     9.43     0.24    2.39    2.38    5.00   2.33  23.57
sdi               0.00     0.00  101.00    0.33     0.46     0.00     9.42     0.24    2.35    2.34    3.00   2.14  21.73
sdj               0.00     0.00 16273.00 4077.33   126.95    35.30    16.33   155.46    7.63    7.55    7.93   0.05 100.07
sdk               0.00     0.00  100.67    0.00     0.46     0.00     9.43     0.23    2.28    2.28    0.00   2.23  22.43
sdl               0.00     0.00   88.67    0.00     0.35     0.00     8.00     0.20    2.25    2.25    0.00   2.20  19.47
sdq               0.00     0.00   88.67    0.00     0.35     0.00     8.00     0.20    2.26    2.26    0.00   2.21  19.60
sdp               0.00     0.00   88.67    0.00     0.35     0.00     8.00     0.21    2.32    2.32    0.00   2.27  20.13
sdo               0.00     0.00   88.67    0.00     0.35     0.00     8.00     0.20    2.24    2.24    0.00   2.19  19.43
sdn               0.00     0.00   88.67    0.00     0.35     0.00     8.00     0.20    2.25    2.25    0.00   2.21  19.60
sdm               0.00     0.00   88.67    0.33     0.35     0.00     8.00     0.21    2.42    2.41    4.00   2.34  20.87
sdr               0.00     0.00   88.67    0.00     0.35     0.00     8.00     0.20    2.26    2.26    0.00   2.21  19.60
sda               0.00     0.00    0.00    6.00     0.00     0.05    15.56     0.02    3.39    0.00    3.39   1.89   1.13
dm-0              0.00     0.00    0.67    6.33     0.00     0.04    11.81     0.03    4.05    3.50    4.11   2.57   1.80
sds               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
sdt               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.01   23.00   23.00    0.00  23.00   0.77
dm-1              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-2              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.01   23.00   23.00    0.00  23.00   0.77
sdu               0.00     0.00    3.67    0.00     0.01     0.00     8.00     0.00    1.18    1.18    0.00   1.18   0.43
dm-3              0.00     0.00    3.67    0.00     0.01     0.00     8.00     0.00    1.27    1.27    0.00   1.27   0.47
sdv               0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    2.20    1.71    3.33   2.20   0.73
dm-4              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    2.40    2.00    3.33   2.30   0.77
sdw               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-5              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdx               0.00     0.00    0.67    0.00     0.00     0.00     4.50     0.00    4.50    4.50    0.00   4.50   0.30
dm-6              0.00     0.00    0.67    0.00     0.00     0.00     4.50     0.00    5.00    5.00    0.00   5.00   0.33
sdy               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    5.00    5.00    0.00   5.00   0.17
dm-7              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    6.00    6.00    0.00   6.00   0.20
sdz               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    6.00    6.00    0.00   6.00   0.20
dm-8              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    7.00    7.00    0.00   7.00   0.23
sdaa              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    5.00    5.00    0.00   5.00   0.17
dm-9              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    6.00    6.00    0.00   6.00   0.20
sdab              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-10             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
sdac              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-11             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    6.00    6.00    0.00   6.00   0.20
sdad              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    5.00    5.00    0.00   5.00   0.17
dm-12             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    6.00    6.00    0.00   6.00   0.20
sdae              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-13             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    5.00    5.00    0.00   5.00   0.17
sdaf              0.00     0.00    0.33 1782.67     0.00    16.36    18.80    26.97   14.99   10.00   14.99   0.31  56.07
dm-14             0.00     0.00    0.33 1782.67     0.00    16.36    18.80    59.38   32.28   10.00   32.28   0.32  56.30
sdag              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    2.70    1.57    5.33   2.70   0.90
dm-15             0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    2.80    1.57    5.67   2.80   0.93
sdah              0.00     0.00    0.33  108.00     0.00     1.17    22.11     0.66    6.08    2.00    6.09   2.88  31.20
dm-16             0.00     0.00    0.33  108.00     0.00     1.17    22.11     0.68    6.29    2.00    6.30   2.91  31.53
sdai              0.00     0.00    0.33   70.67     0.00     0.73    21.02     0.39    5.55    3.00    5.57   2.89  20.50
dm-17             0.00     0.00    0.33   70.67     0.00     0.73    21.02     0.41    5.77    3.00    5.79   2.96  21.03
sdaj              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    5.00    5.00    0.00   5.00   0.17
dm-18             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    6.00    6.00    0.00   6.00   0.20
sdak              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-19             0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10

02/12/2020 08:39:30 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           5.01    0.00   16.40   45.85    0.00   32.75

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdc               0.00     0.33    0.00   36.33     0.00     0.41    23.34     0.66   18.20    0.00   18.20   1.48   5.37
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sde               0.00     0.00    0.33  271.67     0.00     3.71    27.92     1.52    5.60    0.00    5.61   2.54  69.20
sdd               0.00     0.00    4.33    2.33     0.00     0.00     1.70     0.01    1.20    0.00    3.43   1.20   0.80
sdf               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.00    1.50    0.00    3.00   1.50   0.10
sdg               0.00     0.00    1.00   34.67     0.01     0.49    28.96     0.15    4.32    0.00    4.44   2.92  10.40
sdh               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.01   14.00   25.00    3.00  14.00   0.93
sdi               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.00    3.00    3.00    3.00   3.00   0.20
sdj               0.00     0.00 14029.00 6002.00   109.78    49.16    16.25   141.29    7.04    6.97    7.20   0.05  99.87
sdk               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdl               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.07
sdq               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdp               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdo               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdn               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdm               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.00    3.00    3.00    3.00   3.00   0.20
sdr               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sda               0.00     0.00    0.00    4.33     0.00     0.02    11.69     0.01    3.46    0.00    3.46   1.85   0.80
dm-0              0.00     0.00    0.00   36.67     0.00     0.41    23.13     0.66   18.08    0.00   18.08   1.45   5.30
sds               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdt               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdu               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.44    1.67    4.00   2.44   0.73
dm-4              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.56    1.83    4.00   2.44   0.73
sdw               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdae              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.00 3329.33     0.00    26.35    16.21    56.74   17.06    0.00   17.06   0.30  99.80
dm-14             0.00     0.00    0.00 3329.33     0.00    26.35    16.21   144.17   43.36    0.00   43.36   0.30  99.83
sdag              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.56    1.50    4.67   2.56   0.77
dm-15             0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.67    1.50    5.00   2.67   0.80
sdah              0.00     0.00    0.00   15.33     0.00     0.17    22.76     0.08    5.15    0.00    5.15   2.80   4.30
dm-16             0.00     0.00    0.00   15.33     0.00     0.17    22.76     0.08    5.41    0.00    5.41   2.89   4.43
sdai              0.00     0.00    0.00   76.33     0.00     1.35    36.33     0.47    6.19    0.00    6.19   2.81  21.47
dm-17             0.00     0.00    0.00   76.33     0.00     1.35    36.33     0.49    6.46    0.00    6.46   2.88  22.00
sdaj              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.00   91.33     0.00     1.17    26.12     0.54    5.91    0.00    5.91   3.16  28.83
dm-19             0.00     0.00    0.00   91.33     0.00     1.17    26.12     0.57    6.19    0.00    6.19   3.23  29.53

02/12/2020 08:39:33 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           5.85    0.00   18.99   43.31    0.00   31.85

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdc               0.00     0.00    0.33    6.00     0.00     0.02     8.42     0.02    3.79    0.00    4.00   0.95   0.60
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sde               0.00     0.00    0.67   33.00     0.00     0.47    28.71     0.19    5.52    0.00    5.64   2.20   7.40
sdd               0.00     0.00   29.33    2.33     0.11     0.00     7.24     0.01    0.34    0.11    3.14   0.34   1.07
sdf               0.00     0.00    1.67  154.33     0.33     2.11    32.05     0.90    5.75    0.40    5.81   3.02  47.17
sdg               0.00     0.00    6.00  168.67     2.34     1.96    50.41     1.00    5.75    0.89    5.92   2.87  50.10
sdh               0.00     0.00    0.67    0.33     0.00     0.00     8.00     0.01   10.67   14.50    3.00  10.67   1.07
sdi               0.00     0.00    0.67    0.33     0.00     0.00     8.00     0.00    4.00    4.00    4.00   4.00   0.40
sdj               0.00     0.00 15300.00 4750.33   119.68    38.51    16.16   145.38    7.24    7.36    6.84   0.05 100.03
sdk               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.13
sdl               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    2.50    2.50    0.00   2.50   0.17
sdq               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.13
sdp               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.20
sdo               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    2.50    2.50    0.00   2.50   0.17
sdn               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.27
sdm               0.00     0.00    0.67    0.33     0.00     0.00     8.00     0.00    2.33    2.00    3.00   2.33   0.23
sdr               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    3.50    3.50    0.00   3.50   0.23
sda               0.00     0.00    0.00    8.67     0.00     0.07    17.42     0.03    3.81    0.00    3.81   1.35   1.17
dm-0              0.00     0.00    0.33    6.00     0.00     0.02     8.42     0.02    3.79    0.00    4.00   0.95   0.60
sds               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
sdt               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.01   24.00   24.00    0.00  24.00   0.80
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdu               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00   26.33    1.00     0.11     0.00     8.06     0.03    1.26    1.18    3.33   1.22   3.33
dm-4              0.00     0.00   26.00    1.00     0.11     0.00     8.06     0.04    1.44    1.35    4.00   1.37   3.70
sdw               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-5              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdx               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.01   23.00   23.00    0.00  23.00   0.77
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    5.00    5.00    0.00   5.00   0.17
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    6.00    6.00    0.00   6.00   0.20
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    6.00    6.00    0.00   6.00   0.20
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdac              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    5.00    5.00    0.00   5.00   0.17
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    6.00    6.00    0.00   6.00   0.20
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdae              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.01   15.00   15.00    0.00  15.00   0.50
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.33 1256.33     0.00    10.22    16.66    17.38   13.87   34.00   13.86   0.30  38.20
dm-14             0.00     0.00    0.00 1256.33     0.00    10.22    16.67    39.92   32.32    0.00   32.32   0.30  37.20
sdag              0.00     0.00   25.67    1.00     0.11     0.00     8.24     0.04    1.38    1.30    3.33   1.30   3.47
dm-15             0.00     0.00   25.33    1.00     0.11     0.00     8.24     0.04    1.54    1.47    3.33   1.44   3.80
sdah              0.00     0.00    0.33   56.67     0.00     0.62    22.15     0.32    5.54    1.00    5.57   2.74  15.63
dm-16             0.00     0.00    0.00   56.67     0.00     0.62    22.23     0.33    5.86    0.00    5.86   2.84  16.07
sdai              0.00     0.00    0.33   97.33     0.00     1.34    28.10     0.58    5.90    1.00    5.91   2.93  28.63
dm-17             0.00     0.00    0.00   97.33     0.00     1.34    28.16     0.60    6.19    0.00    6.19   3.01  29.27
sdaj              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.33    9.33     0.00     0.17    35.93     0.06    6.59    1.00    6.79   3.21   3.10
dm-19             0.00     0.00    0.00    9.33     0.00     0.17    36.93     0.07    7.07    0.00    7.07   3.29   3.07

02/12/2020 08:39:36 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          10.02    0.00   20.30   47.05    0.00   22.63

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdc               0.00     0.00    0.00   26.67     0.00     0.26    20.30     0.58   21.64    0.00   21.64   1.70   4.53
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sde               0.00     0.00    4.00  199.33     1.01     2.52    35.52     1.24    6.12    0.42    6.23   2.41  49.10
sdd               0.00     0.00    5.67    2.33     0.01     0.00     2.75     0.01    1.21    0.18    3.71   1.21   0.97
sdf               0.00     0.00    2.00   70.67     0.01     0.93    26.50     0.41    5.69    0.17    5.85   3.16  22.93
sdg               0.00     0.00    6.00   69.33     1.68     0.73    65.50     0.45    5.98    0.56    6.45   2.68  20.20
sdh               0.00     0.00    1.67    0.33     0.01     0.00     8.00     0.01    6.50    7.00    4.00   6.50   1.30
sdi               0.00     0.00    1.67    0.33     0.01     0.00     8.00     0.01    2.67    2.40    4.00   2.17   0.43
sdj               0.00     0.00 15617.67 4556.33   122.10    37.94    16.25   153.65    7.61    7.38    8.40   0.05 100.00
sdk               0.00     0.00    1.67    0.00     0.01     0.00     8.00     0.00    2.20    2.20    0.00   2.20   0.37
sdl               0.00     0.00    1.67    0.00     0.01     0.00     8.00     0.00    2.60    2.60    0.00   2.60   0.43
sdq               0.00     0.00    1.67    0.00     0.01     0.00     8.00     0.00    2.60    2.60    0.00   2.60   0.43
sdp               0.00     0.00    1.67    0.00     0.01     0.00     8.00     0.01    3.20    3.20    0.00   3.20   0.53
sdo               0.00     0.00    1.67    0.00     0.01     0.00     8.00     0.00    2.40    2.40    0.00   2.40   0.40
sdn               0.00     0.00    1.67    0.00     0.01     0.00     8.00     0.00    2.60    2.60    0.00   2.60   0.43
sdm               0.00     0.00    1.67    0.33     0.01     0.00     8.00     0.01    3.00    3.00    3.00   3.00   0.60
sdr               0.00     0.00    1.67    0.00     0.01     0.00     8.00     0.00    2.60    2.60    0.00   2.60   0.43
sda               0.00     0.00    0.00    4.00     0.00     0.03    13.33     0.01    3.58    0.00    3.58   2.33   0.93
dm-0              0.00     0.00    0.00   26.67     0.00     0.26    20.30     0.58   21.62    0.00   21.62   1.70   4.53
sds               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdt               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdu               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.22    1.17    4.33   2.22   0.67
dm-4              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.33    1.17    4.67   2.33   0.70
sdw               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdae              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.00 3338.33     0.00    27.77    17.04    33.30    9.95    0.00    9.95   0.24  78.87
dm-14             0.00     0.00    0.00 3338.33     0.00    27.77    17.04    77.81   23.22    0.00   23.22   0.24  79.30
sdag              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.78    0.83    3.67   1.78   0.53
dm-15             0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.00    1.00    4.00   2.00   0.60
sdah              0.00     0.00    0.00   69.67     0.00     0.73    21.57     0.41    5.87    0.00    5.87   2.68  18.67
dm-16             0.00     0.00    0.00   69.67     0.00     0.73    21.57     0.43    6.13    0.00    6.13   2.75  19.13
sdai              0.00     0.00    0.00  110.67     0.00     1.18    21.91     0.66    6.00    0.00    6.00   3.04  33.60
dm-17             0.00     0.00    0.00  110.67     0.00     1.18    21.91     0.69    6.26    0.00    6.26   3.09  34.23
sdaj              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-19             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

02/12/2020 08:39:39 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           4.62    0.00   16.80   50.35    0.00   28.23

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdc               0.00     0.00    0.00    6.98     0.00     0.03     8.38     0.02    3.14    0.00    3.14   2.00   1.40
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sde               0.00     0.00    4.65   56.81     2.33     0.65    99.00     0.34    5.56    1.00    5.94   2.64  16.21
sdd               0.00     0.00    3.99    2.33     0.00     0.00     1.37     0.01    1.37    0.17    3.43   1.37   0.86
sdf               0.00     0.00    0.33  183.39     0.00     2.29    25.54     1.08    5.86    0.00    5.87   2.65  48.64
sdg               0.00     0.00    1.00   84.05     0.34     1.18    36.47     0.47    5.57    0.67    5.63   2.99  25.45
sdh               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdi               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdj               0.00     0.00 14571.76 5548.50   113.93    44.85    16.16   159.23    7.91    8.13    7.33   0.05  99.73
