Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/12/2020 	_x86_64_	(32 CPU)

08:38:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:38:54 AM   25    1.01    0.00    1.34    0.00    0.00    0.00    0.00    0.00    0.00   97.65
08:38:54 AM   26    1.02    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   97.96
08:38:54 AM   27    4.03    0.00    2.01    0.00    0.00    0.00    0.00    0.00    0.00   93.96
08:38:54 AM   28    0.68    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   98.29
08:38:54 AM   29    0.33    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:38:54 AM   30    1.02    0.00    1.36    0.00    0.00    0.34    0.00    0.00    0.00   97.28
08:38:54 AM   31    3.00    0.00    1.33    0.00    0.00    0.00    0.00    0.00    0.00   95.67

08:38:54 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:38:57 AM  all    5.15    0.00    3.98    4.18    0.00    1.39    0.00    0.00    0.00   85.30
08:38:57 AM    0    4.78    0.00    3.75    4.78    0.00    0.68    0.00    0.00    0.00   86.01
08:38:57 AM    1   16.78    0.00    4.70    3.02    0.00    0.00    0.00    0.00    0.00   75.50
08:38:57 AM    2    4.81    0.00    4.12    5.84    0.00    0.00    0.00    0.00    0.00   85.22
08:38:57 AM    3    3.03    0.00    1.68    2.69    0.00    0.00    0.00    0.00    0.00   92.59
08:38:57 AM    4    3.77    0.00    3.77    6.51    0.00    0.68    0.00    0.00    0.00   85.27
08:38:57 AM    5    2.36    0.00    5.07    4.39    0.00    0.68    0.00    0.00    0.00   87.50
08:38:57 AM    6    3.11    0.00    3.81    5.54    0.00    1.04    0.00    0.00    0.00   86.51
08:38:57 AM    7    2.69    0.00    4.38    1.01    0.00    2.69    0.00    0.00    0.00   89.23
08:38:57 AM    8    6.87    0.00    3.44    4.81    0.00    1.37    0.00    0.00    0.00   83.51
08:38:57 AM    9    1.40    0.00    3.86    3.51    0.00    1.40    0.00    0.00    0.00   89.82
08:38:57 AM   10    4.47    0.00    3.09    5.15    0.00    1.03    0.00    0.00    0.00   86.25
08:38:57 AM   11    3.06    0.00    1.70    3.40    0.00    1.02    0.00    0.00    0.00   90.82
08:38:57 AM   12    2.74    0.00    6.85    1.03    0.00    1.71    0.00    0.00    0.00   87.67
08:38:57 AM   13    3.74    0.00    2.04    3.06    0.00    0.34    0.00    0.00    0.00   90.82
08:38:57 AM   14    4.45    0.00    2.74    5.14    0.00    1.37    0.00    0.00    0.00   86.30
08:38:57 AM   15    2.37    0.00    1.69    5.42    0.00    0.34    0.00    0.00    0.00   90.17
08:38:57 AM   16    2.75    0.00    3.44    4.47    0.00    0.69    0.00    0.00    0.00   88.66
08:38:57 AM   17    1.35    0.00    6.06    0.34    0.00    2.69    0.00    0.00    0.00   89.56
08:38:57 AM   18    3.85    0.00    4.20    4.20    0.00    1.05    0.00    0.00    0.00   86.71
08:38:57 AM   19    3.09    0.00    7.90    5.84    0.00    2.41    0.00    0.00    0.00   80.76
08:38:57 AM   20    2.39    0.00    6.83    1.02    0.00    3.07    0.00    0.00    0.00   86.69
08:38:57 AM   21   15.82    0.00    5.05    6.06    0.00    1.68    0.00    0.00    0.00   71.38
08:38:57 AM   22    3.75    0.00    3.75    4.78    0.00    2.73    0.00    0.00    0.00   84.98
08:38:57 AM   23    5.08    0.00    3.05    5.08    0.00    1.36    0.00    0.00    0.00   85.42
08:38:57 AM   24    4.10    0.00    4.10    4.10    0.00    3.07    0.00    0.00    0.00   84.64
08:38:57 AM   25    2.36    0.00    2.36    3.72    0.00    4.05    0.00    0.00    0.00   87.50
08:38:57 AM   26    3.74    0.00    3.74    6.12    0.00    1.02    0.00    0.00    0.00   85.37
08:38:57 AM   27   13.76    0.00    4.36    3.69    0.00    1.01    0.00    0.00    0.00   77.18
08:38:57 AM   28    9.93    0.00    4.79    6.16    0.00    0.34    0.00    0.00    0.00   78.77
08:38:57 AM   29    3.03    0.00    2.02    3.37    0.00    0.67    0.00    0.00    0.00   90.91
08:38:57 AM   30    3.08    0.00    3.42    5.82    0.00    0.68    0.00    0.00    0.00   86.99
08:38:57 AM   31   15.65    0.00    3.74    3.40    0.00    3.06    0.00    0.00    0.00   74.15

08:38:57 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:39:00 AM  all    5.69    0.00   12.57   44.48    0.00    6.50    0.00    0.00    0.00   30.76
08:39:00 AM    0    7.53    0.00   11.83   63.80    0.00    3.23    0.00    0.00    0.00   13.62
08:39:00 AM    1    2.38    0.00    2.04   18.03    0.00    0.00    0.00    0.00    0.00   77.55
08:39:00 AM    2    7.37    0.00   13.33   70.18    0.00    0.00    0.00    0.00    0.00    9.12
08:39:00 AM    3    1.70    0.00    2.04   19.73    0.00    0.00    0.00    0.00    0.00   76.53
08:39:00 AM    4    8.57    0.00   14.29   58.57    0.00    8.21    0.00    0.00    0.00   10.36
08:39:00 AM    5    2.47    0.00    4.59   27.56    0.00    0.71    0.00    0.00    0.00   64.66
08:39:00 AM    6    5.43    0.00   10.14   63.77    0.00    2.54    0.00    0.00    0.00   18.12
08:39:00 AM    7    0.77    0.00   21.24   21.62    0.00    5.79    0.00    0.00    0.00   50.58
08:39:00 AM    8    6.57    0.00   11.31   62.77    0.00    2.92    0.00    0.00    0.00   16.42
08:39:00 AM    9    1.85    0.00    4.43   29.89    0.00    1.85    0.00    0.00    0.00   61.99
08:39:00 AM   10    6.79    0.00   11.43   68.21    0.00    2.86    0.00    0.00    0.00   10.71
08:39:00 AM   11    1.76    0.00    2.82   35.21    0.00    1.06    0.00    0.00    0.00   59.15
08:39:00 AM   12    9.15    0.00   46.13    7.39    0.00   11.62    0.00    0.00    0.00   25.70
08:39:00 AM   13    1.76    0.00    3.52   33.80    0.00    0.70    0.00    0.00    0.00   60.21
08:39:00 AM   14    6.46    0.00   11.03   61.22    0.00    9.13    0.00    0.00    0.00   12.17
08:39:00 AM   15    2.21    0.00    5.15   43.38    0.00    1.84    0.00    0.00    0.00   47.43
08:39:00 AM   16    3.60    0.00    6.47   47.84    0.00    1.80    0.00    0.00    0.00   40.29
08:39:00 AM   17    8.13    0.00   43.46    0.35    0.00   18.37    0.00    0.00    0.00   29.68
08:39:00 AM   18    6.32    0.00   11.52   65.80    0.00    2.23    0.00    0.00    0.00   14.13
08:39:00 AM   19    7.43    0.00   14.13   55.02    0.00   11.52    0.00    0.00    0.00   11.90
08:39:00 AM   20    7.51    0.00   39.25    1.37    0.00   37.54    0.00    0.00    0.00   14.33
08:39:00 AM   21    5.93    0.00    7.91   44.66    0.00   15.81    0.00    0.00    0.00   25.69
08:39:00 AM   22    8.68    0.00   13.58   52.45    0.00   15.09    0.00    0.00    0.00   10.19
08:39:00 AM   23    8.06    0.00   12.09   63.00    0.00    6.23    0.00    0.00    0.00   10.62
08:39:00 AM   24   11.68    0.00   14.60   54.38    0.00   13.87    0.00    0.00    0.00    5.47
