Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/11/2020 	_x86_64_	(32 CPU)

02/11/2020 11:30:41 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.11    0.00    6.17   10.99    0.00   79.74

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdo               0.00     0.00 1111.94  383.05     8.77     3.18    16.36     6.20    4.14    4.16    4.10   0.33  49.91
sdr               0.00     0.00 1120.67  385.16     8.84     3.20    16.38     6.35    4.22    4.25    4.13   0.33  50.26
sda               0.00     0.07    3.44    6.65     0.06     0.06    23.96     0.23   23.09    3.77   33.08   2.90   2.93
dm-0              0.00     0.00    2.43   20.90     0.10     0.23    28.57     0.38   16.17    3.56   17.64   1.73   4.03
sds               0.00     0.00    0.21    0.00     0.00     0.00     8.00     0.00    8.18    8.18    5.00   7.91   0.17
dm-1              0.00     0.00    0.08    0.00     0.00     0.00     8.00     0.00    8.05    8.06    5.00   8.05   0.07
sdt               0.00     0.00    0.21    0.00     0.00     0.00     8.00     0.00    1.24    1.24    0.00   1.19   0.03
dm-2              0.00     0.00    0.08    0.00     0.00     0.00     8.00     0.00    1.44    1.44    0.00   1.44   0.01
sdu               0.00     0.00    0.72    0.00     0.00     0.00     8.00     0.00    1.11    1.11    0.00   1.09   0.08
dm-3              0.00     0.00    0.59    0.00     0.00     0.00     8.00     0.00    1.21    1.21    0.00   1.18   0.07
sdv               0.00     0.00    0.26    0.00     0.00     0.00     6.52     0.00    8.33    8.33    3.00   8.05   0.21
dm-4              0.00     0.00    0.14    0.00     0.00     0.00     5.16     0.00    7.36    7.37    3.00   7.36   0.10
sdw               0.00     0.00    2.46    0.98     0.00     0.00     2.43     0.01    2.11    1.21    4.38   2.10   0.72
dm-5              0.00     0.00    2.33    0.98     0.00     0.00     2.22     0.01    2.30    1.35    4.54   2.27   0.75
sdx               0.00     0.00    0.21  168.43     0.00     1.40    17.00     2.49   14.74    7.32   14.75   0.73  12.31
dm-6              0.00     0.00    0.08  168.43     0.00     1.40    17.00     3.78   22.44    7.33   22.45   0.77  12.94
sdy               0.00     0.00    0.21    0.00     0.00     0.00     8.00     0.00    1.14    1.14    0.00   1.09   0.02
dm-7              0.00     0.00    0.08    0.00     0.00     0.00     8.00     0.00    1.09    1.09    0.00   1.09   0.01
sdz               0.00     0.00    0.21  168.92     0.00     1.40    16.96     2.39   14.15    7.01   14.16   0.72  12.18
dm-8              0.00     0.00    0.08  168.92     0.00     1.40    16.96     3.66   21.69    6.96   21.69   0.76  12.85
sdaa              0.00     0.00    0.21  168.04     0.00     1.39    16.96     2.56   15.21    6.82   15.22   0.74  12.46
dm-9              0.00     0.00    0.08  168.04     0.00     1.39    16.96     3.95   23.49    6.74   23.50   0.78  13.14
sdab              0.00     0.00    0.21  169.08     0.00     1.40    16.97     2.53   14.96   12.86   14.96   0.76  12.82
dm-10             0.00     0.00    0.08  169.08     0.00     1.40    16.97     3.81   22.53   26.30   22.53   0.78  13.28
sdac              0.00     0.00    0.21  169.06     0.00     1.41    17.01     2.50   14.76    6.37   14.77   0.73  12.43
dm-11             0.00     0.00    0.08  169.06     0.00     1.41    17.02     3.69   21.84    6.39   21.85   0.76  12.89
sdad              0.00     0.00    0.21  169.62     0.00     1.41    16.98     2.53   14.87    7.16   14.88   0.73  12.42
dm-12             0.00     0.00    0.08  169.62     0.00     1.41    16.98     3.70   21.82    7.80   21.83   0.75  12.78
sdae              0.00     0.00    0.24  169.14     0.00     1.41    17.04     2.52   14.89    7.75   14.90   0.76  12.87
dm-13             0.00     0.00    0.12  169.14     0.00     1.41    17.04     3.61   21.31    9.29   21.32   0.78  13.21
sdaf              0.00     0.00    0.21    0.00     0.00     0.00     8.00     0.00    5.98    5.98    4.00   5.61   0.12
dm-14             0.00     0.00    0.08    0.00     0.00     0.00     8.00     0.00    6.51    6.52    4.00   6.51   0.05
sdag              0.00     0.00    2.44    0.98     0.00     0.00     2.94     0.01    2.94    1.99    5.29   2.84   0.97
dm-15             0.00     0.00    2.31    0.98     0.00     0.00     2.75     0.01    3.12    2.14    5.45   3.03   1.00
sdah              0.00     0.00    0.21   19.58     0.00     0.38    39.58     0.16    8.00    2.42    8.06   4.10   8.12
dm-16             0.00     0.00    0.08   19.58     0.00     0.38    39.78     0.16    8.20    2.55    8.22   4.18   8.22
sdai              0.00     0.00    0.21   19.43     0.00     0.38    39.58     0.15    7.74    3.73    7.79   3.95   7.75
dm-17             0.00     0.00    0.08   19.43     0.00     0.38    39.79     0.16    7.96    6.49    7.97   4.03   7.86
sdaj              0.00     0.00    0.21  167.57     0.00     1.39    17.00     2.61   15.53   14.02   15.53   0.77  12.93
dm-18             0.00     0.00    0.08  167.57     0.00     1.39    17.00     4.03   24.02   27.34   24.02   0.80  13.42
sdak              0.00     0.00    0.21   19.28     0.00     0.38    39.53     0.16    8.01    2.57    8.07   4.05   7.89
dm-19             0.00     0.00    0.08   19.28     0.00     0.38    39.74     0.16    8.23    2.30    8.25   4.13   7.99

02/11/2020 11:30:44 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.05    0.00    4.18    0.10    0.00   92.67

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdc               0.00     0.00    0.00   24.33     0.00     0.17    14.68     0.62   25.56    0.00   25.56   1.78   4.33
sde               0.00     0.00    0.00    0.67     0.00     0.01    32.00     0.00    4.50    0.00    4.50   4.50   0.30
sdd               0.00     0.00    4.00    2.00     0.00     0.00     1.39     0.01    1.39    0.17    3.83   1.39   0.83
sdf               0.00     0.00    0.00   12.33     0.00     0.02     2.78     0.06    4.54    0.00    4.54   3.00   3.70
sdh               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdg               0.00     0.00    0.00   12.33     0.00     0.01     2.27     0.06    4.62    0.00    4.62   3.16   3.90
sdi               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdj               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdl               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdk               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    4.00    0.00    4.00   4.00   0.13
sdm               0.00     0.00    1.33    0.67     0.02     0.01    32.00     0.01    3.17    3.00    3.50   3.17   0.63
sdq               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdn               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdp               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdo               0.00     0.00    1.33    0.00     0.02     0.00    32.00     0.00    3.50    3.50    0.00   1.75   0.23
sdr               0.00     0.00    1.67    0.00     0.03     0.00    32.00     0.01    3.20    3.20    0.00   3.20   0.53
sda               0.00     0.00    0.00    6.67     0.00     0.05    14.00     0.03    3.85    0.00    3.85   1.55   1.03
dm-0              0.00     0.00    0.00   24.33     0.00     0.17    14.68     0.62   25.55    0.00   25.55   1.77   4.30
sds               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdt               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdu               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.01   23.00   23.00    0.00  23.00   0.77
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdw               0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    2.10    1.29    4.00   2.10   0.70
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.22    1.33    4.00   2.22   0.67
sdx               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdac              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdae              0.00     0.00    0.33    0.33     0.00     0.01    20.00     0.00    3.50    3.00    4.00   3.50   0.23
dm-13             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    5.00    0.00    5.00   5.00   0.17
sdaf              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-14             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    1.80    0.86    4.00   1.80   0.60
dm-15             0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.11    1.00    4.33   2.11   0.63
sdah              0.00     0.00    0.33    0.33     0.00     0.01    20.00     0.00    2.50    1.00    4.00   2.50   0.17
dm-16             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    5.00    0.00    5.00   5.00   0.17
sdai              0.00     0.00    0.33   12.00     0.00     0.02     2.78     0.05    3.70    1.00    3.78   2.59   3.20
dm-17             0.00     0.00    0.00   12.00     0.00     0.02     2.64     0.05    3.89    0.00    3.89   2.69   3.23
sdaj              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-19             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

02/11/2020 11:30:47 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.00    0.00    1.63    0.08    0.00   97.28

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdc               0.00     0.33    0.00   18.67     0.00     0.17    18.29     0.07    3.82    0.00    3.82   1.02   1.90
sde               0.00     0.00    0.33    0.67     0.00     0.01    24.00     0.00    2.67    0.00    4.00   2.67   0.27
sdd               0.00     0.00    4.33    2.33     0.00     0.00     1.70     0.01    1.15    0.08    3.14   1.15   0.77
sdf               0.00     0.00    0.33    1.67     0.00     0.00     5.00     0.01    3.83    0.00    4.60   2.83   0.57
sdh               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdg               0.00     0.00    0.33    3.33     0.00     0.00     3.27     0.02    4.27    0.00    4.70   2.82   1.03
sdi               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.00    4.00    3.00    5.00   4.00   0.27
sdj               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdl               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.00    4.00    5.00    3.00   4.00   0.27
sdk               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.01   13.00   23.00    3.00  13.00   0.87
sdm               0.00     0.00    1.67    0.67     0.02     0.01    28.57     0.01    3.43    3.20    4.00   3.43   0.80
sdq               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdn               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.01   13.00   23.00    3.00  13.00   0.87
sdp               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdo               0.00     0.00    2.33    0.00     0.03     0.00    28.57     0.01    3.29    3.29    0.00   2.14   0.50
sdr               0.00     0.00    1.00    0.00     0.01     0.00    24.00     0.00    3.67    3.67    0.00   3.67   0.37
sda               0.00     0.00    0.00    5.33     0.00     0.04    17.00     0.02    4.00    0.00    4.00   1.75   0.93
dm-0              0.00     0.00    0.00   19.00     0.00     0.17    17.96     0.07    3.82    0.00    3.82   1.00   1.90
sds               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdt               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdu               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdw               0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.89    1.00    3.67   1.89   0.57
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.22    1.33    4.00   2.22   0.67
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdae              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    4.00    0.00    4.00   4.00   0.13
dm-13             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    4.00    0.00    4.00   4.00   0.13
sdaf              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.00    1.00    4.00   2.00   0.60
dm-15             0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.11    1.17    4.00   2.11   0.63
sdah              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    5.00    0.00    5.00   5.00   0.17
dm-16             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    5.00    0.00    5.00   5.00   0.17
sdai              0.00     0.00    0.00    1.33     0.00     0.00     3.50     0.01    4.75    0.00    4.75   3.50   0.47
dm-17             0.00     0.00    0.00    1.33     0.00     0.00     3.50     0.01    5.00    0.00    5.00   3.75   0.50
sdaj              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-19             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

02/11/2020 11:30:50 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           6.15    0.00    4.01    2.42    0.00   87.42

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdc               0.00     0.00    0.00   22.67     0.00     0.14    12.35     0.34   14.96    0.00   14.96   1.72   3.90
sde               0.00     0.00    0.67    0.67     0.01     0.01    26.00     0.00    2.00    0.00    4.00   2.00   0.27
sdd               0.00     0.00    4.33    2.33     0.00     0.00     1.70     0.01    1.15    0.08    3.14   1.15   0.77
sdf               0.00     0.00    0.33   19.00     0.00     0.60    63.28     0.13    6.43    0.00    6.54   3.10   6.00
sdh               0.00     0.00  307.67    0.00     2.39     0.00    15.91     1.75    5.67    5.67    0.00   0.42  12.80
sdg               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
sdi               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.00    3.50    3.00    4.00   3.50   0.23
sdj               0.00     0.00  278.33    0.00     2.24     0.00    16.47     1.51    5.42    5.42    0.00   0.46  12.70
sdl               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.00    3.00    3.00    3.00   3.00   0.20
sdk               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.01   13.00   23.00    3.00  13.00   0.87
sdm               0.00     0.00  287.33    0.67     2.24     0.01    16.04     1.42    4.92    4.92    3.50   0.48  13.70
sdq               0.00     0.00  288.33    0.00     2.24     0.00    15.90     1.70    5.86    5.86    0.00   0.45  12.83
sdn               0.00     0.00  287.00    0.33     2.22     0.00    15.84     1.67    5.79    5.79    3.00   0.47  13.57
sdp               0.00     0.00  286.67    0.00     2.19     0.00    15.66     1.51    5.27    5.27    0.00   0.44  12.63
sdo               0.00     0.00  287.67    0.00     2.25     0.00    16.05     1.50    5.22    5.22    0.00   0.44  12.73
sdr               0.00     0.00  268.00    0.00     2.10     0.00    16.01     1.48    5.52    5.52    0.00   0.50  13.33
sda               0.00     0.00    0.00    8.33     0.00     0.06    14.40     0.11   13.52    0.00   13.52   4.32   3.60
dm-0              0.00     0.00    0.00   22.67     0.00     0.14    12.35     0.34   14.97    0.00   14.97   1.74   3.93
sds               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdt               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdu               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdw               0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.56    1.50    4.67   2.56   0.77
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.56    1.50    4.67   2.56   0.77
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdae              0.00     0.00    0.33    0.33     0.00     0.01    16.50     0.00    4.50    3.00    6.00   4.50   0.30
dm-13             0.00     0.00    0.33    0.33     0.00     0.01    16.50     0.00    5.00    4.00    6.00   5.00   0.33
sdaf              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.00    1.00    4.00   2.00   0.60
dm-15             0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.00    1.00    4.00   2.00   0.60
sdah              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    6.00    0.00    6.00   6.00   0.20
dm-16             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    6.00    0.00    6.00   6.00   0.20
sdai              0.00     0.00    0.00   18.67     0.00     0.59    65.25     0.12    6.43    0.00    6.43   3.12   5.83
dm-17             0.00     0.00    0.00   18.67     0.00     0.59    65.25     0.12    6.54    0.00    6.54   3.16   5.90
sdaj              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-19             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

02/11/2020 11:30:53 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           9.85    0.00   19.15   46.95    0.00   24.05

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdc               0.00     0.00    0.00    8.67     0.00     0.03     8.00     0.03    3.04    0.00    3.04   1.69   1.47
sde               0.00     0.00   89.33  114.33     0.35     4.01    43.84     0.71    3.48    0.14    6.09   1.62  32.93
