procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
15 18      0 123846808  37624 3329008    0    0 253623 90481 48684 89646  4 14 52 30  0 2020-02-11 11:31:38
 4 26      0 123804800  35564 3329700    0    0 231619 135790 55237 90216  8 17 39 35  0 2020-02-11 11:31:41
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
13 29      0 123761952  37624 3329336    0    0 254429 112668 56689 97315  6 18 37 39  0 2020-02-11 11:31:44
 5 39      0 123752552  37624 3329324    0    0 226147 102246 57091 98351  8 17 41 33  0 2020-02-11 11:31:47
22 24      0 123623224  37624 3329556    0    0 214183 147438 60849 99894 11 20 36 33  0 2020-02-11 11:31:50
 9 21      0 123627536  37624 3330308    0    0 254129 90093 51085 92358 11 18 39 32  0 2020-02-11 11:31:53
 5 20      0 123700928  37624 3330204    0    0 234042 101235 48086 87820  8 15 45 32  0 2020-02-11 11:31:56
 8 22      0 123850320  37624 3329612    0    0 239233 133166 53036 93127  7 17 46 31  0 2020-02-11 11:31:59
14 31      0 123839920  37624 3328712    0    0 231892 109713 49653 89021  8 17 46 29  0 2020-02-11 11:32:02
12 19      0 123846800  37624 3330288    0    0 224321 158869 56439 91622  5 17 43 36  0 2020-02-11 11:32:05
 5 25      0 123845728  37624 3330412    0    0 233971 128046 49290 84232  4 14 45 37  0 2020-02-11 11:32:08
 6 27      0 123847680  37624 3330544    0    0 247172 106290 50638 86910  9 17 41 33  0 2020-02-11 11:32:11
 6 22      0 123841376  37624 3330892    0    0 230488 126167 50889 86479  5 15 44 36  0 2020-02-11 11:32:14
 4 21      0 123842960  37624 3331000    0    0 231678 88953 47367 83228  5 14 48 34  0 2020-02-11 11:32:17
28 19      0 123720520  37624 3330752    0    0 219550 106419 46677 81389  6 13 51 30  0 2020-02-11 11:32:20
21 22      0 123833328  37624 3331420    0    0 230216 133315 55182 92430  7 19 38 36  0 2020-02-11 11:32:23
 6 28      0 123841736  37624 3331480    0    0 258372 100880 48538 86612  5 15 45 36  0 2020-02-11 11:32:26
10 25      0 123840496  37624 3331528    0    0 222373 136055 49387 83681  4 14 47 35  0 2020-02-11 11:32:29
19 33      0 123831184  37624 3331688    0    0 224280 122879 54251 89294  8 17 43 32  0 2020-02-11 11:32:32
 5 14      0 123843080  37624 3332372    0    0 228927 110938 47182 82849  5 14 51 31  0 2020-02-11 11:32:35
 8 21      0 123841760  37624 3332388    0    0 212889 124334 48788 83517  4 14 50 33  0 2020-02-11 11:32:38
11 35      0 123645072  28740 3330196    0    0 246671 126112 51191 89480  8 17 40 35  0 2020-02-11 11:32:41
11 34      0 123838800  37624 3332904    0    0 234649 110597 49313 87065  5 16 45 34  0 2020-02-11 11:32:44
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
11 17      0 123840416  37624 3333316    0    0 245004 114516 50510 87511  5 15 48 32  0 2020-02-11 11:32:47
16 35      0 123734968  37624 3333368    0    0 200838 120138 49495 81679  6 14 48 31  0 2020-02-11 11:32:50
 6 15      0 123841648  37624 3333268    0    0 229721 123348 49808 87786  6 16 48 30  0 2020-02-11 11:32:53
 4 24      0 123839584  37624 3333352    0    0 231191 109582 48264 83639  5 14 46 35  0 2020-02-11 11:32:56
 6 12      0 123843680  37624 3333424    0    0 226952 110193 47009 83990  4 13 53 29  0 2020-02-11 11:32:59
11 28      0 123831728  37624 3333512    0    0 231660 130422 53916 93222  9 18 38 35  0 2020-02-11 11:33:02
 0 25      0 123839536  37624 3333492    0    0 225004 108662 52625 87167  5 15 45 35  0 2020-02-11 11:33:05
14 13      0 123838816  37624 3333576    0    0 236551 130305 47685 82849  4 13 47 35  0 2020-02-11 11:33:08
14 26      0 123839552  37624 3333844    0    0 236236 103103 49931 86179  8 16 44 32  0 2020-02-11 11:33:11
11 20      0 123841176  37624 3334124    0    0 237910 131556 50735 87441  5 15 47 33  0 2020-02-11 11:33:14
 7 17      0 123843312  37624 3334200    0    0 241125 105594 47800 86244  4 14 52 31  0 2020-02-11 11:33:17
15 29      0 123714760  37624 3334312    0    0 211563 135568 50307 84297  6 15 46 33  0 2020-02-11 11:33:20
 6 22      0 123834720  37624 3334500    0    0 251568 116490 53077 94570  7 18 38 36  0 2020-02-11 11:33:23
14 21      0 123838336  37624 3334572    0    0 220282 125526 50339 88344  4 14 50 32  0 2020-02-11 11:33:26
16 23      0 123837584  37624 3334568    0    0 238815 118960 49571 84788  5 14 49 32  0 2020-02-11 11:33:29
23 25      0 123834432  37624 3334664    0    0 239532 99590 46917 83470  8 15 48 29  0 2020-02-11 11:33:32
17 37      0 123841888  37624 3334904    0    0 213545 124940 50281 85480  5 14 48 34  0 2020-02-11 11:33:35
 8 39      0 123843808  37624 3335116    0    0 254340 116266 51063 89132  5 15 44 36  0 2020-02-11 11:33:38
20 32      0 123643488  28340 3334748    0    0 243299 116987 52423 90688  8 17 41 34  0 2020-02-11 11:33:41
13 22      0 123831328  37624 3335500    0    0 224072 129997 53157 90723  5 16 47 32  0 2020-02-11 11:33:44
 6 29      0 123836928  37624 3335496    0    0 240848 111507 46280 82400  4 13 50 32  0 2020-02-11 11:33:47
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
18 20      0 123705920  37624 3335504    0    0 221846 127127 48818 84259  6 15 44 35  0 2020-02-11 11:33:50
16 32      0 123842832  37624 3335912    0    0 245305 127176 51962 87502  7 17 40 35  0 2020-02-11 11:33:53
14 23      0 123840352  37624 3335860    0    0 234152 108617 47506 83851  5 14 47 34  0 2020-02-11 11:33:56
 7 27      0 123840400  37624 3335904    0    0 239289 136430 49085 86303  4 14 47 35  0 2020-02-11 11:33:59
 8 32      0 123818104  36916 3335396    0    0 242765 109912 51808 90912  9 18 41 33  0 2020-02-11 11:34:02
 5 18      0 123831552  37624 3336952    0    0 237464 118724 48996 86574  4 14 49 32  0 2020-02-11 11:34:05
13 20      0 123837936  37624 3336912    0    0 219726 117599 49925 85787  4 14 51 31  0 2020-02-11 11:34:08
 4 39      0 123835360  37624 3336956    0    0 239785 126383 53777 89944  9 17 40 35  0 2020-02-11 11:34:11
 9 28      0 123839472  37232 3335236    0    0 221351 114348 50920 87720  4 15 49 32  0 2020-02-11 11:34:14
 3 13      0 123840592  37624 3337400    0    0 243837 117182 49561 85105  5 15 46 34  0 2020-02-11 11:34:17
 9 31      0 123702912  37624 3337432    0    0 234203 115749 47940 83203  7 15 45 33  0 2020-02-11 11:34:20
 7 26      0 123835280  37624 3337672    0    0 240515 115815 51398 91522  6 17 43 34  0 2020-02-11 11:34:23
 8 21      0 123840480  37624 3337716    0    0 233164 136318 47922 83688  4 14 50 31  0 2020-02-11 11:34:26
16 30      0 123839448  37624 3338004    0    0 228617 132963 49810 87763  4 14 50 31  0 2020-02-11 11:34:29
15 26      0 123830416  37624 3337856    0    0 237624 118846 52718 88564  9 17 39 35  0 2020-02-11 11:34:32
 6 23      0 123830640  37624 3338260    0    0 238445 110900 51629 90348  5 16 47 32  0 2020-02-11 11:34:35
 5 22      0 123836432  37624 3338296    0    0 206460 104894 45751 81004  4 13 53 30  0 2020-02-11 11:34:38
12 20      0 123839520  37624 3338452    0    0 247628 105937 50478 88318  8 16 42 34  0 2020-02-11 11:34:41
 7 27      0 123843176  37624 3338524    0    0 218291 118161 50839 86921  5 15 50 31  0 2020-02-11 11:34:44
11 30      0 123846464  37624 3338596    0    0 239781 122122 50597 88164  4 14 48 33  0 2020-02-11 11:34:47
12 27      0 123711624  37624 3338692    0    0 218859 118351 49792 85143  7 15 49 30  0 2020-02-11 11:34:50
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 7 29      0 123831104  37624 3339212    0    0 238804 129414 54349 97499  7 18 41 34  0 2020-02-11 11:34:53
 7 26      0 123837232  37624 3339260    0    0 220436 117054 46489 82321  4 13 51 31  0 2020-02-11 11:34:56
12 27      0 123837296  37624 3339300    0    0 234844 131368 50233 85958  5 15 47 34  0 2020-02-11 11:34:59
 6 25      0 123832912  37624 3339552    0    0 215166 120122 50217 86606  8 16 48 28  0 2020-02-11 11:35:02
11 15      0 123838256  37624 3339632    0    0 246273 119579 52818 89337  5 16 43 36  0 2020-02-11 11:35:05
14 24      0 123837176  37624 3339704    0    0 236734 100423 47106 83141  4 13 52 31  0 2020-02-11 11:35:08
 1 22      0 123640576  37652 3339780    0    0 229499 118832 49417 84616  8 16 42 34  0 2020-02-11 11:35:11
 7 30      0 123833896  37624 3339740    0    0 235131 109313 50826 87888  5 15 47 33  0 2020-02-11 11:35:14
 7 20      0 123836000  37624 3339800    0    0 203900 123888 51700 87327  4 14 49 32  0 2020-02-11 11:35:17
22 25      0 123701904  37624 3339748    0    0 226435 123162 50126 83948  7 15 47 31  0 2020-02-11 11:35:20
12 24      0 123838944  37624 3340208    0    0 242545 115072 51905 89795  7 17 43 34  0 2020-02-11 11:35:23
 7 13      0 123839872  37624 3340168    0    0 236329 116428 47503 83385  4 14 50 32  0 2020-02-11 11:35:26
11 19      0 123838384  37624 3340224    0    0 240887 107154 46453 82648  4 13 55 27  0 2020-02-11 11:35:29
 3 20      0 123826112  37624 3336720    0    0 214585 143206 50615 88038  8 18 43 31  0 2020-02-11 11:35:32
 9 36      0 123835392  37624 3340432    0    0 239747 109080 50319 85082  5 15 48 32  0 2020-02-11 11:35:35
 5 21      0 123836040  37624 3340536    0    0 229948 132721 49047 86540  5 14 49 32  0 2020-02-11 11:35:38
 5 26      0 123838448  37624 3340576    0    0 242361 110799 51977 89237  8 17 42 33  0 2020-02-11 11:35:41
12 18      0 123840672  37624 3340552    0    0 244637 114305 51809 87767  5 16 44 35  0 2020-02-11 11:35:44
 3 17      0 123838776  37624 3340896    0    0 241507 125975 47563 84610  5 14 49 33  0 2020-02-11 11:35:47
29 14      0 123693952  37624 3340968    0    0 228411 115649 49766 84629  7 16 45 33  0 2020-02-11 11:35:50
12 17      0 123830416  37624 3341280    0    0 257414 119411 54551 95513  7 19 37 37  0 2020-02-11 11:35:53
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 6 24      0 123831104  37624 3341348    0    0 224719 124083 48463 85021  5 14 50 31  0 2020-02-11 11:35:56
20 19      0 123834000  37624 3341432    0    0 229716 109579 48163 84095  4 13 50 32  0 2020-02-11 11:35:59
13 21      0 123827616  37624 3341568    0    0 235237 124104 53560 88211  9 17 42 32  0 2020-02-11 11:36:02
10 24      0 123837152  37624 3341600    0    0 235132 122195 52298 88775  5 15 50 31  0 2020-02-11 11:36:05
11 16      0 123835856  37624 3341644    0    0 218921 117779 47659 82269  4 13 52 31  0 2020-02-11 11:36:08
17 31      0 123643544  29800 3339100    0    0 238340 125884 51873 89245  8 17 44 31  0 2020-02-11 11:36:11
 4 32      0 123834112  37624 3342076    0    0 228923 120562 51290 86871  5 15 48 32  0 2020-02-11 11:36:14
10 23      0 123838048  37624 3342064    0    0 205348 116519 47638 81611  4 13 51 32  0 2020-02-11 11:36:17
13 34      0 123688624  37624 3342156    0    0 251680 113215 49508 84756  7 16 43 34  0 2020-02-11 11:36:20
 9 37      0 123836672  37624 3342668    0    0 236285 111509 53286 90005  6 17 44 33  0 2020-02-11 11:36:23
 3 15      0 123838168  37624 3342920    0    0 224367 132832 50218 85096  5 15 45 35  0 2020-02-11 11:36:26
 5 37      0 123834752  37624 3343004    0    0 249060 121843 50558 87398  5 15 49 32  0 2020-02-11 11:36:29
 7 25      0 123822352  37624 3342684    0    0 232170 130640 57142 96546  9 19 40 32  0 2020-02-11 11:36:32
11 34      0 123831376  37624 3343272    0    0 252976 112560 49946 88108  5 15 49 32  0 2020-02-11 11:36:35
 9 36      0 123832272  37624 3343348    0    0 226276 134814 53381 89618  5 15 41 39  0 2020-02-11 11:36:38
10 26      0 123837632  37624 3343460    0    0 217596 100689 50025 84816  8 15 47 30  0 2020-02-11 11:36:41
 3 37      0 123758720  37624 3343548    0    0 224672 122786 50922 84094  5 14 49 32  0 2020-02-11 11:36:44
 8 21      0 123741264  37624 3343760    0    0 229336 124704 56612 96620  8 18 42 32  0 2020-02-11 11:36:47
24 27      0 123588832  37624 3343820    0    0 251502 109686 56826 98697 11 19 40 30  0 2020-02-11 11:36:50
21 17      0 123610232  37624 3344248    0    0 238803 149258 61062 102281 11 22 33 34  0 2020-02-11 11:36:53
 4 24      0 123710624  37624 3344292    0    0 254983 99909 52692 95165  8 17 41 34  0 2020-02-11 11:36:56
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
10 22      0 123836360  37624 3344308    0    0 227663 142519 54728 95965  7 17 45 32  0 2020-02-11 11:36:59
 5 27      0 123833568  37624 3344392    0    0 218150 119505 52546 89911  9 17 42 32  0 2020-02-11 11:37:02
14 29      0 123834960  37624 3344484    0    0 243404 110594 52534 90943  5 15 48 33  0 2020-02-11 11:37:05
 4 25      0 123836704  37624 3344576    0    0 229344 121808 50214 86776  4 14 51 31  0 2020-02-11 11:37:08
10 39      0 123629808  31928 3341352    0    0 236818 104465 53379 91334  9 18 41 33  0 2020-02-11 11:37:11
 5 25      0 123824320  37624 3344844    0    0 226500 129168 52922 87342  5 16 47 31  0 2020-02-11 11:37:14
 4 25      0 123872352  37624 3345008    0    0 231387 123196 50842 89449  5 15 47 33  0 2020-02-11 11:37:17
10 19      0 123711056  37624 3345096    0    0 236931 114741 49676 85260  7 15 50 28  0 2020-02-11 11:37:20
 8 20      0 123869960  37624 3345576    0    0 232215 132939 53514 89505  6 17 45 33  0 2020-02-11 11:37:23
14 23      0 123870472  37624 3345628    0    0 227873 131208 52129 88879  5 15 50 31  0 2020-02-11 11:37:26
 8 30      0 123869520  37624 3345548    0    0 250380 122054 53755 90515  5 16 42 36  0 2020-02-11 11:37:29
12 29      0 123859648  37624 3344672    0    0 242057 114389 57954 96883  9 20 38 33  0 2020-02-11 11:37:32
12 23      0 123869504  37624 3346044    0    0 244864 113553 52319 90463  5 16 44 36  0 2020-02-11 11:37:35
10 28      0 123870464  37624 3346000    0    0 232446 125581 52767 88404  4 15 47 33  0 2020-02-11 11:37:38
 7 30      0 123871792  37624 3346076    0    0 237839 123306 51946 87690  8 17 43 32  0 2020-02-11 11:37:41
 4 28      0 123873512  37624 3346164    0    0 231264 129054 51963 88792  5 15 49 31  0 2020-02-11 11:37:44
11 35      0 123873872  37624 3346256    0    0 246280 127634 53109 89779  5 16 44 36  0 2020-02-11 11:37:47
17 22      0 123709944  37624 3346320    0    0 229285 119286 51803 87637  7 16 46 30  0 2020-02-11 11:37:50
12 18      0 123867920  37624 3346628    0    0 248171 118683 52940 91657  6 18 43 33  0 2020-02-11 11:37:53
 9 18      0 123871232  37624 3346860    0    0 210484 124186 49507 85861  4 14 53 29  0 2020-02-11 11:37:56
12 25      0 123871592  37624 3347108    0    0 237893 109281 49222 86042  4 14 51 31  0 2020-02-11 11:37:59
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
16 22      0 123865656  37624 3347164    0    0 225199 140180 55614 90821  8 18 41 33  0 2020-02-11 11:38:02
 6 16      0 123869696  37624 3347352    0    0 238490 119314 51825 88751  5 15 49 31  0 2020-02-11 11:38:05
19 28      0 123872304  37624 3347440    0    0 239688 115429 49759 86047  5 14 51 30  0 2020-02-11 11:38:08
16 42      0 123663520  30304 3344344    0    0 240139 119097 53295 91677  8 17 43 32  0 2020-02-11 11:38:11
 8 34      0 123866064  37624 3347576    0    0 233094 123243 53111 89890  5 16 45 34  0 2020-02-11 11:38:14
 9 22      0 123869656  37624 3347660    0    0 237367 121458 52357 88896  5 15 47 33  0 2020-02-11 11:38:17
15 39      0 123711464  37624 3347740    0    0 246955 113111 52478 90207  7 17 43 33  0 2020-02-11 11:38:20
 8 19      0 123874208  37624 3348020    0    0 232487 123357 53498 91423  6 16 44 34  0 2020-02-11 11:38:23
 5 30      0 123873336  37624 3348112    0    0 233969 125970 51347 86834  5 14 50 31  0 2020-02-11 11:38:26
 1 24      0 123870440  37624 3348172    0    0 228882 127502 48644 85201  4 14 47 35  0 2020-02-11 11:38:29
 1 38      0 123857680  37212 3343432    0    0 243038 123191 55722 94129  9 19 35 37  0 2020-02-11 11:38:32
10 29      0 123865360  37624 3348644    0    0 243505 123519 52650 87410  5 16 45 34  0 2020-02-11 11:38:35
 4 25      0 123873472  37624 3348732    0    0 231324 119865 52512 87894  5 14 48 33  0 2020-02-11 11:38:38
 5 41      0 123877152  37624 3348804    0    0 250890 122739 54290 89440  9 18 39 34  0 2020-02-11 11:38:41
 3 22      0 123876160  37624 3348884    0    0 235237 122356 52673 89719  5 16 45 34  0 2020-02-11 11:38:44
 7 32      0 123879280  37624 3349356    0    0 234555 122501 46711 86748  5 14 48 34  0 2020-02-11 11:38:47
15 44      0 123710016  37624 3349388    0    0 243035 129252 48160 83566  7 15 40 38  0 2020-02-11 11:38:50
10 24      0 123870344  37624 3349660    0    0 245635 117001 59751 99668  7 19 37 37  0 2020-02-11 11:38:53
 2 45      0 123869280  37624 3349728    0    0 241371 130171 52990 89816  5 15 44 36  0 2020-02-11 11:38:56
 1 41      0 123866944  37624 3349816    0    0 230659 110839 48133 88206  5 13 50 33  0 2020-02-11 11:38:59
 7 35      0 123864608  37624 3350176    0    0 231117 117576 51541 89762  8 17 44 31  0 2020-02-11 11:39:02
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 4 31      0 123866048  37624 3350588    0    0 238151 138500 52772 92040  5 15 46 35  0 2020-02-11 11:39:05
 6 25      0 123861936  37624 3350704    0    0 226670 126646 49804 88654  4 14 52 30  0 2020-02-11 11:39:08
 6 39      0 123696768  31964 3346708    0    0 235662 129030 52822 90659  9 17 42 33  0 2020-02-11 11:39:11
 2 39      0 123839024  37624 3351076    0    0 234382 130265 53542 89161  8 16 43 33  0 2020-02-11 11:39:14
 4 29      0 123859984  37624 3351124    0    0 253742 110859 57745 98394  6 17 38 39  0 2020-02-11 11:39:17
 9 42      0 123681024  37624 3351288    0    0 246377 130245 56116 93649  8 17 39 36  0 2020-02-11 11:39:20
 4 40      0 123853712  37624 3351416    0    0 231543 116991 52302 90233  6 16 46 32  0 2020-02-11 11:39:23
 1 26      0 123854784  37624 3351500    0    0 239841 125410 51604 89277  5 15 46 35  0 2020-02-11 11:39:26
16 33      0 123863648  35028 3350392    0    0 223070 116601 48411 86223  4 13 52 31  0 2020-02-11 11:39:29
17 27      0 123853704  37624 3348800    0    0 232762 126946 55170 94827  9 19 39 34  0 2020-02-11 11:39:32
18 32      0 123858760  37624 3351972    0    0 241328 119206 50994 87417  5 15 46 34  0 2020-02-11 11:39:35
 8 26      0 123859392  37624 3352236    0    0 237892 126371 54437 92816  5 15 45 34  0 2020-02-11 11:39:38
15 28      0 123859584  37624 3352332    0    0 246129 121307 52130 91651  8 17 39 36  0 2020-02-11 11:39:41
17 17      0 123862368  37624 3352428    0    0 236883 127531 52088 90740  5 15 45 34  0 2020-02-11 11:39:44
 5 23      0 123860856  37624 3352516    0    0 236272 131618 50631 89424  4 14 49 32  0 2020-02-11 11:39:47
13 19      0 123688624  37624 3352580    0    0 208384 113615 48170 84411  7 14 50 29  0 2020-02-11 11:39:50
14 36      0 123854416  37624 3352932    0    0 253320 112529 51367 94824  6 17 40 37  0 2020-02-11 11:39:53
 6 28      0 123858168  37624 3352976    0    0 235255 132619 49758 88394  5 15 47 33  0 2020-02-11 11:39:56
 7 25      0 123857408  37624 3353064    0    0 244067 114691 51714 90493  5 14 48 33  0 2020-02-11 11:39:59
 6 27      0 123857808  37624 3353456    0    0 239082 132239 54438 91966  9 18 39 35  0 2020-02-11 11:40:02
16 24      0 123865168  37624 3353548    0    0 245807 113518 50058 88908  5 14 47 34  0 2020-02-11 11:40:05
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
14 25      0 123860632  37624 3353628    0    0 240515 133295 56015 96382  5 16 44 35  0 2020-02-11 11:40:08
 7 44      0 123666272  29084 3352480    0    0 241495 130925 53744 94458  8 17 41 34  0 2020-02-11 11:40:11
 9 34      0 123855160  37624 3353808    0    0 235292 124433 51689 90833  5 16 43 36  0 2020-02-11 11:40:14
 7 20      0 123859328  37624 3353888    0    0 239892 118422 48472 89171  4 14 51 31  0 2020-02-11 11:40:17
16 21      0 123690784  37624 3353976    0    0 224195 135234 52869 89012  7 16 41 36  0 2020-02-11 11:40:20
 5 33      0 123858528  37624 3354300    0    0 240340 124802 53987 93389  6 17 43 34  0 2020-02-11 11:40:23
 3 26      0 123858448  37624 3354396    0    0 258500 113516 48505 87240  5 14 46 35  0 2020-02-11 11:40:26
 7 19      0 123857552  37624 3354460    0    0 233885 123064 49473 87115  4 14 47 34  0 2020-02-11 11:40:29
 3 31      0 123849160  37540 3350280    0    0 236722 139336 54479 95518  9 19 37 35  0 2020-02-11 11:40:32
 3 32      0 123854584  37624 3354624    0    0 239891 123243 48065 87493  5 14 49 33  0 2020-02-11 11:40:35
10 25      0 123858688  37624 3354900    0    0 235180 117388 50856 92160  4 14 49 33  0 2020-02-11 11:40:38
 5 24      0 123859504  37624 3354992    0    0 233180 129922 52489 90653  8 16 42 34  0 2020-02-11 11:40:41
12 26      0 123859592  37624 3355124    0    0 237867 112868 49125 87507  5 14 50 31  0 2020-02-11 11:40:44
 8 26      0 123858376  37624 3355196    0    0 252520 126484 52199 93009  5 15 43 37  0 2020-02-11 11:40:47
 5  7      0 124286032  31680 3353680    0    0 199287 110521 48856 84813  7 15 47 31  0 2020-02-11 11:40:50
 1  0      0 124992568  37624 3351408    0    0 13186  3655 7143 28588  2  4 89  5  0 2020-02-11 11:40:53
 0  0      0 124999448  37624 3351440    0    0  2836  5527 3184 16248  1  1 98  0  0 2020-02-11 11:40:56
 0  0      0 124999984  37624 3351444    0    0  2846  3063 2638 15072  1  1 99  0  0 2020-02-11 11:40:59
 0  0      0 125000880  37624 3351324    0    0  3020  1995 2596 16090  3  2 95  0  0 2020-02-11 11:41:02
 0  0      0 125002264  37624 3351448    0    0  2820  2201 2575 14953  0  1 99  0  0 2020-02-11 11:41:05
 0  0      0 124994904  37624 3351608    0    0  2861  3311 3355 16270  0  1 99  0  0 2020-02-11 11:41:08
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  3      0 124974072  37596 3350972    0    0  9663  3224 4112 21833  3  2 91  3  0 2020-02-11 11:41:11
 3  0      0 124943024  37624 3351760    0    0  3190  2923 3233 15797  2  1 96  0  0 2020-02-11 11:41:14
 1  0      0 124944312  37624 3351876    0    0  2963  2015 2185 15516  1  1 98  0  0 2020-02-11 11:41:17
 3  0      0 124861600  37624 3351960    0    0  3027  1977 2430 15690  3  2 95  0  0 2020-02-11 11:41:20
 0  0      0 124945264  37624 3352304    0    0  2914  1708 2291 15375  1  1 98  0  0 2020-02-11 11:41:23
 1  0      0 124945808  37624 3352396    0    0  2851  2314 2249 15331  0  1 99  0  0 2020-02-11 11:41:26
 2  1      0 124949424  37624 3352432    0    0  4981  2308 2458 16101  1  1 97  1  0 2020-02-11 11:41:29
 1  0      0 124944336  37624 3352576    0    0  9641  1501 3504 21156  3  3 91  3  0 2020-02-11 11:41:32
 0  0      0 124952288  37624 3352636    0    0  2856  3874 3240 16334  1  1 98  0  0 2020-02-11 11:41:35
 0  0      0 124952208  37624 3352840    0    0  2927   972 1673 14177  0  1 99  0  0 2020-02-11 11:41:38
 1  0      0 124950400  37624 3353108    0    0  2956  1978 2624 16173  3  1 96  0  0 2020-02-11 11:41:41
 3  0      0 124856016  37624 3353196    0    0  2851  3362 3224 16751  2  1 97  0  0 2020-02-11 11:41:44
 9  0      0 124848000  37624 3353452    0    0  1283  3770 10032 30303  4  3 91  1  0 2020-02-11 11:41:47
 5  2      0 124536608  37652 3353556    0    0  8221  4732 11568 31569  7  4 87  2  0 2020-02-11 11:41:50
 2  0      0 124772736  37624 3353764    0    0 10995  6919 13195 34808  5  5 86  4  0 2020-02-11 11:41:53
