Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/11/2020 	_x86_64_	(32 CPU)

11:30:41 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:30:44 AM  all    3.05    0.00    3.88    0.10    0.00    0.30    0.00    0.00    0.00   92.67
11:30:44 AM    0    2.46    0.00    3.52    0.00    0.00    0.35    0.00    0.00    0.00   93.66
11:30:44 AM    1    2.37    0.00    3.73    0.00    0.00    0.00    0.00    0.00    0.00   93.90
11:30:44 AM    2    3.81    0.00    5.19    0.00    0.00    0.69    0.00    0.00    0.00   90.31
11:30:44 AM    3    1.69    0.00    3.04    0.00    0.00    0.00    0.00    0.00    0.00   95.27
11:30:44 AM    4    3.42    0.00    3.42    0.00    0.00    0.34    0.00    0.00    0.00   92.81
11:30:44 AM    5    3.02    0.00    3.36    0.00    0.00    1.01    0.00    0.00    0.00   92.62
11:30:44 AM    6    2.74    0.00    2.74    0.68    0.00    0.34    0.00    0.00    0.00   93.49
11:30:44 AM    7    3.05    0.00    3.39    0.00    0.00    0.68    0.00    0.00    0.00   92.88
11:30:44 AM    8    2.50    0.00    3.21    0.00    0.00    0.36    0.00    0.00    0.00   93.93
11:30:44 AM    9    2.70    0.00    4.05    0.00    0.00    0.68    0.00    0.00    0.00   92.57
11:30:44 AM   10    2.78    0.00    2.78    0.00    0.00    0.35    0.00    0.00    0.00   94.10
11:30:44 AM   11    2.71    0.00    3.73    0.00    0.00    0.34    0.00    0.00    0.00   93.22
11:30:44 AM   12    2.74    0.00    3.77    0.00    0.00    0.00    0.00    0.00    0.00   93.49
11:30:44 AM   13    3.39    0.00    4.07    0.00    0.00    0.34    0.00    0.00    0.00   92.20
11:30:44 AM   14    3.09    0.00    2.75    0.00    0.00    0.34    0.00    0.00    0.00   93.81
11:30:44 AM   15    2.70    0.00    4.05    0.00    0.00    0.34    0.00    0.00    0.00   92.91
11:30:44 AM   16    2.75    0.00    4.47    0.00    0.00    0.00    0.00    0.00    0.00   92.78
11:30:44 AM   17    3.03    0.00    6.40    0.00    0.00    0.00    0.00    0.00    0.00   90.57
11:30:44 AM   18    3.45    0.00    2.41    0.00    0.00    0.00    0.00    0.00    0.00   94.14
11:30:44 AM   19    4.39    0.00    6.76    0.00    0.00    0.34    0.00    0.00    0.00   88.51
11:30:44 AM   20    3.81    0.00    2.42    0.00    0.00    0.00    0.00    0.00    0.00   93.77
11:30:44 AM   21    4.38    0.00    6.06    0.00    0.00    0.67    0.00    0.00    0.00   88.89
11:30:44 AM   22    3.78    0.00    3.09    0.00    0.00    0.34    0.00    0.00    0.00   92.78
11:30:44 AM   23    3.73    0.00    5.42    0.00    0.00    0.00    0.00    0.00    0.00   90.85
11:30:44 AM   24    1.72    0.00    2.07    0.00    0.00    0.00    0.00    0.00    0.00   96.21
11:30:44 AM   25    4.04    0.00    6.40    0.00    0.00    0.34    0.00    0.00    0.00   89.23
11:30:44 AM   26    2.40    0.00    2.40    0.00    0.00    0.34    0.00    0.00    0.00   94.86
11:30:44 AM   27    3.73    0.00    4.75    0.00    0.00    0.34    0.00    0.00    0.00   91.19
11:30:44 AM   28    2.75    0.00    2.06    0.69    0.00    0.34    0.00    0.00    0.00   94.16
11:30:44 AM   29    4.03    0.00    5.03    0.00    0.00    0.34    0.00    0.00    0.00   90.60
11:30:44 AM   30    2.38    0.00    2.72    1.02    0.00    0.34    0.00    0.00    0.00   93.54
11:30:44 AM   31    3.03    0.00    4.38    0.00    0.00    0.00    0.00    0.00    0.00   92.59

11:30:44 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:30:47 AM  all    1.00    0.00    1.56    0.08    0.00    0.07    0.00    0.00    0.00   97.28
11:30:47 AM    0    0.69    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   98.28
11:30:47 AM    1    1.37    0.00    5.80    0.00    0.00    0.00    0.00    0.00    0.00   92.83
11:30:47 AM    2    1.39    0.00    2.43    0.00    0.00    0.00    0.00    0.00    0.00   96.18
11:30:47 AM    3    0.68    0.00    1.37    0.00    0.00    0.00    0.00    0.00    0.00   97.95
11:30:47 AM    4    1.03    0.00    1.37    0.00    0.00    0.00    0.00    0.00    0.00   97.59
11:30:47 AM    5    0.34    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   99.32
11:30:47 AM    6    1.03    0.00    1.71    0.68    0.00    0.00    0.00    0.00    0.00   96.58
11:30:47 AM    7    2.02    0.00    1.35    0.00    0.00    0.00    0.00    0.00    0.00   96.63
11:30:47 AM    8    0.71    0.00    2.83    0.00    0.00    0.00    0.00    0.00    0.00   96.47
11:30:47 AM    9    0.67    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.32
11:30:47 AM   10    1.38    0.00    1.72    0.00    0.00    0.34    0.00    0.00    0.00   96.55
11:30:47 AM   11    0.67    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.32
11:30:47 AM   12    1.03    0.00    1.72    0.00    0.00    0.00    0.00    0.00    0.00   97.25
11:30:47 AM   13    0.67    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.32
11:30:47 AM   14    0.69    0.00    0.69    0.00    0.00    0.00    0.00    0.00    0.00   98.62
11:30:47 AM   15    1.00    0.00    1.67    0.00    0.00    0.00    0.00    0.00    0.00   97.32
11:30:47 AM   16    0.68    0.00    1.37    0.00    0.00    0.34    0.00    0.00    0.00   97.61
11:30:47 AM   17    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.99
11:30:47 AM   18    1.02    0.00    1.69    0.00    0.00    0.34    0.00    0.00    0.00   96.95
11:30:47 AM   19    1.00    0.00    1.00    0.33    0.00    0.00    0.00    0.00    0.00   97.67
11:30:47 AM   20    1.02    0.00    1.37    0.00    0.00    0.00    0.00    0.00    0.00   97.61
11:30:47 AM   21    1.34    0.00    1.34    0.33    0.00    0.00    0.00    0.00    0.00   96.99
11:30:47 AM   22    0.69    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   98.28
11:30:47 AM   23    1.00    0.00    1.67    0.00    0.00    0.00    0.00    0.00    0.00   97.32
11:30:47 AM   24    3.41    0.00    2.39    0.00    0.00    0.34    0.00    0.00    0.00   93.86
11:30:47 AM   25    0.34    0.00    1.01    0.34    0.00    0.00    0.00    0.00    0.00   98.32
11:30:47 AM   26    0.68    0.00    0.68    0.00    0.00    0.00    0.00    0.00    0.00   98.63
11:30:47 AM   27    0.67    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.33
11:30:47 AM   28    0.68    0.00    1.02    0.34    0.00    0.00    0.00    0.00    0.00   97.95
11:30:47 AM   29    1.34    0.00    3.34    0.00    0.00    0.00    0.00    0.00    0.00   95.32
11:30:47 AM   30    0.69    0.00    1.03    1.03    0.00    0.00    0.00    0.00    0.00   97.25
11:30:47 AM   31    0.67    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.66

11:30:47 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:30:50 AM  all    6.15    0.00    3.46    2.42    0.00    0.54    0.00    0.00    0.00   87.42
11:30:50 AM    0    6.14    0.00    4.10    3.41    0.00    0.34    0.00    0.00    0.00   86.01
11:30:50 AM    1    4.70    0.00    2.35    1.01    0.00    0.00    0.00    0.00    0.00   91.95
11:30:50 AM    2    5.15    0.00    5.15    2.75    0.00    0.69    0.00    0.00    0.00   86.25
11:30:50 AM    3    5.54    0.00    4.50    0.69    0.00    0.00    0.00    0.00    0.00   89.27
11:30:50 AM    4    6.53    0.00    3.44    3.44    0.00    0.69    0.00    0.00    0.00   85.91
11:30:50 AM    5   10.03    0.00    2.34    0.33    0.00    0.67    0.00    0.00    0.00   86.62
11:30:50 AM    6    5.48    0.00    3.77    2.05    0.00    0.34    0.00    0.00    0.00   88.36
11:30:50 AM    7    8.11    0.00    5.41    2.03    0.00    0.68    0.00    0.00    0.00   83.78
11:30:50 AM    8    9.72    0.00    3.82    1.39    0.00    1.04    0.00    0.00    0.00   84.03
11:30:50 AM    9    4.71    0.00    3.03    0.34    0.00    0.67    0.00    0.00    0.00   91.25
11:30:50 AM   10    6.14    0.00    3.75    3.41    0.00    0.34    0.00    0.00    0.00   86.35
11:30:50 AM   11    5.39    0.00    2.69    2.02    0.00    0.67    0.00    0.00    0.00   89.23
11:30:50 AM   12    8.59    0.00    5.84    2.75    0.00    0.34    0.00    0.00    0.00   82.47
11:30:50 AM   13    5.39    0.00    4.04    2.02    0.00    0.00    0.00    0.00    0.00   88.55
11:30:50 AM   14    6.12    0.00    4.42    2.72    0.00    0.00    0.00    0.00    0.00   86.73
11:30:50 AM   15    4.70    0.00    3.02    2.01    0.00    0.67    0.00    0.00    0.00   89.60
11:30:50 AM   16    4.81    0.00    2.75    1.37    0.00    0.34    0.00    0.00    0.00   90.72
11:30:50 AM   17   10.40    0.00    2.68    0.34    0.00    0.34    0.00    0.00    0.00   86.24
11:30:50 AM   18    5.84    0.00    3.09    3.78    0.00    0.34    0.00    0.00    0.00   86.94
11:30:50 AM   19    4.70    0.00    3.02    4.70    0.00    0.67    0.00    0.00    0.00   86.91
11:30:50 AM   20    8.53    0.00    2.73    1.02    0.00    2.05    0.00    0.00    0.00   85.67
11:30:50 AM   21    3.72    0.00    2.70    5.07    0.00    0.68    0.00    0.00    0.00   87.84
11:30:50 AM   22    5.80    0.00    3.41    3.75    0.00    1.37    0.00    0.00    0.00   85.67
11:30:50 AM   23    7.41    0.00    2.36    2.36    0.00    1.01    0.00    0.00    0.00   86.87
11:30:50 AM   24    5.15    0.00    4.12    3.78    0.00    1.37    0.00    0.00    0.00   85.57
11:30:50 AM   25    5.05    0.00    3.37    3.70    0.00    1.35    0.00    0.00    0.00   86.53
11:30:50 AM   26    5.46    0.00    4.44    2.73    0.00    0.34    0.00    0.00    0.00   87.03
11:30:50 AM   27    6.02    0.00    3.01    1.34    0.00    0.33    0.00    0.00    0.00   89.30
11:30:50 AM   28    5.48    0.00    4.11    4.11    0.00    0.00    0.00    0.00    0.00   86.30
11:30:50 AM   29    5.05    0.00    2.36    2.69    0.00    0.34    0.00    0.00    0.00   89.56
11:30:50 AM   30    6.14    0.00    4.10    4.44    0.00    0.00    0.00    0.00    0.00   85.32
11:30:50 AM   31    4.70    0.00    2.68    1.34    0.00    0.34    0.00    0.00    0.00   90.94

11:30:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:30:53 AM  all    9.85    0.00   13.49   46.95    0.00    5.66    0.00    0.00    0.00   24.05
11:30:53 AM    0    9.45    0.00   14.55   62.55    0.00    4.36    0.00    0.00    0.00    9.09
11:30:53 AM    1    3.08    0.00    8.22   12.67    0.00    0.34    0.00    0.00    0.00   75.68
11:30:53 AM    2   11.51    0.00   15.47   60.07    0.00    0.36    0.00    0.00    0.00   12.59
11:30:53 AM    3    3.48    0.00    6.27   17.77    0.00    0.00    0.00    0.00    0.00   72.47
11:30:53 AM    4   13.33    0.00   19.65   55.09    0.00    7.02    0.00    0.00    0.00    4.91
11:30:53 AM    5    6.71    0.00    7.77   27.56    0.00    1.41    0.00    0.00    0.00   56.54
11:30:53 AM    6   16.25    0.00   13.72   59.57    0.00    4.33    0.00    0.00    0.00    6.14
11:30:53 AM    7    5.78    0.00   10.11   54.51    0.00    8.30    0.00    0.00    0.00   21.30
11:30:53 AM    8    9.63    0.00   12.96   59.63    0.00    5.56    0.00    0.00    0.00   12.22
11:30:53 AM    9    5.30    0.00    5.65   23.67    0.00    2.83    0.00    0.00    0.00   62.54
11:30:53 AM   10    7.80    0.00   13.12   60.99    0.00    2.48    0.00    0.00    0.00   15.60
11:30:53 AM   11   15.33    0.00    9.76   37.28    0.00    3.83    0.00    0.00    0.00   33.80
11:30:53 AM   12    9.85    0.00   13.14   56.57    0.00    6.57    0.00    0.00    0.00   13.87
11:30:53 AM   13    6.05    0.00   16.01   24.91    0.00    3.56    0.00    0.00    0.00   49.47
11:30:53 AM   14    8.63    0.00   12.95   61.15    0.00    2.52    0.00    0.00    0.00   14.75
11:30:53 AM   15    4.66    0.00    9.32   49.10    0.00    4.30    0.00    0.00    0.00   32.62
11:30:53 AM   16    8.13    0.00   19.79   39.58    0.00    4.24    0.00    0.00    0.00   28.27
11:30:53 AM   17    4.95    0.00    7.42   40.64    0.00    2.47    0.00    0.00    0.00   44.52
11:30:53 AM   18    7.35    0.00   12.87   57.35    0.00    4.78    0.00    0.00    0.00   17.65
11:30:53 AM   19   10.83    0.00   16.61   61.01    0.00    7.58    0.00    0.00    0.00    3.97
11:30:53 AM   20   20.15    0.00   19.41   38.10    0.00   20.51    0.00    0.00    0.00    1.83
11:30:53 AM   21   10.78    0.00   15.24   56.51    0.00   11.52    0.00    0.00    0.00    5.95
11:30:53 AM   22   15.38    0.00   19.41   49.08    0.00   13.55    0.00    0.00    0.00    2.56
11:30:53 AM   23   14.08    0.00   16.61   57.76    0.00    9.39    0.00    0.00    0.00    2.17
11:30:53 AM   24   13.75    0.00   20.45   46.10    0.00   15.61    0.00    0.00    0.00    4.09
11:30:53 AM   25   11.35    0.00   25.53   35.11    0.00   13.48    0.00    0.00    0.00   14.54
11:30:53 AM   26   14.55    0.00   15.67   59.33    0.00    6.34    0.00    0.00    0.00    4.10
11:30:53 AM   27   11.03    0.00    5.69   32.38    0.00    2.14    0.00    0.00    0.00   48.75
11:30:53 AM   28   19.13    0.00   16.97   55.23    0.00    3.25    0.00    0.00    0.00    5.42
11:30:53 AM   29    4.58    0.00    8.10   41.90    0.00    1.41    0.00    0.00    0.00   44.01
11:30:53 AM   30   10.43    0.00   16.55   65.83    0.00    4.68    0.00    0.00    0.00    2.52
11:30:53 AM   31    4.58    0.00    8.45   49.65    0.00    3.17    0.00    0.00    0.00   34.15

11:30:53 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:30:56 AM  all    6.06    0.00   10.32   53.59    0.00    5.85    0.00    0.00    0.00   24.18
11:30:56 AM    0    8.00    0.00   13.45   64.36    0.00    2.91    0.00    0.00    0.00   11.27
11:30:56 AM    1    3.06    0.00    4.08   31.63    0.00    0.00    0.00    0.00    0.00   61.22
11:30:56 AM    2    6.16    0.00   10.87   67.03    0.00    0.36    0.00    0.00    0.00   15.58
11:30:56 AM    3    2.43    0.00    4.17   38.54    0.00    0.00    0.00    0.00    0.00   54.86
11:30:56 AM    4    7.55    0.00   11.87   61.51    0.00    8.63    0.00    0.00    0.00   10.43
11:30:56 AM    5    2.44    0.00    3.14   37.98    0.00    1.05    0.00    0.00    0.00   55.40
11:30:56 AM    6    6.52    0.00   10.87   64.13    0.00    3.62    0.00    0.00    0.00   14.86
11:30:56 AM    7    5.40    0.00    6.12   65.11    0.00    4.68    0.00    0.00    0.00   18.71
11:30:56 AM    8    6.57    0.00   10.22   67.15    0.00    3.65    0.00    0.00    0.00   12.41
11:30:56 AM    9    1.90    0.00    3.80   45.25    0.00    4.94    0.00    0.00    0.00   44.11
11:30:56 AM   10    7.09    0.00   10.28   62.77    0.00    3.19    0.00    0.00    0.00   16.67
11:30:56 AM   11    2.87    0.00    4.30   56.63    0.00    3.58    0.00    0.00    0.00   32.62
11:30:56 AM   12    6.91    0.00    8.73   65.09    0.00    4.36    0.00    0.00    0.00   14.91
11:30:56 AM   13    6.71    0.00   32.16   12.01    0.00    3.53    0.00    0.00    0.00   45.58
11:30:56 AM   14    5.51    0.00    9.19   65.81    0.00    2.57    0.00    0.00    0.00   16.91
11:30:56 AM   15    2.53    0.00    3.97   57.40    0.00    3.25    0.00    0.00    0.00   32.85
11:30:56 AM   16    7.94    0.00   33.57   21.30    0.00    5.05    0.00    0.00    0.00   32.13
11:30:56 AM   17    7.12    0.00    3.56   46.98    0.00    1.42    0.00    0.00    0.00   40.93
11:30:56 AM   18    5.70    0.00    8.37   67.68    0.00    4.56    0.00    0.00    0.00   13.69
11:30:56 AM   19    8.09    0.00    8.82   62.13    0.00    8.82    0.00    0.00    0.00   12.13
11:30:56 AM   20    7.84    0.00    9.70   50.75    0.00   26.87    0.00    0.00    0.00    4.85
11:30:56 AM   21    7.72    0.00    8.49   56.37    0.00   14.29    0.00    0.00    0.00   13.13
11:30:56 AM   22    7.81    0.00   10.04   58.36    0.00   16.36    0.00    0.00    0.00    7.43
11:30:56 AM   23    7.75    0.00    9.23   64.58    0.00    8.86    0.00    0.00    0.00    9.59
11:30:56 AM   24    8.73    0.00   15.27   44.36    0.00   20.73    0.00    0.00    0.00   10.91
11:30:56 AM   25    7.97    0.00   27.54   21.38    0.00   13.41    0.00    0.00    0.00   29.71
11:30:56 AM   26    9.51    0.00   11.79   64.64    0.00    8.37    0.00    0.00    0.00    5.70
11:30:56 AM   27    2.26    0.00    3.77   58.11    0.00    2.26    0.00    0.00    0.00   33.58
11:30:56 AM   28    9.89    0.00   12.37   68.55    0.00    2.47    0.00    0.00    0.00    6.71
11:30:56 AM   29    2.89    0.00    3.97   52.35    0.00    1.08    0.00    0.00    0.00   39.71
11:30:56 AM   30    7.69    0.00   12.09   68.13    0.00    4.03    0.00    0.00    0.00    8.06
11:30:56 AM   31    3.25    0.00    3.97   51.99    0.00    1.08    0.00    0.00    0.00   39.71

11:30:56 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:30:59 AM  all    5.09    0.00    9.58   38.44    0.00    4.10    0.00    0.00    0.00   42.79
11:30:59 AM    0    4.74    0.00    8.03   51.82    0.00    1.82    0.00    0.00    0.00   33.58
11:30:59 AM    1    1.03    0.00    2.41   13.75    0.00    0.00    0.00    0.00    0.00   82.82
11:30:59 AM    2    5.02    0.00    7.89   51.61    0.00    0.00    0.00    0.00    0.00   35.48
11:30:59 AM    3    1.02    0.00    1.70   12.24    0.00    0.00    0.00    0.00    0.00   85.03
11:30:59 AM    4    6.71    0.00    9.54   54.42    0.00    6.36    0.00    0.00    0.00   22.97
11:30:59 AM    5    1.04    0.00    3.46   16.26    0.00    0.69    0.00    0.00    0.00   78.55
11:30:59 AM    6    5.32    0.00    8.51   49.29    0.00    2.13    0.00    0.00    0.00   34.75
11:30:59 AM    7    2.16    0.00    5.76   33.09    0.00    3.96    0.00    0.00    0.00   55.04
11:30:59 AM    8    4.56    0.00    8.42   40.35    0.00    1.75    0.00    0.00    0.00   44.91
11:30:59 AM    9    2.26    0.00    5.26   21.05    0.00    3.01    0.00    0.00    0.00   68.42
11:30:59 AM   10    3.97    0.00    6.50   51.62    0.00    1.81    0.00    0.00    0.00   36.10
11:30:59 AM   11    1.79    0.00    2.87   24.01    0.00    1.08    0.00    0.00    0.00   70.25
11:30:59 AM   12    2.86    0.00    5.36   37.50    0.00    2.14    0.00    0.00    0.00   52.14
11:30:59 AM   13    8.07    0.00   36.14    3.16    0.00    3.16    0.00    0.00    0.00   49.47
11:30:59 AM   14    3.94    0.00    6.81   43.37    0.00    2.15    0.00    0.00    0.00   43.73
11:30:59 AM   15    2.17    0.00    3.97   31.77    0.00    2.53    0.00    0.00    0.00   59.57
11:30:59 AM   16    8.33    0.00   37.50    6.60    0.00    3.82    0.00    0.00    0.00   43.75
11:30:59 AM   17    1.73    0.00    2.77   23.53    0.00    0.35    0.00    0.00    0.00   71.63
11:30:59 AM   18    4.48    0.00    7.09   34.33    0.00    4.10    0.00    0.00    0.00   50.00
11:30:59 AM   19    7.17    0.00    6.81   62.72    0.00    5.38    0.00    0.00    0.00   17.92
11:30:59 AM   20    9.74    0.00    9.74   53.93    0.00   19.48    0.00    0.00    0.00    7.12
11:30:59 AM   21    8.20    0.00    8.98   62.89    0.00   10.16    0.00    0.00    0.00    9.77
11:30:59 AM   22    9.19    0.00   10.66   62.87    0.00   12.50    0.00    0.00    0.00    4.78
