procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 2  0      0 4573216  37624 5700484    0    0   507   203   47   52  6  6 81  7  0 2020-02-10 11:20:39
 2  0      0 4325640  37624 5700536    0    0   109  2271 3197 16382  8  8 83  0  0 2020-02-10 11:20:42
11 17      0 4233228  36592 5701380    0    0  4635  3323 6447 18976  8 10 77  4  0 2020-02-10 11:20:45
 5 17      0 4266660  37624 5701380    0    0 38733  5521 27567 43408 18 37  4 40  0 2020-02-10 11:20:48
 7 18      0 4266416  37624 5701392    0    0 33440  5321 26305 40596 13 30  5 52  0 2020-02-10 11:20:51
 6 17      0 4294652  37624 5701416    0    0 34063  6075 26429 40400 14 29  5 51  0 2020-02-10 11:20:54
 5 18      0 4247712  37652 5701584    0    0 32243  8415 26179 39745 19 35  5 42  0 2020-02-10 11:20:57
 5 17      0 4289344  37624 5701792    0    0 41299  4183 27098 43238 16 33  5 46  0 2020-02-10 11:21:00
 5 17      0 4254360  37624 5701816    0    0 33876  6508 26041 39412 16 29  4 50  0 2020-02-10 11:21:03
 9 16      0 4283564  37624 5701848    0    0 33929  5902 25344 39088 15 29  5 52  0 2020-02-10 11:21:06
12 26      0 4243940  30872 5701568    0    0 37258  7202 26208 40885 17 33  4 46  0 2020-02-10 11:21:09
 2 17      0 4282336  37624 5701932    0    0 35101  7657 25653 39770 13 30  5 53  0 2020-02-10 11:21:12
13 18      0 4244004  37624 5701960    0    0 33599  7190 24918 38293 16 30  5 49  0 2020-02-10 11:21:15
 1 19      0 4260528  37624 5702008    0    0 33101 14901 27109 39713 20 34  4 42  0 2020-02-10 11:21:18
13 17      0 4256804  37624 5702020    0    0 33303  7032 25555 40019 13 29  5 53  0 2020-02-10 11:21:21
 3 16      0 4281372  37624 5702080    0    0 39968  6874 26693 42504 16 33  4 48  0 2020-02-10 11:21:24
 4 17      0 4286180  37624 5702156    0    0 32625  8458 25447 39126 17 34  4 44  0 2020-02-10 11:21:27
 3 15      0 4286028  37624 5702172    0    0 33637  6969 25697 39957 13 29  4 53  0 2020-02-10 11:21:30
13 12      0 4241552  37652 5702216    0    0 31641  9498 25900 39753 15 30  4 50  0 2020-02-10 11:21:33
 4 18      0 4270380  37624 5702236    0    0 39187  7841 26502 42826 16 33  3 48  0 2020-02-10 11:21:36
 4 17      0 4286008  37624 5702264    0    0 33139  6856 25321 39298 16 31  5 48  0 2020-02-10 11:21:39
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
