Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/11/2020 	_x86_64_	(32 CPU)

02/11/2020 08:51:09 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.45    0.00    4.97   10.13    0.00   81.45

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
dm-17             0.00     0.00    0.00    5.67     0.00     0.01     4.88     0.02    3.59    0.00    3.59   2.88   1.63
sdaj              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-19             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

02/11/2020 08:51:18 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           4.48    0.00    4.71    5.18    0.00   85.62

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sde               0.00     0.00    2.00   22.33     0.01     0.97    82.71     0.14    5.68    0.00    6.19   2.33   5.67
sdc               0.00     0.00    0.00   10.33     0.00     0.10    20.39     0.04    3.61    0.00    3.61   1.48   1.53
sdf               0.00     0.00    2.00   13.67     0.01     0.56    74.28     0.10    6.13    0.00    7.02   2.62   4.10
sdg               0.00     0.00    2.00    0.67     0.01     0.01    14.00     0.00    0.88    0.00    3.50   0.88   0.23
sdh               0.00     0.00    2.00    0.33     0.01     0.00     8.00     0.01    2.86    2.67    4.00   2.71   0.63
sdi               0.00     0.00    2.00    0.33     0.01     0.00     8.00     0.01    4.43    4.50    4.00   3.86   0.90
sdj               0.00     0.00 2280.00   24.67    17.68     0.20    15.88     8.67    3.73    3.71    5.59   0.07  15.37
sdk               0.00     0.00    2.00    0.00     0.01     0.00     8.00     0.00    2.33    2.33    0.00   2.17   0.43
sdl               0.00     0.00    2.00    0.00     0.01     0.00     8.00     0.00    2.17    2.17    0.00   2.17   0.43
sdm               0.00     0.00    2.00    0.00     0.01     0.00     8.00     0.01    2.83    2.83    0.00   2.50   0.50
sdn               0.00     0.00    2.00    0.33     0.01     0.00     8.00     0.01    2.57    2.50    3.00   2.43   0.57
sdo               0.00     0.00    2.00    0.00     0.01     0.00     8.00     0.00    2.17    2.17    0.00   2.00   0.40
sdp               0.00     0.00    2.00    0.00     0.01     0.00     8.00     0.01    2.83    2.83    0.00   2.50   0.50
sdd               0.00     0.00    6.00    2.33     0.01     0.00     2.96     0.01    1.16    0.33    3.29   1.16   0.97
sdq               0.00     0.00    2.00    0.00     0.01     0.00     8.00     0.00    2.17    2.17    0.00   2.17   0.43
sdr               0.00     0.00    2.00    0.00     0.01     0.00     8.00     0.00    2.33    2.33    0.00   2.17   0.43
sda               0.00     0.67    0.00   19.00     0.00     0.21    22.53     0.13    6.74    0.00    6.74   0.84   1.60
dm-0              0.00     0.00    0.00   10.33     0.00     0.10    20.39     0.04    3.61    0.00    3.61   1.48   1.53
sds               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdt               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdu               0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.89    0.67    4.33   1.89   0.57
dm-3              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.11    1.00    4.33   2.11   0.63
sdv               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdw               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.01   13.50   23.00    4.00  13.50   0.90
dm-5              0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    4.00    0.00    4.00   4.00   0.13
sdx               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.01   21.50   39.00    4.00  21.50   1.43
dm-6              0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    5.00    0.00    5.00   5.00   0.17
sdy               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    5.00    5.00    0.00   5.00   0.17
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    5.00    5.00    0.00   5.00   0.17
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.01   15.00   15.00    0.00  15.00   0.50
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdac              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdae              0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.01   18.00   30.00    6.00  18.00   1.20
dm-13             0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    6.00    0.00    6.00   6.00   0.20
sdaf              0.00     0.00    0.33    0.67     0.00     0.01    16.00     0.00    3.67    2.00    4.50   3.67   0.37
dm-14             0.00     0.00    0.00    0.67     0.00     0.01    20.00     0.00    4.50    0.00    4.50   4.50   0.30
sdag              0.00     0.00    2.33    1.33     0.00     0.00     2.27     0.01    2.00    1.00    3.75   2.00   0.73
dm-15             0.00     0.00    2.00    1.33     0.00     0.00     1.70     0.01    2.10    1.00    3.75   2.10   0.70
sdah              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-16             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdai              0.00     0.00    0.33   18.67     0.00     0.80    86.05     0.28   14.60    9.00   14.70   5.47  10.40
dm-17             0.00     0.00    0.00   18.67     0.00     0.80    87.45     0.29   14.98    0.00   14.98   5.57  10.40
sdaj              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    7.00    7.00    0.00   7.00   0.23
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
