Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/11/2020 	_x86_64_	(32 CPU)

08:51:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:51:12 PM  all    2.81    0.00    3.45    0.09    0.00    0.26    0.00    0.00    0.00   93.40
08:51:12 PM    0    3.44    0.00    4.12    0.00    0.00    0.34    0.00    0.00    0.00   92.10
08:51:12 PM    1    0.67    0.00    1.01    0.34    0.00    0.00    0.00    0.00    0.00   97.99
08:51:12 PM    2    3.08    0.00    4.79    0.68    0.00    0.34    0.00    0.00    0.00   91.10
08:51:12 PM    3    2.44    0.00    4.88    0.00    0.00    0.00    0.00    0.00    0.00   92.68
08:51:12 PM    4    2.06    0.00    2.06    0.34    0.00    0.00    0.00    0.00    0.00   95.53
08:51:12 PM    5    3.38    0.00    4.05    0.00    0.00    0.68    0.00    0.00    0.00   91.89
08:51:12 PM    6    2.75    0.00    2.41    0.69    0.00    0.34    0.00    0.00    0.00   93.81
08:51:12 PM    7    3.38    0.00    3.38    0.00    0.00    0.34    0.00    0.00    0.00   92.91
08:51:12 PM    8    4.12    0.00    3.09    0.00    0.00    0.34    0.00    0.00    0.00   92.44
08:51:12 PM    9    4.36    0.00    5.70    0.00    0.00    0.34    0.00    0.00    0.00   89.60
08:51:12 PM   10    3.42    0.00    2.40    0.00    0.00    0.34    0.00    0.00    0.00   93.84
08:51:12 PM   11    4.03    0.00    5.70    0.00    0.00    0.67    0.00    0.00    0.00   89.60
08:51:12 PM   12    2.41    0.00    1.37    0.00    0.00    0.34    0.00    0.00    0.00   95.88
08:51:12 PM   13    3.38    0.00    5.41    0.00    0.00    0.68    0.00    0.00    0.00   90.54
08:51:12 PM   14    2.40    0.00    2.05    0.00    0.00    0.00    0.00    0.00    0.00   95.55
08:51:12 PM   15    4.38    0.00    5.05    0.00    0.00    0.34    0.00    0.00    0.00   90.24
08:51:12 PM   16    2.75    0.00    1.72    0.00    0.00    0.34    0.00    0.00    0.00   95.19
08:51:12 PM   17    3.68    0.00    4.68    0.00    0.00    0.00    0.00    0.00    0.00   91.64
08:51:12 PM   18    2.06    0.00    1.37    0.00    0.00    0.34    0.00    0.00    0.00   96.22
08:51:12 PM   19    4.03    0.00    4.36    0.00    0.00    0.34    0.00    0.00    0.00   91.28
08:51:12 PM   20    2.39    0.00    3.41    0.34    0.00    0.00    0.00    0.00    0.00   93.86
