Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/20/2020 	_x86_64_	(64 CPU)

02/20/2020 10:36:38 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           4.75    0.00    6.73   15.78    0.00   72.73

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdae              0.00     0.00    0.00  111.00     0.00     0.91    16.72     2.99   26.91    0.00   26.91   2.75  30.57
dm-3              0.00     0.00    0.00  111.00     0.00     0.91    16.72     3.24   29.23    0.00   29.23   2.91  32.33
sdaf              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.03   10.44    7.17   17.00  10.44   3.13
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.03   10.44    7.17   17.00  10.44   3.13
sdah              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.67    0.50    4.00   1.67   0.50
dm-6              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.78    0.50    4.33   1.67   0.50
sdai              0.00     0.00    0.00  105.67     0.00     0.90    17.36     2.71   25.64    0.00   25.64   3.04  32.17
dm-7              0.00     0.00    0.00  105.67     0.00     0.90    17.36     2.84   26.85    0.00   26.85   3.15  33.30
sdaj              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.00  107.67     0.00     0.88    16.74     2.82   26.20    0.00   26.20   2.67  28.70
dm-9              0.00     0.00    0.00  107.67     0.00     0.88    16.74     3.06   28.47    0.00   28.47   2.81  30.23
sdal              0.00     0.00    0.00  125.00     0.00     1.05    17.24     3.10   24.71    0.00   24.71   2.11  26.37
dm-10             0.00     0.00    0.00  125.00     0.00     1.05    17.24     3.42   27.27    0.00   27.27   2.25  28.17
sdam              0.00     0.00    0.00  107.00     0.00     0.86    16.55     3.09   27.40    0.00   27.40   2.81  30.10
dm-11             0.00     0.00    0.00  107.00     0.00     0.86    16.55     3.36   29.93    0.00   29.93   2.98  31.90
sdan              0.00     0.00    0.00  110.00     0.00     0.92    17.21     2.70   24.56    0.00   24.56   2.47  27.20
dm-12             0.00     0.00    0.00  110.00     0.00     0.92    17.21     2.96   26.94    0.00   26.94   2.64  29.00
sdao              0.00     0.00    0.00  114.67     0.00     0.92    16.51     4.14   36.14    0.00   36.14   2.97  34.00
dm-13             0.00     0.00    0.00  114.67     0.00     0.92    16.51     4.47   38.99    0.00   38.99   3.12  35.83
sdap              0.00     0.00    0.00  128.00     0.00     1.02    16.38     3.61   28.12    0.00   28.12   2.85  36.47
dm-14             0.00     0.00    0.00  128.00     0.00     1.02    16.38     3.82   29.70    0.00   29.70   2.93  37.47
sdaq              0.00     0.00    0.00  115.00     0.00     0.95    16.93     4.03   31.30    0.00   31.30   2.82  32.47
dm-15             0.00     0.00    0.00  115.00     0.00     0.95    16.93     4.28   33.37    0.00   33.37   2.92  33.60
sdar              0.00     0.00    0.00  118.67     0.00     0.94    16.22     4.35   36.69    0.00   36.69   2.67  31.63
dm-16             0.00     0.00    0.00  118.67     0.00     0.94    16.22     4.67   39.38    0.00   39.38   2.80  33.23
sdas              0.00     0.00    0.00  117.67     0.00     0.92    16.00     4.20   32.90    0.00   32.90   2.79  32.80
dm-17             0.00     0.00    0.00  117.67     0.00     0.92    16.00     4.53   35.60    0.00   35.60   2.94  34.57
sdat              0.00     0.00    0.00  106.00     0.00     0.89    17.26     3.27   30.81    0.00   30.81   2.75  29.17
dm-18             0.00     0.00    0.00  106.00     0.00     0.89    17.26     3.62   34.16    0.00   34.16   2.92  30.97
sdau              0.00     0.00    0.00  119.33     0.00     0.95    16.27     3.80   31.82    0.00   31.82   2.61  31.13
dm-19             0.00     0.00    0.00  119.33     0.00     0.95    16.27     3.94   33.03    0.00   33.03   2.69  32.07
sdav              0.00     0.00    0.00  125.00     0.00     1.03    16.85     2.51   34.97    0.00   34.97   2.17  27.07
dm-20             0.00     0.00    0.00  125.00     0.00     1.03    16.85     2.66   37.33    0.00   37.33   2.25  28.07
sdaw              0.00     0.00    0.00  119.00     0.00     0.96    16.45     2.91   24.17    0.00   24.17   2.69  32.00
dm-21             0.00     0.00    0.00  119.00     0.00     0.96    16.45     3.08   25.66    0.00   25.66   2.77  33.00
sdax              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    3.00    0.00    3.00   3.00   0.10
dm-22             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    3.00    0.00    3.00   3.00   0.10
sday              0.00     0.00    0.00   16.33     0.00     1.21   151.76     0.99   61.80    0.00   61.80  32.41  52.93
dm-23             0.00     0.00    0.00   16.33     0.00     1.21   151.76     1.00   62.04    0.00   62.04  32.47  53.03
sdaz              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-24             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdba              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-25             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbb              0.00     0.00    0.00   10.00     0.00     0.48    98.07     0.49   44.00    0.00   44.00  22.63  22.63
dm-26             0.00     0.00    0.00   10.00     0.00     0.48    98.07     0.49   44.20    0.00   44.20  22.70  22.70
sdbc              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-27             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbd              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-28             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbe              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-29             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

02/20/2020 10:37:53 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           2.49    0.00    5.16   40.73    0.00   51.62

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdf               0.00     0.00 1814.33  264.33    14.17     2.13    16.06     7.25    3.49    3.34    4.50   0.47  98.67
sdd               0.00     0.00    4.33    2.33     0.00     0.00     1.70     0.01    1.15    0.15    3.00   1.15   0.77
sdc               0.00     0.00    0.00   26.67     0.00     0.27    20.40     0.32   12.12    0.00   12.12   1.30   3.47
sdk               0.00     0.00 1764.67  281.67    13.80     2.27    16.08     6.39    3.13    2.99    4.00   0.48  98.67
sdi               0.00     0.00 1842.67  254.67    14.40     2.06    16.08     6.44    3.07    2.97    3.84   0.47  98.97
sdl               0.00     0.00 1834.00  242.33    14.33     1.96    16.07     6.56    3.16    3.01    4.25   0.47  98.60
sdm               0.00     0.00 1785.67  245.00    13.95     1.96    16.04     6.87    3.39    3.21    4.65   0.49  99.20
sdg               0.00     0.00 1745.33  266.00    13.63     2.18    16.11     6.52    3.25    3.09    4.28   0.49  98.67
sdh               0.00     0.00 1844.67  243.00    14.41     1.95    16.05     7.23    3.47    3.33    4.52   0.47  99.07
sdr               0.00     0.00 1794.00  241.33    14.02     1.97    16.09     6.59    3.24    3.09    4.35   0.49  98.87
sdq               0.00     0.00 1775.00  240.67    13.87     1.95    16.07     6.31    3.13    2.97    4.31   0.49  98.50
sdj               0.00     0.00 1844.67  270.67    14.42     2.21    16.10     7.03    3.33    3.14    4.62   0.47  99.20
sds               0.00     0.00 1834.67  261.00    14.37     2.09    16.09     6.94    3.31    3.16    4.40   0.47  99.00
sdu               0.00     0.00    0.33   56.67     0.00     1.78    63.93     0.22    3.91    2.00    3.92   2.80  15.97
sdt               0.00     0.00 1856.33  245.33    14.50     1.99    16.07     7.04    3.35    3.23    4.27   0.47  99.07
sdv               0.00     0.00    1.67   11.67     0.38     0.87   191.07     0.09    6.50    3.60    6.91   4.32   5.77
sdw               0.00     0.00    2.33   16.00     0.97     0.77   194.31     0.10    5.31    4.43    5.44   3.16   5.80
sdp               0.00     0.00 1820.33  251.00    14.22     2.07    16.11     7.13    3.44    3.28    4.62   0.48  99.10
sdn               0.00     0.00 1739.00  279.33    13.59     2.25    16.07     6.71    3.33    3.17    4.28   0.49  99.27
sdy               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.00    3.00    3.00    3.00   3.00   0.20
sdz               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdaa              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sde               0.00     0.00 1767.00  234.67    13.82     1.90    16.09     6.45    3.22    3.10    4.18   0.49  98.60
sdab              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdx               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.00    1.50    0.00    3.00   1.50   0.10
sdo               0.00     0.00 1817.33  268.00    14.20     2.22    16.13     6.39    3.07    2.96    3.82   0.47  98.67
sda               0.00     0.00    0.00    5.67     0.00     0.04    13.65     0.03    4.65    0.00    4.65   2.65   1.50
dm-0              0.00     0.00    0.00   26.67     0.00     0.27    20.40     0.32   12.12    0.00   12.12   1.30   3.47
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.00  100.00     0.00     0.80    16.48     2.62   26.24    0.00   26.24   3.50  35.03
dm-2              0.00     0.00    0.00  100.00     0.00     0.80    16.48     2.79   27.86    0.00   27.86   3.67  36.67
sdae              0.00     0.00    0.00  111.00     0.00     0.89    16.48     2.59   23.33    0.00   23.33   3.45  38.27
dm-3              0.00     0.00    0.00  111.00     0.00     0.89    16.48     2.81   25.36    0.00   25.36   3.61  40.10
sdaf              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.03   11.11    0.50   32.33  11.11   3.33
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.03   11.22    0.67   32.33  11.22   3.37
sdah              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.11    1.00    4.33   2.11   0.63
dm-6              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.11    1.00    4.33   2.11   0.63
sdai              0.00     0.00    0.00  112.33     0.00     0.89    16.28     2.26   20.14    0.00   20.14   2.79  31.33
dm-7              0.00     0.00    0.00  112.33     0.00     0.89    16.28     2.39   21.32    0.00   21.32   2.90  32.53
sdaj              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.00  107.67     0.00     0.87    16.50     2.43   22.60    0.00   22.60   2.67  28.70
dm-9              0.00     0.00    0.00  107.67     0.00     0.87    16.50     2.68   24.93    0.00   24.93   2.86  30.77
sdal              0.00     0.00    0.00  115.67     0.00     0.97    17.11     3.11   27.01    0.00   27.01   2.90  33.50
dm-10             0.00     0.00    0.00  115.67     0.00     0.97    17.11     3.35   29.07    0.00   29.07   3.07  35.47
sdam              0.00     0.00    0.00  114.67     0.00     0.92    16.47     3.25   29.69    0.00   29.69   3.19  36.63
dm-11             0.00     0.00    0.00  114.67     0.00     0.92    16.47     3.50   31.92    0.00   31.92   3.36  38.57
sdan              0.00     0.00    0.00  106.33     0.00     0.86    16.60     3.79   35.65    0.00   35.65   3.41  36.30
dm-12             0.00     0.00    0.00  106.33     0.00     0.86    16.60     4.03   37.94    0.00   37.94   3.58  38.10
sdao              0.00     0.00    0.00  114.33     0.00     0.91    16.33     3.34   29.18    0.00   29.18   3.31  37.90
dm-13             0.00     0.00    0.00  114.33     0.00     0.91    16.33     3.64   31.84    0.00   31.84   3.53  40.33
sdap              0.00     0.00    0.00  120.00     0.00     1.01    17.29     2.80   23.43    0.00   23.43   2.23  26.80
dm-14             0.00     0.00    0.00  120.00     0.00     1.01    17.29     2.94   24.68    0.00   24.68   2.34  28.13
sdaq              0.00     0.00    0.00  115.00     0.00     0.96    17.11     4.17   40.01    0.00   40.01   3.70  42.50
dm-15             0.00     0.00    0.00  115.00     0.00     0.96    17.11     4.36   41.77    0.00   41.77   3.85  44.23
sdar              0.00     0.00    0.00  118.00     0.00     0.98    17.08     3.33   28.22    0.00   28.22   3.01  35.53
dm-16             0.00     0.00    0.00  118.00     0.00     0.98    17.08     3.63   30.74    0.00   30.74   3.21  37.93
sdas              0.00     0.00    0.00  119.67     0.00     0.95    16.22     4.39   39.44    0.00   39.44   3.19  38.17
dm-17             0.00     0.00    0.00  119.67     0.00     0.95    16.22     4.71   42.19    0.00   42.19   3.35  40.10
sdat              0.00     0.00    0.00  117.00     0.00     0.96    16.73     2.77   23.70    0.00   23.70   2.73  31.97
dm-18             0.00     0.00    0.00  117.00     0.00     0.96    16.73     3.05   26.10    0.00   26.10   2.93  34.23
sdau              0.00     0.00    0.00  110.67     0.00     0.86    16.00     3.34   30.15    0.00   30.15   2.87  31.73
dm-19             0.00     0.00    0.00  110.67     0.00     0.86    16.00     3.44   31.07    0.00   31.07   2.95  32.63
sdav              0.00     0.00    0.00  113.67     0.00     0.95    17.08     2.78   24.42    0.00   24.42   3.10  35.27
dm-20             0.00     0.00    0.00  113.67     0.00     0.95    17.08     2.88   25.36    0.00   25.36   3.20  36.40
sdaw              0.00     0.00    0.00  112.00     0.00     0.91    16.57     2.44   22.05    0.00   22.05   3.15  35.33
dm-21             0.00     0.00    0.00  112.00     0.00     0.91    16.57     2.60   23.47    0.00   23.47   3.29  36.83
sdax              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-22             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sday              0.00     0.00    0.00    9.67     0.00     0.76   161.24     0.63   61.41    0.00   61.41  31.24  30.20
dm-23             0.00     0.00    0.00    9.67     0.00     0.76   161.24     0.64   61.59    0.00   61.59  31.28  30.23
sdaz              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-24             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdba              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-25             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbb              0.00     0.00    0.00   16.33     0.00     0.85   107.14     0.72   47.14    0.00   47.14  21.76  35.53
dm-26             0.00     0.00    0.00   16.33     0.00     0.85   107.14     0.72   47.47    0.00   47.47  21.80  35.60
sdbc              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-27             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbd              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-28             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbe              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-29             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

02/20/2020 10:37:57 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           2.78    0.00    5.72   37.22    0.00   54.27

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdf               0.00     0.00 1861.00  326.33    14.54     2.65    16.09     7.91    3.62    3.46    4.47   0.45  99.13
sdd               0.00     0.00    5.00    2.33     0.01     0.00     2.27     0.01    1.00    0.13    2.86   1.00   0.73
sdc               0.00     0.00    0.00    6.00     0.00     0.02     8.44     0.02    2.89    0.00    2.89   1.72   1.03
sdk               0.00     0.00 1791.67  323.67    13.99     2.62    16.08     6.63    3.13    3.02    3.76   0.46  98.27
sdi               0.00     0.00 1836.67  312.33    14.36     2.53    16.10     6.62    3.08    2.96    3.77   0.46  97.97
sdl               0.00     0.00 1856.00  354.00    14.50     2.84    16.07     7.03    3.17    3.02    4.00   0.45  98.50
sdm               0.00     0.00 1869.67  331.67    14.60     2.62    16.03     7.74    3.51    3.36    4.40   0.45  98.63
sdg               0.00     0.00 1751.00  338.67    13.68     2.81    16.15     6.93    3.31    3.14    4.18   0.47  98.30
sdh               0.00     0.00 1756.33  357.00    13.72     2.85    16.06     7.75    3.66    3.48    4.50   0.47  98.97
sdr               0.00     0.00 1788.00  344.67    13.97     2.81    16.11     7.16    3.35    3.18    4.27   0.46  98.80
sdq               0.00     0.00 1776.33  356.33    13.87     2.84    16.05     6.92    3.24    3.04    4.21   0.46  98.80
sdj               0.00     0.00 1789.33  331.67    13.98     2.76    16.16     7.42    3.50    3.32    4.45   0.46  98.37
sds               0.00     0.00 1853.67  334.67    14.49     2.78    16.17     7.42    3.38    3.24    4.19   0.45  98.80
sdu               0.00     0.00    3.00   19.33     0.95     0.80   160.49     0.09    3.96    4.00    3.95   2.81   6.27
sdt               0.00     0.00 1806.33  313.67    14.11     2.54    16.08     7.27    3.42    3.28    4.27   0.46  98.43
sdv               0.00     0.00    3.00   52.67     0.40     1.81    81.37     0.23    4.17    0.56    4.37   2.98  16.57
sdw               0.00     0.00    4.00   14.00     1.34     0.82   245.81     0.09    4.83    2.33    5.55   3.06   5.50
sdp               0.00     0.00 1834.67  339.67    14.33     2.76    16.10     7.76    3.57    3.39    4.53   0.46  98.97
sdn               0.00     0.00 1775.67  347.33    13.87     2.79    16.07     7.02    3.31    3.16    4.03   0.46  98.47
sdy               0.00     0.00    1.00    0.33     0.00     0.00     8.00     0.00    2.75    2.67    3.00   2.75   0.37
sdz               0.00     0.00    1.00    0.00     0.00     0.00     8.00     0.00    2.67    2.67    0.00   2.67   0.27
sdaa              0.00     0.00    1.00    0.00     0.00     0.00     8.00     0.00    2.67    2.67    0.00   2.67   0.27
sde               0.00     0.00 1790.33  312.33    13.98     2.57    16.12     7.05    3.35    3.20    4.19   0.47  98.10
sdab              0.00     0.00    1.00    0.00     0.00     0.00     8.00     0.00    2.67    2.67    0.00   2.67   0.27
sdx               0.00     0.00    1.00    0.33     0.00     0.00     8.00     0.00    1.00    0.33    3.00   1.00   0.13
sdo               0.00     0.00 1812.00  366.67    14.17     2.95    16.09     6.73    3.09    2.96    3.74   0.45  98.77
sda               0.00     0.00    0.00    0.67     0.00     0.00     8.00     0.00    3.50    0.00    3.50   3.50   0.23
dm-0              0.00     0.00    0.00    6.00     0.00     0.02     8.44     0.02    2.89    0.00    2.89   1.72   1.03
sdac              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.33  140.33     0.00     1.14    16.59     3.23   20.55    0.00   20.60   2.05  28.77
dm-2              0.00     0.00    0.00  140.33     0.00     1.14    16.61     3.47   22.20    0.00   22.20   2.16  30.27
sdae              0.00     0.00    0.33  130.67     0.00     1.12    17.49     3.41   25.23    3.00   25.28   2.67  35.00
dm-3              0.00     0.00    0.00  130.67     0.00     1.12    17.51     3.65   27.09    0.00   27.09   2.80  36.53
sdaf              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.02    5.40    0.86   16.00   5.40   1.80
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.02    5.78    0.67   16.00   5.78   1.73
sdah              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    1.80    1.00    3.67   1.80   0.60
dm-6              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.89    1.00    3.67   1.89   0.57
sdai              0.00     0.00    0.33  134.00     0.00     1.09    16.66     3.59   23.77    3.00   23.82   2.37  31.87
dm-7              0.00     0.00    0.00  134.00     0.00     1.09    16.68     3.75   24.84    0.00   24.84   2.45  32.87
sdaj              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.33  127.00     0.00     1.00    16.06     3.22   22.26    3.00   22.31   2.40  30.50
dm-9              0.00     0.00    0.00  127.00     0.00     1.00    16.08     3.48   24.14    0.00   24.14   2.53  32.13
sdal              0.00     0.00    0.33  123.00     0.00     0.98    16.28     3.36   23.75    2.00   23.80   2.45  30.27
dm-10             0.00     0.00    0.00  123.00     0.00     0.98    16.30     3.65   25.95    0.00   25.95   2.60  31.93
sdam              0.00     0.00    0.33  133.00     0.00     1.07    16.46     3.55   24.73    4.00   24.78   2.61  34.83
dm-11             0.00     0.00    0.00  133.00     0.00     1.07    16.48     3.83   26.80    0.00   26.80   2.74  36.50
sdan              0.00     0.00    0.33  131.67     0.00     1.10    17.03     3.20   21.05    6.00   21.09   2.12  28.03
dm-12             0.00     0.00    0.00  131.67     0.00     1.10    17.05     3.49   23.08    0.00   23.08   2.25  29.60
sdao              0.00     0.00    0.33  136.67     0.00     1.12    16.72     4.39   29.84    6.00   29.90   2.39  32.73
dm-13             0.00     0.00    0.00  136.67     0.00     1.12    16.74     4.74   32.37    0.00   32.37   2.53  34.60
sdap              0.00     0.00    0.33  132.00     0.00     1.07    16.58     4.26   30.90    5.00   30.97   2.47  32.67
dm-14             0.00     0.00    0.00  132.00     0.00     1.07    16.61     4.47   32.53    0.00   32.53   2.54  33.57
sdaq              0.00     0.00    0.33  125.67     0.00     0.99    16.19     5.60   39.85   13.00   39.92   2.85  35.90
dm-15             0.00     0.00    0.00  125.67     0.00     0.99    16.21     5.82   41.44    0.00   41.44   2.93  36.77
sdar              0.00     0.00    0.33  133.33     0.00     1.06    16.26     4.22   29.23   17.00   29.26   2.69  35.93
dm-16             0.00     0.00    0.00  133.33     0.00     1.06    16.28     4.55   31.64    0.00   31.64   2.81  37.53
sdas              0.00     0.00    0.33  127.33     0.00     1.02    16.31     4.62   32.78   52.00   32.73   2.94  37.50
dm-17             0.00     0.00    0.00  127.33     0.00     1.02    16.34     5.02   35.83    0.00   35.83   2.96  37.67
sdat              0.00     0.00    0.33  136.00     0.00     1.12    16.88     8.04   55.63    5.00   55.75   3.20  43.60
dm-18             0.00     0.00    0.00  136.00     0.00     1.12    16.90    11.12   77.31    0.00   77.31   3.30  44.90
sdau              0.00     0.00    0.33  140.00     0.00     1.15    16.74     6.15   41.12    6.00   41.20   2.58  36.17
dm-19             0.00     0.00    0.00  140.00     0.00     1.15    16.76     6.46   43.37    0.00   43.37   2.64  36.93
sdav              0.00     0.00    0.33  139.67     0.00     1.18    17.35     3.02   20.17    5.00   20.21   1.91  26.80
dm-20             0.00     0.00    0.00  139.67     0.00     1.18    17.37     3.17   21.26    0.00   21.26   1.99  27.73
sdaw              0.00     0.00    0.33  118.67     0.00     0.99    17.10     4.02   29.57    4.00   29.64   3.17  37.67
dm-21             0.00     0.00    0.00  118.67     0.00     0.99    17.12     4.18   30.76    0.00   30.76   3.25  38.60
sdax              0.00     0.00    0.33    1.00     0.00     0.02    26.00     0.03   22.75    3.00   29.33  22.75   3.03
dm-22             0.00     0.00    0.00    1.00     0.00     0.02    32.00     0.03   29.67    0.00   29.67  29.67   2.97
sday              0.00     0.00    0.33   25.33     0.00     1.38   110.00     1.57   60.16    5.00   60.88  25.03  64.23
dm-23             0.00     0.00    0.00   25.33     0.00     1.38   111.34     1.57   61.08    0.00   61.08  25.36  64.23
sdaz              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.01   30.00   30.00    0.00  30.00   1.00
dm-24             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdba              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.08  238.00  238.00    0.00 238.00   7.93
dm-25             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbb              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    9.00    9.00    0.00   9.00   0.30
dm-26             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbc              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.01   38.00   38.00    0.00  38.00   1.27
dm-27             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbd              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.01   30.00   30.00    0.00  30.00   1.00
dm-28             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdbe              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.07  204.00  204.00    0.00 204.00   6.80
dm-29             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

02/20/2020 10:37:59 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           2.71    0.00    4.94   41.55    0.00   50.81

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdf               0.00     0.00 1975.67  265.00    15.50     2.19    16.17     7.97    3.56    3.44    4.44   0.44  99.13
sdd               0.00     0.00    4.00    2.33     0.00     0.00     1.37     0.01    1.05    0.08    2.71   1.05   0.67
sdc               0.00     0.00    0.00   23.33     0.00     0.28    24.34     0.45   19.07    0.00   19.07   1.23   2.87
sdk               0.00     0.00 1963.33  273.00    15.44     2.25    16.20     7.02    3.14    3.03    3.96   0.44  99.03
sdi               0.00     0.00 1979.33  265.00    15.48     2.16    16.10     7.03    3.13    3.04    3.79   0.44  99.10
sdl               0.00     0.00 1965.67  260.33    15.36     2.08    16.04     6.99    3.14    3.03    3.97   0.44  99.00
sdm               0.00     0.00 1983.33  265.00    15.53     2.11    16.07     7.67    3.41    3.28    4.40   0.44  99.50
