procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 3 67      0 527173696  58464 3617328    0    0 303459 21175 70008 113716  3  6 47 44  0 2020-02-20 10:39:15
10 94      0 527170048  58464 3617680    0    0 308564 26672 70443 114678  3  6 47 45  0 2020-02-20 10:39:18
11 87      0 527170912  58464 3617692    0    0 319892 25299 72781 117206  3  6 46 46  0 2020-02-20 10:39:21
 9 84      0 527147968  58464 3617712    0    0 321412 15304 68383 112116  3  5 46 46  0 2020-02-20 10:39:24
 3 88      0 527155680  58464 3618092    0    0 323083 24693 74117 123665  4  8 44 45  0 2020-02-20 10:39:27
13 86      0 527167808  58464 3617940    0    0 305454 31127 71405 112528  3  6 47 45  0 2020-02-20 10:39:30
13 71      0 527167424  58464 3618180    0    0 280948 40872 68993 109241  3  5 49 43  0 2020-02-20 10:39:33
12 88      0 527170496  58464 3618192    0    0 290797 34404 68636 109469  3  6 47 43  0 2020-02-20 10:39:36
 7 74      0 527172160  58464 3618144    0    0 302997 41863 71495 113839  3  5 48 44  0 2020-02-20 10:39:39
 5 73      0 527173024  58464 3618152    0    0 265900 32812 68797 109194  2  5 47 45  0 2020-02-20 10:39:42
 4 69      0 527165760  56100 3615060    0    0 271744 39429 68576 111254  3  6 51 41  0 2020-02-20 10:39:45
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 4 66      0 527165504  58464 3618288    0    0 279036 49573 71607 114146  3  6 48 44  0 2020-02-20 10:39:48
 3 90      0 527174688  58464 3618332    0    0 290052 36996 68692 110649  2  5 50 42  0 2020-02-20 10:39:51
11 81      0 527148960  58464 3618340    0    0 277816 49334 70458 112840  2  5 48 44  0 2020-02-20 10:39:54
 4 82      0 527166240  58464 3618756    0    0 306234 47278 74486 119202  3  6 47 43  0 2020-02-20 10:39:57
 8 63      0 527172480  58464 3618576    0    0 270820 45884 70062 110645  2  5 50 43  0 2020-02-20 10:40:00
 4 70      0 527174432  58464 3618620    0    0 285975 36940 71487 113108  3  6 49 43  0 2020-02-20 10:40:03
11 69      0 527164096  58464 3618612    0    0 288058 41323 73704 118755  3  7 48 42  0 2020-02-20 10:40:06
 2 81      0 527168512  58464 3618688    0    0 298657 32366 69040 113034  2  5 49 44  0 2020-02-20 10:40:09
 5 86      0 527172064  58464 3618688    0    0 314938 36273 70703 114721  3  5 48 44  0 2020-02-20 10:40:12
 9 68      0 527172192  58464 3618728    0    0 303816 26786 70228 112411  3  6 47 44  0 2020-02-20 10:40:15
 5 83      0 527168096  58464 3618948    0    0 297068 34318 70927 115254  3  6 47 44  0 2020-02-20 10:40:18
 4 78      0 527170656  58464 3618976    0    0 323002 32660 72470 118643  3  6 47 45  0 2020-02-20 10:40:21
11 76      0 527073664  58464 3618980    0    0 315661 24521 72532 116294  3  5 48 44  0 2020-02-20 10:40:24
11 72      0 527045632  58464 3619464    0    0 262027 30653 72542 123892  5  8 47 41  0 2020-02-20 10:40:27
 4 71      0 527058208  58464 3619276    0    0 284108 32132 72875 120485  4  6 50 40  0 2020-02-20 10:40:30
 5 82      0 526989600  58464 3619648    0    0 286327 40533 72701 117199  4  6 48 42  0 2020-02-20 10:40:33
 8 75      0 527164096  58464 3619852    0    0 298464 36110 75487 123938  5  8 44 43  0 2020-02-20 10:40:36
 9 78      0 527166272  58464 3619744    0    0 290491 34492 70623 113680  2  6 48 44  0 2020-02-20 10:40:39
15 51      0 527166688  58464 3619756    0    0 290325 27894 65523 106235  2  5 51 42  0 2020-02-20 10:40:42
13 91      0 527079008  54824 3612012    0    0 310809 39009 73101 117359  3  6 48 43  0 2020-02-20 10:40:45
13 69      0 527155904  58464 3619752    0    0 289072 44078 70370 112665  3  6 50 42  0 2020-02-20 10:40:48
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
11 73      0 527163776  58464 3619892    0    0 295808 46394 71683 113274  3  6 50 42  0 2020-02-20 10:40:51
11 72      0 527135872  58464 3619896    0    0 283616 43300 68086 107778  2  5 52 41  0 2020-02-20 10:40:54
14 74      0 527163008  58464 3620372    0    0 308223 41554 70914 113941  3  6 49 41  0 2020-02-20 10:40:57
18 84      0 527170080  58464 3620208    0    0 306633 45298 70384 111994  2  5 50 42  0 2020-02-20 10:41:00
 8 81      0 527170688  58464 3620244    0    0 313460 46119 73873 117704  3  6 48 43  0 2020-02-20 10:41:03
 1 78      0 527158784  58464 3620244    0    0 308366 44247 75763 123142  4  7 46 43  0 2020-02-20 10:41:06
12 82      0 527165984  58464 3620368    0    0 310851 37224 72670 114539  2  5 48 44  0 2020-02-20 10:41:09
 6 82      0 527167744  58464 3620488    0    0 311759 29053 68743 110850  2  5 50 42  0 2020-02-20 10:41:12
11 69      0 527169472  58464 3620524    0    0 301512 33930 71208 112192  3  5 49 42  0 2020-02-20 10:41:15
 9 71      0 527165984  58464 3620864    0    0 310511 33787 70568 113526  3  6 49 42  0 2020-02-20 10:41:18
 4 85      0 527164256  58464 3620884    0    0 295706 38666 71713 114146  3  6 49 43  0 2020-02-20 10:41:21
16 86      0 527134400  58464 3620908    0    0 325436 25828 70727 115014  3  5 48 44  0 2020-02-20 10:41:24
11 81      0 527155616  58464 3621320    0    0 338359 30719 77020 126372  4  8 45 44  0 2020-02-20 10:41:27
 8 71      0 527164320  58464 3621180    0    0 338880 30456 75547 122698  3  6 46 45  0 2020-02-20 10:41:30
 4 70      0 527164992  58464 3621196    0    0 295225 26746 64585 105082  2  5 49 43  0 2020-02-20 10:41:33
14 59      0 527164800  58464 3621524    0    0 312534 38721 70278 113040  3  6 50 41  0 2020-02-20 10:41:36
 6 71      0 527165568  58464 3621544    0    0 282371 44820 67483 107608  2  5 52 41  0 2020-02-20 10:41:39
 2 42      0 527166080  58464 3621564    0    0 317639 40195 71657 113625  2  5 48 44  0 2020-02-20 10:41:42
 2 70      0 527084480  58492 3621564    0    0 306662 53410 73848 115533  3  6 48 43  0 2020-02-20 10:41:45
 0 70      0 527154624  58464 3621636    0    0 300241 49305 73017 120734  3  7 46 45  0 2020-02-20 10:41:48
 0 79      0 527163776  58464 3621668    0    0 311121 40067 71552 113396  3  5 48 44  0 2020-02-20 10:41:51
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 2  0      0 529351584  58464 3620432    0    0 136713 19170 49212 98727  3  7 71 18  0 2020-02-20 10:41:54
 2  0      0 529404320  58464 3620560    0    0   212  2022 3032 16977  1  1 98  0  0 2020-02-20 10:41:57
 0  0      0 529410880  58464 3620420    0    0   167   694 1775 14717  1  0 99  0  0 2020-02-20 10:42:00
 0  0      0 529412832  58464 3620440    0    0    68   667 2036 15952  0  0 99  0  0 2020-02-20 10:42:03
 0  0      0 529399808  58464 3620380    0    0 10927   289 4772 23601  1  1 97  1  0 2020-02-20 10:42:06
