Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/15/2020 	_x86_64_	(64 CPU)

05:36:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:36:30 PM  all    1.76    0.00    2.44    0.04    0.00    0.13    0.00    0.00    0.00   95.63
05:36:30 PM    0    1.38    0.00    1.73    0.00    0.00    0.35    0.00    0.00    0.00   96.54
05:36:30 PM    1    0.00    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   99.66
05:36:30 PM    2    1.71    0.00    1.71    0.68    0.00    0.34    0.00    0.00    0.00   95.56
05:36:30 PM    3    3.41    0.00   10.92    0.00    0.00    0.00    0.00    0.00    0.00   85.67
05:36:30 PM    4    2.07    0.00    1.38    0.00    0.00    0.69    0.00    0.00    0.00   95.86
05:36:30 PM    5    2.70    0.00    4.73    0.00    0.00    0.00    0.00    0.00    0.00   92.57
05:36:30 PM    6    1.69    0.00    2.03    0.00    0.00    0.34    0.00    0.00    0.00   95.93
05:36:30 PM    7    2.36    0.00    5.07    0.00    0.00    0.00    0.00    0.00    0.00   92.57
05:36:30 PM    8    1.69    0.00    2.37    0.00    0.00    0.34    0.00    0.00    0.00   95.59
05:36:30 PM    9    1.35    0.00    3.70    0.00    0.00    0.34    0.00    0.00    0.00   94.61
05:36:30 PM   10    1.02    0.00    1.71    0.00    0.00    0.34    0.00    0.00    0.00   96.93
05:36:30 PM   11    2.36    0.00    5.05    0.34    0.00    0.34    0.00    0.00    0.00   91.92
05:36:30 PM   12    1.35    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.63
05:36:30 PM   13    1.35    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.62
05:36:30 PM   14    1.35    0.00    1.68    0.00    0.00    0.00    0.00    0.00    0.00   96.97
05:36:30 PM   15    1.67    0.00    3.01    0.00    0.00    0.00    0.00    0.00    0.00   95.32
05:36:30 PM   16    1.36    0.00    1.36    0.00    0.00    0.00    0.00    0.00    0.00   97.28
05:36:30 PM   17    1.36    0.00    3.05    0.00    0.00    0.00    0.00    0.00    0.00   95.59
05:36:30 PM   18    1.36    0.00    1.36    0.00    0.00    0.00    0.00    0.00    0.00   97.29
05:36:30 PM   19    2.01    0.00    3.34    0.00    0.00    0.33    0.00    0.00    0.00   94.31
05:36:30 PM   20    2.38    0.00    1.02    0.00    0.00    0.34    0.00    0.00    0.00   96.26
05:36:30 PM   21    1.01    0.00    1.68    0.00    0.00    0.34    0.00    0.00    0.00   96.98
05:36:30 PM   22    2.73    0.00    1.37    0.00    0.00    0.00    0.00    0.00    0.00   95.90
05:36:30 PM   23    2.02    0.00    2.36    0.00    0.00    0.34    0.00    0.00    0.00   95.29
05:36:30 PM   24    2.78    0.00    1.74    0.00    0.00    0.69    0.00    0.00    0.00   94.79
05:36:30 PM   25    0.68    0.00    1.02    0.00    0.00    0.34    0.00    0.00    0.00   97.97
05:36:30 PM   26    2.39    0.00    2.05    0.00    0.00    0.34    0.00    0.00    0.00   95.22
05:36:30 PM   27    0.67    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.32
05:36:30 PM   28    1.37    0.00    1.37    0.00    0.00    0.00    0.00    0.00    0.00   97.26
05:36:30 PM   29    0.67    0.00    0.67    0.00    0.00    0.34    0.00    0.00    0.00   98.32
05:36:30 PM   30    2.71    0.00    1.36    0.00    0.00    0.00    0.00    0.00    0.00   95.93
05:36:30 PM   31    0.67    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.65
05:36:30 PM   32    2.06    0.00    2.06    0.00    0.00    0.34    0.00    0.00    0.00   95.53
05:36:30 PM   33    0.69    0.00    3.09    0.69    0.00    0.00    0.00    0.00    0.00   95.53
05:36:30 PM   34    1.35    0.00    1.35    0.00    0.00    0.00    0.00    0.00    0.00   97.31
05:36:30 PM   35    3.04    0.00    6.08    0.00    0.00    0.00    0.00    0.00    0.00   90.88
05:36:30 PM   36    1.02    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   97.95
05:36:30 PM   37    3.38    0.00    5.41    0.00    0.00    0.34    0.00    0.00    0.00   90.88
05:36:30 PM   38    1.37    0.00    1.71    0.00    0.00    0.00    0.00    0.00    0.00   96.92
05:36:30 PM   39    2.37    0.00    5.08    0.00    0.00    0.00    0.00    0.00    0.00   92.54
05:36:30 PM   40    0.70    0.00    2.82    0.00    0.00    0.00    0.00    0.00    0.00   96.48
05:36:30 PM   41    1.01    0.00    1.68    0.00    0.00    0.00    0.00    0.00    0.00   97.32
05:36:30 PM   42    1.38    0.00    1.38    0.00    0.00    0.00    0.00    0.00    0.00   97.24
05:36:30 PM   43    2.01    0.00    3.02    0.00    0.00    0.00    0.00    0.00    0.00   94.97
05:36:30 PM   44    0.68    0.00    1.71    0.00    0.00    0.34    0.00    0.00    0.00   97.27
05:36:30 PM   45    1.00    0.00    1.33    0.00    0.00    0.00    0.00    0.00    0.00   97.67
05:36:30 PM   46    1.69    0.00    1.69    0.00    0.00    0.00    0.00    0.00    0.00   96.61
05:36:30 PM   47    0.67    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.32
05:36:30 PM   48    0.68    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   98.98
05:36:30 PM   49    1.00    0.00    2.01    0.00    0.00    0.00    0.00    0.00    0.00   96.99
