procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 4  0      0 214318944  37624 5715864    0    0   270  4244    5    0  1  2 96  1  0 2020-02-15 17:36:27
 5  0      0 213559552  37624 5716152    0    0    78  3957 7678 26061  2  3 96  0  0 2020-02-15 17:36:30
 2  0      0 212744768  37624 5717036    0    0   112  1139 5121 24087  2  3 95  0  0 2020-02-15 17:36:33
 0  0      0 212365952  37624 5717396    0    0  7242   462 7275 28381  3  2 94  1  0 2020-02-15 17:36:36
 0  0      0 212369776  37624 5718264    0    0    61   293 1618 16284  0  1 99  0  0 2020-02-15 17:36:39
17 10      0 212127008  37624 5721920    0    0 134142 76281 72798 98101 10 15 69  5  0 2020-02-15 17:36:42
 7  8      0 212107424  37624 5722228    0    0 84177 190079 75818 90802  4  9 75 12  0 2020-02-15 17:36:45
 3  8      0 212108320  37624 5722224    0    0 61071 159490 71650 86587  2  7 79 12  0 2020-02-15 17:36:48
13 13      0 212107008  37624 5722248    0    0 47316 176191 71863 86111  2  7 80 11  0 2020-02-15 17:36:51
10  8      0 212012656  37624 5722280    0    0 143012 169400 73522 93762  3  9 80  7  0 2020-02-15 17:36:54
22  3      0 212088976  37624 5722312    0    0 194396 190520 82444 102010  5 12 74  9  0 2020-02-15 17:36:57
16  3      0 212093136  37624 5722364    0    0 183201 134545 70753 85475  3  9 83  5  0 2020-02-15 17:37:00
22  7      0 212116512  37624 5722368    0    0 173548 103334 59830 72632  2  8 87  2  0 2020-02-15 17:37:03
 4  0      0 212116000  37624 5722388    0    0 224248 126592 73865 91674  5 10 78  7  0 2020-02-15 17:37:06
 7  1      0 211992800  37624 5723028    0    0 248721 89976 64253 85151  4 10 83  3  0 2020-02-15 17:37:09
 6  3      0 212024000  37624 5722836    0    0 227209 107362 70965 94128  4 10 82  3  0 2020-02-15 17:37:12
 6  3      0 211782864  37652 5722792    0    0 224924 107693 71626 93050  6 11 80  4  0 2020-02-15 17:37:15
 9  0      0 211926864  37624 5722872    0    0 235872 142105 79597 102952  5 11 78  7  0 2020-02-15 17:37:18
13  4      0 211891776  37624 5722872    0    0 168064 131013 74903 98233  4 10 83  3  0 2020-02-15 17:37:21
 7  0      0 212012144  37624 5722844    0    0 176300 153182 76795 93494  4 10 77 10  0 2020-02-15 17:37:24
 7  6      0 212120400  37624 5723132    0    0 172691 155246 73972 92881  4 10 79  8  0 2020-02-15 17:37:27
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 9  0      0 212119808  37624 5723180    0    0 167714 141261 72045 87392  2  9 80  9  0 2020-02-15 17:37:30
 6 21      0 212114592  37624 5723220    0    0 267280 136237 77296 100970  4 11 77  8  0 2020-02-15 17:37:33
17  9      0 212105600  37624 5723268    0    0 186882 133072 66889 88570  4 11 78  7  0 2020-02-15 17:37:36
 6  0      0 212101280  37624 5724184    0    0 187221 126082 71521 85260  3  9 78  9  0 2020-02-15 17:37:39
 2  0      0 212102176  37624 5723748    0    0 187312 122454 70025 84075  2  8 83  6  0 2020-02-15 17:37:42
16  1      0 212108816  37624 5723772    0    0 293427 108694 68975 86998  4  9 82  5  0 2020-02-15 17:37:45
11 26      0 212108608  23376 5723532    0    0 234428 109343 69928 88126  3  9 85  3  0 2020-02-15 17:37:48
16  6      0 212098112  37624 5723876    0    0 176905 124613 74809 93285  2  9 84  5  0 2020-02-15 17:37:51
12  3      0 211992224  37624 5723904    0    0 115948 129885 65262 76771  2  7 87  4  0 2020-02-15 17:37:54
 3 11      0 212100080  37624 5723896    0    0 114615 117128 62414 74230  3  8 87  2  0 2020-02-15 17:37:57
10  0      0 212100352  37624 5723952    0    0 63978 107871 57881 66462  1  6 90  3  0 2020-02-15 17:38:00
18  6      0 212149088  37624 5721088    0    0 143212 110168 63919 78509  2  7 88  2  0 2020-02-15 17:38:03
 3  0      0 212147712  37624 5724016    0    0 139448 119302 63722 80509  4  8 81  7  0 2020-02-15 17:38:06
 4  6      0 212149968  37624 5724320    0    0 105020 107115 60353 71407  2  7 90  2  0 2020-02-15 17:38:09
 7  8      0 212153600  37624 5724352    0    0 127358 133092 71127 85386  2  8 84  7  0 2020-02-15 17:38:12
 4  3      0 212096608  35692 5724276    0    0 137204 117398 64272 76590  3  8 84  5  0 2020-02-15 17:38:15
 6  1      0 212144624  37624 5724364    0    0 95344 99642 58603 70636  2  6 91  2  0 2020-02-15 17:38:18
 2  1      0 212150848  37624 5724412    0    0 50613 77825 47053 55006  1  5 92  2  0 2020-02-15 17:38:21
 8  0      0 212024144  37624 5724444    0    0 70228 88673 53810 62630  2  6 92  1  0 2020-02-15 17:38:24
 4  0      0 212149344  37624 5724708    0    0 70078 118353 61454 70926  2  7 90  1  0 2020-02-15 17:38:27
 5  1      0 212141120  37624 5724784    0    0 68685 90242 53688 66078  2  6 90  2  0 2020-02-15 17:38:30
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 6  0      0 212141824  37624 5724816    0    0 108665 125751 67149 77850  2  7 88  3  0 2020-02-15 17:38:33
 2  4      0 212152000  37624 5724816    0    0 115630 121203 63352 77602  4  8 82  6  0 2020-02-15 17:38:36
 4  9      0 212148176  37624 5725124    0    0 185427 118402 67159 81139  2  8 87  3  0 2020-02-15 17:38:39
 5  0      0 212128112  37624 5725364    0    0 128797 94623 58069 68307  2  6 87  5  0 2020-02-15 17:38:42
20 14      0 211934208  23376 5725340    0    0 148523 115640 65151 79430  3  8 86  3  0 2020-02-15 17:38:45
 1  0      0 212123472  37624 5725452    0    0 121700 114701 66294 81041  2  8 85  5  0 2020-02-15 17:38:48
 7  0      0 212125680  37624 5725488    0    0 83207 107684 57549 68194  2  6 88  4  0 2020-02-15 17:38:51
17  3      0 212003136  37624 5725496    0    0 103770 93095 55379 65276  2  6 90  1  0 2020-02-15 17:38:54
 9  1      0 212130976  37624 5725524    0    0 119041 113360 62977 75775  3  7 87  3  0 2020-02-15 17:38:57
 9  1      0 212131008  37624 5725568    0    0 190865 132813 71037 88326  2  8 86  4  0 2020-02-15 17:39:00
 4  2      0 212129872  37624 5725596    0    0 154177 119654 67607 81815  2  8 86  4  0 2020-02-15 17:39:03
10  1      0 212120656  37624 5725648    0    0 176408 127030 73477 90183  4 10 80  6  0 2020-02-15 17:39:06
10  8      0 212125024  37624 5725948    0    0 216476 129355 70847 87465  3  9 85  4  0 2020-02-15 17:39:09
 5  0      0 212126128  37624 5725980    0    0 226455 135332 74575 92611  3  9 84  4  0 2020-02-15 17:39:12
10  5      0 212132096  37624 5725980    0    0 155491 120130 66559 81608  4  8 86  3  0 2020-02-15 17:39:16
 2  1      0 212128960  37624 5726008    0    0 167257 124507 69600 85261  2  8 84  5  0 2020-02-15 17:39:19
11  7      0 212128880  37624 5726052    0    0 213336 138482 74311 91841  3  9 83  5  0 2020-02-15 17:39:22
12  6      0 212005904  37624 5726088    0    0 259343 110700 73368 90304  4 10 81  5  0 2020-02-15 17:39:25
16 15      0 212122720  37624 5726420    0    0 244920 115468 73436 94582  4 11 79  6  0 2020-02-15 17:39:28
17 24      0 212126464  37624 5726476    0    0 245751 166329 77980 98056  3 10 79  8  0 2020-02-15 17:39:31
 4  0      0 212125312  37624 5726496    0    0 269860 153102 76442 97466  3 11 78  8  0 2020-02-15 17:39:34
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
12  4      0 212128448  37624 5726492    0    0 318823 158508 77212 103871  6 14 72  9  0 2020-02-15 17:39:37
12 18      0 212123696  37624 5726808    0    0 230101 133370 78191 95474  3 10 81  6  0 2020-02-15 17:39:40
13  6      0 212127440  37624 5727036    0    0 194138 137352 69805 88791  2  8 84  6  0 2020-02-15 17:39:43
18 32      0 212112880  37124 5726548    0    0 243736 109375 71365 92849  5 12 78  6  0 2020-02-15 17:39:46
 2  9      0 212113632  37624 5727108    0    0 318138 166994 81521 104317  3 12 72 12  0 2020-02-15 17:39:49
29 16      0 212123072  37624 5727148    0    0 309511 136536 79741 104659  4 13 75  9  0 2020-02-15 17:39:52
10  1      0 211980672  37624 5727180    0    0 237639 144051 67478 86667  4 11 79  6  0 2020-02-15 17:39:55
 0  0      0 212125888  37624 5727176    0    0 180353 109043 62261 79203  3 10 81  5  0 2020-02-15 17:39:58
10  6      0 212128544  37624 5727204    0    0 227113 127567 70129 87374  3  9 82  6  0 2020-02-15 17:40:01
 9  7      0 212124288  37624 5727248    0    0 257599 142548 79105 98336  3 11 80  6  0 2020-02-15 17:40:04
 8  1      0 212121920  37624 5727316    0    0 201315 118548 67183 90384  4 10 78  7  0 2020-02-15 17:40:07
 2  0      0 212120960  37624 5727620    0    0 247324 150940 75076 93411  3 10 79  7  0 2020-02-15 17:40:10
11  8      0 212126240  37624 5727648    0    0 174217 141839 72887 89679  3  9 83  5  0 2020-02-15 17:40:13
12  4      0 212127808  37624 5727636    0    0 247867 150668 77174 95324  5 11 77  7  0 2020-02-15 17:40:16
11  9      0 212131840  37624 5727660    0    0 234372 143007 74532 94371  3 10 80  7  0 2020-02-15 17:40:19
21 10      0 212129344  37624 5727700    0    0 159733 119234 64124 78854  2  8 85  5  0 2020-02-15 17:40:22
19  3      0 211992320  37624 5727728    0    0 190445 124129 69495 84942  3  9 83  5  0 2020-02-15 17:40:25
 5  8      0 212128112  37624 5727780    0    0 207756 122058 73082 93835  3 10 81  6  0 2020-02-15 17:40:28
 6  7      0 212127856  37624 5728104    0    0 229159 136698 71287 89624  3 10 80  7  0 2020-02-15 17:40:31
12  0      0 212115856  37624 5728152    0    0 193321 128329 67856 84748  3  9 84  5  0 2020-02-15 17:40:34
 7 13      0 212122768  37624 5728156    0    0 194068 118296 73984 90402  6 10 76  8  0 2020-02-15 17:40:37
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
15 11      0 212122144  37624 5728464    0    0 252267 148588 77537 93047  4 10 73 13  0 2020-02-15 17:40:40
21  0      0 212125216  37624 5728496    0    0 213502 130522 67579 85985  4  9 83  4  0 2020-02-15 17:40:43
16  8      0 212108800  37608 5728020    0    0 187450 119497 65783 85909  6 10 81  4  0 2020-02-15 17:40:46
 7  0      0 212113728  37624 5728784    0    0 130427 128549 67973 81000  4  8 85  4  0 2020-02-15 17:40:49
 9 11      0 212096704  37624 5728812    0    0 148513 112047 62878 75439  4  7 83  6  0 2020-02-15 17:40:52
37 21      0 211942432  37624 5728852    0    0 168953 125905 63497 77794  5  8 82  5  0 2020-02-15 17:40:55
16  7      0 212092384  37624 5728984    0    0 219964 133378 70598 88341  5 11 79  5  0 2020-02-15 17:40:58
19  5      0 212090560  37624 5729000    0    0 176140 132567 71417 85723  4  9 81  6  0 2020-02-15 17:41:01
 2  8      0 212092800  37624 5729020    0    0 174849 126505 63878 79704  4  8 84  4  0 2020-02-15 17:41:04
 7  7      0 212084576  37624 5729372    0    0 200899 132219 69826 89470  6 11 77  6  0 2020-02-15 17:41:07
11  0      0 212075616  37624 5729676    0    0 230701 135644 76976 94384  5 10 80  5  0 2020-02-15 17:41:10
19  3      0 212087936  37624 5729720    0    0 181372 133005 67339 85284  4  9 83  4  0 2020-02-15 17:41:13
24  4      0 212088864  37624 5729712    0    0 287536 121826 69748 88569  7 12 76  6  0 2020-02-15 17:41:16
16 24      0 212093856  37624 5729732    0    0 259348 124219 67490 87929  5 11 79  6  0 2020-02-15 17:41:19
 9 10      0 212092192  37624 5729780    0    0 254477 162716 77277 97519  5 11 76  9  0 2020-02-15 17:41:22
15  0      0 211928224  37624 5729804    0    0 198931 140415 71027 87392  5  9 82  4  0 2020-02-15 17:41:25
16 11      0 212086112  37624 5729812    0    0 221538 105993 63115 84999  5 10 74 11  0 2020-02-15 17:41:28
 0  0      0 212105408  37624 5727340    0    0 253708 133651 62941 85947  3 10 82  5  0 2020-02-15 17:41:31
21 14      0 212111072  37624 5729852    0    0 185684 87957 44594 60816  2  7 87  4  0 2020-02-15 17:41:34
13  6      0 212116592  37624 5730144    0    0 221172 133453 71060 90735  5 11 80  4  0 2020-02-15 17:41:37
 0  0      0 212113904  37624 5730468    0    0 204651 144981 72799 91793  3 10 81  7  0 2020-02-15 17:41:40
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  0      0 214298176  37624 5725468    0    0 60940 40636 31813 62454  2  6 90  2  0 2020-02-15 17:41:43
 0  0      0 214314272  37624 5725032    0    0 10109  3987 5712 24127  2  1 96  1  0 2020-02-15 17:41:46
 1  0      0 214321696  37624 5725312    0    0   305  1573 2636 16694  2  1 98  0  0 2020-02-15 17:41:49
 3  0      0 214320864  37624 5725608    0    0   231  1506 4529 18275  2  1 98  0  0 2020-02-15 17:41:52
 4  0      0 214167984  37624 5725652    0    0  6264  3389 6410 21227  2  1 96  1  0 2020-02-15 17:41:55
 0  0      0 214318144  37624 5725648    0    0  1024  1537 2886 17456  1  1 98  0  0 2020-02-15 17:41:58
 1  0      0 214318688  37624 5725692    0    0    62  1419 1772 15961  0  0 99  0  0 2020-02-15 17:42:01
 2  0      0 214320832  37624 5725740    0    0   486   640 2447 17400  0  1 99  0  0 2020-02-15 17:42:04
