Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/15/2020 	_x86_64_	(64 CPU)

02/15/2020 05:36:27 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.28    0.00    2.17    0.57    0.00   95.99

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00    56.15     0.00    0.15    0.15    0.00   0.12   0.00
sdd               0.00     0.00   36.19    2.37     0.15     0.00     8.19     0.02    0.41    0.22    3.34   0.35   1.34
sdf               0.00     0.00   15.71    7.36     0.07     0.56    55.43     0.05    2.28    0.17    6.78   1.20   2.76
sde               0.00     0.00   14.93    7.11     0.06     0.55    56.57     0.06    2.54    0.17    7.50   1.29   2.84
sdg               0.00     0.00   31.75    6.66     0.14     0.55    36.54     0.05    1.36    0.15    7.15   0.71   2.73
sdc               0.01     0.06    1.22   20.84     0.05     0.20    22.72     0.38   17.45    3.55   18.26   1.60   3.53
sdh               0.00     0.00  203.07  101.69     1.96    16.26   122.45     0.82    2.70    1.31    5.48   0.36  10.83
sdi               0.00     0.00  218.13  102.49     2.03    16.28   116.95     0.87    2.73    1.33    5.71   0.34  10.98
sdj               0.00     0.00  203.36  101.74     1.96    16.26   122.27     0.87    2.84    1.52    5.47   0.35  10.63
sdk               0.00     0.00  204.11  101.53     1.98    16.26   122.25     0.90    2.96    1.63    5.63   0.36  10.94
sdl               0.00     0.00  203.96  101.49     1.97    16.28   122.35     0.93    3.06    1.73    5.71   0.35  10.74
sdm               0.00     0.00  202.19  101.89     1.95    16.27   122.74     0.79    2.61    1.19    5.43   0.35  10.58
sdn               0.00     0.00  202.84  101.47     1.95    16.27   122.60     0.96    3.14    1.84    5.75   0.35  10.75
sdo               0.00     0.00  203.32  101.74     1.96    16.28   122.46     0.98    3.22    1.96    5.75   0.35  10.54
sdp               0.00     0.00   17.89    0.34     0.09     0.00    10.30     0.04    2.43    2.41    3.34   2.25   4.09
sdq               0.00     0.00   17.93    0.34     0.09     0.00    10.08     0.05    2.50    2.49    3.45   2.32   4.24
sdr               0.00     0.00   17.88    0.34     0.09     0.00    10.01     0.04    2.42    2.40    3.50   2.36   4.30
sda               0.00     0.06    1.22    6.06     0.02     0.04    16.84     0.27   37.36    3.37   44.22   3.69   2.69
dm-0              0.00     0.00    1.24   20.90     0.05     0.20    22.63     0.39   17.52    3.55   18.34   1.59   3.52
sds               0.00     0.00    0.17    0.00     0.00     0.00     8.00     0.00    1.47    1.45    4.20   1.45   0.02
dm-1              0.00     0.00    0.06    0.00     0.00     0.00     8.00     0.00    1.72    1.68    4.37   1.71   0.01
sdt               0.00     0.00    0.17    0.33     0.00     0.00     8.43     0.00    6.26    9.56    4.50   6.08   0.30
dm-2              0.00     0.00    0.07    0.33     0.00     0.00     8.55     0.00    5.71   10.23    4.78   5.46   0.22
